run_date,run_id,file_name,file_type,category,generated_status,row_count_or_section_count,last_updated,short_description,recommended_reader
2026-08-11,20260811-234049-01f9b98d,articles.csv,CSV,Raw Collection,Generated,84,2026-08-11 23:40:50,All saved articles above the relevance threshold.,Strategy Team
2026-08-11,20260811-234049-01f9b98d,high_priority_articles.csv,CSV,Strategy Briefing,Generated,53,2026-08-11 23:40:50,Must Read and Review articles.,Executive
2026-08-11,20260811-234049-01f9b98d,market_signals.csv,CSV,Strategy Briefing,Generated,34,2026-08-11 23:40:50,Articles with numeric market signals.,Strategy Team
2026-08-11,20260811-234049-01f9b98d,strategy_briefing.csv,CSV,Strategy Briefing,Generated,54,2026-08-11 23:40:50,Core briefing dataset for strategic review.,Executive
2026-08-11,20260811-234049-01f9b98d,daily_strategy_briefing.md,Markdown,Strategy Briefing,Generated,8,2026-08-11 23:40:50,Human-readable daily strategy briefing.,Executive
2026-08-11,20260811-234049-01f9b98d,weekly_strategy_memo.md,Markdown,Strategy Briefing,Generated,39,2026-08-11 23:41:14,"Weekly memo with trends, regimes, and strategic implications.",Executive
2026-08-11,20260811-234049-01f9b98d,executive_dashboard_brief.md,Markdown,Executive Dashboard,Generated,11,2026-08-11 23:41:14,Concise dashboard-ready executive brief.,Executive
2026-08-11,20260811-234049-01f9b98d,executive_dashboard_brief_ko.md,Markdown,Executive Dashboard,Generated,7,2026-08-11 23:41:14,Korean executive dashboard briefing.,Executive
2026-08-11,20260811-234049-01f9b98d,weekly_strategy_memo_ko.md,Markdown,Strategy Briefing,Generated,6,2026-08-11 23:41:14,Korean weekly strategy memo.,Executive
2026-08-11,20260811-234049-01f9b98d,executive_priority_brief_ko.md,Markdown,Executive Dashboard,Generated,4,2026-08-11 23:41:14,Korean executive priority brief.,Executive
2026-08-11,20260811-234049-01f9b98d,opportunity_radar_report_ko.md,Markdown,Opportunity / Distress,Generated,5,2026-08-11 23:41:14,Korean opportunity radar report.,Investment Team
2026-08-11,20260811-234049-01f9b98d,distress_watchlist_report_ko.md,Markdown,Opportunity / Distress,Generated,5,2026-08-11 23:41:14,Korean distress watchlist report.,Investment Team
2026-08-11,20260811-234049-01f9b98d,high_confidence_watchlist_report_ko.md,Markdown,Quality Control,Generated,4,2026-08-11 23:41:14,Korean high-confidence watchlist report.,Executive
2026-08-11,20260811-234049-01f9b98d,la_asset_watch_report_ko.md,Markdown,Deal / Asset Intelligence,Generated,5,2026-08-11 23:41:14,Korean LA asset watch report.,US Local Team
2026-08-11,20260811-234049-01f9b98d,la_entitlement_watch_report_ko.md,Markdown,Entitlement / Lifecycle Intelligence,Generated,5,2026-08-11 23:41:14,Korean LA entitlement watch report.,US Local Team
2026-08-11,20260811-234049-01f9b98d,la_development_lifecycle_watch_report_ko.md,Markdown,Entitlement / Lifecycle Intelligence,Generated,4,2026-08-11 23:41:14,Korean LA development lifecycle watch report.,US Local Team
2026-08-11,20260811-234049-01f9b98d,gp_watchlist_report_ko.md,Markdown,GP / Institutional Intelligence,Generated,5,2026-08-11 23:41:14,Korean GP watchlist report.,Strategy Team
2026-08-11,20260811-234049-01f9b98d,korean_reporting_index.md,Markdown,Strategy Briefing,Generated,4,2026-08-11 23:41:14,Index and reading order for Korean reports.,Executive
2026-08-11,20260811-234049-01f9b98d,dashboard_summary.csv,CSV,Executive Dashboard,Generated,1,2026-08-11 23:41:14,One-row run summary for future dashboard metrics.,Technical / Maintenance
2026-08-11,20260811-234049-01f9b98d,dashboard_cards.csv,CSV,Executive Dashboard,Generated,38,2026-08-11 23:41:14,Dashboard-ready card data.,Technical / Maintenance
2026-08-11,20260811-234049-01f9b98d,dashboard_watchlists.csv,CSV,Executive Dashboard,Generated,98,2026-08-11 23:41:14,Dashboard-ready watchlist data.,Technical / Maintenance
2026-08-11,20260811-234049-01f9b98d,high_confidence_watchlist.csv,CSV,Quality Control,Generated,44,2026-08-11 23:41:13,Highest-confidence strategic signals.,Executive
2026-08-11,20260811-234049-01f9b98d,signal_quality.csv,CSV,Quality Control,Generated,162,2026-08-11 23:41:13,Signal confidence and false-positive risk scoring.,Strategy Team
2026-08-11,20260811-234049-01f9b98d,source_health.csv,CSV,Source Management,Generated,163,2026-08-11 23:40:50,Feed status and source usefulness.,Technical / Maintenance
2026-08-11,20260811-234049-01f9b98d,source_coverage_report.csv,CSV,Source Management,Generated,25,2026-08-11 23:40:56,Site / Parcel feed coverage diagnostics.,Technical / Maintenance
2026-08-11,20260811-234049-01f9b98d,costar_intake_report.csv,CSV,Source Management,Generated,1,2026-08-11 23:40:56,Diagnostics for manually exported CoStar intake files.,Technical / Maintenance
2026-08-11,20260811-234049-01f9b98d,source_activation.csv,CSV,Source Management,Generated,163,2026-08-11 23:40:50,Validated source activation and source quality scoring.,Technical / Maintenance
2026-08-11,20260811-234049-01f9b98d,source_health_report.md,Markdown,Source Management,Generated,9,2026-08-11 23:40:50,Readable source health report.,Technical / Maintenance
2026-08-11,20260811-234049-01f9b98d,source_coverage_report.md,Markdown,Source Management,Generated,4,2026-08-11 23:40:56,Readable Site / Parcel source coverage report.,Technical / Maintenance
2026-08-11,20260811-234049-01f9b98d,costar_intake_report.md,Markdown,Source Management,Generated,4,2026-08-11 23:40:56,Readable CoStar manual intake diagnostics.,Technical / Maintenance
2026-08-11,20260811-234049-01f9b98d,source_activation_report.md,Markdown,Source Management,Generated,11,2026-08-11 23:40:50,Readable source activation report.,Technical / Maintenance
2026-08-11,20260811-234049-01f9b98d,opportunity_radar.csv,CSV,Opportunity / Distress,Generated,58,2026-08-11 23:41:13,"Acquisition, recapitalization, JV, and market-entry opportunities.",Investment Team
2026-08-11,20260811-234049-01f9b98d,distress_watchlist.csv,CSV,Opportunity / Distress,Generated,19,2026-08-11 23:41:13,"Refinancing stress, stalled project, and distress signals.",Investment Team
2026-08-11,20260811-234049-01f9b98d,deal_pipeline.csv,CSV,Deal / Asset Intelligence,Generated,65,2026-08-11 23:41:13,Extracted deal and project pipeline signals.,Investment Team
2026-08-11,20260811-234049-01f9b98d,asset_parcel_intelligence.csv,CSV,Deal / Asset Intelligence,Generated,89,2026-08-11 23:41:13,"Asset, parcel, address, sponsor, and site-level clues.",Development Team
2026-08-11,20260811-234049-01f9b98d,la_asset_watch.csv,CSV,Deal / Asset Intelligence,Generated,53,2026-08-11 23:41:11,LA and Southern California asset watchlist.,US Local Team
2026-08-11,20260811-234049-01f9b98d,project_identity.csv,CSV,Deal / Asset Intelligence,Generated,725,2026-08-11 23:41:13,Canonical project identity resolution.,Technical / Maintenance
2026-08-11,20260811-234049-01f9b98d,persistent_asset_memory.csv,CSV,Historical Memory,Generated,162,2026-08-11 23:41:13,Persistent project memory across runs.,Development Team
2026-08-11,20260811-234049-01f9b98d,la_persistent_asset_watch.csv,CSV,Historical Memory,Generated,101,2026-08-11 23:41:13,Persistent LA and Southern California asset watch.,US Local Team
