run_date,run_id,run_timestamp,market,residential_sector,market_article_count,high_priority_count,market_signal_count,average_relevance_score,dominant_strategic_angle,dominant_market_signal,regional_risk_or_opportunity,woomi_market_relevance,recommended_market_action
2026-08-11,20260811-234049-01f9b98d,2026-08-11 23:40:49,California,Apartment,16,14,9,85.9,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-08-11,20260811-234049-01f9b98d,2026-08-11 23:40:49,Los Angeles,Apartment,13,11,8,88.4,Institutional Flow,Rent Growth Signal,Institutional capital pricing signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-08-11,20260811-234049-01f9b98d,2026-08-11 23:40:49,National / Other,Apartment,31,18,7,75.7,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,General Monitoring,Track institutional capital activity
2026-08-11,20260811-234049-01f9b98d,2026-08-11 23:40:49,Florida,Apartment,9,8,5,86.3,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-08-11,20260811-234049-01f9b98d,2026-08-11 23:40:49,Texas,Apartment,9,8,4,87.4,Institutional Flow,Financing Cost Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-08-11,20260811-234049-01f9b98d,2026-08-11 23:40:49,Southeast,Apartment,9,7,3,83.1,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-08-11,20260811-234049-01f9b98d,2026-08-11 23:40:49,New York,Affordable Housing,5,4,3,86.6,Financing Risk,Financing Cost Signal,Financing-sensitive development environment,General Monitoring,Review development underwriting assumptions
2026-08-11,20260811-234049-01f9b98d,2026-08-11 23:40:49,Arizona,Apartment,5,4,2,81.2,Institutional Flow,Rent Growth Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-08-11,20260811-234049-01f9b98d,2026-08-11 23:40:49,Dallas,Apartment,3,3,0,88.7,Financing Risk,None detected,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-08-11,20260811-234049-01f9b98d,2026-08-11 23:40:49,Phoenix,Apartment,3,2,2,76.3,Institutional Flow,Rent Growth Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-08-11,20260811-234049-01f9b98d,2026-08-11 23:40:49,Seattle,Apartment,2,2,1,91.0,Institutional Flow,Financing Cost Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-08-11,20260811-234049-01f9b98d,2026-08-11 23:40:49,Austin,Multifamily,1,1,1,81.0,Financing Risk,Financing Cost Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-08-11,20260811-234049-01f9b98d,2026-08-11 23:40:49,Sun Belt,Apartment,2,1,0,72.0,Rent Growth / Demand,None detected,General market monitoring,Strategic Watch Market,Monitor only
