run_date,run_id,canonical_project_id,canonical_project_name,market,submarket,residential_sector,gp_or_developer,first_seen_date,last_seen_date,observation_count,source_count,lifecycle_stage_history,latest_lifecycle_stage,highest_opportunity_score,highest_risk_score,entitlement_signal_count,timing_signal_count,financing_signal_count,distress_signal_count,relationship_edge_count,progression_status,stall_risk_label,persistent_asset_score,woomi_asset_watch_priority,recommended_asset_memory_follow_up
2026-08-13,20260813-234110-2a0a6fe3,PRJ-20260813-0060,Construction Financing - California - CEDARst Closes Construction Financing Breaks Ground on 197-Unit Multifamily Development in...,California,California,Multifamily,JLL,2026-08-13,2026-08-13,20,10,Refinancing / Recapitalization,Refinancing / Recapitalization,100,60,0,20,12,2,7,Newly Detected,Medium Stall Risk,94,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-13,20260813-234110-2a0a6fe3,PRJ-20260813-0058,Refinancing - California - Northmarq Arranges $56.1M in Permanent Financing for 354-Unit Multifamily Community in Eas...,California,California,Apartment,Fannie Mae,2026-08-13,2026-08-13,35,10,Refinancing / Recapitalization; Site Acquisition / Site Control; Unknown Stage; Unknown Stage,Refinancing / Recapitalization,100,60,0,0,26,2,10,Newly Detected,Medium Stall Risk,94,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-13,20260813-234110-2a0a6fe3,PRJ-20260813-0142,Construction Financing - California - CEDARst Closes Construction Financing Breaks Ground on 197-Unit Multifamily Development in...,California,San Diego,Multifamily,JLL,2026-08-13,2026-08-13,5,5,Unknown Stage,Unknown Stage,100,59,0,5,0,0,0,Newly Detected,Medium Stall Risk,94,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-13,20260813-234110-2a0a6fe3,PRJ-20260813-0141,Refinancing - California - Westphal Company Lands $56M Refi for San Diego Apartments,California,San Diego,Apartment,Fannie Mae,2026-08-13,2026-08-13,5,5,Refinancing / Recapitalization,Refinancing / Recapitalization,100,52,0,0,4,0,0,Newly Detected,Medium Stall Risk,93,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-13,20260813-234110-2a0a6fe3,PRJ-20260813-0153,Refinancing - Washington DC - JLL Secures $40M Refinancing for Multifamily in Portland’s Lloyd District,Unknown,Seattle,Apartment,JLL,2026-08-13,2026-08-13,5,5,Refinancing / Recapitalization,Refinancing / Recapitalization,100,46,0,0,5,0,0,Newly Detected,Low Stall Risk,92,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-13,20260813-234110-2a0a6fe3,PRJ-20260813-0061,Acquisition - California - Levin Johnston Completes 1031 Exchange with Mountain View Apartment Deal,California,California,Apartment,Marcus & Millichap,2026-08-13,2026-08-13,25,9,Unknown Stage; Unknown Stage; Unknown Stage,Unknown Stage,100,32,0,0,0,0,4,Unknown,Low Stall Risk,90,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-13,20260813-234110-2a0a6fe3,PRJ-20260813-0091,Entitlement / Permitting - Los Angeles / California - Affordable housing proposed at 1058 N. Kingsley Dr. in East Hollywood,California,Los Angeles,Mixed-Use Residential,Unknown,2026-08-13,2026-08-13,22,4,Delivery / Opening; Early Site Signal; Entitlement Under Review; Unknown Stage; Unknown Stage; Entitlement Under Review; Entitlement Under Review; Unknown Stage,Delivery / Opening,89,44,22,0,0,0,0,Newly Detected,Low Stall Risk,88,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-13,20260813-234110-2a0a6fe3,PRJ-20260813-0149,Refinancing - San Francisco / California - Northmarq Secures $23.25M Refinance Loan for Seattle Area Multifamily Apartment Community,Unknown,San Francisco,Apartment,Unknown,2026-08-13,2026-08-13,6,3,Refinancing / Recapitalization; Unknown Stage,Refinancing / Recapitalization,85,56,0,0,3,0,0,Newly Detected,Medium Stall Risk,86,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-13,20260813-234110-2a0a6fe3,PRJ-20260813-0063,"Office-to-Residential Conversion - California - Meeting Tonight for 3101 Sacramento Street, South Berkeley",California,California,Apartment,Unknown,2026-08-13,2026-08-13,26,7,Entitlement Under Review; Unknown Stage; Unknown Stage; Unknown Stage; Unknown Stage,Entitlement Under Review,85,40,26,0,0,0,0,Unknown,Low Stall Risk,86,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-13,20260813-234110-2a0a6fe3,PRJ-20260813-0151,Acquisition - Sarasota / Florida - Berkadia Arranges Sale of Class A Waterfront Multifamily Apartment Community in Bradenton...,Unknown,Sarasota,Apartment,Berkadia,2026-08-13,2026-08-13,5,5,Unknown Stage,Unknown Stage,90,26,0,0,0,0,0,Newly Detected,Low Stall Risk,86,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
