run_date,run_id,la_lifecycle_watch_id,project_or_asset_name,la_submarket,gp_or_developer,residential_sector,current_lifecycle_stage,lifecycle_risk_score,lifecycle_opportunity_score,timing_bucket,entitlement_complexity_flag,financing_dependency_flag,potential_woomi_site_strategy,recommended_local_follow_up,evidence_signals,source_article_title,url,confidence_level
2026-08-13,20260813-234110-2a0a6fe3,LALC-20260813-001,"Refinancing - California - JLL Provides $42M Agency Loan for Refinancing of Multifamily Property in Vancouver, Washin...",California,JLL,Multifamily,Refinancing / Recapitalization,59,100,Unknown Timing,Low,High,Review acquisition / JV timing,"Review lender exposure, sponsor stress, and possible JV or rescue-capital angle",Refinancing / Recapitalization; Refinancing / Recapitalization; No explicit timing reference,"JLL Provides $42M Agency Loan for Refinancing of Multifamily Property in Vancouver, Washington",https://rebusinessonline.com/jll-provides-42m-agency-loan-of-refinancing-multifamily-property-in-vancouver-washington/,High
2026-08-13,20260813-234110-2a0a6fe3,LALC-20260813-002,Refinancing - California - Northmarq Arranges $56.1M in Permanent Financing for 354-Unit Multifamily Community in Eas...,California,Fannie Mae,Apartment,Refinancing / Recapitalization,59,100,Unknown Timing,Low,High,Review acquisition / JV timing,"Review lender exposure, sponsor stress, and possible JV or rescue-capital angle",Refinancing / Recapitalization; Refinancing / Recapitalization; No explicit timing reference,Northmarq Arranges $56.1M in Permanent Financing for 354-Unit Multifamily Community in East County San Diego,https://yieldpro.com/2026/08/wintercrest-village-apartments/,High
2026-08-13,20260813-234110-2a0a6fe3,LALC-20260813-003,Refinancing - California - Westphal Company Lands $56M Refi for San Diego Apartments,Los Angeles,Fannie Mae,Apartment,Refinancing / Recapitalization,56,100,Unknown Timing,Low,High,Review acquisition / JV timing,"Review lender exposure, sponsor stress, and possible JV or rescue-capital angle",Refinancing / Recapitalization; Refinancing / Recapitalization; No explicit timing reference,Westphal Company Lands $56M Refi for San Diego Apartments,https://commercialobserver.com/2026/08/westphal-san-diego-multifamily-northmarq-fannie-mae/,High
2026-08-13,20260813-234110-2a0a6fe3,LALC-20260813-004,Refinancing - Washington DC - JLL Secures $40M Refinancing for Multifamily in Portland’s Lloyd District,Los Angeles,JLL,Apartment,Refinancing / Recapitalization,54,100,Unknown Timing,Low,High,Review acquisition / JV timing,"Review lender exposure, sponsor stress, and possible JV or rescue-capital angle",Refinancing / Recapitalization; Refinancing / Recapitalization; No explicit timing reference,JLL Secures $40M Refinancing for Multifamily in Portland’s Lloyd District,https://www.connectcre.com/stories/jll-secures-40m-refinancing-for-multifamily-in-portlands-lloyd-district/,High
2026-08-13,20260813-234110-2a0a6fe3,LALC-20260813-005,Construction Financing - California - CEDARst Closes Construction Financing Breaks Ground on 197-Unit Multifamily Development in...,California,JLL,Multifamily,Unknown Stage,52,100,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,CEDARst Closes Construction Financing Breaks Ground on 197-Unit Multifamily Development in North Park,https://yieldpro.com/2026/08/the-samuel/,High
2026-08-13,20260813-234110-2a0a6fe3,LALC-20260813-006,Westphal Company Lands $56M Refi for San Diego Apartments,Los Angeles,Fannie Mae,Apartment,Site Acquisition / Site Control,32,100,Unknown Timing,Low,Low,Review acquisition / JV timing,Monitor lifecycle status for repeated confirmation,Site Acquisition / Site Control; General Asset Signal; 2026,Westphal Company Lands $56M Refi for San Diego Apartments,https://commercialobserver.com/2026/08/westphal-san-diego-multifamily-northmarq-fannie-mae/,High
2026-08-13,20260813-234110-2a0a6fe3,LALC-20260813-007,Acquisition - California - Levin Johnston Completes 1031 Exchange with Mountain View Apartment Deal,California,Marcus & Millichap,Apartment,Unknown Stage,23,100,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Levin Johnston Completes 1031 Exchange with Mountain View Apartment Deal,https://www.connectcre.com/stories/levin-johnston-completes-1031-exchange-with-mountain-view-apartment-deal/,High
2026-08-13,20260813-234110-2a0a6fe3,LALC-20260813-008,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,California,Fannie Mae,Apartment,Unknown Stage,22,100,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,https://www.connectcre.com/stories/newmark-arranges-fannie-mae-loan-on-san-clemente-active-adult/,High
2026-08-13,20260813-234110-2a0a6fe3,LALC-20260813-009,Northmarq Arranges $56.1M in Permanent Financing for 354-Unit Multifamily Community in East County San Diego,California,Fannie Mae,Apartment,Unknown Stage,43,98,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Northmarq Arranges $56.1M in Permanent Financing for 354-Unit Multifamily Community in East County San Diego,https://yieldpro.com/2026/08/wintercrest-village-apartments/,High
2026-08-13,20260813-234110-2a0a6fe3,LALC-20260813-010,Acquisition - Sarasota / Florida - Berkadia Arranges Sale of Class A Waterfront Multifamily Apartment Community in Bradenton...,Los Angeles,Berkadia,Apartment,Unknown Stage,21,95,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Berkadia Arranges Sale of Class A Waterfront Multifamily Apartment Community in Bradenton Sarasota Florida Metro Area,https://yieldpro.com/2026/08/shoreview-waterfront-apartments/,High
2026-08-13,20260813-234110-2a0a6fe3,LALC-20260813-011,"Acquisition - San Francisco / California - Sixth Street, Riller Capital Purchase Pier House Resort in Key West for $190M",Los Angeles,CBRE,General Residential,Unknown Stage,19,92,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,"Sixth Street, Riller Capital Purchase Pier House Resort in Key West for $190M",https://rebusinessonline.com/sixth-street-riller-capital-purchase-pier-house-resort-in-key-west-for-190m/,High
2026-08-13,20260813-234110-2a0a6fe3,LALC-20260813-012,Affordable housing proposed at 1058 N. Kingsley Dr. in East Hollywood,Los Angeles,,Affordable Housing,Site Acquisition / Site Control,10,89,Unknown Timing,Low,Low,Review acquisition / JV timing,Monitor lifecycle status for repeated confirmation,Site Acquisition / Site Control; Affordable / Density Bonus Strategy; this month,Affordable housing proposed at 1058 N. Kingsley Dr. in East Hollywood,https://la.urbanize.city/post/affordable-housing-proposed-1058-n-kingsley-dr-east-hollywood,High
2026-08-13,20260813-234110-2a0a6fe3,LALC-20260813-013,Heights Advisors Files Plans to Build 606 Affordable Units in the Bronx,Los Angeles,,Affordable Housing,Site Acquisition / Site Control,9,89,Unknown Timing,Low,Low,Review acquisition / JV timing,Monitor lifecycle status for repeated confirmation,Site Acquisition / Site Control; Affordable / Density Bonus Strategy; 2026,Heights Advisors Files Plans to Build 606 Affordable Units in the Bronx,https://commercialobserver.com/2026/08/heights-advisors-affordable-housing-bronx-945-white-plains-road/,High
2026-08-13,20260813-234110-2a0a6fe3,LALC-20260813-014,Levin Johnston Completes 1031 Exchange with Mountain View Apartment Deal,California,Marcus & Millichap,Apartment,Unknown Stage,23,88,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; General Asset Signal; 2026,Levin Johnston Completes 1031 Exchange with Mountain View Apartment Deal,https://www.connectcre.com/stories/levin-johnston-completes-1031-exchange-with-mountain-view-apartment-deal/,High
2026-08-13,20260813-234110-2a0a6fe3,LALC-20260813-015,Affordable housing coming to 4345 S. Crenshaw Blvd. in Leimert Park,Los Angeles,,Affordable Housing,Site Acquisition / Site Control,10,88,Unknown Timing,Low,Low,Review acquisition / JV timing,Monitor lifecycle status for repeated confirmation,Site Acquisition / Site Control; Affordable / Density Bonus Strategy; No explicit timing reference,Affordable housing coming to 4345 S. Crenshaw Blvd. in Leimert Park,https://la.urbanize.city/post/affordable-housing-coming-4345-s-crenshaw-blvd-leimert-park,High
