run_date,run_id,run_timestamp,duplicate_cluster_id,deal_fingerprint_id,duplicate_count,primary_reference_article,duplicate_articles,deduplicated_opportunity_score,deduplicated_distress_score,opportunities_before_deduplication,distress_before_deduplication,opportunities_removed_via_deduplication,distress_inflation_prevented,multi_source_confirmation,strongest_opportunity_type,strongest_distress_type,market,residential_sector
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,DCL-20260813-002,DFP-07D8862AFD,2,"JLL Provides $42M Agency Loan for Refinancing of Multifamily Property in Vancouver, Washington","JLL Provides $42M Agency Loan for Refinancing of Multifamily Property in Vancouver, Washington",96,80,1,1,0,0,Yes,Refinancing Gap,,California,Multifamily
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,DCL-20260813-003,DFP-DAD77E1C17,2,Northmarq Arranges $56.1M in Permanent Financing for 354-Unit Multifamily Community in East County San Diego,Northmarq Arranges $56.1M in Permanent Financing for 354-Unit Multifamily Community in East County San Diego,96,80,1,1,0,0,Yes,Refinancing Gap,,California,Apartment
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,DCL-20260813-004,DFP-79F93DB94B,2,Westphal Company Lands $56M Refi for San Diego Apartments,Westphal Company Lands $56M Refi for San Diego Apartments,96,80,1,1,0,0,Yes,Refinancing Gap,,California,Apartment
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,DCL-20260813-001,DFP-958FBCFD31,2,CEDARst Closes Construction Financing Breaks Ground on 197-Unit Multifamily Development in North Park,CEDARst Closes Construction Financing Breaks Ground on 197-Unit Multifamily Development in North Park,92,76,1,1,0,0,Yes,Construction Financing Gap,,California,Multifamily
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,DCL-20260813-007,DFP-CA3B302140,2,JLL Secures $40M Refinancing for Multifamily in Portland’s Lloyd District,JLL Secures $40M Refinancing for Multifamily in Portland’s Lloyd District,91,66,1,1,0,0,Yes,Refinancing Gap,,Washington DC,Apartment
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,DCL-20260813-018,DFP-6A28D059AB,2,"$248.9M Refinancing Arranged for 5,027-Unit Multifamily Seniors Housing Portfolio","$248.9M Refinancing Arranged for 5,027-Unit Multifamily Seniors Housing Portfolio",87,62,1,1,0,0,Yes,Refinancing Gap,,Other / Unknown,Multifamily
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,DCL-20260813-010,DFP-9D3698D56B,2,Walker & Dunlop Arranges $147.5M in Construction Financing for Port Chester Multifamily Project,Walker & Dunlop Arranges $147.5M in Construction Financing for Port Chester Multifamily Project,83,62,1,1,0,0,Yes,Construction Financing Gap,,New York,Multifamily
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,DCL-20260813-016,DFP-C43F42BCD7,2,Vantage Inks $103M Refi on Three Texas Rental Assets,Vantage Inks $103M Refi on Three Texas Rental Assets,81,62,1,1,0,0,Yes,Refinancing Gap,,Austin / Texas,Apartment
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,DCL-20260813-008,DFP-4C5655DC63,2,Northmarq Arranges Refis for Three Texas Rental Communities,Northmarq Arranges Refis for Three Texas Rental Communities,68,65,1,1,0,0,Yes,Refinancing Gap,,Houston / Texas,Apartment
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,DCL-20260813-015,DFP-F5FC176B36,2,Northmarq Secures $23.25M Refinance Loan for Seattle Area Multifamily Apartment Community,Northmarq Secures $23.25M Refinance Loan for Seattle Area Multifamily Apartment Community,66,62,1,1,0,0,Yes,Refinancing Gap,,San Francisco / California,Apartment
