run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,distress_id,deal_fingerprint_id,duplicate_cluster_id,distress_type,market,residential_sector,gp_or_developer,lender_or_debt_provider,related_project_or_deal,distress_score,distress_priority_label,evidence_signals,potential_woomi_angle,recommended_next_action,source_article_title,url,confidence_level
2026-08-13,20260813-234110-2a0a6fe3,PRJ-20260813-0060,Construction Financing - California - CEDARst Closes Construction Financing Breaks Ground on 197-Unit Multifamily Development in...,100,DST-20260813-002,DFP-07D8862AFD,DCL-20260813-002,refinancing stress,California,Multifamily,JLL,Fannie Mae,"Refinancing - California - JLL Provides $42M Agency Loan for Refinancing of Multifamily Property in Vancouver, Washin...",80,Critical Distress Watch,Refinancing; refinancing,"Evaluate LA / California entitlement, zoning, or local GP partnership relevance","Track debt maturity, lender exposure, sponsor stress, and recapitalization options","JLL Provides $42M Agency Loan for Refinancing of Multifamily Property in Vancouver, Washington",https://rebusinessonline.com/jll-provides-42m-agency-loan-of-refinancing-multifamily-property-in-vancouver-washington/,Medium
2026-08-13,20260813-234110-2a0a6fe3,PRJ-20260813-0058,Refinancing - California - Northmarq Arranges $56.1M in Permanent Financing for 354-Unit Multifamily Community in Eas...,100,DST-20260813-003,DFP-DAD77E1C17,DCL-20260813-003,refinancing stress,California,Apartment,Fannie Mae,Fannie Mae,Refinancing - California - Northmarq Arranges $56.1M in Permanent Financing for 354-Unit Multifamily Community in Eas...,80,Critical Distress Watch,Refinancing; refinancing,"Evaluate LA / California entitlement, zoning, or local GP partnership relevance","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Northmarq Arranges $56.1M in Permanent Financing for 354-Unit Multifamily Community in East County San Diego,https://yieldpro.com/2026/08/wintercrest-village-apartments/,Medium
2026-08-13,20260813-234110-2a0a6fe3,PRJ-20260813-0058,Refinancing - California - Northmarq Arranges $56.1M in Permanent Financing for 354-Unit Multifamily Community in Eas...,100,DST-20260813-004,DFP-79F93DB94B,DCL-20260813-004,refinancing stress,California,Apartment,Fannie Mae,Fannie Mae,Refinancing - California - Westphal Company Lands $56M Refi for San Diego Apartments,80,Critical Distress Watch,Refinancing; refinancing,"Evaluate LA / California entitlement, zoning, or local GP partnership relevance","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Westphal Company Lands $56M Refi for San Diego Apartments,https://commercialobserver.com/2026/08/westphal-san-diego-multifamily-northmarq-fannie-mae/,Medium
2026-08-13,20260813-234110-2a0a6fe3,PRJ-20260813-0060,Construction Financing - California - CEDARst Closes Construction Financing Breaks Ground on 197-Unit Multifamily Development in...,100,DST-20260813-001,DFP-958FBCFD31,DCL-20260813-001,construction loan gap,California,Multifamily,JLL,JLL,Construction Financing - California - CEDARst Closes Construction Financing Breaks Ground on 197-Unit Multifamily Development in...,76,High Distress Watch,Construction Financing,"Evaluate LA / California entitlement, zoning, or local GP partnership relevance","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",CEDARst Closes Construction Financing Breaks Ground on 197-Unit Multifamily Development in North Park,https://yieldpro.com/2026/08/the-samuel/,Low
2026-08-13,20260813-234110-2a0a6fe3,PRJ-20260813-0164,Refinancing - Washington DC - JLL Secures $40M Refinancing for Multifamily in Portland’s Lloyd District,100,DST-20260813-007,DFP-CA3B302140,DCL-20260813-007,refinancing stress,Washington DC,Apartment,JLL,JLL,Refinancing - Washington DC - JLL Secures $40M Refinancing for Multifamily in Portland’s Lloyd District,66,High Distress Watch,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",JLL Secures $40M Refinancing for Multifamily in Portland’s Lloyd District,https://www.connectcre.com/stories/jll-secures-40m-refinancing-for-multifamily-in-portlands-lloyd-district/,Medium
2026-08-13,20260813-234110-2a0a6fe3,PRJ-20260813-0076,Refinancing - Houston / Texas - Northmarq Arranges Refis for Three Texas Rental Communities,80,DST-20260813-008,DFP-4C5655DC63,DCL-20260813-008,refinancing stress,Houston / Texas,Apartment,Unknown,northmarq,Refinancing - Houston / Texas - Northmarq Arranges Refis for Three Texas Rental Communities,65,High Distress Watch,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Northmarq Arranges Refis for Three Texas Rental Communities,https://www.connectcre.com/stories/northmarq-arranges-refis-for-three-texas-rental-communities/,Medium
2026-08-13,20260813-234110-2a0a6fe3,PRJ-20260813-0109,Construction Financing - New York - Walker & Dunlop Arranges $147.5M in Construction Financing for Port Chester Multifamily Pr...,100,DST-20260813-010,DFP-9D3698D56B,DCL-20260813-010,construction loan gap,New York,Multifamily,Walker & Dunlop,walker & dunlop,Construction Financing - New York - Walker & Dunlop Arranges $147.5M in Construction Financing for Port Chester Multifamily Pr...,62,High Distress Watch,Construction Financing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Walker & Dunlop Arranges $147.5M in Construction Financing for Port Chester Multifamily Project,https://rebusinessonline.com/walker-dunlop-arranges-147-5m-in-construction-financing-for-port-chester-multifamily-project/,Low
2026-08-13,20260813-234110-2a0a6fe3,PRJ-20260813-0049,Refinancing - Austin / Texas - Vantage Inks $103M Refi on Three Texas Rental Assets,100,DST-20260813-016,DFP-C43F42BCD7,DCL-20260813-016,refinancing stress,Austin / Texas,Apartment,Benefit Street Partners,Unknown,Refinancing - Austin / Texas - Vantage Inks $103M Refi on Three Texas Rental Assets,62,High Distress Watch,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Vantage Inks $103M Refi on Three Texas Rental Assets,https://www.connectcre.com/stories/vantage-inks-103m-refi-on-three-texas-rental-assets/,Medium
2026-08-13,20260813-234110-2a0a6fe3,PRJ-20260813-0129,"Refinancing - Other / Unknown - $248.9M Refinancing Arranged for 5,027-Unit Multifamily Seniors Housing Portfolio",100,DST-20260813-018,DFP-6A28D059AB,DCL-20260813-018,refinancing stress,Other / Unknown,Multifamily,JLL,Fannie Mae,"Refinancing - Other / Unknown - $248.9M Refinancing Arranged for 5,027-Unit Multifamily Seniors Housing Portfolio",62,High Distress Watch,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options","$248.9M Refinancing Arranged for 5,027-Unit Multifamily Seniors Housing Portfolio",https://yieldpro.com/2026/08/brookdale-senior-housing/,Medium
2026-08-13,20260813-234110-2a0a6fe3,PRJ-20260813-0146,Refinancing - San Francisco / California - Northmarq Secures $23.25M Refinance Loan for Seattle Area Multifamily Apartment Community,80,DST-20260813-015,DFP-F5FC176B36,DCL-20260813-015,refinancing stress,San Francisco / California,Apartment,Unknown,northmarq,Refinancing - San Francisco / California - Northmarq Secures $23.25M Refinance Loan for Seattle Area Multifamily Apartment Community,62,High Distress Watch,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Northmarq Secures $23.25M Refinance Loan for Seattle Area Multifamily Apartment Community,https://yieldpro.com/2026/08/align-apartments/,Medium
