run_date,run_id,la_transition_watch_id,project_or_asset_name,la_submarket,gp_or_developer,residential_sector,previous_stage,current_stage,transition_type,progression_score,stall_risk_score,execution_momentum_label,la_entry_timing_signal,potential_woomi_site_strategy,recommended_local_follow_up,evidence_article_title,url,confidence_level
2026-08-13,20260813-234110-2a0a6fe3,LAT-20260813-001,Refinancing - Miami / Florida - Stewards Inks $79M Refi of Hollywood Rental Asset,Hollywood,Unknown,Apartment,Delivery / Opening,Delivery / Opening,Mature / Operating,75,25,Mature,Delivery / lease-up benchmark,Monitor only,"Use as delivery, lease-up, and underwriting benchmark",Stewards Inks $79M Refi of Hollywood Rental Asset,https://www.connectcre.com/stories/stewards-inks-79m-refi-of-hollywood-rental-asset/,High
2026-08-13,20260813-234110-2a0a6fe3,LAT-20260813-002,Entitlement / Permitting - Los Angeles / California - 405 apartments take shape at 6728 Sepulveda Blvd. in Van Nuys,Los Angeles,Unknown,Affordable Housing,No Previous Record,Delivery / Opening,Newly Detected Project,73,13,Unknown,Delivery / lease-up benchmark,Monitor only,"Use as delivery, lease-up, and underwriting benchmark",405 apartments take shape at 6728 Sepulveda Blvd. in Van Nuys,https://la.urbanize.city/post/405-apartments-take-shape-6728-sepulveda-blvd-van-nuys,Medium
2026-08-13,20260813-234110-2a0a6fe3,LAT-20260813-003,405 apartments take shape at 6728 Sepulveda Blvd. in Van Nuys,Los Angeles,,Affordable Housing,No Previous Record,Delivery / Opening,Newly Detected Project,65,11,Unknown,Delivery / lease-up benchmark,Monitor only,"Use as delivery, lease-up, and underwriting benchmark",405 apartments take shape at 6728 Sepulveda Blvd. in Van Nuys,https://la.urbanize.city/post/405-apartments-take-shape-6728-sepulveda-blvd-van-nuys,Medium
2026-08-13,20260813-234110-2a0a6fe3,LAT-20260813-004,"Refinancing - California - JLL Provides $42M Agency Loan for Refinancing of Multifamily Property in Vancouver, Washin...",California,JLL,Multifamily,No Previous Record,Refinancing / Recapitalization,Newly Detected Project,60,30,Unknown,Refinancing / recap timing watch,Monitor refinancing or recap timing,"Track maturity, lender, recapitalization need, and potential JV angle","JLL Provides $42M Agency Loan for Refinancing of Multifamily Property in Vancouver, Washington",https://rebusinessonline.com/jll-provides-42m-agency-loan-of-refinancing-multifamily-property-in-vancouver-washington/,Medium
2026-08-13,20260813-234110-2a0a6fe3,LAT-20260813-005,Refinancing - California - Northmarq Arranges $56.1M in Permanent Financing for 354-Unit Multifamily Community in Eas...,California,Fannie Mae,Apartment,No Previous Record,Refinancing / Recapitalization,Newly Detected Project,60,30,Unknown,Refinancing / recap timing watch,Monitor refinancing or recap timing,"Track maturity, lender, recapitalization need, and potential JV angle",Northmarq Arranges $56.1M in Permanent Financing for 354-Unit Multifamily Community in East County San Diego,https://yieldpro.com/2026/08/wintercrest-village-apartments/,Medium
2026-08-13,20260813-234110-2a0a6fe3,LAT-20260813-006,Refinancing - California - Westphal Company Lands $56M Refi for San Diego Apartments,Los Angeles,Fannie Mae,Apartment,No Previous Record,Refinancing / Recapitalization,Newly Detected Project,60,30,Unknown,Refinancing / recap timing watch,Monitor refinancing or recap timing,"Track maturity, lender, recapitalization need, and potential JV angle",Westphal Company Lands $56M Refi for San Diego Apartments,https://commercialobserver.com/2026/08/westphal-san-diego-multifamily-northmarq-fannie-mae/,Medium
2026-08-13,20260813-234110-2a0a6fe3,LAT-20260813-007,Refinancing - Washington DC - JLL Secures $40M Refinancing for Multifamily in Portland’s Lloyd District,Los Angeles,JLL,Apartment,No Previous Record,Refinancing / Recapitalization,Newly Detected Project,60,29,Unknown,Refinancing / recap timing watch,Monitor refinancing or recap timing,"Track maturity, lender, recapitalization need, and potential JV angle",JLL Secures $40M Refinancing for Multifamily in Portland’s Lloyd District,https://www.connectcre.com/stories/jll-secures-40m-refinancing-for-multifamily-in-portlands-lloyd-district/,Medium
2026-08-13,20260813-234110-2a0a6fe3,LAT-20260813-008,Refinancing - San Francisco / California - Northmarq Secures $23.25M Refinance Loan for Seattle Area Multifamily Apartment Community,California,Unknown,Apartment,No Previous Record,Refinancing / Recapitalization,Newly Detected Project,58,30,Unknown,Refinancing / recap timing watch,Monitor refinancing or recap timing,"Track maturity, lender, recapitalization need, and potential JV angle",Northmarq Secures $23.25M Refinance Loan for Seattle Area Multifamily Apartment Community,https://yieldpro.com/2026/08/align-apartments/,Medium
2026-08-13,20260813-234110-2a0a6fe3,LAT-20260813-009,Acquisition - California - Levin Johnston Completes 1031 Exchange with Mountain View Apartment Deal,California,Marcus & Millichap,Apartment,Unknown Stage,Unknown Stage,Unknown Transition,50,31,Unknown,Monitor only,Monitor only,Monitor for another run to confirm lifecycle direction,Levin Johnston Completes 1031 Exchange with Mountain View Apartment Deal,https://www.connectcre.com/stories/levin-johnston-completes-1031-exchange-with-mountain-view-apartment-deal/,Medium
2026-08-13,20260813-234110-2a0a6fe3,LAT-20260813-010,Affordable housing proposed at 1058 N. Kingsley Dr. in East Hollywood,Los Angeles,,Affordable Housing,Site Acquisition / Site Control,Site Acquisition / Site Control,Same Stage Persistence,49,36,Stable,Monitor only,Monitor only,Monitor for another run to confirm lifecycle direction,Affordable housing proposed at 1058 N. Kingsley Dr. in East Hollywood,https://la.urbanize.city/post/affordable-housing-proposed-1058-n-kingsley-dr-east-hollywood,Low
2026-08-13,20260813-234110-2a0a6fe3,LAT-20260813-011,Entitlement / Permitting - Los Angeles / California - Affordable housing proposed at 1058 N. Kingsley Dr. in East Hollywood,Los Angeles,Unknown,Affordable Housing,Early Site Signal,Early Site Signal,Same Stage Persistence,48,38,Stable,Monitor only,Monitor only,Monitor for another run to confirm lifecycle direction,Affordable housing proposed at 1058 N. Kingsley Dr. in East Hollywood,https://la.urbanize.city/post/affordable-housing-proposed-1058-n-kingsley-dr-east-hollywood,Low
2026-08-13,20260813-234110-2a0a6fe3,LAT-20260813-012,Office-to-Residential Conversion - Los Angeles / California - Newmark Closes Note Sale on San Pedro Adaptive Reuse,Los Angeles,Unknown,Office-to-Residential Conversion,Entitlement Under Review,Entitlement Under Review,Same Stage Persistence,47,40,Stable,Early entitlement watch,Track entitlement path and local precedent,Monitor for another run to confirm lifecycle direction,Newmark Closes Note Sale on San Pedro Adaptive Reuse,https://www.connectcre.com/stories/newmark-closes-note-sale-on-san-pedro-adaptive-reuse/,Low
2026-08-13,20260813-234110-2a0a6fe3,LAT-20260813-013,Entitlement / Permitting - Los Angeles / California - Warner Center's beleaguered Promenade mall bites the dust,Los Angeles,Unknown,Mixed-Use Residential,Entitlement Under Review,Entitlement Under Review,Same Stage Persistence,47,39,Stable,Early entitlement watch,Track entitlement path and local precedent,Monitor for another run to confirm lifecycle direction,Warner Center's beleaguered Promenade mall bites the dust,https://la.urbanize.city/post/warner-centers-beleaguered-promenade-mall-bites-dust,Low
2026-08-13,20260813-234110-2a0a6fe3,LAT-20260813-014,Entitlement / Permitting - California - Monterey Park approves upsized project at 114 E. Garvey Avenue,California,Unknown,Mixed-Use Residential,Unknown Stage,Unknown Stage,Unknown Transition,47,32,Unknown,Monitor only,Monitor only,Monitor for another run to confirm lifecycle direction,Monterey Park approves upsized project at 114 E. Garvey Avenue,https://la.urbanize.city/post/monterey-park-approves-upsized-project-114-e-garvey-avenue,Low
