run_date,run_id,run_timestamp,residential_sector,article_count,high_priority_count,market_signal_count,deal_signal_count,average_relevance_score,dominant_market_focus,dominant_strategic_angle,dominant_gp_or_developer,sector_risk_or_opportunity,woomi_sector_relevance,recommended_sector_action
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Apartment,45,31,17,36,85.4,Other / Unknown,Institutional Flow,Marcus & Millichap,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Multifamily,22,7,3,12,69.0,Other / Unknown,Developer Strategy,JLL,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Affordable Housing,5,5,4,5,93.8,Los Angeles / California,Developer Strategy,None detected,Affordability and subsidy program monitoring signal,Strategic Expansion Sector,Add to sector watchlist
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Student Housing,2,1,0,2,85.5,Atlanta / Georgia,Developer Strategy,None detected,Campus-adjacent demand and partnership signal,Strategic Expansion Sector,Monitor university-market demand and partnership signals
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Workforce Housing,1,1,1,1,99.0,New York,Institutional Flow,None detected,Affordability and subsidy program monitoring signal,Strategic Expansion Sector,Add to sector watchlist
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Office-to-Residential Conversion,1,1,0,1,100.0,Los Angeles / California,Institutional Flow,None detected,"Adaptive reuse, entitlement, and construction feasibility signal",Strategic Expansion Sector,"Track conversion feasibility, policy support, and construction cost assumptions"
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,BTR / Single-Family Rental,1,1,0,1,85.0,Phoenix / Arizona,Supply Pressure,None detected,Potential expansion or product diversification signal,Strategic Expansion Sector,"Monitor BTR / SFR operators, capital flows, and target markets"
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Mixed-Use Residential,7,7,4,7,88.4,California,Developer Strategy,None detected,Mixed-use development and placemaking signal,Monitoring Sector,Add to sector watchlist
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,General Residential,2,0,1,2,52.0,San Francisco / California,Financing Risk,CBRE,General residential financing signal,Monitoring Sector,Add to sector watchlist
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Manufactured Housing,0,0,0,0,0,None detected,None detected,None detected,Lower-cost housing and alternative residential platform signal,Monitoring Sector,Add to sector watchlist
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Senior Housing,0,0,0,0,0,None detected,None detected,None detected,Demographic demand and operating capability signal,Monitoring Sector,Monitor senior housing demand and operating model signals
