run_date,run_id,run_timestamp,market,residential_sector,market_article_count,high_priority_count,market_signal_count,average_relevance_score,dominant_strategic_angle,dominant_market_signal,regional_risk_or_opportunity,woomi_market_relevance,recommended_market_action
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,California,Apartment,24,20,13,87.9,Developer Strategy,Deal Size Signal,Institutional capital pricing signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Los Angeles,Affordable Housing,12,9,7,84.5,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,National / Other,Multifamily,33,18,4,72.5,Institutional Flow,Rent Growth Signal,Institutional capital pricing signal,General Monitoring,Track institutional capital activity
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Arizona,Apartment,6,6,3,86.8,Institutional Flow,Rent Growth Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Southeast,Apartment,8,6,3,77.1,Developer Strategy,Deal Size Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Florida,Apartment,7,5,3,81.9,Institutional Flow,Rent Growth Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Texas,Apartment,5,5,2,86.8,Financing Risk,Rent Growth Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,New York,Workforce Housing,4,4,3,92.0,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,General Monitoring,Track institutional capital activity
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Seattle,Apartment,4,4,2,95.0,Financing Risk,Financing Cost Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Phoenix,Apartment,3,3,2,85.0,Institutional Flow,Rent Growth Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Dallas,Apartment,4,3,1,75.2,Financing Risk,Deal Size Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Austin,Apartment,1,1,1,87.0,Financing Risk,Rent Growth Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Sun Belt,Apartment,1,1,0,77.0,Rent Growth / Demand,None detected,General market monitoring,Strategic Watch Market,Monitor only
