run_date,run_id,run_timestamp,deal_fingerprint_id,duplicate_cluster_id,fingerprint_confidence,canonical_project_name,canonical_deal_name,canonical_event_name,deal_type,market,residential_sector,canonical_gp_or_developer,canonical_lender_or_debt_provider,unit_count,dollar_amount,loan_amount,source_count,article_count,duplicate_count,sources,article_titles,markets_detected,highest_deal_signal_score
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,DFP-8A839DF106,DCL-20260813-019,90,"Acquisition - San Francisco / California - Sixth Street, Riller Capital Purchase Pier House Resort in Key West for $190M","Acquisition - Acquisition - San Francisco / California - Sixth Street, Riller Capital Purchase Pier House Resort in Key West for $190M",Acquisition - CBRE - California,Acquisition,San Francisco / California,General Residential,CBRE,CBRE,,$190M; $190M; $190m,$190m,1,1,1,REBusiness Online,"Sixth Street, Riller Capital Purchase Pier House Resort in Key West for $190M",San Francisco / California,69
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,DFP-958FBCFD31,DCL-20260813-001,90,Construction Financing - California - CEDARst Closes Construction Financing Breaks Ground on 197-Unit Multifamily Development in...,Construction Financing - Construction Financing - California - CEDARst Closes Construction Financing Breaks Ground on 197-Unit Multifamily Development in...,Construction Financing - JLL - JLL - California,Construction Financing,California,Multifamily,JLL,JLL,,$80; $80,$80,1,1,1,Yield PRO,CEDARst Closes Construction Financing Breaks Ground on 197-Unit Multifamily Development in North Park,California,93
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,DFP-9D3698D56B,DCL-20260813-010,90,Construction Financing - New York - Walker & Dunlop Arranges $147.5M in Construction Financing for Port Chester Multifamily Pr...,Construction Financing - Construction Financing - New York - Walker & Dunlop Arranges $147.5M in Construction Financing for Port Chester Multifamily Pr...,Construction Financing - Walker & Dunlop - walker & dunlop - New York,Construction Financing,New York,Multifamily,Walker & Dunlop,walker & dunlop,,$147.5M; $147.5M; $147.5m,$147.5M,1,1,1,REBusiness Online,Walker & Dunlop Arranges $147.5M in Construction Financing for Port Chester Multifamily Project,New York,82
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,DFP-4B24651754,DCL-20260813-026,90,General Project Signal - National - U.S. Multifamily Gains Momentum in Q2 2026 as Absorption Surges,General Project Signal - General Project Signal - National - U.S. Multifamily Gains Momentum in Q2 2026 as Absorption Surges,General Project Signal - CBRE - National,General Project Signal,National,Apartment,CBRE,CBRE,"167,500 units",,,1,1,1,Connect CRE Apartments,U.S. Multifamily Gains Momentum in Q2 2026 as Absorption Surges,National,65
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,DFP-B273300EB5,DCL-20260813-005,90,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,JV / Partnership - JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,JV / Partnership - Fannie Mae - California,JV / Partnership,California,Apartment,Fannie Mae,Fannie Mae,,$58; $58,$58,1,1,1,Connect CRE Apartments,Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,California,90
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,DFP-DAD77E1C17,DCL-20260813-003,90,Refinancing - California - Northmarq Arranges $56.1M in Permanent Financing for 354-Unit Multifamily Community in Eas...,Refinancing - Refinancing - California - Northmarq Arranges $56.1M in Permanent Financing for 354-Unit Multifamily Community in Eas...,Refinancing - Fannie Mae - Fannie Mae - California,Refinancing,California,Apartment,Fannie Mae,Fannie Mae,,$56.1M; $56.1 million; $56.1m,$56.1M,1,1,1,Yield PRO,Northmarq Arranges $56.1M in Permanent Financing for 354-Unit Multifamily Community in East County San Diego,California,93
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,DFP-79F93DB94B,DCL-20260813-004,90,Refinancing - California - Westphal Company Lands $56M Refi for San Diego Apartments,Refinancing - Refinancing - California - Westphal Company Lands $56M Refi for San Diego Apartments,Refinancing - Fannie Mae - Fannie Mae - California,Refinancing,California,Apartment,Fannie Mae,Fannie Mae,,$56M; $56M; $56.1 million,$56M,1,1,1,Commercial Observer,Westphal Company Lands $56M Refi for San Diego Apartments,California,93
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,DFP-07D8862AFD,DCL-20260813-002,90,"Refinancing - California - JLL Provides $42M Agency Loan for Refinancing of Multifamily Property in Vancouver, Washin...","Refinancing - Refinancing - California - JLL Provides $42M Agency Loan for Refinancing of Multifamily Property in Vancouver, Washin...",Refinancing - JLL - Fannie Mae - California,Refinancing,California,Multifamily,JLL,Fannie Mae,,$42M; $42M; $42 million,$42M,1,1,1,REBusiness Online,"JLL Provides $42M Agency Loan for Refinancing of Multifamily Property in Vancouver, Washington",California,93
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,DFP-CA3B302140,DCL-20260813-007,90,Refinancing - Washington DC - JLL Secures $40M Refinancing for Multifamily in Portland’s Lloyd District,Refinancing - Refinancing - Washington DC - JLL Secures $40M Refinancing for Multifamily in Portland’s Lloyd District,Refinancing - JLL - JLL - Washington DC,Refinancing,Washington DC,Apartment,JLL,JLL,,$40M; $40M; $40.5 million,$40M,1,1,1,Connect CRE Apartments,JLL Secures $40M Refinancing for Multifamily in Portland’s Lloyd District,Washington DC,85
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,DFP-4C5655DC63,DCL-20260813-008,85,Refinancing - Houston / Texas - Northmarq Arranges Refis for Three Texas Rental Communities,Refinancing - Refinancing - Houston / Texas - Northmarq Arranges Refis for Three Texas Rental Communities,Refinancing - Unknown - northmarq - Houston / Texas,Refinancing,Houston / Texas,Apartment,Unknown,northmarq,940 units,$68.7 million; $68.7 million,$68.7 million,1,1,1,Connect CRE Texas,Northmarq Arranges Refis for Three Texas Rental Communities,Houston / Texas,83
