run_date,run_id,watchlist_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,latest_lifecycle_stage,opportunity_score,risk_score,overall_signal_quality_score,institutional_confidence_label,supporting_source_count,recurring_observation_count,strategic_theme,woomi_relevance,recommended_executive_action,supporting_evidence_summary
2026-08-13,20260813-234110-2a0a6fe3,HCW-20260813-001,PRJ-20260813-0060,Construction Financing - California - CEDARst Closes Construction Financing Breaks Ground on 197-Unit Multifamily Development in...,California,California,JLL,Multifamily,Refinancing / Recapitalization,100,60,93,Strong Institutional Signal,10,20,Refinancing opportunity,Priority Asset Watch,Review immediately,"10 source file(s), 20 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-08-13,20260813-234110-2a0a6fe3,HCW-20260813-002,PRJ-20260813-0141,Refinancing - California - Westphal Company Lands $56M Refi for San Diego Apartments,California,San Diego,Fannie Mae,Apartment,Refinancing / Recapitalization,100,52,93,Strong Institutional Signal,5,5,Refinancing opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-08-13,20260813-234110-2a0a6fe3,HCW-20260813-003,PRJ-20260813-0153,Refinancing - Washington DC - JLL Secures $40M Refinancing for Multifamily in Portland’s Lloyd District,Unknown,Seattle,JLL,Apartment,Refinancing / Recapitalization,100,46,93,Strong Institutional Signal,5,5,Refinancing opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-08-13,20260813-234110-2a0a6fe3,HCW-20260813-004,PRJ-20260813-0058,Refinancing - California - Northmarq Arranges $56.1M in Permanent Financing for 354-Unit Multifamily Community in Eas...,California,California,Fannie Mae,Apartment,Refinancing / Recapitalization,100,60,92,Strong Institutional Signal,10,35,Refinancing opportunity,Priority Asset Watch,Review immediately,"10 source file(s), 35 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-08-13,20260813-234110-2a0a6fe3,HCW-20260813-005,PRJ-20260813-0061,Acquisition - California - Levin Johnston Completes 1031 Exchange with Mountain View Apartment Deal,California,California,Marcus & Millichap,Apartment,Unknown Stage,100,32,91,Strong Institutional Signal,9,25,LA urban infill opportunity,Priority Asset Watch,Review immediately,"9 source file(s), 25 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-08-13,20260813-234110-2a0a6fe3,HCW-20260813-006,PRJ-20260813-0142,Construction Financing - California - CEDARst Closes Construction Financing Breaks Ground on 197-Unit Multifamily Development in...,California,San Diego,JLL,Multifamily,Unknown Stage,100,59,91,Strong Institutional Signal,5,5,Construction start pipeline,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-08-13,20260813-234110-2a0a6fe3,HCW-20260813-009,PRJ-20260813-0103,General Project Signal - National - U.S. Multifamily Gains Momentum in Q2 2026 as Absorption Surges,Unknown,National,CBRE,Apartment,Unknown Stage,85,31,89,Strong Institutional Signal,7,9,Institutional capital movement,Priority Asset Watch,Review immediately,"7 source file(s), 9 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-08-13,20260813-234110-2a0a6fe3,HCW-20260813-008,PRJ-20260813-0109,Construction Financing - New York - Walker & Dunlop Arranges $147.5M in Construction Financing for Port Chester Multifamily Pr...,New York,New York,Walker & Dunlop,Multifamily,Unknown Stage,84,46,89,Strong Institutional Signal,8,10,Construction start pipeline,Priority Asset Watch,Review immediately,"8 source file(s), 10 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-08-13,20260813-234110-2a0a6fe3,HCW-20260813-007,PRJ-20260813-0068,"Acquisition - San Francisco / California - Sixth Street, Riller Capital Purchase Pier House Resort in Key West for $190M",Unknown,Dallas,CBRE,General Residential,Unknown Stage,83,20,89,Strong Institutional Signal,5,5,Institutional capital movement,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-08-13,20260813-234110-2a0a6fe3,HCW-20260813-010,PRJ-20260813-0038,"Acquisition - Arizona - IPA Brokers Sale of 275-Unit Multifamily Property in Peoria, Arizona",Arizona,Arizona,IPA,Apartment,Unknown Stage,81,24,89,Strong Institutional Signal,7,8,Institutional capital movement,Strategic Asset Watch,Review immediately,"7 source file(s), 8 observation(s), latest stage Unknown Stage, identity confidence 100"
