run_date,run_id,run_timestamp,la_submarket,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,residential_sector_focus,entitlement_theme,site_strategy_theme,local_gp_or_developer,project_or_deal_reference,la_opportunity_score,la_execution_risk_score,entitlement_precedent_signal,potential_woomi_site_strategy,recommended_local_follow_up,confidence_level
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Hollywood,2,2,1,2,1,3,Apartment,Entitlement Approval,Downtown infill,Unknown,Affordable housing proposed at 1058 N. Kingsley Dr. in East Hollywood; Entitlement / Permitting - Los Angeles / California - Affordable housing proposed at 1058 N. Kingsley Dr. in East Hollywood; Refinancing - Miami / Florida - Stewards Inks $79M Refi of Hollywood Rental Asset; Stewards Inks $79M Refi of Hollywood Rental Asset,100,47,Yes,Hollywood / transit-oriented housing watch,Track local planning docket and entitlement precedent,High
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Los Angeles,9,4,9,0,0,0,Affordable Housing,Entitlement Approval,Mixed-use corridor,Unknown,23 homes coming to Uptown Newport Village; 405 apartments take shape at 6728 Sepulveda Blvd. in Van Nuys; 42 apartments slated for 2817 Montrose Ave. in Glendale; Affordable housing coming to 4345 S. Crenshaw Blvd. in Leimert Park; Affordable housing proposed at 1058 N. Kingsley Dr. in East Hollywood,100,45,Yes,Monitor only,Track local planning docket and entitlement precedent,High
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,California,0,8,1,0,0,0,Apartment,Entitlement Approval,General submarket monitoring,Unknown,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal; Acquisition - California - Levin Johnston Completes 1031 Exchange with Mountain View Apartment Deal; Disposition / Exit - California - Value-Add Golden Hill Apartments Trade in 1031 Exchange; Entitlement / Permitting - California - Monterey Park approves upsized project at 114 E. Garvey Avenue; General Project Signal - California - California Awards $239M in Gap Funding to 20 Affordable Projects,96,20,Yes,Monitor only,Track local planning docket and entitlement precedent,High
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,East Hollywood,1,1,1,1,0,1,Affordable Housing,Entitlement Approval,General submarket monitoring,Unknown,Affordable housing proposed at 1058 N. Kingsley Dr. in East Hollywood; Entitlement / Permitting - Los Angeles / California - Affordable housing proposed at 1058 N. Kingsley Dr. in East Hollywood,69,42,Yes,Hollywood / transit-oriented housing watch,Track local planning docket and entitlement precedent,Medium
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Glendale,1,1,1,1,0,1,Affordable Housing,Entitlement Approval,General submarket monitoring,Unknown,42 apartments slated for 2817 Montrose Ave. in Glendale; Entitlement / Permitting - Other / Unknown - 42 apartments slated for 2817 Montrose Ave. in Glendale,67,40,Yes,Monitor only,Track local planning docket and entitlement precedent,Medium
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Watts,1,1,1,1,0,1,General Residential,Office-to-Residential Conversion,Office conversion corridor,Unknown,Fresh renderings for Watts Towers Art Center revamp; Office-to-Residential Conversion - Los Angeles / California - Fresh renderings for Watts Towers Art Center revamp,66,55,Yes,Monitor only,Track local planning docket and entitlement precedent,Medium
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Costa Mesa,1,1,0,1,0,0,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,Costa Mesa Multifamily Changes Hands for Value-Add Repositioning; Disposition / Exit - California - Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,65,30,No,Orange County suburban apartment watch,Review potential acquisition pipeline,Medium
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Orange County,5,1,0,0,0,0,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,"23 homes coming to Uptown Newport Village; Bascom Acquires Buena Park Apartments as Value-Add Deal; Costa Mesa Multifamily Changes Hands for Value-Add Repositioning; Disposition / Exit - California - 23 homes coming to Uptown Newport Village; Milhaus Merges with SRG Residential, Will Acquire Broadshore Capital",20,30,No,Orange County suburban apartment watch,Monitor only,Low
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Santa Monica,1,0,0,0,0,0,Affordable Housing,General Entitlement Signal,General submarket monitoring,Unknown,Affordable housing proposed at 1058 N. Kingsley Dr. in East Hollywood,12,30,No,Monitor only,Monitor only,Low
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Venice,1,0,0,0,0,0,Affordable Housing,General Entitlement Signal,General submarket monitoring,Unknown,Affordable housing coming to 4345 S. Crenshaw Blvd. in Leimert Park,12,30,No,Monitor only,Monitor only,Low
