run_date,run_id,canonical_article_id,related_canonical_article_ids,primary_display_section,repeat_exposure_status,published_date_normalized,collected_date_normalized,article_age_days,freshness_bucket,freshness_status,freshness_reason,freshness_score,article_integrity_status,access_status,extracted_city,extracted_state,extracted_market_reason,gp_name,canonical_gp_name,lead_entity,counterparties,entity_extraction_method,entity_extraction_confidence,entity_extraction_reason,has_project_anchor,project_anchor_reason,project_anchor_confidence,development_lifecycle_hint,residential_sector,activity_type,market_focus,source_categories,source_platform_types,article_count,average_relevance_score,institutional_signal_strength,growth_or_defensive_signal,likely_strategy,potential_implication_for_woomi,recommended_follow_up,strategic_priority_label
2026-08-13,20260813-234110-2a0a6fe3,art_4c817343b03ab2cb,art_4c817343b03ab2cb; art_67bd2cf344867b9c; art_d3721325b5529d44; art_22a15f6c44643113; art_996b54a64e828c90,Development Activity,new_or_fresh,2026-08-13,2026-08-13,0,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,valid,open,,California,matched state keyword: California,Fannie Mae,Fannie Mae,Fannie Mae,San Diego Apartments Residential; JLL; Brookdale Senior Living,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 354-unit; address/street: 12002 wintercrest dr; project/asset term: community,high,Project Financing / Capital Event,Apartment,refinancing; JV / partnership; operational technology / AI adoption,California,Core Multifamily News; Site / Parcel Source Expansion,Other,5,95.8,100,Defensive Capital Preservation,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-08-13,20260813-234110-2a0a6fe3,art_996b54a64e828c90,art_e432624f94d627c1; art_d3721325b5529d44; art_7d3263b73d35e092; art_996b54a64e828c90,Development Activity,new_or_fresh,2026-08-13,2026-08-13,0,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,valid,open,,,"no city, state, or market keyword detected",JLL,JLL,JLL,Fannie Mae; Brookdale Senior Living,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 027-unit,medium,Project Financing / Capital Event,Multifamily,refinancing; JV / partnership; operational technology / AI adoption,California,Core Multifamily News; Site / Parcel Source Expansion,Other,4,97.0,100,Defensive Capital Preservation,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-08-13,20260813-234110-2a0a6fe3,art_3f88c8a2357497c4,art_1a2498c61d1e4e4d; art_3f88c8a2357497c4; art_6595ac6c3493f1ac; art_0d5e10600f6abedb; art_1002c5cbb821094b,Development Activity,new_or_fresh,2026-08-13,2026-08-13,0,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,valid,open,,Arizona,matched state keyword: Arizona,Marcus & Millichap,Marcus & Millichap,Marcus & Millichap,Institutional Property Advisors,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 275-unit; project/asset term: apartments,high,Project / Asset,Apartment,acquisition; disposition / exit; operational technology / AI adoption,California,Core Multifamily News; Regional / California / LA Sources; Site / Parcel Source Expansion,Other,5,85.0,100,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,review LA / California development activity,Immediate Watch
2026-08-13,20260813-234110-2a0a6fe3,art_3f88c8a2357497c4,art_3f88c8a2357497c4; art_c7b06e9babe83951; art_911c2c01fb58b001,Development Activity,new_or_fresh,2026-08-13,2026-08-13,0,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,valid,open,,Arizona,matched state keyword: Arizona,IPA,IPA,IPA,Institutional Property Advisors; Marcus & Millichap,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 275-unit; project/asset term: apartments,high,Project / Asset,Apartment,acquisition; disposition / exit; market expansion; operational technology / AI adoption,Arizona,Core Multifamily News; Site / Parcel Source Expansion,Other,3,72.7,97,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Immediate Watch
2026-08-13,20260813-234110-2a0a6fe3,art_bd3553f65a4b1c37,art_b347d1f3cf15c3fc; art_bd3553f65a4b1c37,GP / Capital Activity,new_or_fresh,2026-08-13,2026-08-13,0,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,valid,open,San Francisco,California,matched city/metro keyword: San Francisco,CBRE,CBRE,CBRE,Riller Capital,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",False,"no identifiable project, asset, site, address, or unit-count anchor",none,,Apartment,acquisition; JV / partnership; operational technology / AI adoption,National,Site / Parcel Source Expansion,Other,2,77.0,89,Operational Optimization,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-08-13,20260813-234110-2a0a6fe3,art_af936828d39943e9,art_af936828d39943e9,Development Activity,repeat_penalized,2026-07-15,2026-08-13,29,old_31d_plus,old,published date parsed; article age 29 day(s),5,valid,open,,California,matched state keyword: California,Bascom Group,Bascom Group,Bascom Group,,,,,True,unit/site count: 183-unit; project/asset term: community,high,Project / Asset,Apartment,acquisition; disposition / exit; refinancing; operational technology / AI adoption,California,Site / Parcel Source Expansion,Other,1,91.0,83,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-08-13,20260813-234110-2a0a6fe3,art_195e49f75723614c,art_195e49f75723614c,GP / Capital Activity,repeat_penalized,2026-07-14,2026-08-13,30,old_31d_plus,old,published date parsed; article age 30 day(s),5,valid,open,,California,matched state keyword: California,"Milhaus Merges with SRG Residential, Will","Milhaus Merges with SRG Residential, Will","Milhaus Merges with SRG Residential, Will",SRG Residential; Will Acquire Broadshore Capital,title_lead_pattern,medium,Inferred entity from headline lead segment and capital-event verb.,True,project/asset term: apartments,medium,Project / Asset,Apartment,acquisition; operational technology / AI adoption,California,Site / Parcel Source Expansion,Other,1,67.0,82,Operational Optimization,operational efficiency push,competitive pressure indicator,review LA / California development activity,Immediate Watch
2026-08-13,20260813-234110-2a0a6fe3,art_eff72cf490862967,art_eff72cf490862967,GP / Capital Activity,new_or_fresh,2026-08-13,2026-08-13,0,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,valid,open,,,"no city, state, or market keyword detected",AvalonBay,AvalonBay,AvalonBay,Equity Residential,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",False,"no identifiable project, asset, site, address, or unit-count anchor",none,,Multifamily,acquisition; operational technology / AI adoption,Other / Unknown,Core Multifamily News,Other,1,87.0,81,Operational Optimization,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Immediate Watch
2026-08-13,20260813-234110-2a0a6fe3,art_a6550c780b2e1d7e,art_a6550c780b2e1d7e,Development Activity,acceptable_repeat,2026-08-13,2026-08-13,0,fresh_0_3d,fresh,published date parsed; article age 0 day(s),80,suspicious_mismatch,multi_article_page,Austin,Texas,matched city/metro keyword: Austin,Benefit Street Partners,Benefit Street Partners,Benefit Street Partners,Greystone; Three Texas Rental Assets Vantage Communities,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 864-unit; project/asset term: apartments,high,Project Financing / Capital Event,Apartment,refinancing; JV / partnership; operational technology / AI adoption,Austin / Texas,Site / Parcel Source Expansion,Other,1,87.0,73,Defensive Capital Preservation,operational efficiency push,potential JV partnership signal,monitor JV activity,Strategic Watch
2026-08-13,20260813-234110-2a0a6fe3,art_5ff6f01a117e6aca,art_5ff6f01a117e6aca,Development Activity,new_or_fresh,2026-08-13,2026-08-13,0,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,valid,open,Sarasota,Florida,matched city/metro keyword: Sarasota,Berkadia,Berkadia,Berkadia,Cedarwood Companies,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 216-unit; project/asset term: community,high,Project / Asset,Apartment,acquisition; disposition / exit; distressed opportunity; operational technology / AI adoption,Sarasota / Florida,Core Multifamily News,Other,1,100.0,73,Distressed Opportunity Positioning,distressed recapitalization,pricing discovery reference,track construction innovation strategy,Strategic Watch
