run_date,run_id,run_timestamp,submarket_name,parent_market,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,dominant_residential_sector,dominant_deal_type,dominant_entitlement_signal,site_strategy_theme,submarket_opportunity_score,submarket_risk_score,execution_complexity_score,woomi_site_strategy_relevance,recommended_submarket_action,key_evidence
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Miami,Florida,5,5,0,4,3,6,Apartment,Refinancing,General Entitlement Signal,Mixed-use corridor,100,78,20,Strategic watch submarket,Monitor refinancing / distress pipeline,"Acquisition - Miami / Florida - Milestone Group Trades Kendall Apartment Complex for $109M; Arrow Arranges $85M Construction Loan for Miami Condo Project; Baron Property Group Closes on $226.5M Refi for Hialeah Apartment Community; Construction Financing - Miami / Florida - Arrow Arranges $85M Construction Loan for Miami Condo Project; Disposition / Exit - Miami / Florida - W. Palm Beach Investor Buys Condo Property, Converting to Apartment Units"
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,New York,New York,4,4,1,3,1,2,Multifamily,Construction Financing,Entitlement Approval,Downtown infill; Mixed-use corridor,100,49,32,Strategic watch submarket,Monitor entitlement precedent,AV Management Nabs SoHo Mixed-Use for $43M; Construction Financing - New York - Walker & Dunlop Arranges $147.5M in Construction Financing for Port Chester Multifamily Pr...; Disposition / Exit - New York - AV Management Nabs SoHo Mixed-Use for $43M; Entitlement / Permitting - New York City / New York - Heights Advisors Files Plans to Build 606 Affordable Units in the Bronx; Heights Advisors Files Plans to Build 606 Affordable Units in the Bronx
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Hollywood,Los Angeles,2,2,1,2,1,3,Apartment,Entitlement / Permitting,Entitlement Approval,Downtown infill,100,47,42,High relevance to Woomi site strategy,Monitor entitlement precedent,Affordable housing proposed at 1058 N. Kingsley Dr. in East Hollywood; Entitlement / Permitting - Los Angeles / California - Affordable housing proposed at 1058 N. Kingsley Dr. in East Hollywood; Refinancing - Miami / Florida - Stewards Inks $79M Refi of Hollywood Rental Asset; Stewards Inks $79M Refi of Hollywood Rental Asset
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Atlanta,Southeast,7,7,2,6,1,5,Apartment,Office-to-Residential Conversion,Office-to-Residential Conversion,Office conversion corridor,100,45,45,Strategic watch submarket,Monitor entitlement precedent,Acquisition - Atlanta / Georgia - ParkProperty Acquires 280-Unit Buckhead Apartment Community; Acquisition - Atlanta / Georgia - Saratoga Capital Pays $98.4M at Auction for Atlanta Apartment Community; Atlanta Beltline Advancing 218-Unit Affordable Apartment Project; Construction Financing - Atlanta / Georgia - Developer Duo Obtains Construction Financing for $147M Atlanta Student Housing Project; Developer Duo Obtains Construction Financing for $147M Atlanta Student Housing Project
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Los Angeles,Los Angeles,9,4,9,0,0,0,Affordable Housing,Entitlement / Permitting,Entitlement Approval,Mixed-use corridor,100,44,45,High relevance to Woomi site strategy,Monitor entitlement precedent,23 homes coming to Uptown Newport Village; 405 apartments take shape at 6728 Sepulveda Blvd. in Van Nuys; 42 apartments slated for 2817 Montrose Ave. in Glendale; Affordable housing coming to 4345 S. Crenshaw Blvd. in Leimert Park; Affordable housing proposed at 1058 N. Kingsley Dr. in East Hollywood
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Phoenix,Arizona,3,3,0,3,0,3,Apartment,Acquisition,General Entitlement Signal,General submarket monitoring,100,0,20,Strategic watch submarket,Review potential acquisition pipeline,Acquisition - Phoenix / Arizona - ColRich Pays $52.4M for Mesa Rental Community; Acquisition - Phoenix / Arizona - Rockwell Pays $42M for 182-Unit Scottsdale Rental Community; BTR / Build-to-Rent - Phoenix / Arizona - Porter Kyle Adds New 100-Unit BTR Community to East Valley Portfolio; ColRich Pays $52.4M for Mesa Rental Community; Porter Kyle Adds New 100-Unit BTR Community to East Valley Portfolio
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,California,National / Other,0,8,1,0,0,0,Apartment,Refinancing,Entitlement Approval,General submarket monitoring,96,11,20,Strategic watch submarket,Monitor entitlement precedent,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal; Acquisition - California - Levin Johnston Completes 1031 Exchange with Mountain View Apartment Deal; Disposition / Exit - California - Value-Add Golden Hill Apartments Trade in 1031 Exchange; Entitlement / Permitting - California - Monterey Park approves upsized project at 114 E. Garvey Avenue; General Project Signal - California - California Awards $239M in Gap Funding to 20 Affordable Projects
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Seattle,Seattle,4,3,0,2,1,1,Apartment,Refinancing,General Entitlement Signal,Suburban growth corridor,82,49,20,Strategic watch submarket,Review potential acquisition pipeline,Gantry Secures $14.6M Construction-to-Permanent Loan for Seattle Luxury Multifamily Apartment Community; General Project Signal - Seattle - Gantry Secures $14.6M Construction-to-Permanent Loan for Seattle Luxury Multifamily Apartm...; JLL Secures $40M Refinancing for Multifamily in Portland’s Lloyd District; Northmarq Secures $23.25M Refinance Loan for Seattle Area Multifamily Apartment Community; Refinancing - San Francisco / California - Northmarq Secures $23.25M Refinance Loan for Seattle Area Multifamily Apartment Community
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,East Hollywood,Los Angeles,1,1,1,1,0,1,Affordable Housing,Entitlement / Permitting,Entitlement Approval,General submarket monitoring,69,16,42,High relevance to Woomi site strategy,Monitor entitlement precedent,Affordable housing proposed at 1058 N. Kingsley Dr. in East Hollywood; Entitlement / Permitting - Los Angeles / California - Affordable housing proposed at 1058 N. Kingsley Dr. in East Hollywood
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Glendale,Los Angeles,1,1,1,1,0,1,Affordable Housing,Entitlement / Permitting,Entitlement Approval,General submarket monitoring,67,15,40,High relevance to Woomi site strategy,Monitor entitlement precedent,42 apartments slated for 2817 Montrose Ave. in Glendale; Entitlement / Permitting - Other / Unknown - 42 apartments slated for 2817 Montrose Ave. in Glendale
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Watts,Los Angeles,1,1,1,1,0,1,General Residential,Office-to-Residential Conversion,Office-to-Residential Conversion,Office conversion corridor,66,15,55,High relevance to Woomi site strategy,Monitor entitlement precedent,Fresh renderings for Watts Towers Art Center revamp; Office-to-Residential Conversion - Los Angeles / California - Fresh renderings for Watts Towers Art Center revamp
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Costa Mesa,Orange County,1,1,0,1,0,0,Apartment,Disposition / Exit,General Entitlement Signal,General submarket monitoring,65,0,30,High relevance to Woomi site strategy,Review potential acquisition pipeline,Costa Mesa Multifamily Changes Hands for Value-Add Repositioning; Disposition / Exit - California - Costa Mesa Multifamily Changes Hands for Value-Add Repositioning
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Austin,Texas,1,1,0,1,1,2,Apartment,Refinancing,General Entitlement Signal,General submarket monitoring,61,49,20,Strategic watch submarket,Review potential acquisition pipeline,Refinancing - Austin / Texas - Vantage Inks $103M Refi on Three Texas Rental Assets; Vantage Inks $103M Refi on Three Texas Rental Assets
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Houston,Texas,1,1,0,1,1,2,Apartment,Refinancing,General Entitlement Signal,General submarket monitoring,57,51,20,Strategic watch submarket,Track local GP / sponsor activity,Northmarq Arranges Refis for Three Texas Rental Communities; Refinancing - Houston / Texas - Northmarq Arranges Refis for Three Texas Rental Communities
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Dallas,Texas,4,2,0,1,0,1,Student Housing,Acquisition,General Entitlement Signal,University-adjacent,55,0,20,Strategic watch submarket,Track local GP / sponsor activity,"Acquisition - San Francisco / California - Sixth Street, Riller Capital Purchase Pier House Resort in Key West for $190M; Cedarwood Building 272-Unit Celina Rental Community; Development Start - Dallas / Texas - Teeple Adding 312-Unit Student Housing Project to Texas A&M Offering; Sixth Street, Riller Capital Purchase Pier House Resort in Key West for $190M; Teeple Adding 312-Unit Student Housing Project to Texas A&M Offering"
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Scottsdale,Arizona,2,1,0,1,0,1,Apartment,Acquisition,General Entitlement Signal,General submarket monitoring,49,0,20,Strategic watch submarket,Monitor only,Acquisition - Phoenix / Arizona - Rockwell Pays $42M for 182-Unit Scottsdale Rental Community; Porter Kyle Adds New 100-Unit BTR Community to East Valley Portfolio; Rockwell Pays $42M for 182-Unit Scottsdale Rental Community
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Sacramento,National / Other,0,1,1,0,0,0,Mixed-Use Residential,Office-to-Residential Conversion,Office-to-Residential Conversion,Office conversion corridor,35,15,45,General monitoring,Monitor entitlement precedent,"Office-to-Residential Conversion - California - Meeting Tonight for 3101 Sacramento Street, South Berkeley"
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Brooklyn,New York,1,1,1,0,0,0,Affordable Housing,Entitlement / Permitting,Entitlement Approval,General submarket monitoring,26,16,32,General monitoring,Monitor entitlement precedent,Entitlement / Permitting - New York City / New York - Heights Advisors Files Plans to Build 606 Affordable Units in the Bronx; Heights Advisors Files Plans to Build 606 Affordable Units in the Bronx
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Orange County,Orange County,5,1,0,0,0,0,Apartment,Disposition / Exit,General Entitlement Signal,General submarket monitoring,20,0,30,Low relevance,Track local GP / sponsor activity,"23 homes coming to Uptown Newport Village; Bascom Acquires Buena Park Apartments as Value-Add Deal; Costa Mesa Multifamily Changes Hands for Value-Add Repositioning; Disposition / Exit - California - 23 homes coming to Uptown Newport Village; Milhaus Merges with SRG Residential, Will Acquire Broadshore Capital"
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,San Diego,National / Other,0,2,0,0,0,0,Multifamily,Construction Financing,General Entitlement Signal,General submarket monitoring,16,0,20,Low relevance,Track local GP / sponsor activity,Construction Financing - California - CEDARst Closes Construction Financing Breaks Ground on 197-Unit Multifamily Development in...; Refinancing - California - Westphal Company Lands $56M Refi for San Diego Apartments
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Santa Monica,Los Angeles,1,0,0,0,0,0,Affordable Housing,General Project Signal,General Entitlement Signal,General submarket monitoring,12,0,30,Low relevance,Monitor only,Affordable housing proposed at 1058 N. Kingsley Dr. in East Hollywood
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Venice,Los Angeles,1,0,0,0,0,0,Affordable Housing,General Project Signal,General Entitlement Signal,General submarket monitoring,12,0,30,Low relevance,Monitor only,Affordable housing coming to 4345 S. Crenshaw Blvd. in Leimert Park
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Arizona,National / Other,0,1,0,0,0,0,Apartment,Acquisition,General Entitlement Signal,General submarket monitoring,8,0,20,Low relevance,Track local GP / sponsor activity,"Acquisition - Arizona - IPA Brokers Sale of 275-Unit Multifamily Property in Peoria, Arizona"
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,National,National / Other,0,1,0,0,0,0,Apartment,General Project Signal,General Entitlement Signal,General submarket monitoring,8,0,20,Low relevance,Track local GP / sponsor activity,General Project Signal - National - U.S. Multifamily Gains Momentum in Q2 2026 as Absorption Surges
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,San Francisco,National / Other,0,1,0,0,0,0,Apartment,Disposition / Exit,General Entitlement Signal,General submarket monitoring,8,0,20,Low relevance,Monitor only,Disposition / Exit - San Francisco / California - Top markets for apartment sales in H1 2026
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Sarasota,National / Other,0,1,0,0,0,0,Apartment,Acquisition,General Entitlement Signal,Waterfront redevelopment,8,0,20,Low relevance,Track local GP / sponsor activity,Acquisition - Sarasota / Florida - Berkadia Arranges Sale of Class A Waterfront Multifamily Apartment Community in Bradenton...
2026-08-13,20260813-234110-2a0a6fe3,2026-08-13 23:41:10,Fort Worth,Texas,3,0,0,0,0,0,Apartment,General Project Signal,General Entitlement Signal,University-adjacent,0,0,20,Low relevance,Monitor only,Cedarwood Building 272-Unit Celina Rental Community; Teeple Adding 312-Unit Student Housing Project to Texas A&M Offering; Texas Multifamily 2026 Preview: Q&A With Red Oak Capital Holdings’ Nick Jans
