run_date,run_id,run_timestamp,submarket_name,parent_market,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,dominant_residential_sector,dominant_deal_type,dominant_entitlement_signal,site_strategy_theme,submarket_opportunity_score,submarket_risk_score,execution_complexity_score,woomi_site_strategy_relevance,recommended_submarket_action,key_evidence
2026-06-04,20260604-000136-6cfa7913,2026-06-04 00:01:36,New York,New York,5,5,2,5,2,6,Apartment,Refinancing,Planning Approval,Mixed-use corridor,100,67,55,Strategic watch submarket,Monitor entitlement precedent,Acquisition - New York City / New York - Arrow Lines Up Acquisition Financing for 7-Property Mixed-Use Portfolio; Arrow Lines Up Acquisition Financing for 7-Property Mixed-Use Portfolio; BHI Provides Condo Inventory Loan for Ground-Up Luxury Project; Derby Copeland Capital Provides $54 Million Refi for Lexington Avenue Condo; Entitlement / Permitting - New York - Proposed apartments face appeal at 3411 Foothill Blvd. in Glendale
2026-06-04,20260604-000136-6cfa7913,2026-06-04 00:01:36,Miami,Florida,6,4,0,4,1,4,Apartment,Acquisition,General Entitlement Signal,Downtown infill,100,48,20,Strategic watch submarket,Review potential acquisition pipeline,"$8,200 Rents Await Tenants of New Coral Gables Luxury Apartments; Acquisition - Miami / Florida - Flow Enters West Coast With $175M San Jose Multifamily Buy; Acquisition - Miami / Florida - Miami Apartments Trade for $109.9M; Alta Developers Lands $91.8M Construction Loan for Miami Apartments; Construction Financing - Miami / Florida - Alta Developers Lands $91.8M Construction Loan for Miami Apartments"
2026-06-04,20260604-000136-6cfa7913,2026-06-04 00:01:36,Atlanta,Southeast,6,5,1,5,1,3,Apartment,Disposition / Exit,Entitlement Approval,University-adjacent,100,44,30,Strategic watch submarket,Monitor entitlement precedent,Cambridge Properties Bringing New Life to Aging Charlotte Center; Charlotte Apartment Project Fetches $107M; Disposition / Exit - Atlanta / Georgia - Charlotte Apartment Project Fetches $107M; Disposition / Exit - Atlanta / Georgia - Eaton Vance Picks Charlotte Rental Community for $65.8M; Eaton Vance Picks Charlotte Rental Community for $65.8M
2026-06-04,20260604-000136-6cfa7913,2026-06-04 00:01:36,Los Angeles,Los Angeles,12,4,5,3,0,2,Affordable Housing,Office-to-Residential Conversion,Entitlement Approval,Downtown infill; Adaptive reuse corridor; Office conversion corridor,100,44,55,High relevance to Woomi site strategy,Monitor entitlement precedent,80 homes coming to 824 S. Gladys Ave. in San Gabriel; Construction Tops Out at La Mesa Townhome/Apartment Complex; Construction begins for affordable housing at 4151 E. Fountain Ave. in Long Beach; Construction kicks off for affordable housing at 706 W. 85th Street in South L.A.; Development Start - Los Angeles / California - Construction kicks off for affordable housing at 706 W. 85th Street in South L.A.
2026-06-04,20260604-000136-6cfa7913,2026-06-04 00:01:36,Charlotte,Southeast,4,4,1,4,0,2,Apartment,Disposition / Exit,Entitlement Approval,General submarket monitoring,100,15,30,Strategic watch submarket,Monitor entitlement precedent,BTR / Build-to-Rent - Sun Belt - Charlotte BTR Investors Pause Deals As They Await Fate Of Federal Housing Bill; Cambridge Properties Bringing New Life to Aging Charlotte Center; Charlotte Apartment Project Fetches $107M; Charlotte BTR Investors Pause Deals As They Await Fate Of Federal Housing Bill; Disposition / Exit - Atlanta / Georgia - Charlotte Apartment Project Fetches $107M
2026-06-04,20260604-000136-6cfa7913,2026-06-04 00:01:36,Phoenix,Arizona,3,3,0,3,0,3,BTR / Single-Family Rental,BTR / Build-to-Rent,General Entitlement Signal,General submarket monitoring,100,0,20,Strategic watch submarket,Review potential acquisition pipeline,BTR / Build-to-Rent - Phoenix / Arizona - Berkshire Hathaway acquires BTR player Taylor Morrison for $8.5B; BTR / Build-to-Rent - Phoenix / Arizona - Work Begins on 94-Unit Scottsdale Luxury BTR Community; Berkshire Hathaway acquires BTR player Taylor Morrison for $8.5B; Empire Group Starts Work on $170M Phoenix Apartment Tower; General Project Signal - Phoenix / Arizona - Empire Group Starts Work on $170M Phoenix Apartment Tower
2026-06-04,20260604-000136-6cfa7913,2026-06-04 00:01:36,Hollywood,Los Angeles,2,2,1,2,1,2,Apartment,Construction Financing,Entitlement Approval,General submarket monitoring,96,46,40,High relevance to Woomi site strategy,Monitor entitlement precedent,Construction Financing - Los Angeles / California - PSRS Arranges $6.8M in Construction Financing for Affordable Housing Project in North Holl...; Entitlement / Permitting - Los Angeles / California - New plan unveiled for West Hollywood's Melrose Triangle development; New plan unveiled for West Hollywood's Melrose Triangle development; PSRS Arranges $6.8M in Construction Financing for Affordable Housing Project in North Hollywood
2026-06-04,20260604-000136-6cfa7913,2026-06-04 00:01:36,Glendale,Los Angeles,1,1,2,1,0,1,Affordable Housing,Entitlement / Permitting,Planning Approval,General submarket monitoring,75,25,65,High relevance to Woomi site strategy,Monitor entitlement precedent,Entitlement / Permitting - New York - Proposed apartments face appeal at 3411 Foothill Blvd. in Glendale; Proposed apartments face appeal at 3411 Foothill Blvd. in Glendale
2026-06-04,20260604-000136-6cfa7913,2026-06-04 00:01:36,Santa Ana,Orange County,1,1,0,1,1,1,Apartment,Construction Financing,General Entitlement Signal,General submarket monitoring,74,59,30,High relevance to Woomi site strategy,Monitor refinancing / distress pipeline,Construction Financing - California - JLL Lines Up $144M Construction Loan for Santa Ana Multifamily; JLL Lines Up $144M Construction Loan for Santa Ana Multifamily
2026-06-04,20260604-000136-6cfa7913,2026-06-04 00:01:36,Santa Monica,Los Angeles,2,2,1,1,0,0,Affordable Housing,Entitlement / Permitting,Entitlement Approval,General submarket monitoring,70,15,40,High relevance to Woomi site strategy,Monitor entitlement precedent,Entitlement / Permitting - Los Angeles / California - New plan unveiled for West Hollywood's Melrose Triangle development; General Project Signal - Santa Monica / California - Metro-adjacent affordable housing rises at 1640 20th Street in Santa Monica; Metro-adjacent affordable housing rises at 1640 20th Street in Santa Monica; New plan unveiled for West Hollywood's Melrose Triangle development
