run_date,run_id,firm_name,strategic_tier,strategic_weight,residential_sector,detected_markets,detected_source_categories,detected_platform_types,detected_activity_types,article_count,highest_relevance_score,average_relevance_score,capital_flow_signal,relationship_signal,partnership_relevance_to_woomi,california_la_relevance,institutional_relationship_score,recommended_follow_up
2026-06-04,20260604-000136-6cfa7913,CBRE,Tier 3 / Growth and Market Signal Watch,50,General Residential,California; Las Vegas / Nevada; Los Angeles / California,Core Multifamily News; Regional / California / LA Sources; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; office-to-residential conversion; operational technology / AI adoption,4,100,68.8,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-06-04,20260604-000136-6cfa7913,JLL,Tier 3 / Growth and Market Signal Watch,50,Apartment,Atlanta / Georgia; California,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; operational technology / AI adoption,3,100,95.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-06-04,20260604-000136-6cfa7913,Lincoln Property Company,Tier 2 / Strategic Watch,75,Apartment,Austin / Texas,Site / Parcel Source Expansion,Other,refinancing; JV / partnership; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,Low,98,Map potential GP / JV relationship and monitor partnership activity
2026-06-04,20260604-000136-6cfa7913,Marcus & Millichap,Tier 3 / Growth and Market Signal Watch,50,Apartment,Miami / Florida; Other / Unknown,Core Multifamily News,Other,acquisition; disposition / exit; operational technology / AI adoption,3,95,84.3,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,97,Track capital deployment and pricing signals
2026-06-04,20260604-000136-6cfa7913,Freestone Capital,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,California,Site / Parcel Source Expansion,Other,recapitalization; JV / partnership; capital raise; operational technology / AI adoption,1,84,84.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,93,Map potential GP / JV relationship and monitor partnership activity
2026-06-04,20260604-000136-6cfa7913,PEF Advisors,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,California,Site / Parcel Source Expansion,Other,recapitalization; JV / partnership; capital raise; operational technology / AI adoption,1,84,84.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,93,Map potential GP / JV relationship and monitor partnership activity
2026-06-04,20260604-000136-6cfa7913,Lake Austin Four Seasons Residences TYKO Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,Austin / Texas,Site / Parcel Source Expansion,Other,refinancing; JV / partnership; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,Low,91,Map potential GP / JV relationship and monitor partnership activity
2026-06-04,20260604-000136-6cfa7913,Nob Hill Acquisition ArtHaus Partners,Tier 3 / Growth and Market Signal Watch,50,Apartment,San Francisco / California,Site / Parcel Source Expansion,Other,acquisition; JV / partnership; market expansion; operational technology / AI adoption,1,82,82.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,91,Map potential GP / JV relationship and monitor partnership activity
2026-06-04,20260604-000136-6cfa7913,PSRS,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,Los Angeles / California,Site / Parcel Source Expansion,Other,refinancing,1,100,100.0,Refinancing / Recapitalization,Capital Partner Tracking Signal,capital market sentiment indicator,High,91,Review California / LA capital and developer activity
2026-06-04,20260604-000136-6cfa7913,Santa Ana Multifamily JLL Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Site / Parcel Source Expansion,Other,refinancing; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,High,91,Review California / LA capital and developer activity
