run_date,run_id,la_persistent_watch_id,canonical_project_id,canonical_project_name,la_submarket,address_or_location_clue,gp_or_developer,residential_sector,latest_lifecycle_stage,progression_status,stall_risk_label,entitlement_signal_count,timing_signal_count,financing_signal_count,opportunity_score,risk_score,woomi_site_strategy_relevance,potential_woomi_strategy_angle,recommended_local_follow_up,confidence_level
2026-06-04,20260604-000136-6cfa7913,LAP-20260604-001,PRJ-20260604-0113,Refinancing - New York - Slate Property Group Closes on $86M Refi for LIC Apartments,Los Angeles,New York,Walker & Dunlop,Apartment,Refinancing / Recapitalization,Newly Detected,Low Stall Risk,0,0,8,99,49,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-04,20260604-000136-6cfa7913,LAP-20260604-002,PRJ-20260604-0036,Construction Financing - Austin / Texas - Developer Duo Inks $870M Construction Loan for Lake Austin Four Seasons Residences,Los Angeles,Austin,Lincoln Property Company,Apartment,Refinancing / Recapitalization,Newly Detected,Low Stall Risk,0,5,5,98,44,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-04,20260604-000136-6cfa7913,LAP-20260604-029,PRJ-20260604-0013,Development Start - California - Construction begins for affordable housing at 4151 E. Fountain Ave. in Long Beach,Long Beach,4151 E. Fountain Ave,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,0,2,0,95,40,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-06-04,20260604-000136-6cfa7913,LAP-20260604-028,PRJ-20260604-0010,Entitlement / Permitting - New York - Proposed apartments face appeal at 3411 Foothill Blvd. in Glendale,Glendale,3411 Foothill Blvd,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Medium Stall Risk,2,0,0,94,54,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-06-04,20260604-000136-6cfa7913,LAP-20260604-005,PRJ-20260604-0079,Office-to-Residential Conversion - Los Angeles / California - Mayor Bass: Adaptive Reuse Key to Revitalizing Downtown LA,Los Angeles,Los Angeles,CBRE,Office-to-Residential Conversion,Unknown Stage,Unknown,Low Stall Risk,2,0,0,91,36,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-04,20260604-000136-6cfa7913,LAP-20260604-007,PRJ-20260604-0040,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,California,California,CBRE,General Residential,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,88,28,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-04,20260604-000136-6cfa7913,LAP-20260604-004,PRJ-20260604-0047,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",California,California,PEF Advisors,Affordable Housing,Refinancing / Recapitalization,Persistent Same Stage,Medium Stall Risk,0,0,9,86,54,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-04,20260604-000136-6cfa7913,LAP-20260604-003,PRJ-20260604-0086,Construction Financing - Los Angeles / California - PSRS Arranges $6.8M in Construction Financing for Affordable Housing Project in North Holl...,Los Angeles,Los Angeles,Unknown,Affordable Housing,Site Acquisition / Site Control,Persistent Same Stage,Medium Stall Risk,15,15,0,85,54,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-04,20260604-000136-6cfa7913,LAP-20260604-010,PRJ-20260604-0067,JV / Partnership - Riverside / California - Blackstone’s Link Logistics Sells Light Industrial Portfolio for $1.8B,Los Angeles,Inland Empire,Blackstone,General Residential,Unknown Stage,Newly Detected,Unknown,0,0,0,85,21,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-04,20260604-000136-6cfa7913,LAP-20260604-008,PRJ-20260604-0156,Construction Financing - Miami / Florida - Alta Developers Lands $91.8M Construction Loan for Miami Apartments,Los Angeles,South Florida,Unknown,Apartment,Refinancing / Recapitalization,Persistent Same Stage,Low Stall Risk,0,6,3,84,47,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-04,20260604-000136-6cfa7913,LAP-20260604-012,PRJ-20260604-0150,General Project Signal - Santa Monica / California - Metro-adjacent affordable housing rises at 1640 20th Street in Santa Monica,Santa Monica,Santa Monica,Unknown,Apartment,Unknown Stage,Unknown,Low Stall Risk,6,0,0,84,34,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-04,20260604-000136-6cfa7913,LAP-20260604-050,PRJ-20260604-0091,Acquisition - Other / Unknown - LRT Company Launches $21M DST Investment for Ground-Leased Multifamily Site Near Hilton He...,Los Angeles,Los Angeles,Unknown,Multifamily,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,83,26,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-06-04,20260604-000136-6cfa7913,LAP-20260604-006,PRJ-20260604-0048,General Project Signal - California - Good + Roberts Tops Out on $29M San Diego Multifamily Mixed-Use Housing Development,California,California,Unknown,Apartment,Unknown Stage,Newly Detected,Low Stall Risk,30,30,0,82,40,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-04,20260604-000136-6cfa7913,LAP-20260604-032,PRJ-20260604-0019,Entitlement / Permitting - California - 80 homes coming to 824 S. Gladys Ave. in San Gabriel,Los Angeles,824 S. Gladys Ave,Unknown,Mixed-Use Residential,Unknown Stage,Newly Detected,Low Stall Risk,2,0,0,81,32,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-06-04,20260604-000136-6cfa7913,LAP-20260604-009,PRJ-20260604-0153,BTR / Build-to-Rent - Phoenix / Arizona - Berkshire Hathaway acquires BTR player Taylor Morrison for $8.5B,Los Angeles,Scottsdale,Berkshire Hathaway,BTR / Single-Family Rental,Unknown Stage,Unknown,Low Stall Risk,0,0,0,81,30,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-04,20260604-000136-6cfa7913,LAP-20260604-026,PRJ-20260604-0066,Acquisition - Houston / Texas - Recent Houston Highrise Buyer Plans $11M Revamp,Los Angeles,Houston,Unknown,Apartment,Early Site Signal,Newly Detected,Low Stall Risk,0,0,0,78,31,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,High
