run_date,run_id,timing_signal_id,timing_signal_type,market,residential_sector,gp_or_developer,lender_or_capital_provider,related_project_or_deal,timing_reference,estimated_timing_bucket,timing_urgency_score,timing_confidence,evidence_signals,source_article_title,source,url,potential_woomi_action,recommended_monitoring_frequency
2026-05-21,20260521-230148-97d5f8bd,TIM-20260521-033,Entitlement / Permitting,Other / Unknown,Apartment,Unknown,Unknown,Entitlement / Permitting - Other / Unknown - Shorter Apartment Construction Time in 2024,in 2024,Immediate / 0-3 Months,78,High,Entitlement / Permitting; permitting,Shorter Apartment Construction Time in 2024,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2025/10/shorter-apartment-construction-time-in-2024/,"Track entitlement, zoning, permitting, and public-agency milestones",Weekly
2026-05-21,20260521-230148-97d5f8bd,TIM-20260521-003,Acquisition Window,California,Apartment,Unknown,CBRE,Acquisition - California - Sacramento Multifamily Sale Achieves Market’s Highest Price Per Unit in Four Years,No explicit timing reference,Unknown Timing,75,Medium,Acquisition Window,Sacramento Multifamily Sale Achieves Market’s Highest Price Per Unit in Four Years,Connect CRE Apartments,https://www.connectcre.com/stories/sacramento-multifamily-sale-achieves-markets-highest-price-per-unit-in-four-years/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
2026-05-21,20260521-230148-97d5f8bd,TIM-20260521-007,Acquisition Window,California,Apartment,Unknown,Unknown,"Acquisition - California - Marcus & Millichap Brokers $14M Sale, Financing of Indiana Property",No explicit timing reference,Unknown Timing,75,Medium,Acquisition Window,"Marcus & Millichap Brokers $14M Sale, Financing of Indiana Property",Connect CRE,https://www.connectcre.com/stories/marcus-millichap-brokers-14m-sale-financing-of-indiana-property/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
2026-05-21,20260521-230148-97d5f8bd,TIM-20260521-008,Entitlement / Permitting,California,Affordable Housing,Unknown,Unknown,Entitlement / Permitting - California - Affordable housing unwrapped at 611 S. Hobart Blvd. in Koreatown,No explicit timing reference,Unknown Timing,73,Medium,Entitlement / Permitting; permitting,Affordable housing unwrapped at 611 S. Hobart Blvd. in Koreatown,Urbanize LA,https://la.urbanize.city/post/affordable-housing-unwrapped-611-s-hobart-blvd-koreatown,"Track entitlement, zoning, permitting, and public-agency milestones",Biweekly
2026-05-21,20260521-230148-97d5f8bd,TIM-20260521-002,Entitlement / Permitting,Los Angeles,Affordable Housing,Unknown,Unknown,Entitlement / Permitting - Los Angeles - Tommy Beadel on why Los Angeles is the easiest place to develop real estate,No explicit timing reference,Unknown Timing,73,Medium,Entitlement / Permitting; permitting,Tommy Beadel on why Los Angeles is the easiest place to develop real estate,Urbanize LA,https://la.urbanize.city/post/tommy-beadel-why-los-angeles-easiest-place-develop-real-estate,"Track entitlement, zoning, permitting, and public-agency milestones",Biweekly
2026-05-21,20260521-230148-97d5f8bd,TIM-20260521-016,Office-to-Residential Conversion Timing,Los Angeles,Office-to-Residential Conversion,Unknown,Unknown,Office-to-Residential Conversion - Los Angeles - Adaptive reuse planned for Westwood office tower at 10900 Wilshire Blvd.,No explicit timing reference,Unknown Timing,73,Medium,Office-to-Residential Conversion Timing,Adaptive reuse planned for Westwood office tower at 10900 Wilshire Blvd.,Urbanize LA,https://la.urbanize.city/post/adaptive-reuse-planned-westwood-office-tower-10900-wilshire-blvd,Monitor sector-specific platform timing and potential partnership relevance,Biweekly
2026-05-21,20260521-230148-97d5f8bd,TIM-20260521-004,Construction Completion / Delivery,Los Angeles,Office-to-Residential Conversion,Unknown,Unknown,Office-to-Residential Conversion - Los Angeles - Former IBM offices at 3424 Wilshire to become housing,No explicit timing reference,Unknown Timing,71,Medium,Construction Completion / Delivery; completed,Former IBM offices at 3424 Wilshire to become housing,Urbanize LA,https://la.urbanize.city/post/former-ibm-offices-3424-wilshire-become-housing,"Monitor delivery, lease-up, concession, and supply pipeline timing",Biweekly
2026-05-21,20260521-230148-97d5f8bd,TIM-20260521-009,Refinancing / Maturity Window,Other / Unknown,Affordable Housing,Unknown,Fannie Mae,Refinancing - Other / Unknown - Northmarq Provides $13.5M Refinancing for Two Multifamily Properties in Metro Twin Cities,No explicit timing reference,Unknown Timing,71,Medium,Refinancing / Maturity Window,Northmarq Provides $13.5M Refinancing for Two Multifamily Properties in Metro Twin Cities,REBusiness Online,https://rebusinessonline.com/northmarq-provides-13-5m-refinancing-for-two-multifamily-properties-in-metro-twin-cities/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Biweekly
2026-05-21,20260521-230148-97d5f8bd,TIM-20260521-035,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,2025,Immediate / 0-3 Months,70,Medium,Construction Start,Fourth Quarter 2025 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/03/fourth-quarter-2025-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-05-21,20260521-230148-97d5f8bd,TIM-20260521-036,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - Overall Housing Starts Inch Lower in 2025,in 2025,Immediate / 0-3 Months,70,Medium,Construction Start; starts in,Overall Housing Starts Inch Lower in 2025,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/02/overall-housing-starts-inch-lower-in-2025/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
