run_date,run_id,run_timestamp,residential_sector,article_count,high_priority_count,market_signal_count,deal_signal_count,average_relevance_score,dominant_market_focus,dominant_strategic_angle,dominant_gp_or_developer,sector_risk_or_opportunity,woomi_sector_relevance,recommended_sector_action
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Apartment,34,31,17,31,90.0,Sun Belt,Developer Strategy,AvalonBay,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Affordable Housing,9,7,3,6,86.8,Los Angeles,Developer Strategy,None detected,"California affordability, entitlement, and public-private partnership signal",Strategic Expansion Sector,"Track LA / California affordability, entitlement, and public-private partnership signals"
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Multifamily,16,6,5,10,70.5,National,Developer Strategy,None detected,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Student Housing,4,2,2,4,73.0,Other / Unknown,Financing Risk,None detected,Campus-adjacent demand and partnership signal,Strategic Expansion Sector,Monitor university-market demand and partnership signals
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,BTR / Single-Family Rental,4,2,1,4,68.8,Sun Belt,Developer Strategy,None detected,Potential expansion or product diversification signal,Strategic Expansion Sector,"Monitor BTR / SFR operators, capital flows, and target markets"
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Office-to-Residential Conversion,2,2,0,2,100.0,Los Angeles,Developer Strategy,None detected,"Adaptive reuse, entitlement, and construction feasibility signal",Strategic Expansion Sector,"Track conversion feasibility, policy support, and construction cost assumptions"
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Workforce Housing,1,1,1,1,74.0,Other / Unknown,Institutional Flow,None detected,Affordability and subsidy program monitoring signal,Strategic Expansion Sector,Add to sector watchlist
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Senior Housing,2,2,0,2,82.5,California,Developer Strategy,None detected,Demographic demand and operating capability signal,Monitoring Sector,Monitor senior housing demand and operating model signals
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Mixed-Use Residential,2,2,1,1,93.5,Sun Belt,Developer Strategy,JPI,Mixed-use development and placemaking signal,Monitoring Sector,Add to sector watchlist
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,General Residential,12,0,7,9,56.2,Sun Belt,Institutional Flow,Blackstone,General residential market monitoring,Monitoring Sector,Add to sector watchlist
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Manufactured Housing,0,0,0,0,0,None detected,None detected,None detected,Lower-cost housing and alternative residential platform signal,Monitoring Sector,Add to sector watchlist
