run_date,run_id,run_timestamp,submarket_name,parent_market,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,dominant_residential_sector,dominant_deal_type,dominant_entitlement_signal,site_strategy_theme,submarket_opportunity_score,submarket_risk_score,execution_complexity_score,woomi_site_strategy_relevance,recommended_submarket_action,key_evidence
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,New York,New York,6,5,3,4,0,2,Affordable Housing,JV / Partnership,CEQA / Environmental Review,Adaptive reuse corridor; Office conversion corridor,100,49,45,Strategic watch submarket,Monitor entitlement precedent,Berkadia Finalizes Sale of Garden-Style Elizabeth Apartments; Blackstone Announces Joint Venture with Google to Create New TPU Cloud; Blackstone Real Estate Debt Strategies Launches Homebuilder Lending Platform; Disposition / Exit - New York - Berkadia Finalizes Sale of Garden-Style Elizabeth Apartments; Entitlement / Permitting - New York - NYC unveils plan to speed up affordable housing development
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Atlanta,Southeast,8,8,1,1,0,1,Apartment,Acquisition,Entitlement Approval,University-adjacent,100,15,30,Strategic watch submarket,Monitor entitlement precedent,Acquisition - Sun Belt - American Landmark Apartments Acquires 400-Unit Multifamily Community in Metro Atlanta; Acquisition - Sun Belt - Dominium to Preserve the Affordability Status of Newly Acquired Sweetwater Terraces and Re...; Acquisition - Sun Belt - Northmarq Arranges $19.5M Sale of Distribution Facility in Auburn; American Landmark Apartments Acquires 400-Unit Multifamily Community in Metro Atlanta; Cambridge Properties Bringing New Life to Aging Charlotte Center
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Wilshire,Los Angeles,4,2,2,2,0,3,Office-to-Residential Conversion,Office-to-Residential Conversion,Office-to-Residential Conversion,Office conversion corridor,100,15,55,High relevance to Woomi site strategy,Monitor entitlement precedent,Adaptive reuse planned for Westwood office tower at 10900 Wilshire Blvd.; Affordable housing unwrapped at 611 S. Hobart Blvd. in Koreatown; Former IBM offices at 3424 Wilshire to become housing; Office-to-Residential Conversion - Los Angeles - Adaptive reuse planned for Westwood office tower at 10900 Wilshire Blvd.; Office-to-Residential Conversion - Los Angeles - Former IBM offices at 3424 Wilshire to become housing
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Miami,Florida,4,4,0,2,2,3,Apartment,Acquisition,General Entitlement Signal,Downtown infill,99,63,20,Strategic watch submarket,Monitor refinancing / distress pipeline,Acquisition - Sun Belt - El-Ad Pays $45.5M for Coconut Grove Property; Alta Developers Lands $91.8M Construction Loan for Miami Apartments; Construction Financing - Sun Belt - Alta Developers Lands $91.8M Construction Loan for Miami Apartments; Disposition / Exit - Sun Belt - Grand Peaks Sells Miami-Area Apartments for $65.5M; Dwight Capital Closes $130M HUD Refi on N. Miami Apartments
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Charlotte,Southeast,3,3,1,2,0,1,Apartment,Disposition / Exit,Entitlement Approval,General submarket monitoring,95,15,30,Strategic watch submarket,Monitor entitlement precedent,Cambridge Properties Bringing New Life to Aging Charlotte Center; Charlotte Apartment Project Fetches $107M; Disposition / Exit - Sun Belt - Charlotte Apartment Project Fetches $107M; Disposition / Exit - Sun Belt - Eaton Vance Picks Charlotte Rental Community for $65.8M; Eaton Vance Picks Charlotte Rental Community for $65.8M
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Los Angeles,Los Angeles,9,3,4,0,0,0,Affordable Housing,Entitlement / Permitting,Entitlement Approval,Adaptive reuse corridor,81,19,40,High relevance to Woomi site strategy,Monitor entitlement precedent,"Adaptive reuse planned for Westwood office tower at 10900 Wilshire Blvd.; Affordable housing slated for 1756 N. Serrano Ave. in Los Feliz; Affordable housing unwrapped at 611 S. Hobart Blvd. in Koreatown; AvalonBay, Equity Residential Strike Largest REIT Merger In U.S. History; Developer revives plan for Best Western hotel at 2645 S. Western Ave. in Jefferson Park"
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Echo Park,Los Angeles,2,2,0,2,0,0,Apartment,Disposition / Exit,General Entitlement Signal,General submarket monitoring,81,0,30,High relevance to Woomi site strategy,Review potential acquisition pipeline,Avison Young Markets Echo Park Multifamily Portfolio; Avison Young Tapped to Sell Newly Built 190-Unit Class A Multifamily Portfolio in Echo Park Neighborhood of Los Angeles; Disposition / Exit - Los Angeles - Avison Young Markets Echo Park Multifamily Portfolio; Disposition / Exit - Los Angeles - Avison Young Tapped to Sell Newly Built 190-Unit Class A Multifamily Portfolio in Echo Par...
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Koreatown,Los Angeles,1,1,1,1,0,1,Affordable Housing,Entitlement / Permitting,Entitlement Approval,General submarket monitoring,70,21,52,High relevance to Woomi site strategy,Monitor entitlement precedent,Affordable housing unwrapped at 611 S. Hobart Blvd. in Koreatown; Entitlement / Permitting - California - Affordable housing unwrapped at 611 S. Hobart Blvd. in Koreatown
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Santa Ana,Orange County,1,1,0,1,1,1,Apartment,Construction Financing,General Entitlement Signal,General submarket monitoring,65,57,30,High relevance to Woomi site strategy,Monitor refinancing / distress pipeline,Construction Financing - California - JLL Lines Up $144M Construction Loan for Santa Ana Multifamily; JLL Lines Up $144M Construction Loan for Santa Ana Multifamily
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,National,National / Other,0,8,0,0,0,0,Apartment,Acquisition,General Entitlement Signal,University-adjacent,64,0,20,Strategic watch submarket,Review potential acquisition pipeline,"Acquisition - National - Arbor Realty Trust Lends $125M on Chicago Apartments Acquisition; Acquisition - National - The NHP Foundation Acquires 218-Unit Germantown MF Property; BTR / Build-to-Rent - National - Build-to-Rent Investors Catch a Break in U.S. House Bill; BTR / Build-to-Rent - National - House Passes BTR-Friendly Housing Bill, But Senate Fight Looms; Disposition / Exit - National - CRE Sales Fall 33%, Reversing Q1 Momentum As Debt Costs Climb"
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Anaheim,Orange County,1,1,0,1,1,1,General Residential,General Project Signal,General Entitlement Signal,General submarket monitoring,62,52,30,High relevance to Woomi site strategy,Review potential acquisition pipeline,Anaheim Industrial Outdoor Storage Site Secures Bridge Loan; General Project Signal - California - Anaheim Industrial Outdoor Storage Site Secures Bridge Loan
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Houston,Texas,2,2,0,1,0,0,Apartment,Operational / Property Management Tech,General Entitlement Signal,University-adjacent,51,0,20,Strategic watch submarket,Track local GP / sponsor activity,Eastham Capital Sells 194-Unit Apartment Complex in Southeast Houston; JV / Partnership - Sun Belt - Eastham Capital Sells 194-Unit Apartment Complex in Southeast Houston; Operational / Property Management Tech - Sun Belt - VoltaGrid Announces $1 Billion Strategic Equity Investment from Blackstone and Halliburton...; VoltaGrid Announces $1 Billion Strategic Equity Investment from Blackstone and Halliburton to Fund Growth and Acquisition of Propell
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Scottsdale,Arizona,1,1,0,1,0,1,BTR / Single-Family Rental,BTR / Build-to-Rent,General Entitlement Signal,General submarket monitoring,47,0,20,Strategic watch submarket,Monitor only,BTR / Build-to-Rent - Sun Belt - Work Begins on 94-Unit Scottsdale Luxury BTR Community; Work Begins on 94-Unit Scottsdale Luxury BTR Community
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,U.S.,National / Other,0,2,1,0,0,0,Apartment,Office-to-Residential Conversion,Office-to-Residential Conversion,Office conversion corridor,38,15,45,General monitoring,Monitor entitlement precedent,"Development Start - National - Single-family housing starts fell in April, but multifamily gained momentum; Office-to-Residential Conversion - National - Dwight Capital Provides $114M HUD Loan for Milwaukee Office-to-Resi Conversion"
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Southeast,National / Other,0,2,1,0,0,0,Apartment,Entitlement / Permitting,Entitlement Approval,General submarket monitoring,35,11,20,General monitoring,Monitor entitlement precedent,"Acquisition - Southeast - IPA Brokers Sale of 157-Unit Apartment Community in Lake Charles, Louisiana; Entitlement / Permitting - Southeast - High Street, Camden Advance Plans for 400-Unit Apartment Development in Durham"
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,California,National / Other,0,4,0,0,0,0,Apartment,Acquisition,General Entitlement Signal,General submarket monitoring,32,0,20,General monitoring,Monitor only,"Acquisition - California - CBRE Negotiates Sale of 24,660 SF Industrial Property in San Marcos, California; Acquisition - California - Marcus & Millichap Brokers $14M Sale, Financing of Indiana Property; Acquisition - California - Sacramento Multifamily Sale Achieves Market’s Highest Price Per Unit in Four Years; General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project"
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Phoenix,Arizona,4,4,0,0,0,0,BTR / Single-Family Rental,BTR / Build-to-Rent,General Entitlement Signal,General submarket monitoring,32,0,20,General monitoring,Monitor only,Acquisition - Sun Belt - US Merchants Picks Up Rail-Ready Surprise Warehouse for $63.8M; BTR / Build-to-Rent - Sun Belt - NexMetro Debuts 229-Unit San Tan Valley BTR Community; BTR / Build-to-Rent - Sun Belt - Work Begins on 94-Unit Scottsdale Luxury BTR Community; JV / Partnership - Sun Belt - ZOM Ordered To Pay $323M For Circumventing Partner In Arizona Multifamily JV; NexMetro Debuts 229-Unit San Tan Valley BTR Community
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Other / Unknown,National / Other,0,0,1,0,0,0,Apartment,General Project Signal,Density Bonus / TOC,General submarket monitoring,24,15,30,Low relevance,Monitor entitlement precedent,"Equity Residential, AvalonBay to Merge for $52B Apartment REIT"
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Century City,Los Angeles,1,0,0,0,0,0,General Residential,General Project Signal,General Entitlement Signal,General submarket monitoring,12,0,30,Low relevance,Monitor only,"CRE Sales Fall 33%, Reversing Q1 Momentum As Debt Costs Climb"
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Hollywood,Los Angeles,1,0,0,0,0,0,Affordable Housing,General Project Signal,General Entitlement Signal,Transit-oriented development,12,0,30,Low relevance,Monitor only,Affordable housing slated for 1756 N. Serrano Ave. in Los Feliz
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Orange County,Orange County,3,0,0,0,0,0,Apartment,General Project Signal,General Entitlement Signal,General submarket monitoring,12,0,30,Low relevance,Monitor only,Anaheim Industrial Outdoor Storage Site Secures Bridge Loan; JLL Arranges $252M Financing for Huntington Beach Seniors Project; JLL Lines Up $144M Construction Loan for Santa Ana Multifamily
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Santa Monica,Los Angeles,2,0,0,0,0,0,Mixed-Use Residential,General Project Signal,General Entitlement Signal,Mixed-use corridor,12,0,30,Low relevance,Monitor only,Fresh renderings for mixed-use project at 3205 Ocean Park Blvd. in Santa Monica; Soaring above the 17-acre One Beverly Hills site
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Arizona,National / Other,0,1,0,0,0,0,General Residential,Acquisition,General Entitlement Signal,General submarket monitoring,8,0,20,Low relevance,Monitor only,"Acquisition - Arizona - US Merchants Buys 453,960 SF Industrial Facility in Surprise, Arizona"
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Dallas,Texas,2,1,0,0,0,0,Mixed-Use Residential,General Project Signal,General Entitlement Signal,General submarket monitoring,8,0,20,Low relevance,Track local GP / sponsor activity,"General Project Signal - Sun Belt - JPI Begins Construction on 277-Unit Multifamily Project in The Colony, Texas; JPI Begins Construction on 277-Unit Multifamily Project in The Colony, Texas; Middleburg Hires JPI Development Partner To Help Target Multifamily Growth In Texas"
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Florida,National / Other,0,1,0,0,0,0,Apartment,General Project Signal,General Entitlement Signal,General submarket monitoring,8,0,20,Low relevance,Monitor only,General Project Signal - Florida - S. Florida Ritz-Carlton Developer Inks $401M Bridge Loan
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Nashville,Southeast,1,1,0,0,0,0,Apartment,General Project Signal,General Entitlement Signal,General submarket monitoring,8,0,20,Low relevance,Monitor only,"General Project Signal - Sun Belt - Southern Land Begins Leasing 177-Unit Multifamily Project in White Plains, New York; Southern Land Begins Leasing 177-Unit Multifamily Project in White Plains, New York"
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,San Francisco,National / Other,0,1,0,0,0,0,Apartment,General Project Signal,General Entitlement Signal,General submarket monitoring,8,0,20,Low relevance,Track local GP / sponsor activity,"General Project Signal - California - AvalonBay, Equity Residential Merging to Form $69B Multifamily Giant"
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Texas,National / Other,0,1,0,0,0,0,Apartment,Acquisition,General Entitlement Signal,General submarket monitoring,8,0,20,Low relevance,Monitor only,Acquisition - Texas - Apartment Investor Targets San Antonio Value-Add Rental Assets
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Austin,Texas,1,0,0,0,0,0,General Residential,General Project Signal,General Entitlement Signal,General submarket monitoring,0,0,20,Low relevance,Monitor only,Top CBRE Researcher Ebere Anokute: E-Commerce’s Impact Is ‘Overblown’
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,Fort Worth,Texas,2,0,0,0,0,0,Mixed-Use Residential,General Project Signal,General Entitlement Signal,General submarket monitoring,0,0,20,Low relevance,Monitor only,"JPI Begins Construction on 277-Unit Multifamily Project in The Colony, Texas; Middleburg Hires JPI Development Partner To Help Target Multifamily Growth In Texas"
