run_date,run_id,watchlist_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,latest_lifecycle_stage,opportunity_score,risk_score,overall_signal_quality_score,institutional_confidence_label,supporting_source_count,recurring_observation_count,strategic_theme,woomi_relevance,recommended_executive_action,supporting_evidence_summary
2026-05-21,20260521-230148-97d5f8bd,HCW-20260521-001,PRJ-20260521-0052,General Project Signal - Florida - S. Florida Ritz-Carlton Developer Inks $401M Bridge Loan,Florida,Florida,Unknown,Apartment,Refinancing / Recapitalization,72,53,92,Strong Institutional Signal,7,7,Refinancing opportunity,Priority Asset Watch,Review immediately,"7 source file(s), 7 observation(s), latest stage Refinancing / Recapitalization, identity confidence 80"
2026-05-21,20260521-230148-97d5f8bd,HCW-20260521-003,PRJ-20260521-0085,"General Project Signal - National - AvalonBay, Equity Residential Strike Largest REIT Merger In U.S. History",Unknown,National,AvalonBay,Apartment,Unknown Stage,96,24,91,Strong Institutional Signal,8,19,Institutional capital movement,Priority Asset Watch,Review immediately,"8 source file(s), 19 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-21,20260521-230148-97d5f8bd,HCW-20260521-002,PRJ-20260521-0124,"Entitlement / Permitting - Southeast - High Street, Camden Advance Plans for 400-Unit Apartment Development in Durham",Southeast,Southeast,Camden Property Trust,Apartment,Early Site Signal,86,25,91,Strong Institutional Signal,10,12,Entitlement progression,Priority Asset Watch,Review immediately,"10 source file(s), 12 observation(s), latest stage Early Site Signal, identity confidence 100"
2026-05-21,20260521-230148-97d5f8bd,HCW-20260521-004,PRJ-20260521-0096,JV / Partnership - New York - Blackstone Announces Joint Venture with Google to Create New TPU Cloud,New York,New York,Blackstone,General Residential,Unknown Stage,84,30,91,Strong Institutional Signal,8,10,Institutional capital movement,Priority Asset Watch,Review immediately,"8 source file(s), 10 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-21,20260521-230148-97d5f8bd,HCW-20260521-005,PRJ-20260521-0036,Disposition / Exit - Sun Belt - Charlotte Apartment Project Fetches $107M,Sun Belt,Atlanta,Wood Partners,Apartment,Unknown Stage,87,31,90,Strong Institutional Signal,5,5,LA urban infill opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-21,20260521-230148-97d5f8bd,HCW-20260521-006,PRJ-20260521-0086,Acquisition - National - Arbor Realty Trust Lends $125M on Chicago Apartments Acquisition,Unknown,National,Brookfield,Apartment,Unknown Stage,87,26,89,Strong Institutional Signal,7,9,Institutional capital movement,Priority Asset Watch,Review immediately,"7 source file(s), 9 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-21,20260521-230148-97d5f8bd,HCW-20260521-009,PRJ-20260521-0122,"General Project Signal - California - AvalonBay, Equity Residential Merging to Form $69B Multifamily Giant",California,San Francisco,AvalonBay,Apartment,Unknown Stage,100,32,88,Strong Institutional Signal,5,5,LA urban infill opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-21,20260521-230148-97d5f8bd,HCW-20260521-007,PRJ-20260521-0047,Acquisition - California - Sacramento Multifamily Sale Achieves Market’s Highest Price Per Unit in Four Years,California,California,Unknown,Apartment,Refinancing / Recapitalization,86,67,88,Strong Institutional Signal,8,49,Refinancing opportunity,Priority Asset Watch,Review immediately,"8 source file(s), 49 observation(s), latest stage Refinancing / Recapitalization, identity confidence 80"
2026-05-21,20260521-230148-97d5f8bd,HCW-20260521-008,PRJ-20260521-0081,Construction Financing - Sun Belt - Alta Developers Lands $91.8M Construction Loan for Miami Apartments,Sun Belt,Miami,Unknown,Apartment,Refinancing / Recapitalization,84,53,88,Strong Institutional Signal,4,22,Refinancing opportunity,Priority Asset Watch,Review immediately,"4 source file(s), 22 observation(s), latest stage Refinancing / Recapitalization, identity confidence 80"
2026-05-21,20260521-230148-97d5f8bd,HCW-20260521-010,PRJ-20260521-0038,Acquisition - Sun Belt - Dominium to Preserve the Affordability Status of Newly Acquired Sweetwater Terraces and Re...,Sun Belt,Atlanta,Unknown,Apartment,Site Acquisition / Site Control,74,46,88,Strong Institutional Signal,5,34,LA urban infill opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 34 observation(s), latest stage Site Acquisition / Site Control, identity confidence 80"
