run_date,run_id,run_timestamp,deal_fingerprint_id,duplicate_cluster_id,fingerprint_confidence,canonical_project_name,canonical_deal_name,canonical_event_name,deal_type,market,residential_sector,canonical_gp_or_developer,canonical_lender_or_debt_provider,unit_count,dollar_amount,loan_amount,source_count,article_count,duplicate_count,sources,article_titles,markets_detected,highest_deal_signal_score
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,DFP-93359E6D9F,DCL-20260521-006,90,Disposition / Exit - Sun Belt - Charlotte Apartment Project Fetches $107M,Disposition / Exit - Disposition / Exit - Sun Belt - Charlotte Apartment Project Fetches $107M,Disposition / Exit - Wood Partners - Sun Belt,Disposition / Exit,Sun Belt,Apartment,Wood Partners,northmarq,,$107M; $107M; $107 million,,1,1,1,Connect CRE Charlotte,Charlotte Apartment Project Fetches $107M,Sun Belt,81
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,DFP-903AE7B073,DCL-20260521-008,90,"General Project Signal - Sun Belt - JPI Begins Construction on 277-Unit Multifamily Project in The Colony, Texas","General Project Signal - General Project Signal - Sun Belt - JPI Begins Construction on 277-Unit Multifamily Project in The Colony, Texas",General Project Signal - JPI - Sun Belt,General Project Signal,Sun Belt,Mixed-Use Residential,JPI,Unknown,"45,000 units",$77.8 million,$77.8 million,1,1,1,REBusiness Online,"JPI Begins Construction on 277-Unit Multifamily Project in The Colony, Texas",Sun Belt,77
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,DFP-EB3F31FEB1,DCL-20260521-009,80,Acquisition - National - Arbor Realty Trust Lends $125M on Chicago Apartments Acquisition,Acquisition - Acquisition - National - Arbor Realty Trust Lends $125M on Chicago Apartments Acquisition,Acquisition - Brookfield - National,Acquisition,National,Apartment,Brookfield,Unknown,,$125M; $125M; $125.3 million,$125.3 million,1,1,1,Commercial Observer,Arbor Realty Trust Lends $125M on Chicago Apartments Acquisition,National,75
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,DFP-8EB4F6B744,DCL-20260521-001,80,Acquisition - Other / Unknown - Eastern Union Secures $125.3M Acquisition Loan for Chicago Apartment Property,Acquisition - Acquisition - Other / Unknown - Eastern Union Secures $125.3M Acquisition Loan for Chicago Apartment Property,Acquisition - Brookfield - Other / Unknown,Acquisition,Other / Unknown,Apartment,Brookfield,Unknown,"1,115 units",$125.3M; $125.3M; $125.3 million,$125.3M,1,1,1,REBusiness Online,Eastern Union Secures $125.3M Acquisition Loan for Chicago Apartment Property,Other / Unknown,85
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,DFP-0828C409E7,DCL-20260521-003,80,"General Project Signal - California - AvalonBay, Equity Residential Merging to Form $69B Multifamily Giant","General Project Signal - General Project Signal - California - AvalonBay, Equity Residential Merging to Form $69B Multifamily Giant",General Project Signal - AvalonBay - California,General Project Signal,California,Apartment,AvalonBay,Unknown,,$69B; $69B; $69b,,1,1,1,Commercial Observer,"AvalonBay, Equity Residential Merging to Form $69B Multifamily Giant",California,83
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,DFP-A82CF81D10,DCL-20260521-027,80,"General Project Signal - National - AvalonBay, Equity Residential Strike Largest REIT Merger In U.S. History","General Project Signal - General Project Signal - National - AvalonBay, Equity Residential Strike Largest REIT Merger In U.S. History",General Project Signal - AvalonBay - National,General Project Signal,National,Apartment,AvalonBay,Unknown,,$69B; $69b,,1,1,1,Bisnow,"AvalonBay, Equity Residential Strike Largest REIT Merger In U.S. History",National,61
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,DFP-C33C1CCA62,DCL-20260521-039,80,"General Project Signal - National - Equity Residential, AvalonBay to Merge for $52B Apartment REIT","General Project Signal - General Project Signal - National - Equity Residential, AvalonBay to Merge for $52B Apartment REIT",General Project Signal - AvalonBay - National,General Project Signal,National,Apartment,AvalonBay,Unknown,,$52B; $52B; $52 billion,,1,1,1,Connect CRE Apartments,"Equity Residential, AvalonBay to Merge for $52B Apartment REIT",National,54
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,DFP-588F766601,DCL-20260521-015,80,JV / Partnership - New York - Blackstone Announces Joint Venture with Google to Create New TPU Cloud,JV / Partnership - JV / Partnership - New York - Blackstone Announces Joint Venture with Google to Create New TPU Cloud,JV / Partnership - Blackstone - New York,JV / Partnership,New York,General Residential,Blackstone,Unknown,,$5 billion; $5 billion,,1,1,1,Blackstone Real Estate,Blackstone Announces Joint Venture with Google to Create New TPU Cloud,New York,71
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,DFP-3111B08007,DCL-20260521-022,80,Operational / Property Management Tech - Sun Belt - VoltaGrid Announces $1 Billion Strategic Equity Investment from Blackstone and Halliburton...,Operational / Property Management Tech - Operational / Property Management Tech - Sun Belt - VoltaGrid Announces $1 Billion Strategic Equity Investment from Blackstone and Halliburton...,Operational / Property Management Tech - Blackstone - Sun Belt,Operational / Property Management Tech,Sun Belt,General Residential,Blackstone,Unknown,,$1 Billion; $1 Billion; $1 Billion,,1,1,1,Blackstone Real Estate,VoltaGrid Announces $1 Billion Strategic Equity Investment from Blackstone and Halliburton to Fund Growth and Acquisition of Propell,Sun Belt,65
2026-05-21,20260521-230148-97d5f8bd,2026-05-21 23:01:48,DFP-B89513104D,DCL-20260521-031,75,"Acquisition - Arizona - US Merchants Buys 453,960 SF Industrial Facility in Surprise, Arizona","Acquisition - Acquisition - Arizona - US Merchants Buys 453,960 SF Industrial Facility in Surprise, Arizona",Acquisition - Unknown - Arizona,Acquisition,Arizona,General Residential,Unknown,JLL,,$63.9 million; $63.9 million,,1,1,1,REBusiness Online,"US Merchants Buys 453,960 SF Industrial Facility in Surprise, Arizona",Arizona,58
