run_date,run_id,run_timestamp,market,residential_sector,market_article_count,high_priority_count,market_signal_count,average_relevance_score,dominant_strategic_angle,dominant_market_signal,regional_risk_or_opportunity,woomi_market_relevance,recommended_market_action
2026-06-17,20260617-001813-7e028cca,2026-06-17 00:18:13,California,Affordable Housing,19,11,12,80.5,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-06-17,20260617-001813-7e028cca,2026-06-17 00:18:13,Los Angeles,Affordable Housing,13,9,7,86.2,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-06-17,20260617-001813-7e028cca,2026-06-17 00:18:13,National / Other,Multifamily,29,11,1,70.9,Developer Strategy,Financing Cost Signal,Financing-sensitive development environment,General Monitoring,Review development underwriting assumptions
2026-06-17,20260617-001813-7e028cca,2026-06-17 00:18:13,Arizona,Apartment,5,5,3,93.4,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-06-17,20260617-001813-7e028cca,2026-06-17 00:18:13,Phoenix,Apartment,5,5,3,93.4,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-06-17,20260617-001813-7e028cca,2026-06-17 00:18:13,Texas,Apartment,7,5,2,75.0,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-06-17,20260617-001813-7e028cca,2026-06-17 00:18:13,New York,Multifamily,4,4,3,81.5,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,General Monitoring,Track institutional capital activity
2026-06-17,20260617-001813-7e028cca,2026-06-17 00:18:13,Florida,Apartment,4,4,2,99.5,Developer Strategy,Deal Size Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-06-17,20260617-001813-7e028cca,2026-06-17 00:18:13,Southeast,Apartment,5,4,0,85.0,Developer Strategy,None detected,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-06-17,20260617-001813-7e028cca,2026-06-17 00:18:13,Dallas,Apartment,4,3,1,75.8,Developer Strategy,Deal Size Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-06-17,20260617-001813-7e028cca,2026-06-17 00:18:13,Seattle,Mixed-Use Residential,2,2,0,92.0,Financing Risk,None detected,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-06-17,20260617-001813-7e028cca,2026-06-17 00:18:13,Austin,General Residential,0,0,0,0,None detected,None detected,General market monitoring,Low Priority,Monitor only
2026-06-17,20260617-001813-7e028cca,2026-06-17 00:18:13,Sun Belt,General Residential,0,0,0,0,None detected,None detected,General market monitoring,Low Priority,Monitor only
