run_date,run_id,la_persistent_watch_id,canonical_project_id,canonical_project_name,la_submarket,address_or_location_clue,gp_or_developer,residential_sector,latest_lifecycle_stage,progression_status,stall_risk_label,entitlement_signal_count,timing_signal_count,financing_signal_count,opportunity_score,risk_score,woomi_site_strategy_relevance,potential_woomi_strategy_angle,recommended_local_follow_up,confidence_level
2026-06-17,20260617-001813-7e028cca,LAP-20260617-023,PRJ-20260617-0036,Construction Financing - Beverly Hills / California - Developer secures $85m loan for mixed-use project at 55 N. La Cienega Blvd. in Beverly Hil...,Los Angeles,55 N. La Cienega Blvd,Marcus & Millichap,Mixed-Use Residential,Unknown Stage,Newly Detected,Low Stall Risk,0,2,2,100,48,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-06-17,20260617-001813-7e028cca,LAP-20260617-030,PRJ-20260617-0019,Entitlement / Permitting - Los Angeles / California - City Planning Commission approves 76 apartments at 2413 N. Silver Lake Boulevard,Los Angeles,2413 N. Silver Lake Boulevard,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,1,0,0,100,34,Relevant to California site monitoring,Use as comparable development precedent,Monitor for repeated project updates,Low
2026-06-17,20260617-001813-7e028cca,LAP-20260617-001,PRJ-20260617-0056,Acquisition - California - Levin Johnston Finalizes 1031 Exchange for Livermore Apartments,California,California,Marcus & Millichap,Apartment,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,100,32,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-17,20260617-001813-7e028cca,LAP-20260617-002,PRJ-20260617-0053,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,California,California,CBRE,Apartment,Unknown Stage,Unknown,Low Stall Risk,0,0,0,100,32,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-17,20260617-001813-7e028cca,LAP-20260617-003,PRJ-20260617-0088,"Acquisition - Los Angeles / California - World Cup descends on L.A., CicLAvia on June 28, and more",Los Angeles,Los Angeles,Brookfield,Affordable Housing,Unknown Stage,Unknown,Low Stall Risk,0,0,0,100,31,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-17,20260617-001813-7e028cca,LAP-20260617-025,PRJ-20260617-0030,Yorba Linda Parking Lot Sells for Townhome Redevelopment,Orange County,4861 Liverpool St,CBRE,Apartment,Unknown Stage,Newly Detected,Unknown,0,0,0,97,24,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-06-17,20260617-001813-7e028cca,LAP-20260617-027,PRJ-20260617-0015,General Project Signal - California - Work to commence next year for affordable housing at 2321 Fairview St. in Burbank,California,2321 Fairview St,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,95,40,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-06-17,20260617-001813-7e028cca,LAP-20260617-004,PRJ-20260617-0141,Disposition / Exit - Phoenix / Arizona - Quarterra Sells 290-Unit Kierland Rental Asset,Los Angeles,Phoenix,Quarterra,Apartment,Site Acquisition / Site Control,Persistent Same Stage,Low Stall Risk,0,0,0,95,36,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-17,20260617-001813-7e028cca,LAP-20260617-036,PRJ-20260617-0033,Entitlement / Permitting - Los Angeles / California - Affordable housing slated for 5139 N. Colfax Ave. in Valley Village,Los Angeles,5139 N. Colfax Ave,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,1,0,0,94,34,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-06-17,20260617-001813-7e028cca,LAP-20260617-037,PRJ-20260617-0006,JV / Partnership - Los Angeles / California - Big mixed-use project clears a hurdle at 12555 Ventura Blvd. in Studio City,Los Angeles,12555 Ventura Blvd,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,94,34,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-06-17,20260617-001813-7e028cca,LAP-20260617-040,PRJ-20260617-0012,Entitlement / Permitting - Los Angeles / California - City Planning Commission approves residential towers at 2143 E. Violet St. in DTLA,Los Angeles,2143 E. Violet St,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,1,0,0,93,28,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-06-17,20260617-001813-7e028cca,LAP-20260617-038,PRJ-20260617-0028,"Entitlement / Permitting - Other / Unknown - Updated Plans For 4095 Pacific Boulevard, San Mateo",Los Angeles,4095 Pacific Boulevard,Unknown,Apartment,Unknown Stage,Newly Detected,Low Stall Risk,1,0,0,92,33,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-06-17,20260617-001813-7e028cca,LAP-20260617-039,PRJ-20260617-0026,"General Project Signal - Atlanta / Georgia - Meeting Tomorrow For 3521 Homestead Road, Santa Clara",Los Angeles,3521 Homestead Road,Unknown,Mixed-Use Residential,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,91,33,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-06-17,20260617-001813-7e028cca,LAP-20260617-005,PRJ-20260617-0055,General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,California,California,JLL,General Residential,Unknown Stage,Unknown,Low Stall Risk,0,0,0,89,29,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-17,20260617-001813-7e028cca,LAP-20260617-013,PRJ-20260617-0152,Construction Financing - Miami / Florida - 13th Floor Obtains $134M Construction Loan for Douglas Final Phase,Los Angeles,South Florida,Unknown,Apartment,Refinancing / Recapitalization,Persistent Same Stage,Medium Stall Risk,0,3,3,85,55,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,High
2026-06-17,20260617-001813-7e028cca,LAP-20260617-029,PRJ-20260617-0005,Big mixed-use project clears a hurdle at 12555 Ventura Blvd. in Studio City,Los Angeles,12555 Ventura Blvd,Genton Property Group,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,85,26,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-06-17,20260617-001813-7e028cca,LAP-20260617-048,PRJ-20260617-0020,City Planning Commission approves 76 apartments at 2413 N. Silver Lake Boulevard,Los Angeles,2413 N. Silver Lake Boulevard,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,1,0,0,85,26,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-06-17,20260617-001813-7e028cca,LAP-20260617-044,PRJ-20260617-0042,Office-to-Residential Conversion - Los Angeles / California - Affordable housing takes shape at 711 S. New Hampshire Ave. in Koreatown,Los Angeles,711 S. New Hampshire Ave,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,81,41,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-06-17,20260617-001813-7e028cca,LAP-20260617-008,PRJ-20260617-0067,General Project Signal - Dallas / Texas - Palladium Delivers $65M Fort Worth Affordable Housing Venture,Los Angeles,Dallas,Unknown,Affordable Housing,Delivery / Opening,Newly Detected,Low Stall Risk,0,0,0,79,32,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-17,20260617-001813-7e028cca,LAP-20260617-022,PRJ-20260617-0078,General Project Signal - Houston / Texas - 342 Apartment Units Planned Near Big Rivers Waterpark,Los Angeles,Houston,Unknown,Apartment,Early Site Signal,Newly Detected,Low Stall Risk,0,0,0,79,31,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,High
