run_date,run_id,canonical_project_id,canonical_project_name,market,submarket,residential_sector,gp_or_developer,first_seen_date,last_seen_date,observation_count,source_count,lifecycle_stage_history,latest_lifecycle_stage,highest_opportunity_score,highest_risk_score,entitlement_signal_count,timing_signal_count,financing_signal_count,distress_signal_count,relationship_edge_count,progression_status,stall_risk_label,persistent_asset_score,woomi_asset_watch_priority,recommended_asset_memory_follow_up
2026-06-17,20260617-001813-7e028cca,PRJ-20260617-0056,Acquisition - California - Levin Johnston Finalizes 1031 Exchange for Livermore Apartments,California,California,Apartment,Marcus & Millichap,2026-06-17,2026-06-17,10,9,Unknown Stage,Unknown Stage,100,32,0,0,0,0,2,Newly Detected,Low Stall Risk,90,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-17,20260617-001813-7e028cca,PRJ-20260617-0053,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,California,California,Apartment,CBRE,2026-06-17,2026-06-17,22,9,Unknown Stage; Unknown Stage,Unknown Stage,100,32,0,0,0,0,6,Unknown,Low Stall Risk,90,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-17,20260617-001813-7e028cca,PRJ-20260617-0088,"Acquisition - Los Angeles / California - World Cup descends on L.A., CicLAvia on June 28, and more",California,Los Angeles,Affordable Housing,Brookfield,2026-06-17,2026-06-17,6,6,Unknown Stage,Unknown Stage,100,31,0,0,0,0,0,Unknown,Low Stall Risk,90,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-17,20260617-001813-7e028cca,PRJ-20260617-0141,Disposition / Exit - Phoenix / Arizona - Quarterra Sells 290-Unit Kierland Rental Asset,Unknown,Phoenix,Apartment,Quarterra,2026-06-17,2026-06-17,5,5,Site Acquisition / Site Control,Site Acquisition / Site Control,95,36,0,0,0,0,0,Persistent Same Stage,Low Stall Risk,89,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-17,20260617-001813-7e028cca,PRJ-20260617-0055,General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,California,California,General Residential,JLL,2026-06-17,2026-06-17,22,9,Unknown Stage; Unknown Stage,Unknown Stage,89,29,0,0,0,0,6,Unknown,Low Stall Risk,86,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-17,20260617-001813-7e028cca,PRJ-20260617-0059,General Project Signal - California - Work to commence next year for affordable housing at 2321 Fairview St. in Burbank,California,California,General Residential,Unknown,2026-06-17,2026-06-17,12,7,Unknown Stage; Delivery / Opening,Unknown Stage,77,48,0,12,7,1,0,Mature / Operating,Low Stall Risk,85,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-17,20260617-001813-7e028cca,PRJ-20260617-0093,"Entitlement / Permitting - Los Angeles / California - Fast Approvals, Slow Delivery: Just 23% Of Units Approved Under ED 1 Have Been Permitted",California,Los Angeles,Affordable Housing,Unknown,2026-06-17,2026-06-17,11,3,Entitlement Under Review; Unknown Stage; Unknown Stage; Entitlement Under Review; Delivery / Opening,Entitlement Under Review,76,39,11,11,0,0,0,Mature / Operating,Low Stall Risk,81,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-17,20260617-001813-7e028cca,PRJ-20260617-0067,General Project Signal - Dallas / Texas - Palladium Delivers $65M Fort Worth Affordable Housing Venture,Unknown,Dallas,Affordable Housing,Unknown,2026-06-17,2026-06-17,6,3,Delivery / Opening; Unknown Stage,Delivery / Opening,79,32,0,0,0,0,0,Newly Detected,Low Stall Risk,80,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-17,20260617-001813-7e028cca,PRJ-20260617-0148,Construction Financing - Miami / Florida - Developer Duo Closes on $67.5M Financing for Coral Gables Condos,Unknown,South Florida,Apartment,Berkadia,2026-06-17,2026-06-17,8,4,Unknown Stage; Unknown Stage,Unknown Stage,88,48,0,8,0,0,0,Unknown,Low Stall Risk,79,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-17,20260617-001813-7e028cca,PRJ-20260617-0145,BTR / Build-to-Rent - Phoenix / Arizona - Porter Kyle Builders Names Industry Veteran John Rowland Vice President of Construction,Unknown,Phoenix,Affordable Housing,Unknown,2026-06-17,2026-06-17,9,3,Site Acquisition / Site Control; Delivery / Opening; Unknown Stage,Site Acquisition / Site Control,72,37,0,9,0,0,0,Mature / Operating,Low Stall Risk,79,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
