run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,distress_id,deal_fingerprint_id,duplicate_cluster_id,distress_type,market,residential_sector,gp_or_developer,lender_or_debt_provider,related_project_or_deal,distress_score,distress_priority_label,evidence_signals,potential_woomi_angle,recommended_next_action,source_article_title,url,confidence_level
2026-06-17,20260617-001813-7e028cca,PRJ-20260617-0057,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",100,DST-20260617-016,DFP-920342F693,DCL-20260617-016,recapitalization need,California,Affordable Housing,PEF Advisors,Unknown,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",72,High Distress Watch,Recapitalization; recapitalization,"Evaluate LA / California entitlement, zoning, or local GP partnership relevance","Track debt maturity, lender exposure, sponsor stress, and recapitalization options","PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",https://www.connectcre.com/stories/pef-advisors-freestone-capital-form-jv-to-recapitalize-affordable-properties/,Medium
2026-06-17,20260617-001813-7e028cca,PRJ-20260617-0068,Refinancing - Denver / Colorado - Opus Development Receives $67M Refinancing for Multifamily Community in Denver,100,DST-20260617-001,DFP-B596CED131,DCL-20260617-001,refinancing stress,Denver / Colorado,Apartment,JLL,JLL,Refinancing - Denver / Colorado - Opus Development Receives $67M Refinancing for Multifamily Community in Denver,69,High Distress Watch,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Opus Development Receives $67M Refinancing for Multifamily Community in Denver,https://rebusinessonline.com/opus-development-receives-67m-refinancing-for-multifamily-community-in-denver/,Medium
2026-06-17,20260617-001813-7e028cca,PRJ-20260617-0059,General Project Signal - California - Work to commence next year for affordable housing at 2321 Fairview St. in Burbank,80,DST-20260617-028,DFP-02857A6007,DCL-20260617-028,refinancing stress,California,General Residential,Unknown,Unknown,Refinancing - California - Newly Opened Santa Cruz Luxury Hotel Refinanced for $115M,67,High Distress Watch,Refinancing; refinancing,"Evaluate LA / California entitlement, zoning, or local GP partnership relevance","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Newly Opened Santa Cruz Luxury Hotel Refinanced for $115M,https://www.connectcre.com/stories/newly-opened-santa-cruz-luxury-hotel-refinanced-for-115m/,Medium
2026-06-17,20260617-001813-7e028cca,PRJ-20260617-0050,Construction Financing - Beverly Hills / California - Developer secures $85m loan for mixed-use project at 55 N. La Cienega Blvd. in Beverly Hil...,100,DST-20260617-003,DFP-5F24A5FFEF,DCL-20260617-003,construction loan gap,Beverly Hills / California,Mixed-Use Residential,Marcus & Millichap,Unknown,Construction Financing - Beverly Hills / California - Developer secures $85m loan for mixed-use project at 55 N. La Cienega Blvd. in Beverly Hil...,64,High Distress Watch,Construction Financing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Developer secures $85m loan for mixed-use project at 55 N. La Cienega Blvd. in Beverly Hills,https://la.urbanize.city/post/developer-secures-85m-loan-mixed-use-project-55-n-la-cienega-blvd-beverly-hills,Low
2026-06-17,20260617-001813-7e028cca,PRJ-20260617-0103,Construction Financing - Miami / Florida - Developer Duo Closes on $67.5M Financing for Coral Gables Condos,100,DST-20260617-006,DFP-9CC21B7AAE,DCL-20260617-006,construction loan gap,Miami / Florida,Apartment,Berkadia,Berkadia,Construction Financing - Miami / Florida - Developer Duo Closes on $67.5M Financing for Coral Gables Condos,64,High Distress Watch,Construction Financing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Developer Duo Closes on $67.5M Financing for Coral Gables Condos,https://www.connectcre.com/stories/developer-duo-closes-on-67-5m-financing-for-coral-gables-condos/,Low
2026-06-17,20260617-001813-7e028cca,PRJ-20260617-0114,Construction Financing - New York - JV Obtains Construction Loan for East Brunswick Assisted Living/Memory Care Project,100,DST-20260617-008,DFP-614409EB6B,DCL-20260617-008,construction loan gap,New York,Senior Housing,JLL,JLL,Construction Financing - New York - JV Obtains Construction Loan for East Brunswick Assisted Living/Memory Care Project,64,High Distress Watch,Construction Financing; construction loan,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",JV Obtains Construction Loan for East Brunswick Assisted Living/Memory Care Project,https://www.connectcre.com/stories/jv-obtains-construction-loan-for-east-brunswick-assisted-living-memory-care-project/,Medium
2026-06-17,20260617-001813-7e028cca,PRJ-20260617-0106,Construction Financing - Miami / Florida - 13th Floor Obtains $134M Construction Loan for Douglas Final Phase,80,DST-20260617-018,DFP-03F25A66BC,DCL-20260617-018,construction loan gap,Miami / Florida,Apartment,Unknown,Unknown,Construction Financing - Miami / Florida - 13th Floor Obtains $134M Construction Loan for Douglas Final Phase,60,High Distress Watch,Construction Financing; construction loan,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",13th Floor Obtains $134M Construction Loan for Douglas Final Phase,https://www.connectcre.com/stories/13th-floor-obtains-134m-construction-loan-for-douglas-final-phase/,Medium
2026-06-17,20260617-001813-7e028cca,PRJ-20260617-0147,Construction Financing - Seattle - IZO Capital Closes $47M Loan for Multifamily Development in Seattle,80,DST-20260617-019,DFP-3619DFADFF,DCL-20260617-019,construction loan gap,Seattle,Mixed-Use Residential,Unknown,Unknown,Construction Financing - Seattle - IZO Capital Closes $47M Loan for Multifamily Development in Seattle,55,Monitor,Construction Financing,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,IZO Capital Closes $47M Loan for Multifamily Development in Seattle,https://www.connectcre.com/stories/izo-capital-closes-47m-loan-for-multifamily-development-in-seattle/,Low
2026-06-17,20260617-001813-7e028cca,PRJ-20260617-0133,Disposition / Exit - Other / Unknown - NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,80,DST-20260617-029,DFP-B43B190186,DCL-20260617-029,construction loan gap,Other / Unknown,Apartment,Unknown,Unknown,Construction Financing - Other / Unknown - Beacon Bank Lends $45M for Boston-Area Apartments Project,52,Monitor,Construction Financing,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,Beacon Bank Lends $45M for Boston-Area Apartments Project,https://commercialobserver.com/2026/06/beacon-bank-suburban-boston-apartments/,Low
2026-06-17,20260617-001813-7e028cca,PRJ-20260617-0133,Disposition / Exit - Other / Unknown - NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,80,DST-20260617-030,DFP-B3A03A0F5E,DCL-20260617-030,construction loan gap,Other / Unknown,Apartment,Unknown,Unknown,Construction Financing - Other / Unknown - Norwood Apartments Secure Construction Financing from Beacon Bank,52,Monitor,Construction Financing,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,Norwood Apartments Secure Construction Financing from Beacon Bank,https://www.connectcre.com/stories/norwood-apartments-secure-construction-financing-from-beacon-bank/,Low
