run_date,run_id,entitlement_signal_id,market,city_or_submarket,residential_sector,gp_or_developer,project_or_deal_name,entitlement_signal_type,entitlement_stage,approval_body,regulatory_theme,affordability_component,density_or_zoning_signal,ceqa_or_environmental_signal,timing_reference,entitlement_risk_score,entitlement_opportunity_score,woomi_developer_relevance,recommended_follow_up,source_article_title,source,url,confidence_level
2026-06-17,20260617-001813-7e028cca,ENT-20260617-003,National,Los Angeles,Multifamily,Unknown,Multifamily Financing In 2026: How Are Projects Moving Ahead?,CEQA / Environmental Review,Under Review,Unknown,CEQA risk,No,No clear density / zoning signal,Yes,In 2026,65,30,Relevant to US residential developer capability,"Monitor CEQA timeline, appeals, and environmental review milestones",Multifamily Financing In 2026: How Are Projects Moving Ahead?,Bisnow,https://www.bisnow.com/national/news/finance/multifamily-financing-capitalone-studiob-134756,Low
2026-06-17,20260617-001813-7e028cca,ENT-20260617-007,Washington DC,Other / Unknown,Apartment,,"Avenue5, Bell Partners to pay DC $1.4M in RealPage suit",CEQA / Environmental Review,Under Review,Unknown,CEQA risk,No,No clear density / zoning signal,Yes,2026,65,30,Relevant to US residential developer capability,"Monitor CEQA timeline, appeals, and environmental review milestones","Avenue5, Bell Partners to pay DC $1.4M in RealPage suit",Multifamily Dive,https://www.multifamilydive.com/news/avenue5-bell-partners-settlement-dc-realpage-lawsuit/822939/,Low
2026-06-17,20260617-001813-7e028cca,ENT-20260617-002,Los Angeles / California,Los Angeles,Affordable Housing,Genton Property Group,Big mixed-use project clears a hurdle at 12555 Ventura Blvd. in Studio City,Planning Approval,Approved / Entitled,Planning Commission,General regulatory watch,No,No clear density / zoning signal,No,No explicit timing reference,20,60,Relevant to US residential developer capability,Monitor entitlement status for repeated confirmation,Big mixed-use project clears a hurdle at 12555 Ventura Blvd. in Studio City,Urbanize LA,https://la.urbanize.city/post/big-mixed-use-project-clears-hurdle-12555-ventura-blvd-studio-city,Low
2026-06-17,20260617-001813-7e028cca,ENT-20260617-005,Los Angeles / California,Los Angeles,Affordable Housing,,City Planning Commission approves residential towers at 2143 E. Violet St. in DTLA,Planning Approval,Approved / Entitled,Planning Commission,General regulatory watch,No,No clear density / zoning signal,No,No explicit timing reference,20,55,General entitlement monitoring,Monitor entitlement status for repeated confirmation,City Planning Commission approves residential towers at 2143 E. Violet St. in DTLA,Urbanize LA,https://la.urbanize.city/post/city-planning-commission-approves-residential-towers-2143-e-violet-st-dtla,Low
2026-06-17,20260617-001813-7e028cca,ENT-20260617-016,Los Angeles / California,Los Angeles,Affordable Housing,Unknown,"Entitlement / Permitting - Los Angeles / California - Fast Approvals, Slow Delivery: Just 23% Of Units Approved Under ED 1 Have Been Permitted",Entitlement Approval,Approved / Entitled,Unknown,General regulatory watch,No,No clear density / zoning signal,No,No explicit timing reference,20,55,General entitlement monitoring,Track construction-ready pipeline and comparable sponsor execution,"Fast Approvals, Slow Delivery: Just 23% Of Units Approved Under ED 1 Have Been Permitted",Bisnow,https://www.bisnow.com/los-angeles/news/affordable-housing/ed-1-affordable-housing-streamlining-los-angeles-135010,Low
2026-06-17,20260617-001813-7e028cca,ENT-20260617-004,Texas,Los Angeles,Apartment,,"Final Approval For 1215 Bordeaux Drive, Sunnyvale",Zoning / Rezoning,Approved / Entitled,Unknown,General regulatory watch,No,specific plan,No,2026,20,55,General entitlement monitoring,Monitor entitlement status for repeated confirmation,"Final Approval For 1215 Bordeaux Drive, Sunnyvale",SF YIMBY,https://sfyimby.com/2026/06/final-approval-for-1215-bordeaux-drive-sunnyvale.html,Medium
2026-06-17,20260617-001813-7e028cca,ENT-20260617-015,Los Angeles / California,National,Affordable Housing,Unknown,Office-to-Residential Conversion - Los Angeles / California - Affordable housing takes shape at 711 S. New Hampshire Ave. in Koreatown,Office-to-Residential Conversion,Unknown Stage,Unknown,Office conversion policy,Yes,No clear density / zoning signal,No,No explicit timing reference,38,42,General entitlement monitoring,"Review office conversion feasibility, policy support, and local sponsor activity",Affordable housing takes shape at 711 S. New Hampshire Ave. in Koreatown,Urbanize LA,https://la.urbanize.city/post/affordable-housing-takes-shape-711-s-new-hampshire-ave-koreatown,Low
2026-06-17,20260617-001813-7e028cca,ENT-20260617-011,Phoenix / Arizona,Phoenix,Apartment,Unknown,Office-to-Residential Conversion - Phoenix / Arizona - Camelback Office-to-Apartment Conversion Nearly Complete,Office-to-Residential Conversion,Unknown Stage,Unknown,Office conversion policy,No,No clear density / zoning signal,No,No explicit timing reference,28,42,General entitlement monitoring,"Review office conversion feasibility, policy support, and local sponsor activity",Camelback Office-to-Apartment Conversion Nearly Complete,Connect CRE Phoenix,https://www.connectcre.com/stories/camelback-office-to-apartment-conversion-nearly-complete/,Low
2026-06-17,20260617-001813-7e028cca,ENT-20260617-014,Washington DC,Washington Dc,Office-to-Residential Conversion,Unknown,"Office-to-Residential Conversion - Washington DC - Rockpoint, LCOR, Potomac Investment Properties Plan Georgetown Office-to-Residential Redev...",Office-to-Residential Conversion,Unknown Stage,Unknown,Office conversion policy,No,No clear density / zoning signal,No,No explicit timing reference,28,42,General entitlement monitoring,"Review office conversion feasibility, policy support, and local sponsor activity","Rockpoint, LCOR, Potomac Investment Properties Plan Georgetown Office-to-Residential Redevelopment",Connect CRE Apartments,https://www.connectcre.com/stories/rockpoint-lcor-potomac-investment-properties-plan-georgetown-office-to-residential-redevelopment/,Low
2026-06-17,20260617-001813-7e028cca,ENT-20260617-010,Los Angeles / California,Los Angeles,Affordable Housing,Unknown,Entitlement / Permitting - Los Angeles / California - Affordable housing slated for 5139 N. Colfax Ave. in Valley Village,Entitlement Approval,Unknown Stage,Unknown,General regulatory watch,Yes,No clear density / zoning signal,No,No explicit timing reference,38,30,Low relevance,Track construction-ready pipeline and comparable sponsor execution,Affordable housing slated for 5139 N. Colfax Ave. in Valley Village,Urbanize LA,https://la.urbanize.city/post/affordable-housing-slated-5139-n-colfax-ave-valley-village,Low
