run_date,run_id,run_timestamp,deal_fingerprint_id,duplicate_cluster_id,fingerprint_confidence,canonical_project_name,canonical_deal_name,canonical_event_name,deal_type,market,residential_sector,canonical_gp_or_developer,canonical_lender_or_debt_provider,unit_count,dollar_amount,loan_amount,source_count,article_count,duplicate_count,sources,article_titles,markets_detected,highest_deal_signal_score
2026-06-17,20260617-001813-7e028cca,2026-06-17 00:18:13,DFP-B596CED131,DCL-20260617-001,100,Refinancing - Denver / Colorado - Opus Development Receives $67M Refinancing for Multifamily Community in Denver,Refinancing - Refinancing - Denver / Colorado - Opus Development Receives $67M Refinancing for Multifamily Community in Denver,Refinancing - JLL - JLL - Denver / Colorado,Refinancing,Denver / Colorado,Apartment,JLL,JLL,280 apartments,$67M; $67M; $67 million,$67M,1,1,1,REBusiness Online,Opus Development Receives $67M Refinancing for Multifamily Community in Denver,Denver / Colorado,95
2026-06-17,20260617-001813-7e028cca,2026-06-17 00:18:13,DFP-3A925D2738,DCL-20260617-010,90,Acquisition - California - Investor in Postal Real Estate Scores Off-Market Deal in San Diego,Acquisition - Acquisition - California - Investor in Postal Real Estate Scores Off-Market Deal in San Diego,Acquisition - JLL - California,Acquisition,California,General Residential,JLL,JLL,,$9.6 million,,1,1,1,Connect CRE,Investor in Postal Real Estate Scores Off-Market Deal in San Diego,California,77
2026-06-17,20260617-001813-7e028cca,2026-06-17 00:18:13,DFP-9CC21B7AAE,DCL-20260617-006,90,Construction Financing - Miami / Florida - Developer Duo Closes on $67.5M Financing for Coral Gables Condos,Construction Financing - Construction Financing - Miami / Florida - Developer Duo Closes on $67.5M Financing for Coral Gables Condos,Construction Financing - Berkadia - Berkadia - Sun Belt,Construction Financing,Miami / Florida,Apartment,Berkadia,Berkadia,,$67.5M; $67.5M; $67.5 million,$67.5M,1,1,1,Connect CRE South Florida,Developer Duo Closes on $67.5M Financing for Coral Gables Condos,Miami / Florida,85
2026-06-17,20260617-001813-7e028cca,2026-06-17 00:18:13,DFP-614409EB6B,DCL-20260617-008,90,Construction Financing - New York - JV Obtains Construction Loan for East Brunswick Assisted Living/Memory Care Project,Construction Financing - Construction Financing - New York - JV Obtains Construction Loan for East Brunswick Assisted Living/Memory Care Project,Construction Financing - JLL - JLL - New York,Construction Financing,New York,Senior Housing,JLL,JLL,,$35.1 million; $35.1 million,$35.1 million,1,1,1,Connect CRE,JV Obtains Construction Loan for East Brunswick Assisted Living/Memory Care Project,New York,78
2026-06-17,20260617-001813-7e028cca,2026-06-17 00:18:13,DFP-5F24A5FFEF,DCL-20260617-003,90,Construction Financing - Beverly Hills / California - Developer secures $85m loan for mixed-use project at 55 N. La Cienega Blvd. in Beverly Hil...,Construction Financing - Construction Financing - Beverly Hills / California - Developer secures $85m loan for mixed-use project at 55 N. La Cienega Blvd. in Beverly Hil...,Construction Financing - Marcus & Millichap - California,Construction Financing,Beverly Hills / California,Mixed-Use Residential,Marcus & Millichap,Unknown,22 apartments,$85m; $85m; $85 million,$85m,1,1,1,Urbanize LA,Developer secures $85m loan for mixed-use project at 55 N. La Cienega Blvd. in Beverly Hills,Beverly Hills / California,87
2026-06-17,20260617-001813-7e028cca,2026-06-17 00:18:13,DFP-BB73BB97D4,DCL-20260617-002,90,Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment,Disposition / Exit - Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment,Disposition / Exit - CBRE - California,Disposition / Exit,California,Apartment,CBRE,CBRE,,$8.12; $8.12,,1,1,1,Connect CRE Orange County,Yorba Linda Parking Lot Sells for Townhome Redevelopment,California,89
2026-06-17,20260617-001813-7e028cca,2026-06-17 00:18:13,DFP-5508FCE9F0,DCL-20260617-011,90,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,Disposition / Exit - Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,Disposition / Exit - CBRE - California,Disposition / Exit,California,General Residential,CBRE,CBRE,,$11 million; $1; $11 million,,1,1,1,Connect CRE Orange County,Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,California,74
2026-06-17,20260617-001813-7e028cca,2026-06-17 00:18:13,DFP-C431C120A0,DCL-20260617-009,90,General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,General Project Signal - General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,General Project Signal - JLL - California,General Project Signal,California,Senior Housing,JLL,JLL,,$252M; $252M; $252.1 million,$252M,1,1,1,Connect CRE Orange County,JLL Arranges $252M Financing for Huntington Beach Seniors Project,California,78
2026-06-17,20260617-001813-7e028cca,2026-06-17 00:18:13,DFP-7055481161,DCL-20260617-007,90,JV / Partnership - Miami / Florida - JV Raises $100M for Coral Gables Mixed-Use Project,JV / Partnership - JV / Partnership - Miami / Florida - JV Raises $100M for Coral Gables Mixed-Use Project,JV / Partnership - Berkadia - Sun Belt,JV / Partnership,Miami / Florida,Mixed-Use Residential,Berkadia,Berkadia,,$100M; $100M; $100 million,,1,1,1,Connect CRE South Florida,JV Raises $100M for Coral Gables Mixed-Use Project,Miami / Florida,85
2026-06-17,20260617-001813-7e028cca,2026-06-17 00:18:13,DFP-7B13161888,DCL-20260617-005,80,"Acquisition - Los Angeles / California - World Cup descends on L.A., CicLAvia on June 28, and more","Acquisition - Acquisition - Los Angeles / California - World Cup descends on L.A., CicLAvia on June 28, and more",Acquisition - Brookfield - Los Angeles,Acquisition,Los Angeles / California,Affordable Housing,Brookfield,Unknown,,$132m; $48 million,$132m,1,1,1,Urbanize LA,"World Cup descends on L.A., CicLAvia on June 28, and more",Los Angeles / California,85
2026-06-17,20260617-001813-7e028cca,2026-06-17 00:18:13,DFP-81E85A5169,DCL-20260617-024,80,Acquisition - Houston / Texas - MetroNational Buys 244-Room Moran Hotel at CITYCENTRE in West Houston,Acquisition - Acquisition - Houston / Texas - MetroNational Buys 244-Room Moran Hotel at CITYCENTRE in West Houston,Acquisition - JLL - Houston / Texas,Acquisition,Houston / Texas,Mixed-Use Residential,JLL,JLL,,,,1,1,1,REBusiness Online,MetroNational Buys 244-Room Moran Hotel at CITYCENTRE in West Houston,Houston / Texas,61
2026-06-17,20260617-001813-7e028cca,2026-06-17 00:18:13,DFP-4BFBE4D90A,DCL-20260617-004,80,Acquisition - California - Levin Johnston Finalizes 1031 Exchange for Livermore Apartments,Acquisition - Acquisition - California - Levin Johnston Finalizes 1031 Exchange for Livermore Apartments,Acquisition - Marcus & Millichap - California,Acquisition,California,Apartment,Marcus & Millichap,Unknown,,$5.625; $5.625; $19.75,,1,1,1,Connect CRE Apartments,Levin Johnston Finalizes 1031 Exchange for Livermore Apartments,California,85
2026-06-17,20260617-001813-7e028cca,2026-06-17 00:18:13,DFP-2F24650702,DCL-20260617-012,80,Disposition / Exit - Phoenix / Arizona - Quarterra Sells 290-Unit Kierland Rental Asset,Disposition / Exit - Disposition / Exit - Phoenix / Arizona - Quarterra Sells 290-Unit Kierland Rental Asset,Disposition / Exit - Quarterra - Sun Belt,Disposition / Exit,Phoenix / Arizona,Apartment,Quarterra,Unknown,,$90 million; $90 million,$90 million,1,1,1,Connect CRE Phoenix,Quarterra Sells 290-Unit Kierland Rental Asset,Phoenix / Arizona,73
2026-06-17,20260617-001813-7e028cca,2026-06-17 00:18:13,DFP-F14D12988C,DCL-20260617-014,80,Disposition / Exit - Phoenix / Arizona - Wood Partners Sells Gilbert Apartments for $81.6M,Disposition / Exit - Disposition / Exit - Phoenix / Arizona - Wood Partners Sells Gilbert Apartments for $81.6M,Disposition / Exit - Wood Partners - Sun Belt,Disposition / Exit,Phoenix / Arizona,Apartment,Wood Partners,Unknown,,$81.6M; $81.6M; $81.6 million,,1,1,1,Connect CRE Phoenix,Wood Partners Sells Gilbert Apartments for $81.6M,Phoenix / Arizona,72
2026-06-17,20260617-001813-7e028cca,2026-06-17 00:18:13,DFP-1A3CF55A14,DCL-20260617-017,80,General Project Signal - Miami / Florida - Greystar Eyeing 896 Doral Apartment Units,General Project Signal - General Project Signal - Miami / Florida - Greystar Eyeing 896 Doral Apartment Units,General Project Signal - Greystar - Sun Belt,General Project Signal,Miami / Florida,Apartment,Greystar,Unknown,896 apartments,,,1,1,1,Connect CRE South Florida,Greystar Eyeing 896 Doral Apartment Units,Miami / Florida,66
2026-06-17,20260617-001813-7e028cca,2026-06-17 00:18:13,DFP-99ACE08CF8,DCL-20260617-013,75,General Project Signal - California - Work to commence next year for affordable housing at 2321 Fairview St. in Burbank,General Project Signal - General Project Signal - California - Work to commence next year for affordable housing at 2321 Fairview St. in Burbank,General Project Signal - Unknown - California,General Project Signal,California,Affordable Housing,Unknown,Unknown,15 units,$45.6 million,,1,1,1,Urbanize LA,Work to commence next year for affordable housing at 2321 Fairview St. in Burbank,California,73
2026-06-17,20260617-001813-7e028cca,2026-06-17 00:18:13,DFP-6B2243C1C3,DCL-20260617-022,75,General Project Signal - Phoenix / Arizona - Albuquerque Developers Building 272 Affordable Housing Units,General Project Signal - General Project Signal - Phoenix / Arizona - Albuquerque Developers Building 272 Affordable Housing Units,General Project Signal - Unknown - Sun Belt,General Project Signal,Phoenix / Arizona,Affordable Housing,Unknown,Unknown,144 units,$51 million; $51 million,,1,1,1,Connect CRE Apartments,Albuquerque Developers Building 272 Affordable Housing Units,Phoenix / Arizona,65
2026-06-17,20260617-001813-7e028cca,2026-06-17 00:18:13,DFP-DE203DEE8C,DCL-20260617-015,75,Office-to-Residential Conversion - Southeast - Bayview PACE Provides $15.7M C-PACE Financing for Student Housing Conversion Project in Ba...,Office-to-Residential Conversion - Office-to-Residential Conversion - Southeast - Bayview PACE Provides $15.7M C-PACE Financing for Student Housing Conversion Project in Ba...,Office-to-Residential Conversion - Unknown - Southeast,Office-to-Residential Conversion,Southeast,Student Housing,Unknown,Unknown,157 apartments,$15.7M; $15.7M; $15.7 million,$15.7M,1,1,1,REBusiness Online,Bayview PACE Provides $15.7M C-PACE Financing for Student Housing Conversion Project in Baltimore,Southeast,71
2026-06-17,20260617-001813-7e028cca,2026-06-17 00:18:13,DFP-920342F693,DCL-20260617-016,70,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties","Recapitalization - Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",Recapitalization - PEF Advisors - California,Recapitalization,California,Affordable Housing,PEF Advisors,Unknown,,,,1,1,1,Connect CRE Orange County,"PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",California,69
2026-06-17,20260617-001813-7e028cca,2026-06-17 00:18:13,DFP-3619DFADFF,DCL-20260617-019,65,Construction Financing - Seattle - IZO Capital Closes $47M Loan for Multifamily Development in Seattle,Construction Financing - Construction Financing - Seattle - IZO Capital Closes $47M Loan for Multifamily Development in Seattle,Construction Financing - Unknown - Seattle,Construction Financing,Seattle,Mixed-Use Residential,Unknown,Unknown,,$47M; $47M; $47 million,$47M,1,1,1,Connect CRE Apartments,IZO Capital Closes $47M Loan for Multifamily Development in Seattle,Seattle,65
2026-06-17,20260617-001813-7e028cca,2026-06-17 00:18:13,DFP-03F25A66BC,DCL-20260617-018,65,Construction Financing - Miami / Florida - 13th Floor Obtains $134M Construction Loan for Douglas Final Phase,Construction Financing - Construction Financing - Miami / Florida - 13th Floor Obtains $134M Construction Loan for Douglas Final Phase,Construction Financing - Unknown - Sun Belt,Construction Financing,Miami / Florida,Apartment,Unknown,Unknown,,$134M; $134M; $134 million,$134M,1,1,1,Connect CRE South Florida,13th Floor Obtains $134M Construction Loan for Douglas Final Phase,Miami / Florida,65
