run_date,run_id,run_timestamp,gp_name,canonical_gp_name,gp_activity_score,institutional_relationship_score,capital_flow_score,regional_relevance_score,residential_sector_score,partnership_signal_score,innovation_signal_score,california_la_relevance_score,execution_signal_score,momentum_signal_score,emerging_gp_score,gp_tier,primary_market,residential_sector_focus,source_platform_types,institutional_partners,capital_sources,detected_strategies,innovation_signals,execution_signals,california_la_presence,partnership_signal,momentum_label,likely_growth_direction,potential_woomi_use_case,recommended_follow_up,confidence_level,special_labels
2026-06-17,20260617-001813-7e028cca,2026-06-17 00:18:13,JLL,JLL,100,100,90,100,55,100,0,100,25,74,79,Tier 2 High Potential GP,California,Senior Housing,Other,ares; jll,ares; jll,Acquisition; Capital Inflow; Construction Financing; Refinancing; acquisition; disposition / exit; refinancing; JV / partnership; capital raise; operational technology / AI adoption; operational efficiency push,None detected,stabilized,High,Strong partnership signal,Accelerating,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,High,Institutional Capital Magnet; LA Strategic Watch; Distressed Opportunity Candidate; Operational Excellence Signal
2026-06-17,20260617-001813-7e028cca,2026-06-17 00:18:13,Memory Care Project JLL Capital,JLL,100,100,90,100,55,100,0,100,25,74,79,Tier 2 High Potential GP,California,Senior Housing,Other,ares; jll,ares; jll,Acquisition; Capital Inflow; Construction Financing; Refinancing; acquisition; disposition / exit; refinancing; JV / partnership; capital raise; operational technology / AI adoption; operational efficiency push,None detected,stabilized,High,Strong partnership signal,Accelerating,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,High,Institutional Capital Magnet; LA Strategic Watch; Distressed Opportunity Candidate; Operational Excellence Signal
2026-06-17,20260617-001813-7e028cca,2026-06-17 00:18:13,Freestone Capital,Freestone Capital,83,93,90,100,70,100,0,100,0,60,77,Tier 2 High Potential GP,California,Affordable Housing,Other,None detected,None detected,Capital Inflow; distressed recapitalization; recapitalization; JV / partnership; capital raise; operational technology / AI adoption,None detected,None detected,High,Strong partnership signal,Accelerating,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Affordable Housing Specialist; LA Strategic Watch; Distressed Opportunity Candidate
2026-06-17,20260617-001813-7e028cca,2026-06-17 00:18:13,PEF Advisors,PEF Advisors,83,93,90,100,70,100,0,100,0,60,77,Tier 2 High Potential GP,California,Affordable Housing,Other,None detected,None detected,Capital Inflow; Recapitalization; distressed recapitalization; recapitalization; JV / partnership; capital raise; operational technology / AI adoption,None detected,None detected,High,Strong partnership signal,Accelerating,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Affordable Housing Specialist; LA Strategic Watch; Distressed Opportunity Candidate
2026-06-17,20260617-001813-7e028cca,2026-06-17 00:18:13,CBRE,CBRE,100,100,90,100,90,65,0,100,0,67,76,Tier 2 High Potential GP,California,Apartment,Other,cbre,cbre,Capital Inflow; Disposition / Exit; acquisition; disposition / exit; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Moderate partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-06-17,20260617-001813-7e028cca,2026-06-17 00:18:13,Genton Property Group,Genton Property Group,73,99,90,55,70,100,0,100,0,56,74,Tier 2 High Potential GP,Los Angeles / California,Affordable Housing,Other,None detected,None detected,Development Capital Deployment; entitlement; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Strong partnership signal,Improving,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Affordable Housing Specialist; LA Strategic Watch
2026-06-17,20260617-001813-7e028cca,2026-06-17 00:18:13,Brookfield,Brookfield,85,100,90,55,70,65,0,100,0,61,69,Tier 3 Monitoring GP,Los Angeles / California,Affordable Housing,Other,brookfield,brookfield,Acquisition; Capital Inflow; acquisition; entitlement; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Moderate partnership signal,Accelerating,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; Affordable Housing Specialist; LA Strategic Watch
2026-06-17,20260617-001813-7e028cca,2026-06-17 00:18:13,Berkadia,Berkadia,100,98,90,55,90,100,0,0,0,67,66,Tier 3 Monitoring GP,Miami / Florida,Apartment,Other,berkadia,berkadia,Construction Financing; JV / Partnership; Refinancing / Recapitalization; operational efficiency push; refinancing; JV / partnership; operational technology / AI adoption,None detected,None detected,Low,Strong partnership signal,Accelerating,Distressed opportunity positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Distressed Opportunity Candidate
2026-06-17,20260617-001813-7e028cca,2026-06-17 00:18:13,Douglas Final Phase 13th Floor Investments,Douglas Final Phase 13th Floor Investments,73,91,90,55,90,100,0,0,0,56,64,Tier 3 Monitoring GP,Miami / Florida,Apartment,Other,None detected,None detected,Refinancing / Recapitalization; operational efficiency push; refinancing; JV / partnership; operational technology / AI adoption,None detected,None detected,Low,Strong partnership signal,Improving,Distressed opportunity positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Distressed Opportunity Candidate
2026-06-17,20260617-001813-7e028cca,2026-06-17 00:18:13,IPA,IPA,73,90,75,55,90,100,0,0,25,59,63,Tier 3 Monitoring GP,Phoenix / Arizona,Apartment,Other,None detected,None detected,Capital Outflow / Exit; disposition / exit; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,delivered,Low,Strong partnership signal,Improving,Selective residential growth,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Operational Excellence Signal
