run_date,run_id,raw_entity,canonical_entity,entity_type,alias_matched,confidence_score,source_file,occurrence_count,notes
2026-06-15,20260615-001053-87d3b62d,Acquisition - Houston / Texas - Interurban Offloads 180-Unit Houston Rental Community,Acquisition - Houston / Texas - Interurban Offloads 180-Unit Houston Rental Community,Project / Deal,,40,relationship_graph.csv,1,weak match / needs review
2026-06-15,20260615-001053-87d3b62d,Acquisition - Other / Unknown - Storyboard Living Acquires Three Value-Add Multifamily Community Properties in Saint Louis,Acquisition - Other / Unknown - Storyboard Living Acquires Three Value-Add Multifamily Community Properties in Saint Louis,Project / Deal,,40,relationship_graph.csv,1,weak match / needs review
2026-06-15,20260615-001053-87d3b62d,Acquisition - Washington DC - Sentinel Real Estate Acquires Luxury Apartment Community in Potomac,Acquisition - Washington DC - Sentinel Real Estate Acquires Luxury Apartment Community in Potomac,Project / Deal,,40,relationship_graph.csv,2,weak match / needs review
2026-06-15,20260615-001053-87d3b62d,Affinius Capital,Affinius Capital,Developer / GP,,40,gp_intelligence.csv,1,weak match / needs review
2026-06-15,20260615-001053-87d3b62d,Affinius Capital,Affinius Capital,Developer / GP,,40,institutional_relationships.csv,1,weak match / needs review
2026-06-15,20260615-001053-87d3b62d,Arizona,Arizona,Market / Region,,40,regional_intelligence.csv,1,weak match / needs review
2026-06-15,20260615-001053-87d3b62d,Arrow Real Estate Advisors,Arrow Real Estate Advisors,Developer / GP,,40,gp_intelligence.csv,1,weak match / needs review
2026-06-15,20260615-001053-87d3b62d,Arrow Real Estate Advisors,Arrow Real Estate Advisors,Developer / GP,,40,institutional_relationships.csv,1,weak match / needs review
2026-06-15,20260615-001053-87d3b62d,BCIP,BCIP,Developer / GP,,40,gp_intelligence.csv,1,weak match / needs review
2026-06-15,20260615-001053-87d3b62d,BCIP,BCIP,Developer / GP,,40,institutional_relationships.csv,1,weak match / needs review
2026-06-15,20260615-001053-87d3b62d,BWE,BWE,Developer / GP,,40,gp_intelligence.csv,1,weak match / needs review
2026-06-15,20260615-001053-87d3b62d,BWE,BWE,Developer / GP,,40,institutional_relationships.csv,1,weak match / needs review
2026-06-15,20260615-001053-87d3b62d,Berkadia,Berkadia,Developer / GP,Berkadia,100,deal_pipeline.csv,4,exact canonical match
2026-06-15,20260615-001053-87d3b62d,Berkadia,Berkadia,Developer / GP,Berkadia,100,gp_intelligence.csv,1,exact canonical match
2026-06-15,20260615-001053-87d3b62d,Berkadia,Berkadia,Developer / GP,Berkadia,100,institutional_relationships.csv,1,exact canonical match
2026-06-15,20260615-001053-87d3b62d,Berkadia,Berkadia,Developer / GP,Berkadia,100,relationship_graph.csv,14,exact canonical match
2026-06-15,20260615-001053-87d3b62d,berkadia,Berkadia,Lender / Debt Provider,Berkadia,75,deal_pipeline.csv,3,case or punctuation normalized match
2026-06-15,20260615-001053-87d3b62d,berkadia,Berkadia,Lender / Debt Provider,Berkadia,75,relationship_graph.csv,3,case or punctuation normalized match
