run_date,run_id,firm_name,strategic_tier,strategic_weight,residential_sector,detected_markets,detected_source_categories,detected_platform_types,detected_activity_types,article_count,highest_relevance_score,average_relevance_score,capital_flow_signal,relationship_signal,partnership_relevance_to_woomi,california_la_relevance,institutional_relationship_score,recommended_follow_up
2026-06-15,20260615-001053-87d3b62d,Berkadia,Tier 3 / Growth and Market Signal Watch,50,Apartment,Houston / Texas; Miami / Florida; Other / Unknown,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; JV / partnership; operational technology / AI adoption,4,100,98.8,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,100,Map potential GP / JV relationship and monitor partnership activity
2026-06-15,20260615-001053-87d3b62d,Brookfield,Tier 1 / Immediate Strategic Importance,100,Affordable Housing,Los Angeles / California,Regional / California / LA Sources,Other,acquisition; entitlement; operational technology / AI adoption,1,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-06-15,20260615-001053-87d3b62d,CBRE,Tier 3 / Growth and Market Signal Watch,50,Apartment,California; Other / Unknown; Phoenix / Arizona,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; operational technology / AI adoption,4,100,89.2,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-06-15,20260615-001053-87d3b62d,JLL,Tier 3 / Growth and Market Signal Watch,50,Apartment,Atlanta / Georgia; California; Southeast,Core Multifamily News; Site / Parcel Source Expansion,Other,refinancing; operational technology / AI adoption,5,100,92.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-06-15,20260615-001053-87d3b62d,Marcus & Millichap,Tier 3 / Growth and Market Signal Watch,50,Mixed-Use Residential,Beverly Hills / California; Los Angeles / California,Regional / California / LA Sources; Site / Parcel Source Expansion,Other,disposition / exit; refinancing; operational technology / AI adoption,3,100,96.7,Capital Outflow / Exit,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-06-15,20260615-001053-87d3b62d,Quarterra,Tier 3 / Growth and Market Signal Watch,50,Apartment,Phoenix / Arizona,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; operational technology / AI adoption,3,100,93.3,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,100,Track capital deployment and pricing signals
2026-06-15,20260615-001053-87d3b62d,Genton Property Group,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,Los Angeles / California,Regional / California / LA Sources,Other,entitlement; JV / partnership; operational technology / AI adoption,1,100,100.0,Development Capital Deployment,Potential JV / Partnership Signal,potential JV partnership signal,High,99,Map potential GP / JV relationship and monitor partnership activity
2026-06-15,20260615-001053-87d3b62d,Freddie Mac,Tier 3 / Growth and Market Signal Watch,50,Apartment,Miami / Florida; Other / Unknown,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing,2,100,99.5,Capital Inflow,Pricing Discovery Signal,pricing discovery reference,Low,98,Track capital deployment and pricing signals
2026-06-15,20260615-001053-87d3b62d,Millichap Capital,Tier 3 / Growth and Market Signal Watch,50,Mixed-Use Residential,Beverly Hills / California; Los Angeles / California,Site / Parcel Source Expansion,Other,refinancing; operational technology / AI adoption,2,100,95.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,High,97,Review California / LA capital and developer activity
2026-06-15,20260615-001053-87d3b62d,Greystar,Tier 1 / Immediate Strategic Importance,100,Apartment,Miami / Florida,Site / Parcel Source Expansion,Other,operational technology / AI adoption,1,98,98.0,Operational / Platform Investment,GP Capability Benchmark Signal,competitive pressure indicator,Low,95,Monitor only
2026-06-15,20260615-001053-87d3b62d,Madison Development Group,Tier 3 / Growth and Market Signal Watch,50,Mixed-Use Residential,Seattle,Core Multifamily News,Other,refinancing; JV / partnership; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,Medium,95,Map potential GP / JV relationship and monitor partnership activity
2026-06-15,20260615-001053-87d3b62d,Freestone Capital,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,California,Site / Parcel Source Expansion,Other,recapitalization; JV / partnership; capital raise; operational technology / AI adoption,1,84,84.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,93,Map potential GP / JV relationship and monitor partnership activity
2026-06-15,20260615-001053-87d3b62d,PEF Advisors,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,California,Site / Parcel Source Expansion,Other,recapitalization; JV / partnership; capital raise; operational technology / AI adoption,1,84,84.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,93,Map potential GP / JV relationship and monitor partnership activity
2026-06-15,20260615-001053-87d3b62d,Affinius Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Core Multifamily News,Other,refinancing; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,High,91,Review California / LA capital and developer activity
