run_date,run_id,timing_signal_id,timing_signal_type,market,residential_sector,gp_or_developer,lender_or_capital_provider,related_project_or_deal,timing_reference,estimated_timing_bucket,timing_urgency_score,timing_confidence,evidence_signals,source_article_title,source,url,potential_woomi_action,recommended_monitoring_frequency
2026-06-15,20260615-001053-87d3b62d,TIM-20260615-001,Refinancing / Maturity Window,California,Apartment,JLL,JLL,Refinancing - California - Affinius Lends $120M to Refinance Luxury Multifamily Apartments in San Diegos’s Kearny Mes...,No explicit timing reference,Unknown Timing,79,Medium,Refinancing / Maturity Window; refinance,Affinius Lends $120M to Refinance Luxury Multifamily Apartments in San Diegos’s Kearny Mesa Nieghborhood,Yield PRO,https://yieldpro.com/2026/06/elowen/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Biweekly
2026-06-15,20260615-001053-87d3b62d,TIM-20260615-024,Refinancing / Maturity Window,National,Apartment,Unknown,Unknown,Refinancing - National - Dwight Capital Refis Missouri Apartments With $36M HUD Loan,No explicit timing reference,Unknown Timing,71,Medium,Refinancing / Maturity Window,Dwight Capital Refis Missouri Apartments With $36M HUD Loan,Commercial Observer,https://commercialobserver.com/2026/06/dwight-capital-missouri-apartments-hud-loan/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Biweekly
2026-06-15,20260615-001053-87d3b62d,TIM-20260615-006,Refinancing / Maturity Window,Other / Unknown,Apartment,Berkadia,Freddie Mac,Refinancing - Other / Unknown - Berkadia Arranges $35.2M Refinancing for Multifamily Property in Suburban Detroit,No explicit timing reference,Unknown Timing,71,Medium,Refinancing / Maturity Window,Berkadia Arranges $35.2M Refinancing for Multifamily Property in Suburban Detroit,REBusiness Online,https://rebusinessonline.com/berkadia-arranges-35-2m-refinancing-for-multifamily-property-in-suburban-detroit/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Biweekly
2026-06-15,20260615-001053-87d3b62d,TIM-20260615-011,Refinancing / Maturity Window,Seattle,Mixed-Use Residential,Unknown,northmarq,Refinancing - Seattle - Northmarq Secures $61M Refinancing for Seattle Mixed-Use Multifamily Property Spruce Apart...,No explicit timing reference,Unknown Timing,71,Medium,Refinancing / Maturity Window; completed,Northmarq Secures $61M Refinancing for Seattle Mixed-Use Multifamily Property Spruce Apartments,Yield PRO,https://yieldpro.com/2026/06/spruce-apartments/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Biweekly
2026-06-15,20260615-001053-87d3b62d,TIM-20260615-037,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - First Quarter 2026 Multifamily Construction Data,2026,Immediate / 0-3 Months,70,Medium,Construction Start,First Quarter 2026 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/05/first-quarter-2026-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-06-15,20260615-001053-87d3b62d,TIM-20260615-038,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,2025,Immediate / 0-3 Months,70,Medium,Construction Start,Fourth Quarter 2025 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/03/fourth-quarter-2025-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-06-15,20260615-001053-87d3b62d,TIM-20260615-039,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - Overall Housing Starts Inch Lower in 2025,in 2025,Immediate / 0-3 Months,70,Medium,Construction Start; starts in,Overall Housing Starts Inch Lower in 2025,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/02/overall-housing-starts-inch-lower-in-2025/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-06-15,20260615-001053-87d3b62d,TIM-20260615-040,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - Third Quarter 2025 Multifamily Construction Data,2025,Immediate / 0-3 Months,70,Medium,Construction Start,Third Quarter 2025 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/01/third-quarter-2025-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-06-15,20260615-001053-87d3b62d,TIM-20260615-047,Distress Sale Timing,California,Apartment,JLL,JLL,Construction Financing - California - JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,No explicit timing reference,Unknown Timing,70,Medium,Distress Sale Timing,JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,,https://www.connectcre.com/stories/jll-lines-up-144m-construction-loan-for-santa-ana-multifamily/,"Prepare sponsor, lender, and rescue-capital watchlist",Biweekly
2026-06-15,20260615-001053-87d3b62d,TIM-20260615-013,Recapitalization Timing,California,Affordable Housing,PEF Advisors,Unknown,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",No explicit timing reference,Unknown Timing,70,Medium,Recapitalization Timing; recapitalization,"PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",Connect CRE Orange County,https://www.connectcre.com/stories/pef-advisors-freestone-capital-form-jv-to-recapitalize-affordable-properties/,"Prepare sponsor, lender, and rescue-capital watchlist",Biweekly
