run_date,run_id,la_persistent_watch_id,canonical_project_id,canonical_project_name,la_submarket,address_or_location_clue,gp_or_developer,residential_sector,latest_lifecycle_stage,progression_status,stall_risk_label,entitlement_signal_count,timing_signal_count,financing_signal_count,opportunity_score,risk_score,woomi_site_strategy_relevance,potential_woomi_strategy_angle,recommended_local_follow_up,confidence_level
2026-06-19,20260619-002803-60bf3723,LAP-20260619-001,PRJ-20260619-0068,"Construction Financing - California - JLL Arranges Debt, Equity for Luxury Condo Development in Downtown Lafayette",Los Angeles,California,JLL,Apartment,Unknown Stage,Unknown,Medium Stall Risk,0,33,11,100,59,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-19,20260619-002803-60bf3723,LAP-20260619-002,PRJ-20260619-0063,Acquisition - New York City / New York - JLL Capital Markets Arranges $60.5M Financing for Delshah’s Latest Brooklyn Acquisition,Los Angeles,Brooklyn,JLL,Multifamily,Unknown Stage,Newly Detected,Medium Stall Risk,0,0,0,100,53,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-19,20260619-002803-60bf3723,LAP-20260619-017,PRJ-20260619-0039,Construction Financing - Beverly Hills / California - Developer secures $85m loan for mixed-use project at 55 N. La Cienega Blvd. in Beverly Hil...,Los Angeles,55 N. La Cienega Blvd,Marcus & Millichap,Mixed-Use Residential,Unknown Stage,Newly Detected,Low Stall Risk,0,2,2,100,48,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-06-19,20260619-002803-60bf3723,LAP-20260619-027,PRJ-20260619-0020,Entitlement / Permitting - Los Angeles / California - City Planning Commission approves 76 apartments at 2413 N. Silver Lake Boulevard,Los Angeles,2413 N. Silver Lake Boulevard,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,1,0,0,100,34,Relevant to California site monitoring,Use as comparable development precedent,Monitor for repeated project updates,Low
2026-06-19,20260619-002803-60bf3723,LAP-20260619-003,PRJ-20260619-0064,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,California,California,CBRE,Apartment,Unknown Stage,Unknown,Low Stall Risk,0,0,0,100,32,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-19,20260619-002803-60bf3723,LAP-20260619-020,PRJ-20260619-0010,"General Project Signal - California - Meeting Tonight For 1275 South California Street, Walnut Creek",California,1275 South California Street,Fairfield Residential,Apartment,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,100,32,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-06-19,20260619-002803-60bf3723,LAP-20260619-022,PRJ-20260619-0031,Yorba Linda Parking Lot Sells for Townhome Redevelopment,Orange County,4861 Liverpool St,CBRE,Apartment,Unknown Stage,Newly Detected,Unknown,0,0,0,97,24,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-06-19,20260619-002803-60bf3723,LAP-20260619-004,PRJ-20260619-0160,Disposition / Exit - Phoenix / Arizona - Quarterra Sells 290-Unit Kierland Rental Asset,Los Angeles,Phoenix,Quarterra,Apartment,Site Acquisition / Site Control,Persistent Same Stage,Low Stall Risk,0,0,0,95,36,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-19,20260619-002803-60bf3723,LAP-20260619-034,PRJ-20260619-0036,Entitlement / Permitting - Los Angeles / California - Affordable housing slated for 5139 N. Colfax Ave. in Valley Village,Los Angeles,5139 N. Colfax Ave,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,1,0,0,94,34,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-06-19,20260619-002803-60bf3723,LAP-20260619-035,PRJ-20260619-0041,Entitlement / Permitting - Los Angeles / California - Construction begins for 47 apartments at 7337 Fountain Ave. in Hollywood,Los Angeles,7337 Fountain Ave,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,1,1,0,94,34,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
