run_date,run_id,run_timestamp,submarket_name,parent_market,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,dominant_residential_sector,dominant_deal_type,dominant_entitlement_signal,site_strategy_theme,submarket_opportunity_score,submarket_risk_score,execution_complexity_score,woomi_site_strategy_relevance,recommended_submarket_action,key_evidence
2026-06-19,20260619-002803-60bf3723,2026-06-19 00:28:03,Miami,Florida,4,3,0,3,3,4,Apartment,Construction Financing,General Entitlement Signal,General submarket monitoring,100,80,20,Strategic watch submarket,Monitor refinancing / distress pipeline,"13th Floor Obtains $134M Construction Loan for Douglas Final Phase; Construction Financing - Miami / Florida - 13th Floor Obtains $134M Construction Loan for Douglas Final Phase; Construction Financing - Miami / Florida - Developer Duo Closes on $67.5M Financing for Coral Gables Condos; Construction Financing - Miami / Florida - Kolter Inks $91.7M Construction Loan, Starts Work on Delray Beach Rental Community; Developer Duo Closes on $67.5M Financing for Coral Gables Condos"
2026-06-19,20260619-002803-60bf3723,2026-06-19 00:28:03,Los Angeles,Los Angeles,9,3,6,1,1,1,Affordable Housing,Entitlement / Permitting,Density Bonus / TOC,Mixed-use corridor,100,63,52,High relevance to Woomi site strategy,Monitor entitlement precedent,"250,000sf studio complex approved at 3701 S. Stocker St. in Baldwin Hills; Affordable housing slated for 5139 N. Colfax Ave. in Valley Village; City Planning Commission approves 76 apartments at 2413 N. Silver Lake Boulevard; City Planning Commission approves residential towers at 2143 E. Violet St. in DTLA; Construction Financing - Beverly Hills / California - Developer secures $85m loan for mixed-use project at 55 N. La Cienega Blvd. in Beverly Hil..."
2026-06-19,20260619-002803-60bf3723,2026-06-19 00:28:03,Dallas,Texas,3,3,0,3,1,3,General Residential,Refinancing,General Entitlement Signal,University-adjacent,100,46,20,Strategic watch submarket,Review potential acquisition pipeline,Acquisition - Dallas / Texas - Institutional Property Advisors Closes Multifamily Asset Salein Dallas-Fort Worth Metrople...; General Project Signal - Dallas / Texas - Palladium Delivers $65M Fort Worth Affordable Housing Venture; Institutional Property Advisors Closes Multifamily Asset Salein Dallas-Fort Worth Metroplex Texas; JLL Arranges Refinancing of Portion of Old Parkland Office Campus in Uptown Dallas; Palladium Delivers $65M Fort Worth Affordable Housing Venture
2026-06-19,20260619-002803-60bf3723,2026-06-19 00:28:03,Hollywood,Los Angeles,2,2,2,2,1,2,Mixed-Use Residential,Entitlement / Permitting,Entitlement Approval,Mixed-use corridor,100,43,40,High relevance to Woomi site strategy,Monitor entitlement precedent,Construction begins for 47 apartments at 7337 Fountain Ave. in Hollywood; Developer rolls out new plan for stalled Robertson Lane site in West Hollywood; Entitlement / Permitting - Los Angeles / California - Construction begins for 47 apartments at 7337 Fountain Ave. in Hollywood; Entitlement / Permitting - Los Angeles / California - Developer rolls out new plan for stalled Robertson Lane site in West Hollywood
2026-06-19,20260619-002803-60bf3723,2026-06-19 00:28:03,New York,New York,4,3,2,3,0,3,Apartment,Office-to-Residential Conversion,Office-to-Residential Conversion,Office conversion corridor,100,15,45,Strategic watch submarket,Monitor entitlement precedent,"Acquisition - New York City / New York - JLL Capital Markets Arranges $60.5M Financing for Delshah’s Latest Brooklyn Acquisition; Donaldson Impact Investments, NYL Acquire Yorkshire Apartments; JLL Capital Markets Arranges $60.5M Financing for Delshah’s Latest Brooklyn Acquisition; Madison Realty Capital Lends $480M on 1740 Broadway Office-to-Resi Conversion; Office-to-Residential Conversion - New York City / New York - Madison Realty Capital Lends $480M on 1740 Broadway Office-to-Resi Conversion"
2026-06-19,20260619-002803-60bf3723,2026-06-19 00:28:03,Phoenix,Arizona,5,4,0,4,0,2,Apartment,Disposition / Exit,General Entitlement Signal,General submarket monitoring,100,0,20,Strategic watch submarket,Review potential acquisition pipeline,Acquisition - Phoenix / Arizona - Tide Equities Sells Phoenix Rental Asset for $41M; American Landmark appoints new investment chief; BTR / Build-to-Rent - Phoenix / Arizona - NexMetro Opens 25th Build-to-Rent Community in Phoenix Market; Disposition / Exit - Phoenix / Arizona - Quarterra Sells 290-Unit Kierland Rental Asset; Disposition / Exit - Phoenix / Arizona - Wood Partners Sells Gilbert Apartments for $81.6M
2026-06-19,20260619-002803-60bf3723,2026-06-19 00:28:03,Fort Worth,Texas,2,2,0,2,0,1,Multifamily,Acquisition,General Entitlement Signal,General submarket monitoring,77,0,20,Strategic watch submarket,Review potential acquisition pipeline,Acquisition - Dallas / Texas - Institutional Property Advisors Closes Multifamily Asset Salein Dallas-Fort Worth Metrople...; General Project Signal - Dallas / Texas - Palladium Delivers $65M Fort Worth Affordable Housing Venture; Institutional Property Advisors Closes Multifamily Asset Salein Dallas-Fort Worth Metroplex Texas; Palladium Delivers $65M Fort Worth Affordable Housing Venture
2026-06-19,20260619-002803-60bf3723,2026-06-19 00:28:03,Long Beach,Los Angeles,1,1,1,1,0,1,Affordable Housing,Entitlement / Permitting,Entitlement Approval,Downtown infill,70,15,40,High relevance to Woomi site strategy,Monitor entitlement precedent,"Entitlement / Permitting - California - Seven-story, 82-unit apartment building pitched for 402 Atlantic Ave. in Long Beach; Seven-story, 82-unit apartment building pitched for 402 Atlantic Ave. in Long Beach"
2026-06-19,20260619-002803-60bf3723,2026-06-19 00:28:03,Koreatown,Los Angeles,1,1,1,1,0,1,Affordable Housing,Entitlement / Permitting,Entitlement Approval,Mixed-use corridor,68,15,40,High relevance to Woomi site strategy,Monitor entitlement precedent,Developer retools plan for mixed-use project at 3800 W. 6th St. in Koreatown; Entitlement / Permitting - Los Angeles / California - Developer retools plan for mixed-use project at 3800 W. 6th St. in Koreatown
2026-06-19,20260619-002803-60bf3723,2026-06-19 00:28:03,Silver Lake,Los Angeles,1,1,1,1,0,1,Affordable Housing,Entitlement / Permitting,Planning Approval,General submarket monitoring,68,15,58,High relevance to Woomi site strategy,Monitor entitlement precedent,City Planning Commission approves 76 apartments at 2413 N. Silver Lake Boulevard; Entitlement / Permitting - Los Angeles / California - City Planning Commission approves 76 apartments at 2413 N. Silver Lake Boulevard
2026-06-19,20260619-002803-60bf3723,2026-06-19 00:28:03,DTLA,Los Angeles,1,1,1,1,0,1,Affordable Housing,Entitlement / Permitting,Planning Approval,Downtown infill,67,11,48,High relevance to Woomi site strategy,Monitor entitlement precedent,City Planning Commission approves residential towers at 2143 E. Violet St. in DTLA; Entitlement / Permitting - Los Angeles / California - City Planning Commission approves residential towers at 2143 E. Violet St. in DTLA
2026-06-19,20260619-002803-60bf3723,2026-06-19 00:28:03,West Hollywood,Los Angeles,2,1,1,1,1,1,Mixed-Use Residential,Entitlement / Permitting,Entitlement Approval,Mixed-use corridor,66,43,40,High relevance to Woomi site strategy,Monitor entitlement precedent,Construction begins for 47 apartments at 7337 Fountain Ave. in Hollywood; Developer rolls out new plan for stalled Robertson Lane site in West Hollywood; Entitlement / Permitting - Los Angeles / California - Developer rolls out new plan for stalled Robertson Lane site in West Hollywood
2026-06-19,20260619-002803-60bf3723,2026-06-19 00:28:03,Brooklyn,New York,1,1,0,1,0,1,Multifamily,Acquisition,General Entitlement Signal,General submarket monitoring,60,0,20,Strategic watch submarket,Review potential acquisition pipeline,Acquisition - New York City / New York - JLL Capital Markets Arranges $60.5M Financing for Delshah’s Latest Brooklyn Acquisition; JLL Capital Markets Arranges $60.5M Financing for Delshah’s Latest Brooklyn Acquisition
2026-06-19,20260619-002803-60bf3723,2026-06-19 00:28:03,California,National / Other,0,7,0,0,0,0,Apartment,Disposition / Exit,General Entitlement Signal,Downtown infill,56,0,20,Strategic watch submarket,Track local GP / sponsor activity,"Acquisition - California - Investor in Postal Real Estate Scores Off-Market Deal in San Diego; Construction Financing - California - JLL Arranges Debt, Equity for Luxury Condo Development in Downtown Lafayette; Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale; Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment; General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project"
2026-06-19,20260619-002803-60bf3723,2026-06-19 00:28:03,Texas,National / Other,0,2,1,0,0,0,Apartment,General Project Signal,Entitlement Approval,General submarket monitoring,34,15,30,General monitoring,Monitor entitlement precedent,"Entitlement / Permitting - Texas - Final Approval For 1215 Bordeaux Drive, Sunnyvale; General Project Signal - Texas - Nuveen Provides $38.6M in C-PACE Financing for Seniors Housing Development in Central Texa..."
2026-06-19,20260619-002803-60bf3723,2026-06-19 00:28:03,Manhattan,New York,1,1,1,0,0,0,Apartment,Office-to-Residential Conversion,Office-to-Residential Conversion,Office conversion corridor,30,15,45,General monitoring,Monitor entitlement precedent,Madison Realty Capital Lends $480M on 1740 Broadway Office-to-Resi Conversion; Office-to-Residential Conversion - New York City / New York - Madison Realty Capital Lends $480M on 1740 Broadway Office-to-Resi Conversion
2026-06-19,20260619-002803-60bf3723,2026-06-19 00:28:03,Other / Unknown,National / Other,0,0,1,0,0,0,Apartment,General Project Signal,CEQA / Environmental Review,General submarket monitoring,18,44,30,General monitoring,Monitor entitlement precedent,"Avenue5, Bell Partners to pay DC $1.4M in RealPage suit"
2026-06-19,20260619-002803-60bf3723,2026-06-19 00:28:03,Denver,National / Other,0,2,0,0,0,0,Workforce Housing,Acquisition,General Entitlement Signal,General submarket monitoring,16,0,20,Low relevance,Track local GP / sponsor activity,Acquisition - Denver / Colorado - Marcus & Millichap Arranges Sale of 220-Unit Workforce Housing Property in Denver; Disposition / Exit - Denver / Colorado - Marcus & Millichap Closes Multifamily Asset Sale in East Denver
2026-06-19,20260619-002803-60bf3723,2026-06-19 00:28:03,Georgia,National / Other,0,2,0,0,0,0,BTR / Single-Family Rental,BTR / Build-to-Rent,General Entitlement Signal,General submarket monitoring,16,0,20,Low relevance,Track local GP / sponsor activity,BTR / Build-to-Rent - Georgia - Easthaven Townhomes Secured Financing for $34.5M Amid Region’s $7.6B Jobs Boom; Disposition / Exit - Georgia - Newmark Arranges Sale of 300-Unit Multifamily Property in Savannah Georgia
2026-06-19,20260619-002803-60bf3723,2026-06-19 00:28:03,Arts District,Los Angeles,1,0,0,0,0,0,Affordable Housing,General Project Signal,General Entitlement Signal,Downtown infill; Mixed-use corridor; Arts district,12,0,30,Low relevance,Monitor only,City Planning Commission approves residential towers at 2143 E. Violet St. in DTLA
2026-06-19,20260619-002803-60bf3723,2026-06-19 00:28:03,Glendale,Los Angeles,1,0,0,0,0,0,Affordable Housing,General Project Signal,General Entitlement Signal,General submarket monitoring,12,0,30,Low relevance,Monitor only,City Planning Commission approves 76 apartments at 2413 N. Silver Lake Boulevard
2026-06-19,20260619-002803-60bf3723,2026-06-19 00:28:03,Inland Empire,Inland Empire,1,0,0,0,0,0,Apartment,General Project Signal,General Entitlement Signal,General submarket monitoring,12,0,30,Low relevance,Monitor only,MBK Opens Murrieta Rentals Following Strong Demand in Pre-Leasing Phase
2026-06-19,20260619-002803-60bf3723,2026-06-19 00:28:03,Orange County,Orange County,4,0,0,0,0,0,Apartment,General Project Signal,General Entitlement Signal,General submarket monitoring,12,0,30,Low relevance,Track local GP / sponsor activity,"Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale; JLL Arranges $252M Financing for Huntington Beach Seniors Project; PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties; Yorba Linda Parking Lot Sells for Townhome Redevelopment"
