run_date,run_id,firm_name,strategic_tier,strategic_weight,residential_sector,detected_markets,detected_source_categories,detected_platform_types,detected_activity_types,article_count,highest_relevance_score,average_relevance_score,capital_flow_signal,relationship_signal,partnership_relevance_to_woomi,california_la_relevance,institutional_relationship_score,recommended_follow_up
2026-06-19,20260619-002803-60bf3723,CBRE,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,California; Seattle,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; operational technology / AI adoption,3,100,85.7,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-06-19,20260619-002803-60bf3723,JLL,Tier 3 / Growth and Market Signal Watch,50,General Residential,California; Dallas / Texas; Georgia; New York City / New York,Core Multifamily News; Regional / California / LA Sources; Site / Parcel Source Expansion,Other,acquisition; refinancing; BTR expansion; JV / partnership; operational technology / AI adoption,6,100,83.8,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-06-19,20260619-002803-60bf3723,Marcus & Millichap,Tier 3 / Growth and Market Signal Watch,50,Mixed-Use Residential,Beverly Hills / California; Dallas / Texas; Denver / Colorado; Other / Unknown,Core Multifamily News; Regional / California / LA Sources; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; entitlement; capital raise; operational technology / AI adoption,5,100,80.4,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-06-19,20260619-002803-60bf3723,Downtown Lafayette JLL Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Core Multifamily News,Other,refinancing; JV / partnership; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,High,99,Map potential GP / JV relationship and monitor partnership activity
2026-06-19,20260619-002803-60bf3723,One Real Estate Investment,Tier 3 / Growth and Market Signal Watch,50,Apartment,Atlanta / Georgia; Georgia; New York City / New York,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; office-to-residential conversion; operational technology / AI adoption,3,100,79.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,97,Track capital deployment and pricing signals
2026-06-19,20260619-002803-60bf3723,IPA,Tier 3 / Growth and Market Signal Watch,50,Apartment,Dallas / Texas; Phoenix / Arizona,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; JV / partnership; operational technology / AI adoption,2,97,85.5,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,94,Map potential GP / JV relationship and monitor partnership activity
2026-06-19,20260619-002803-60bf3723,Freestone Capital,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,California,Site / Parcel Source Expansion,Other,recapitalization; JV / partnership; capital raise; operational technology / AI adoption,1,84,84.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,93,Map potential GP / JV relationship and monitor partnership activity
2026-06-19,20260619-002803-60bf3723,PEF Advisors,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,California,Site / Parcel Source Expansion,Other,recapitalization; JV / partnership; capital raise; operational technology / AI adoption,1,84,84.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,93,Map potential GP / JV relationship and monitor partnership activity
2026-06-19,20260619-002803-60bf3723,Altmark Group,Tier 3 / Growth and Market Signal Watch,50,Apartment,Other / Unknown,Core Multifamily News,Other,acquisition; disposition / exit,1,100,100.0,Capital Inflow,Pricing Discovery Signal,pricing discovery reference,Low,91,Track capital deployment and pricing signals
2026-06-19,20260619-002803-60bf3723,Bridge Investment Group,Tier 3 / Growth and Market Signal Watch,50,BTR / Single-Family Rental,Georgia,Core Multifamily News,Other,refinancing; BTR expansion; JV / partnership,1,99,99.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,Low,91,Map potential GP / JV relationship and monitor partnership activity
2026-06-19,20260619-002803-60bf3723,Brooklyn New York JLL Capital,Tier 3 / Growth and Market Signal Watch,50,Multifamily,New York City / New York,Core Multifamily News,Other,acquisition; operational technology / AI adoption,1,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,91,Track capital deployment and pricing signals
2026-06-19,20260619-002803-60bf3723,"Donaldson Impact Investments, NYL",Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,Washington DC,Core Multifamily News,Other,acquisition; JV / partnership; operational technology / AI adoption,1,99,99.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,91,Map potential GP / JV relationship and monitor partnership activity
2026-06-19,20260619-002803-60bf3723,Douglas Final Phase 13th Floor Investments,Tier 3 / Growth and Market Signal Watch,50,Apartment,Miami / Florida,Site / Parcel Source Expansion,Other,refinancing; JV / partnership; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,Low,91,Map potential GP / JV relationship and monitor partnership activity
2026-06-19,20260619-002803-60bf3723,Dwight Mortgage Trust,Tier 3 / Growth and Market Signal Watch,50,BTR / Single-Family Rental,Florida,Core Multifamily News,Other,refinancing; BTR expansion,1,100,100.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,capital market sentiment indicator,Low,91,Track refinancing or recapitalization pipeline
2026-06-19,20260619-002803-60bf3723,Fairfield Residential,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Regional / California / LA Sources,Other,operational technology / AI adoption,1,100,100.0,Operational / Platform Investment,GP Capability Benchmark Signal,competitive pressure indicator,High,91,Review California / LA capital and developer activity
2026-06-19,20260619-002803-60bf3723,Mandrake Capital Partners,Tier 3 / Growth and Market Signal Watch,50,BTR / Single-Family Rental,Georgia,Core Multifamily News,Other,refinancing; BTR expansion; JV / partnership,1,99,99.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,Low,91,Map potential GP / JV relationship and monitor partnership activity
2026-06-19,20260619-002803-60bf3723,Millichap Capital,Tier 3 / Growth and Market Signal Watch,50,Mixed-Use Residential,Beverly Hills / California,Regional / California / LA Sources,Other,refinancing; entitlement; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,High,91,Review California / LA capital and developer activity
2026-06-19,20260619-002803-60bf3723,Nitya Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,Phoenix / Arizona,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; operational technology / AI adoption,1,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,91,Track capital deployment and pricing signals
2026-06-19,20260619-002803-60bf3723,Courtesy Hawkins Way Capital,Tier 3 / Growth and Market Signal Watch,50,Student Housing,Beverly Hills / California,Core Multifamily News,Other,acquisition; disposition / exit,1,97,97.0,Capital Inflow,Pricing Discovery Signal,pricing discovery reference,Low,90,Track capital deployment and pricing signals
2026-06-19,20260619-002803-60bf3723,Wood Partners,Tier 3 / Growth and Market Signal Watch,50,Apartment,Phoenix / Arizona,Site / Parcel Source Expansion,Other,disposition / exit; JV / partnership; operational technology / AI adoption,1,97,97.0,Capital Outflow / Exit,Potential JV / Partnership Signal,potential JV partnership signal,Low,90,Map potential GP / JV relationship and monitor partnership activity
2026-06-19,20260619-002803-60bf3723,RREAF,Tier 3 / Growth and Market Signal Watch,50,Apartment,Atlanta / Georgia; Georgia,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; operational technology / AI adoption,2,76,68.5,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,86,Track capital deployment and pricing signals
2026-06-19,20260619-002803-60bf3723,Berkadia,Tier 3 / Growth and Market Signal Watch,50,Apartment,Miami / Florida,Site / Parcel Source Expansion,Other,refinancing; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,Low,83,Track refinancing or recapitalization pipeline
2026-06-19,20260619-002803-60bf3723,Madison Realty Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,New York City / New York,Core Multifamily News,Other,refinancing; office-to-residential conversion,1,100,100.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,construction strategy signal,Low,83,Track refinancing or recapitalization pipeline
2026-06-19,20260619-002803-60bf3723,Nuveen Green Capital,Tier 3 / Growth and Market Signal Watch,50,Senior Housing,Texas,Site / Parcel Source Expansion,Other,refinancing,1,100,100.0,Refinancing / Recapitalization,Capital Partner Tracking Signal,capital market sentiment indicator,Low,83,Track refinancing or recapitalization pipeline
2026-06-19,20260619-002803-60bf3723,Quarterra,Tier 3 / Growth and Market Signal Watch,50,Apartment,Phoenix / Arizona,Site / Parcel Source Expansion,Other,disposition / exit; refinancing; operational technology / AI adoption,1,100,100.0,Capital Outflow / Exit,GP Capability Benchmark Signal,competitive pressure indicator,Low,83,Monitor only
2026-06-19,20260619-002803-60bf3723,Blackstone,Tier 1 / Immediate Strategic Importance,100,General Residential,Dallas / Texas,Site / Parcel Source Expansion,Other,refinancing,1,59,59.0,Refinancing / Recapitalization,Capital Partner Tracking Signal,capital market sentiment indicator,Low,74,Track refinancing or recapitalization pipeline
2026-06-19,20260619-002803-60bf3723,Jacobs Group,Tier 3 / Growth and Market Signal Watch,50,General Residential,Other / Unknown,Core Multifamily News,Other,acquisition; refinancing; operational technology / AI adoption,1,51,51.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,66,Track capital deployment and pricing signals
