run_date,run_id,watchlist_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,latest_lifecycle_stage,opportunity_score,risk_score,overall_signal_quality_score,institutional_confidence_label,supporting_source_count,recurring_observation_count,strategic_theme,woomi_relevance,recommended_executive_action,supporting_evidence_summary
2026-06-19,20260619-002803-60bf3723,HCW-20260619-001,PRJ-20260619-0160,Disposition / Exit - Phoenix / Arizona - Quarterra Sells 290-Unit Kierland Rental Asset,Unknown,Phoenix,Quarterra,Apartment,Site Acquisition / Site Control,95,36,95,Strong Institutional Signal,5,5,Institutional capital movement,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100"
2026-06-19,20260619-002803-60bf3723,HCW-20260619-002,PRJ-20260619-0069,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",California,California,PEF Advisors,Affordable Housing,Refinancing / Recapitalization,63,27,94,Strong Institutional Signal,10,11,Refinancing opportunity,Priority Asset Watch,Review immediately,"10 source file(s), 11 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-06-19,20260619-002803-60bf3723,HCW-20260619-003,PRJ-20260619-0063,Acquisition - New York City / New York - JLL Capital Markets Arranges $60.5M Financing for Delshah’s Latest Brooklyn Acquisition,Unknown,Brooklyn,JLL,Multifamily,Unknown Stage,100,53,91,Strong Institutional Signal,5,5,Institutional capital movement,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-19,20260619-002803-60bf3723,HCW-20260619-004,PRJ-20260619-0068,"Construction Financing - California - JLL Arranges Debt, Equity for Luxury Condo Development in Downtown Lafayette",California,California,JLL,Apartment,Unknown Stage,100,59,91,Strong Institutional Signal,10,33,Refinancing opportunity,Priority Asset Watch,Review immediately,"10 source file(s), 33 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-19,20260619-002803-60bf3723,HCW-20260619-005,PRJ-20260619-0064,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,California,California,CBRE,Apartment,Unknown Stage,100,32,91,Strong Institutional Signal,9,22,LA urban infill opportunity,Priority Asset Watch,Review immediately,"9 source file(s), 22 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-19,20260619-002803-60bf3723,HCW-20260619-006,PRJ-20260619-0079,Refinancing - Dallas / Texas - JLL Arranges Refinancing of Portion of Old Parkland Office Campus in Uptown Dallas,Unknown,Dallas,Blackstone,General Residential,Refinancing / Recapitalization,74,38,90,Strong Institutional Signal,5,5,Refinancing opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-06-19,20260619-002803-60bf3723,HCW-20260619-007,PRJ-20260619-0091,BTR / Build-to-Rent - Georgia - Easthaven Townhomes Secured Financing for $34.5M Amid Region’s $7.6B Jobs Boom,Unknown,Georgia,JLL,BTR / Single-Family Rental,Unknown Stage,88,26,89,Strong Institutional Signal,7,9,BTR expansion,Priority Asset Watch,Review immediately,"7 source file(s), 9 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-19,20260619-002803-60bf3723,HCW-20260619-008,PRJ-20260619-0087,BTR / Build-to-Rent - Florida - Dwight Mortgage Trust Lends $26M on Florida BTR Community,Florida,Florida,Dwight Mortgage Trust,BTR / Single-Family Rental,Unknown Stage,84,26,89,Strong Institutional Signal,7,8,BTR expansion,Strategic Asset Watch,Review immediately,"7 source file(s), 8 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-19,20260619-002803-60bf3723,HCW-20260619-009,PRJ-20260619-0123,Construction Financing - Miami / Florida - Developer Duo Closes on $67.5M Financing for Coral Gables Condos,Miami / Florida,Unknown,Berkadia,Apartment,Refinancing / Recapitalization,57,28,88,Strong Institutional Signal,6,9,Refinancing opportunity,Strategic Asset Watch,Review immediately,"6 source file(s), 9 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-06-19,20260619-002803-60bf3723,HCW-20260619-010,PRJ-20260619-0067,"General Project Signal - California - Meeting Tonight For 1275 South California Street, Walnut Creek",California,Unknown,Fairfield Residential,Apartment,Unknown Stage,50,31,87,Strong Institutional Signal,7,8,LA urban infill opportunity,Priority Asset Watch,Review immediately,"7 source file(s), 8 observation(s), latest stage Unknown Stage, identity confidence 100"
