run_date,run_id,timing_signal_id,timing_signal_type,market,residential_sector,gp_or_developer,lender_or_capital_provider,related_project_or_deal,timing_reference,estimated_timing_bucket,timing_urgency_score,timing_confidence,evidence_signals,source_article_title,source,url,potential_woomi_action,recommended_monitoring_frequency
2026-06-19,20260619-002803-60bf3723,TIM-20260619-013,Entitlement / Permitting,California,Affordable Housing,Unknown,Unknown,"Entitlement / Permitting - California - Seven-story, 82-unit apartment building pitched for 402 Atlantic Ave. in Long Beach",No explicit timing reference,Unknown Timing,73,Medium,Entitlement / Permitting; permitting,"Seven-story, 82-unit apartment building pitched for 402 Atlantic Ave. in Long Beach",Urbanize LA,https://la.urbanize.city/post/seven-story-82-unit-apartment-building-pitched-402-atlantic-ave-long-beach,"Track entitlement, zoning, permitting, and public-agency milestones",Biweekly
2026-06-19,20260619-002803-60bf3723,TIM-20260619-028,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - First Quarter 2026 Multifamily Construction Data,2026,Immediate / 0-3 Months,70,Medium,Construction Start,First Quarter 2026 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/05/first-quarter-2026-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-06-19,20260619-002803-60bf3723,TIM-20260619-029,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,2025,Immediate / 0-3 Months,70,Medium,Construction Start,Fourth Quarter 2025 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/03/fourth-quarter-2025-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-06-19,20260619-002803-60bf3723,TIM-20260619-030,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - Overall Housing Starts Inch Lower in 2025,in 2025,Immediate / 0-3 Months,70,Medium,Construction Start; starts in,Overall Housing Starts Inch Lower in 2025,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/02/overall-housing-starts-inch-lower-in-2025/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-06-19,20260619-002803-60bf3723,TIM-20260619-031,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - Third Quarter 2025 Multifamily Construction Data,2025,Immediate / 0-3 Months,70,Medium,Construction Start,Third Quarter 2025 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/01/third-quarter-2025-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-06-19,20260619-002803-60bf3723,TIM-20260619-006,Recapitalization Timing,California,Affordable Housing,PEF Advisors,Unknown,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",No explicit timing reference,Unknown Timing,70,Medium,Recapitalization Timing; recapitalization,"PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",Connect CRE Orange County,https://www.connectcre.com/stories/pef-advisors-freestone-capital-form-jv-to-recapitalize-affordable-properties/,"Prepare sponsor, lender, and rescue-capital watchlist",Biweekly
2026-06-19,20260619-002803-60bf3723,TIM-20260619-035,Distress Sale Timing,California,Apartment,JLL,JLL,"Construction Financing - California - JLL Arranges Debt, Equity for Luxury Condo Development in Downtown Lafayette",No explicit timing reference,Unknown Timing,68,Medium,Distress Sale Timing,"JLL Arranges Debt, Equity for Luxury Condo Development in Downtown Lafayette",,https://www.connectcre.com/stories/jll-arranges-debt-equity-for-luxury-condo-development-in-downtown-lafayette/,"Prepare sponsor, lender, and rescue-capital watchlist",Biweekly
2026-06-19,20260619-002803-60bf3723,TIM-20260619-001,Acquisition Window,New York City / New York,Multifamily,JLL,JLL,Acquisition - New York City / New York - JLL Capital Markets Arranges $60.5M Financing for Delshah’s Latest Brooklyn Acquisition,No explicit timing reference,Unknown Timing,67,Medium,Acquisition Window,JLL Capital Markets Arranges $60.5M Financing for Delshah’s Latest Brooklyn Acquisition,Yield PRO,https://yieldpro.com/2026/06/grand-street-portfolio/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
2026-06-19,20260619-002803-60bf3723,TIM-20260619-019,Acquisition Window,Other / Unknown,Apartment,Unknown,Unknown,Acquisition - Other / Unknown - Altmark Group Sells Mott Haven Lots Destined for 99-Unit Redevelopment for $22M,No explicit timing reference,Unknown Timing,67,Medium,Acquisition Window,Altmark Group Sells Mott Haven Lots Destined for 99-Unit Redevelopment for $22M,Commercial Observer,https://commercialobserver.com/2026/06/altmark-group-sells-mott-haven-development/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
2026-06-19,20260619-002803-60bf3723,TIM-20260619-004,Acquisition Window,Phoenix / Arizona,Apartment,Unknown,northmarq,Acquisition - Phoenix / Arizona - Tide Equities Sells Phoenix Rental Asset for $41M,No explicit timing reference,Unknown Timing,67,Medium,Acquisition Window,Tide Equities Sells Phoenix Rental Asset for $41M,Connect CRE Apartments,https://www.connectcre.com/stories/tide-equities-sells-phoenix-rental-asset-for-41m/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
