run_date,run_id,signal_quality_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,source_quality_score,multi_source_confirmation_score,specificity_score,lifecycle_consistency_score,persistence_score,overall_signal_quality_score,signal_quality_label,institutional_confidence_label,false_positive_risk,signal_decay_risk,supporting_source_count,recurring_observation_count,lifecycle_consistency_flag,multi_source_confirmation_flag,recommended_signal_action,evidence_summary,confidence_reason
2026-06-20,20260620-001047-3a836daf,SQ-20260620-003,PRJ-20260620-0148,Disposition / Exit - Phoenix / Arizona - Quarterra Sells 290-Unit Kierland Rental Asset,Unknown,Phoenix,Quarterra,Apartment,95,100,85,95,99,95,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,5,5,Consistent,Confirmed,Immediate strategic review,"5 source file(s), 5 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-06-20,20260620-001047-3a836daf,SQ-20260620-008,PRJ-20260620-0068,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",California,California,PEF Advisors,Affordable Housing,95,100,85,95,93,94,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,10,11,Consistent,Confirmed,Immediate strategic review,"10 source file(s), 11 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-06-20,20260620-001047-3a836daf,SQ-20260620-011,PRJ-20260620-0120,Acquisition - New York - Delshah Makes Second Williamsburg Foray in Three Months,New York,New York,JLL,Apartment,95,100,95,75,91,92,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,7,11,Consistent,Confirmed,Immediate strategic review,"7 source file(s), 11 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-06-20,20260620-001047-3a836daf,SQ-20260620-001,PRJ-20260620-0066,"Construction Financing - California - JLL Arranges Debt, Equity for Luxury Condo Development in Downtown Lafayette",California,California,JLL,Apartment,95,100,95,60,100,91,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,10,22,Needs Review,Confirmed,Immediate strategic review,"10 source file(s), 22 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-06-20,20260620-001047-3a836daf,SQ-20260620-002,PRJ-20260620-0062,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,California,California,CBRE,Apartment,95,100,95,60,100,91,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,9,22,Needs Review,Confirmed,Immediate strategic review,"9 source file(s), 22 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-06-20,20260620-001047-3a836daf,SQ-20260620-014,PRJ-20260620-0072,BTR / Build-to-Rent - Florida - Dwight Mortgage Trust Lends $26M on Florida BTR Community,Florida,Florida,Dwight Mortgage Trust,BTR / Single-Family Rental,95,100,95,60,90,89,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,7,8,Needs Review,Confirmed,Immediate strategic review,"7 source file(s), 8 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-06-20,20260620-001047-3a836daf,SQ-20260620-004,PRJ-20260620-0067,Acquisition - San Francisco / California - Marcus & Millichap Arranges $6.7M Sale of 28-Unit Multifamily Property in San Francisco,California,California,Marcus & Millichap,Apartment,95,100,85,60,100,88,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,6,11,Needs Review,Confirmed,Immediate strategic review,"6 source file(s), 11 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-06-20,20260620-001047-3a836daf,SQ-20260620-035,PRJ-20260620-0101,Construction Financing - Miami / Florida - Developer Duo Closes on $67.5M Financing for Coral Gables Condos,Miami / Florida,Unknown,Berkadia,Apartment,80,100,85,95,81,88,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,6,9,Consistent,Confirmed,Immediate strategic review,"6 source file(s), 9 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-06-20,20260620-001047-3a836daf,SQ-20260620-010,PRJ-20260620-0137,Disposition / Exit - Other / Unknown - JLL Capital Markets Arranges $22M Sale of Bronx Development Site,Unknown,Unknown,JLL,General Residential,95,100,75,75,91,87,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,7,8,Consistent,Confirmed,Immediate strategic review,"7 source file(s), 8 observation(s), latest stage Entitlement Under Review, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-06-20,20260620-001047-3a836daf,SQ-20260620-015,PRJ-20260620-0065,"General Project Signal - California - Meeting Tonight For 1275 South California Street, Walnut Creek",California,Unknown,Fairfield Residential,Apartment,95,100,85,60,90,87,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,7,8,Needs Review,Confirmed,Immediate strategic review,"7 source file(s), 8 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-06-20,20260620-001047-3a836daf,SQ-20260620-021,PRJ-20260620-0049,Refinancing - Atlanta / Georgia - Red Oak Capital Holdings Completes $5.85M Core-Plus Bridge Loan for 68-Unit Suburban Atlan...,Atlanta / Georgia,Atlanta,Unknown,Mixed-Use Residential,95,100,60,95,85,87,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,4,6,Consistent,Confirmed,Immediate strategic review,"4 source file(s), 6 observation(s), latest stage Site Acquisition / Site Control, identity confidence 80",multi-source confirmation; persistent observations; limited specificity
2026-06-20,20260620-001047-3a836daf,SQ-20260620-006,PRJ-20260620-0095,Entitlement / Permitting - Los Angeles / California - Developer retools plan for mixed-use project at 3800 W. 6th St. in Koreatown,Los Angeles / California,Los Angeles,Unknown,Mixed-Use Residential,95,100,60,75,99,86,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,5,13,Consistent,Confirmed,Immediate strategic review,"5 source file(s), 13 observation(s), latest stage Entitled / Approved, identity confidence 80",multi-source confirmation; persistent observations; limited specificity
2026-06-20,20260620-001047-3a836daf,SQ-20260620-018,PRJ-20260620-0074,Construction Financing - Florida - Kolter Secures $91.7M Construction Loan Starts Work on Delray Beach Luxury Multifamily Ren...,Florida,Florida,Unknown,Apartment,95,100,70,75,88,86,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,7,7,Consistent,Confirmed,Immediate strategic review,"7 source file(s), 7 observation(s), latest stage Refinancing / Recapitalization, identity confidence 80",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-06-20,20260620-001047-3a836daf,SQ-20260620-023,PRJ-20260620-0155,Construction Financing - Miami / Florida - Developer Duo Closes on $67.5M Financing for Coral Gables Condos,Unknown,South Florida,Berkadia,Apartment,95,92,95,60,80,85,Institutional Grade,Strong Institutional Signal,Very Low,Likely Noise,4,4,Needs Review,Confirmed,Immediate strategic review,"4 source file(s), 4 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; some recurrence; specific project / sponsor / location clues
2026-06-20,20260620-001047-3a836daf,SQ-20260620-009,PRJ-20260620-0152,Acquisition - San Francisco / California - Marcus & Millichap Arranges $6.7M Sale of 28-Unit Multifamily Property in San Francisco,San Francisco / California,Unknown,Marcus & Millichap,Apartment,80,100,85,60,93,84,High Confidence,Institutional Watch,Very Low,Persistent,7,14,Needs Review,Confirmed,Add to executive watchlist,"7 source file(s), 14 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-06-20,20260620-001047-3a836daf,SQ-20260620-013,PRJ-20260620-0059,Construction Financing - Beverly Hills / California - Developer secures $85m loan for mixed-use project at 55 N. La Cienega Blvd. in Beverly Hil...,Beverly Hills / California,Beverly Hills,Marcus & Millichap,Mixed-Use Residential,95,100,75,60,85,84,High Confidence,Institutional Watch,Very Low,Persistent,5,5,Needs Review,Confirmed,Add to executive watchlist,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-06-20,20260620-001047-3a836daf,SQ-20260620-028,PRJ-20260620-0138,Disposition / Exit - Other / Unknown - Marcus & Millichap Arranges Sale of Lincoln Park Mixed-Use Property,Unknown,Unknown,Marcus & Millichap,Mixed-Use Residential,95,100,75,60,84,83,High Confidence,Institutional Watch,Very Low,Persistent,7,7,Needs Review,Confirmed,Add to executive watchlist,"7 source file(s), 7 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-06-20,20260620-001047-3a836daf,SQ-20260620-005,PRJ-20260620-0094,Entitlement / Permitting - Los Angeles / California - Developer retools plan for mixed-use project at 3800 W. 6th St. in Koreatown,California,Los Angeles,Unknown,Affordable Housing,65,100,70,75,100,82,High Confidence,Institutional Watch,Very Low,Persistent,4,13,Consistent,Confirmed,Add to executive watchlist,"4 source file(s), 13 observation(s), latest stage Entitled / Approved, identity confidence 80",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-06-20,20260620-001047-3a836daf,SQ-20260620-019,PRJ-20260620-0119,Office-to-Residential Conversion - New York City / New York - MRC Provides $480M in Financing for Office-to-Residential Conversion Project in Midtown Ma...,Unknown,New York City,Unknown,Affordable Housing,65,100,80,75,89,82,High Confidence,Institutional Watch,Very Low,Persistent,3,12,Consistent,Confirmed,Add to executive watchlist,"3 source file(s), 12 observation(s), latest stage Early Site Signal, identity confidence 80",multi-source confirmation; persistent observations; specific project / sponsor / location clues
