run_date,run_id,canonical_article_id,related_canonical_article_ids,primary_display_section,repeat_exposure_status,published_date_normalized,collected_date_normalized,article_age_days,freshness_bucket,freshness_status,freshness_reason,freshness_score,article_integrity_status,access_status,extracted_city,extracted_state,extracted_market_reason,gp_name,canonical_gp_name,lead_entity,counterparties,entity_extraction_method,entity_extraction_confidence,entity_extraction_reason,has_project_anchor,project_anchor_reason,project_anchor_confidence,development_lifecycle_hint,residential_sector,activity_type,market_focus,source_categories,source_platform_types,article_count,average_relevance_score,institutional_signal_strength,growth_or_defensive_signal,likely_strategy,potential_implication_for_woomi,recommended_follow_up,strategic_priority_label
2026-06-20,20260620-001047-3a836daf,art_5a60fd5373964997,art_5a60fd5373964997; art_63af87ba590521df; art_1cf4b76f3046105a; art_da52d49328d23924,Development Activity,new_or_fresh,2026-06-19,2026-06-20,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,New York,matched state keyword: New York,JLL,JLL,JLL,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,address/street: 227 grand st; project/asset term: apartments,high,Project / Asset,Apartment,acquisition; disposition / exit; refinancing; entitlement; JV / partnership; operational technology / AI adoption,California,Core Multifamily News; Regional / California / LA Sources; Site / Parcel Source Expansion,Other,4,87.8,100,Defensive Capital Preservation,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-06-20,20260620-001047-3a836daf,art_6e05306f1e52dc16,art_6e05306f1e52dc16; art_86bc6f4162c00691,Development Activity,repeat_penalized,2026-06-09,2026-06-20,11,recent_4_14d,recent,published date parsed; article age 11 day(s),55,valid,open,,California,matched state keyword: California,CBRE,CBRE,CBRE,Former Bank; Paul Bubny Former Bank; Merchants Bank,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,address/street: 4861 liverpool st; site/parcel signal: site; project/asset term: development,high,Site Acquisition / Site Control,Apartment,acquisition; disposition / exit; operational technology / AI adoption,California,Site / Parcel Source Expansion,Other,2,78.5,99,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,review LA / California development activity,Immediate Watch
2026-06-20,20260620-001047-3a836daf,art_de95edd16a80a4d3,art_29d9979b5f307513; art_886857254c88c3da; art_de95edd16a80a4d3; art_6eeb67e8da1fe347,Development Activity,new_or_fresh,2026-06-19,2026-06-20,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,San Francisco,California,matched city/metro keyword: San Francisco,Marcus & Millichap,Marcus & Millichap,Marcus & Millichap,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 28-unit; address/street: 1281 8th ave; project/asset term: multifamily property,high,Project / Asset,Mixed-Use Residential,acquisition; disposition / exit; refinancing; entitlement; operational technology / AI adoption,San Francisco / California,Core Multifamily News; Regional / California / LA Sources; Site / Parcel Source Expansion,Other,4,83.5,97,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-06-20,20260620-001047-3a836daf,art_0809d97e0818c203,art_ee22a2f4fd623f8b; art_0809d97e0818c203,Development Activity,new_or_fresh,2026-06-19,2026-06-20,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,Utah,matched state keyword: Utah,IPA,IPA,IPA,Mike Boyd Wood Partners; DWS Group,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,execution milestone: leasing; project/asset term: development,high,Leasing / Lease-Up,Apartment,disposition / exit; JV / partnership; operational technology / AI adoption,Phoenix / Arizona,Core Multifamily News; Site / Parcel Source Expansion,Other,2,75.5,89,Defensive Capital Preservation,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-06-20,20260620-001047-3a836daf,art_77031ba6f597b20b,art_a78f79b1b2edbede; art_77031ba6f597b20b,GP / Capital Activity,new_or_fresh,2026-06-19,2026-06-20,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,New York City,New York,matched city/metro keyword: New York City,Madison Realty Capital,Madison Realty Capital,Madison Realty Capital,Construction Financing Madison Realty Capital; Courtesy Madison Realty Capital; Wikimedia Commons Yellowstone Real Estate Investments; MRC,title_lead_pattern,medium,Inferred entity from headline lead segment and capital-event verb.,False,"no identifiable project, asset, site, address, or unit-count anchor",none,,Apartment,refinancing; office-to-residential conversion; operational technology / AI adoption,New York City / New York,Core Multifamily News; Site / Parcel Source Expansion,Other,2,100.0,89,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-06-20,20260620-001047-3a836daf,art_63af87ba590521df,art_63af87ba590521df,Development Activity,acceptable_repeat,2026-06-18,2026-06-20,2,fresh_0_3d,fresh,published date parsed; article age 2 day(s),78,valid,open,,California,matched state keyword: California,Downtown Lafayette JLL Capital,JLL,Downtown Lafayette JLL Capital,JLL,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 85-residence; project/asset term: project; project financing tied to anchor: construction financing,high,Project Financing / Capital Event,Apartment,refinancing; JV / partnership; operational technology / AI adoption,California,Regional / California / LA Sources,Other,1,100.0,83,Defensive Capital Preservation,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-06-20,20260620-001047-3a836daf,art_f0e5befbb21a23aa,art_f0e5befbb21a23aa,Development Activity,repeat_penalized,2026-05-27,2026-06-20,24,old_31d_plus,old,published date parsed; article age 24 day(s),5,valid,open,,California,matched state keyword: California,Freestone Capital,Freestone Capital,Freestone Capital,Recapitalize Affordable Properties; Paul Bubny PEF Advisors; Recapitalize Affordable Properties Preservation Equity Fund Advisors,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,project/asset term: apartments,medium,Project Financing / Capital Event,Affordable Housing,recapitalization; JV / partnership; capital raise; operational technology / AI adoption,California,Site / Parcel Source Expansion,Other,1,84.0,83,Distressed Opportunity Positioning,distressed recapitalization,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-06-20,20260620-001047-3a836daf,art_f0e5befbb21a23aa,art_f0e5befbb21a23aa,Development Activity,repeat_penalized,2026-05-27,2026-06-20,24,old_31d_plus,old,published date parsed; article age 24 day(s),5,valid,open,,California,matched state keyword: California,PEF Advisors,PEF Advisors,PEF Advisors,Freestone Capital; Recapitalize Affordable Properties; Paul Bubny PEF Advisors; Recapitalize Affordable Properties Preservation Equity Fund Advisors,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,project/asset term: apartments,medium,Project Financing / Capital Event,Affordable Housing,recapitalization; JV / partnership; capital raise; operational technology / AI adoption,California,Site / Parcel Source Expansion,Other,1,84.0,83,Distressed Opportunity Positioning,distressed recapitalization,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-06-20,20260620-001047-3a836daf,art_da52d49328d23924,art_8a1f40eb07c768bc; art_da52d49328d23924,Development Activity,new_or_fresh,2026-06-19,2026-06-20,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,,"no city, state, or market keyword detected",Altmark Group,Altmark Group,Altmark Group,Multifamily Mott Haven Investments; Construction Altmark Group,title_lead_pattern,medium,Inferred entity from headline lead segment and capital-event verb.,True,address/street: 122 bruckner blvd; site/parcel signal: site; project/asset term: development,high,Approval / Entitlement,Apartment,acquisition; disposition / exit; entitlement,Other / Unknown,Core Multifamily News,Other,2,83.0,79,Defensive Capital Preservation,California entitlement positioning,benchmark underwriting assumptions,monitor only,Strategic Watch
2026-06-20,20260620-001047-3a836daf,art_6f9d9abc3773ed0e,art_6f9d9abc3773ed0e,Development Activity,repeat_penalized,2026-06-12,2026-06-20,8,recent_4_14d,recent,published date parsed; article age 8 day(s),55,valid,open,Miami,Florida,matched city/metro keyword: Miami,Berkadia,Berkadia,Berkadia,Coral Gables Condos Constellation Group; Boschetti Group,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,address/street: 4241 aurora street; project/asset term: apartments; project financing tied to anchor: construction loan,high,Project Financing / Capital Event,Apartment,refinancing; operational technology / AI adoption,Miami / Florida,Site / Parcel Source Expansion,Other,1,100.0,73,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Strategic Watch
