run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,run_timestamp,canonical_article_id,article_integrity_status,primary_display_section,secondary_display_sections,repeat_exposure_status,freshness_score,access_status,project_or_deal_name,deal_type,asset_type,residential_sector,market,city_or_submarket,state_or_region,gp_or_developer,canonical_gp_or_developer,institutional_partner,lender_or_debt_provider,canonical_lender_or_debt_provider,capital_partner,canonical_capital_partner,canonical_market,unit_count,dollar_amount,loan_amount,acquisition_price,development_cost,cap_rate,rent_growth,vacancy_rate,concession_signal,construction_start_or_delivery_timing,entitlement_or_permitting_stage,deal_signal_score,deal_priority_label,potential_woomi_use,source_article_title,source,url,relevance_score,deal_fingerprint_id,fingerprint_confidence,canonical_deal_name,canonical_event_name,duplicate_cluster_id,duplicate_count
2026-09-07,20260907-004358-c7f0dec2,PRJ-20260907-0060,Refinancing - Dallas / Texas - JLL Arranges $78.7M Loan for Refinancing of East Dallas Apartment Community,100,2026-09-07 00:43:58,art_f178a1adbbc0b63f,valid,Development Activity,GP / Capital Activity,acceptable_repeat,74,open,Refinancing - Dallas / Texas - JLL Arranges $78.7M Loan for Refinancing of East Dallas Apartment Community,Refinancing,Apartment,Apartment,Dallas / Texas,Dallas,Unknown,JLL,JLL,Unknown,jll,JLL,Unknown,Unknown,Los Angeles,327 units,$78.7M; $78.7M; $78.7 million,$78.7M,,,,,,,,,95,High Deal Intelligence,Capital market signal,JLL Arranges $78.7M Loan for Refinancing of East Dallas Apartment Community,REBusiness Online,https://rebusinessonline.com/jll-arranges-78-7m-loan-for-refinancing-of-east-dallas-apartment-community/,100,DFP-CDF4A740E3,100,Refinancing - Refinancing - Dallas / Texas - JLL Arranges $78.7M Loan for Refinancing of East Dallas Apartment Community,Refinancing - JLL - JLL - Los Angeles,DCL-20260907-001,1
2026-09-07,20260907-004358-c7f0dec2,PRJ-20260907-0049,Construction Financing - California - CEDARst Snags $80M Construction Loan for San Diego Apartments,100,2026-09-07 00:43:58,art_9f560a8d5f788047,valid,Development Activity,GP / Capital Activity,acceptable_repeat,70,open,Construction Financing - California - CEDARst Snags $80M Construction Loan for San Diego Apartments,Construction Financing,Apartment,Apartment,California,California,California,JLL,JLL,Unknown,jll,JLL,Unknown,Unknown,California,,$80M; $80M; $80 million,$80M,,,,,,,,,93,High Deal Intelligence,Capital market signal,CEDARst Snags $80M Construction Loan for San Diego Apartments,Connect CRE California,https://www.connectcre.com/stories/cedarst-snags-80m-construction-loan-for-san-diego-apartments/,100,DFP-19F73F0EC9,90,Construction Financing - Construction Financing - California - CEDARst Snags $80M Construction Loan for San Diego Apartments,Construction Financing - JLL - JLL - California,DCL-20260907-002,1
2026-09-07,20260907-004358-c7f0dec2,PRJ-20260907-0047,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,100,2026-09-07 00:43:58,art_22a15f6c44643113,valid,Development Activity,GP / Capital Activity,repeat_penalized,5,open,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,JV / Partnership,Apartment,Apartment,California,California,California,Fannie Mae,Fannie Mae,Unknown,fannie mae,Fannie Mae,Unknown,Unknown,California,,$58; $58,$58,,,,,,,,,90,High Deal Intelligence,Capital market signal,Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,Connect CRE Orange County,https://www.connectcre.com/stories/newmark-arranges-fannie-mae-loan-on-san-clemente-active-adult/,91,DFP-B273300EB5,90,JV / Partnership - JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,JV / Partnership - Fannie Mae - California,DCL-20260907-003,1
2026-09-07,20260907-004358-c7f0dec2,PRJ-20260907-0048,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,100,2026-09-07 00:43:58,art_bdb55363e81b79f1,valid,Development Activity,GP / Capital Activity,repeat_penalized,32,open,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,Acquisition,Apartment,Apartment,California,California,California,Freddie Mac,Freddie Mac,Unknown,freddie mac,Freddie Mac,Unknown,Unknown,California,,$88 million,$88 million,$88 million,,,,,,,,89,High Deal Intelligence,Pricing benchmark,Tishman Speyer Acquires 376-Unit Anaheim Rental Community,Connect CRE Orange County,https://www.connectcre.com/stories/tishman-speyer-acquires-376-unit-anaheim-rental-community/,89,DFP-7BF2FDE2D0,90,Acquisition - Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,Acquisition - Freddie Mac - California,DCL-20260907-004,1
2026-09-07,20260907-004358-c7f0dec2,PRJ-20260907-0146,Disposition / Exit - California - Apartment cap rates inched up to 5.6% in July: MSCI,100,2026-09-07 00:43:58,art_75f136a48c17c202,valid,GP / Capital Activity,,acceptable_repeat,70,open,Disposition / Exit - California - Apartment cap rates inched up to 5.6% in July: MSCI,Disposition / Exit,Apartment,Apartment,California,Southern California,California,Camden Property Trust,Camden Property Trust,camden,Unknown,Unknown,camden,camden,California,,$12.4 billion; $12.4 billion; $12.4 billion,$12.4 billion,,,,,,,,,89,High Deal Intelligence,Capital market signal,Apartment cap rates inched up to 5.6% in July: MSCI,Multifamily Dive,https://www.multifamilydive.com/news/apartment-cap-rates-multifamily-sales/829320/,100,DFP-F29A4EC01B,80,Disposition / Exit - Disposition / Exit - California - Apartment cap rates inched up to 5.6% in July: MSCI,Disposition / Exit - Camden Property Trust - California,DCL-20260907-005,1
2026-09-07,20260907-004358-c7f0dec2,PRJ-20260907-0031,Acquisition - Atlanta / Georgia - Camden Pays $88.6M for Nashville Apartment Highrise,100,2026-09-07 00:43:58,art_2acad4c57004d6d8,valid,Development Activity,GP / Capital Activity,acceptable_repeat,74,open,Acquisition - Atlanta / Georgia - Camden Pays $88.6M for Nashville Apartment Highrise,Acquisition,Apartment,Apartment,Atlanta / Georgia,Atlanta,Unknown,Greystar,Greystar,camden,Unknown,Unknown,camden,camden,Los Angeles,,$88.6M; $88.6M; $88.6 m,,$88.6M,,,,,,,,85,High Deal Intelligence,Pricing benchmark,Camden Pays $88.6M for Nashville Apartment Highrise,Connect CRE Apartments,https://www.connectcre.com/stories/camden-pays-88-6m-for-nashville-apartment-highrise/,100,DFP-84E8614964,80,Acquisition - Acquisition - Atlanta / Georgia - Camden Pays $88.6M for Nashville Apartment Highrise,Acquisition - Greystar - Los Angeles,DCL-20260907-006,1
2026-09-07,20260907-004358-c7f0dec2,PRJ-20260907-0130,"Acquisition - Phoenix / Arizona - Evergreen Building Mesa Apartments, Retail",100,2026-09-07 00:43:58,art_3cb36cf22ed5bb0c,valid,Development Activity,GP / Capital Activity,repeat_penalized,40,open,"Acquisition - Phoenix / Arizona - Evergreen Building Mesa Apartments, Retail",Acquisition,Mixed-Use Residential,Mixed-Use Residential,Phoenix / Arizona,Phoenix,Unknown,Brookfield,Brookfield,brookfield,Unknown,Unknown,brookfield,Brookfield,Sun Belt,261 units,,,,,,,,,,,85,High Deal Intelligence,Underwriting benchmark,"Evergreen Building Mesa Apartments, Retail",Connect CRE Phoenix,https://www.connectcre.com/stories/evergreen-building-mesa-apartments-retail/,100,DFP-0CE58C85A9,80,"Acquisition - Acquisition - Phoenix / Arizona - Evergreen Building Mesa Apartments, Retail",Acquisition - Brookfield - Sun Belt,DCL-20260907-007,1
2026-09-07,20260907-004358-c7f0dec2,PRJ-20260907-0102,"JV / Partnership - National - Partnership Underway on Seniors Housing Project in East Brunswick, New Jersey",100,2026-09-07 00:43:58,art_da06d790b37634dd,valid,Development Activity,GP / Capital Activity,acceptable_repeat,74,open,"JV / Partnership - National - Partnership Underway on Seniors Housing Project in East Brunswick, New Jersey",JV / Partnership,Multifamily,Student Housing,National,National,Unknown,JLL,JLL,Unknown,jll,JLL,Unknown,Unknown,National,87 units,$35.1 million,$35.1 million,,,,,,,,,84,High Deal Intelligence,Capital market signal,"Partnership Underway on Seniors Housing Project in East Brunswick, New Jersey",REBusiness Online,https://rebusinessonline.com/partnership-underway-on-seniors-housing-project-in-east-brunswick-new-jersey/,96,DFP-C20DA06360,100,"JV / Partnership - JV / Partnership - National - Partnership Underway on Seniors Housing Project in East Brunswick, New Jersey",JV / Partnership - JLL - National,DCL-20260907-008,1
2026-09-07,20260907-004358-c7f0dec2,PRJ-20260907-0053,Entitlement / Permitting - California - Rendering vs. Reality: Apartments at 1408 W. Jefferson Blvd. in Exposition Park,80,2026-09-07 00:43:58,art_1f053474010a28a4,valid,Development Activity,Market Intelligence,acceptable_repeat,62,access_limited,Acquisition - California - Mixed-use project rises at 1801 E. 4th St. in Santa Ana,Acquisition,Mixed-Use Residential,Mixed-Use Residential,California,California,California,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,California,644 apartments,$51 million; $51 million,,$51 million,,,,,,completed,,83,High Deal Intelligence,Pricing benchmark,Mixed-use project rises at 1801 E. 4th St. in Santa Ana,Urbanize LA,https://la.urbanize.city/post/mixed-use-project-rises-1801-e-4th-st-santa-ana,100,DFP-3D603F8CDF,75,Acquisition - Acquisition - California - Mixed-use project rises at 1801 E. 4th St. in Santa Ana,Acquisition - Unknown - California,DCL-20260907-009,1
2026-09-07,20260907-004358-c7f0dec2,PRJ-20260907-0137,Acquisition - Seattle - Freestone Capital Acquires Aperture on Fifth Multifamily Community in Downtown Seattle for...,100,2026-09-07 00:43:58,art_596662fef4ea4216,valid,Development Activity,GP / Capital Activity,acceptable_repeat,74,open,Acquisition - Seattle - Freestone Capital Acquires Aperture on Fifth Multifamily Community in Downtown Seattle for...,Acquisition,Apartment,Apartment,Seattle,Seattle,Seattle,Freestone Capital,Freestone Capital,Unknown,Unknown,Unknown,Unknown,Unknown,Seattle,106 apartments,$32.2M; $32.2M; $32.2 m,,$32.2M,,,,,,,,82,High Deal Intelligence,Pricing benchmark,Freestone Capital Acquires Aperture on Fifth Multifamily Community in Downtown Seattle for $32.2M,REBusiness Online,https://rebusinessonline.com/freestone-capital-acquires-aperture-on-fifth-multifamily-community-in-downtown-seattle-for-32-2m/,85,DFP-21A030FC90,90,Acquisition - Acquisition - Seattle - Freestone Capital Acquires Aperture on Fifth Multifamily Community in Downtown Seattle for...,Acquisition - Freestone Capital - Seattle,DCL-20260907-010,1
