run_date,run_id,la_transition_watch_id,project_or_asset_name,la_submarket,gp_or_developer,residential_sector,previous_stage,current_stage,transition_type,progression_score,stall_risk_score,execution_momentum_label,la_entry_timing_signal,potential_woomi_site_strategy,recommended_local_follow_up,evidence_article_title,url,confidence_level
2026-09-13,20260913-003901-a053ceaf,LAT-20260913-001,Senior affordable housing wraps up work at 1041 N. Martel Ave. in West Hollywood,Los Angeles,,Affordable Housing,Delivery / Opening,Delivery / Opening,Mature / Operating,78,11,Mature,Delivery / lease-up benchmark,Monitor only,"Use as delivery, lease-up, and underwriting benchmark",Senior affordable housing wraps up work at 1041 N. Martel Ave. in West Hollywood,https://la.urbanize.city/post/senior-affordable-housing-wraps-work-1041-n-martel-ave-west-hollywood,High
2026-09-13,20260913-003901-a053ceaf,LAT-20260913-002,Acquisition - Dallas / Texas - DFW Multifamily Distress Creates Opening For Investors As Development Slows,Los Angeles,Unknown,Multifamily,Delivery / Opening,Delivery / Opening,Mature / Operating,77,13,Mature,Delivery / lease-up benchmark,Monitor only,"Use as delivery, lease-up, and underwriting benchmark",DFW Multifamily Distress Creates Opening For Investors As Development Slows,https://www.bisnow.com/news/dallas-ft-worth/multifamily/dfw-multifamily-distress-creates-opening-for-investors-as-development-slows,High
2026-09-13,20260913-003901-a053ceaf,LAT-20260913-003,Disposition / Exit - Dallas / Texas - Colliers Facilitates Sale of 158-Unit Multifamily Community Amid Rising Value-Add Investme...,Los Angeles,Unknown,Multifamily,Vertical Construction,Vertical Construction,Same Stage Persistence,77,13,Stable,Construction start watch,Monitor only,Monitor for another run to confirm lifecycle direction,Colliers Facilitates Sale of 158-Unit Multifamily Community Amid Rising Value-Add Investment Demand,https://yieldpro.com/2026/09/bella-vista-park/,High
2026-09-13,20260913-003901-a053ceaf,LAT-20260913-004,General Project Signal - California - MidPen Housing Completes 50-Unit Jessie Street Terrace Affordable Housing Property in Sant...,California,Unknown,Affordable Housing,Delivery / Opening,Delivery / Opening,Mature / Operating,77,13,Mature,Delivery / lease-up benchmark,Monitor only,"Use as delivery, lease-up, and underwriting benchmark",MidPen Housing Completes 50-Unit Jessie Street Terrace Affordable Housing Property in Santa Cruz,https://rebusinessonline.com/midpen-housing-completes-50-unit-jessie-street-terrace-affordable-housing-property-in-santa-cruz/,High
2026-09-13,20260913-003901-a053ceaf,LAT-20260913-005,General Project Signal - Miami / Florida - Terra Lands $245M Financing for Newly Completed Upland Park Development,Los Angeles,Unknown,Mixed-Use Residential,Delivery / Opening,Delivery / Opening,Mature / Operating,77,13,Mature,Delivery / lease-up benchmark,Monitor only,"Use as delivery, lease-up, and underwriting benchmark",Terra Lands $245M Financing for Newly Completed Upland Park Development,https://www.connectcre.com/stories/terra-lands-245m-financing-for-newly-completed-upland-park-development/,High
2026-09-13,20260913-003901-a053ceaf,LAT-20260913-006,Office-to-Residential Conversion - Los Angeles / California - Gardner Tanenbaum Completes $60M Adaptive Reuse Project in Downtown Oklahoma City,Los Angeles,Unknown,Office-to-Residential Conversion,Delivery / Opening,Delivery / Opening,Mature / Operating,77,13,Mature,Delivery / lease-up benchmark,Monitor only,"Use as delivery, lease-up, and underwriting benchmark",Gardner Tanenbaum Completes $60M Adaptive Reuse Project in Downtown Oklahoma City,https://rebusinessonline.com/gardner-tanenbaum-completes-60m-adaptive-reuse-project-in-downtown-oklahoma-city/,High
2026-09-13,20260913-003901-a053ceaf,LAT-20260913-007,JV / Partnership - Los Angeles / California - Senior affordable housing wraps up work at 1041 N. Martel Ave. in West Hollywood,Los Angeles,Unknown,Affordable Housing,Delivery / Opening,Delivery / Opening,Mature / Operating,77,12,Mature,Delivery / lease-up benchmark,Monitor only,"Use as delivery, lease-up, and underwriting benchmark",Senior affordable housing wraps up work at 1041 N. Martel Ave. in West Hollywood,https://la.urbanize.city/post/senior-affordable-housing-wraps-work-1041-n-martel-ave-west-hollywood,High
2026-09-13,20260913-003901-a053ceaf,LAT-20260913-008,Colliers Facilitates Sale of 158-Unit Multifamily Community Amid Rising Value-Add Investment Demand,Los Angeles,,Multifamily,Vertical Construction,Vertical Construction,Same Stage Persistence,70,11,Stable,Construction start watch,Monitor only,Monitor for another run to confirm lifecycle direction,Colliers Facilitates Sale of 158-Unit Multifamily Community Amid Rising Value-Add Investment Demand,https://yieldpro.com/2026/09/bella-vista-park/,Medium
2026-09-13,20260913-003901-a053ceaf,LAT-20260913-009,DFW Multifamily Distress Creates Opening For Investors As Development Slows,Los Angeles,,Multifamily,Delivery / Opening,Delivery / Opening,Mature / Operating,68,10,Mature,Delivery / lease-up benchmark,Monitor only,"Use as delivery, lease-up, and underwriting benchmark",DFW Multifamily Distress Creates Opening For Investors As Development Slows,https://www.bisnow.com/news/dallas-ft-worth/multifamily/dfw-multifamily-distress-creates-opening-for-investors-as-development-slows,Medium
2026-09-13,20260913-003901-a053ceaf,LAT-20260913-010,Entitlement / Permitting - Los Angeles / California - 13 apartments approved for empty lot at 4127 E. Supreme Court,Los Angeles,Unknown,Mixed-Use Residential,Entitled / Approved,Entitled / Approved,Same Stage Persistence,64,13,Stable,Early entitlement watch,Monitor only,Monitor for another run to confirm lifecycle direction,13 apartments approved for empty lot at 4127 E. Supreme Court,https://la.urbanize.city/post/13-apartments-approved-empty-lot-4127-e-supreme-court,Medium
2026-09-13,20260913-003901-a053ceaf,LAT-20260913-011,Refinancing - New York City / New York - Slate Property Group Secures $63M Refinancing for Chelsea Multifamily Portfolio,Los Angeles,Unknown,Multifamily,Refinancing / Recapitalization,Refinancing / Recapitalization,Same Stage Persistence,63,30,Stable,Refinancing / recap timing watch,Monitor refinancing or recap timing,"Track maturity, lender, recapitalization need, and potential JV angle",Slate Property Group Secures $63M Refinancing for Chelsea Multifamily Portfolio,https://yieldpro.com/2026/09/301-west-22nd-street/,Medium
2026-09-13,20260913-003901-a053ceaf,LAT-20260913-012,Acquisition - California - MMCC Arranges Financing for Orange Multifamily Acquisition,California,Marcus & Millichap,Apartment,Unknown Stage,Unknown Stage,Unknown Transition,50,31,Unknown,Monitor only,Monitor only,Monitor for another run to confirm lifecycle direction,MMCC Arranges Financing for Orange Multifamily Acquisition,https://www.connectcre.com/stories/mmcc-arranges-financing-for-orange-multifamily-acquisition/,Medium
2026-09-13,20260913-003901-a053ceaf,LAT-20260913-013,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,California,Freddie Mac,Apartment,Unknown Stage,Unknown Stage,Unknown Transition,50,31,Unknown,Monitor only,Monitor only,Monitor for another run to confirm lifecycle direction,Tishman Speyer Acquires 376-Unit Anaheim Rental Community,https://www.connectcre.com/stories/tishman-speyer-acquires-376-unit-anaheim-rental-community/,Medium
2026-09-13,20260913-003901-a053ceaf,LAT-20260913-014,Acquisition - California - Waterton Acquires 482-Unit Reserve at Chino Hills Apartments in California,California,Waterton,Apartment,Unknown Stage,Unknown Stage,Unknown Transition,50,31,Unknown,Monitor only,Monitor only,Monitor for another run to confirm lifecycle direction,Waterton Acquires 482-Unit Reserve at Chino Hills Apartments in California,https://rebusinessonline.com/waterton-acquires-482-unit-reserve-at-chino-hills-apartments-in-california/,Medium
2026-09-13,20260913-003901-a053ceaf,LAT-20260913-015,75 aparmtents slated for 7034 N. Baird Ave. in Reseda,Los Angeles,,Affordable Housing,Site Acquisition / Site Control,Site Acquisition / Site Control,Same Stage Persistence,49,36,Stable,Monitor only,Monitor only,Monitor for another run to confirm lifecycle direction,75 aparmtents slated for 7034 N. Baird Ave. in Reseda,https://la.urbanize.city/post/75-aparmtents-slated-7034-n-baird-ave-reseda,Low
2026-09-13,20260913-003901-a053ceaf,LAT-20260913-016,13 apartments approved for empty lot at 4127 E. Supreme Court,Los Angeles,,Mixed-Use Residential,Entitlement Under Review,Entitlement Under Review,Same Stage Persistence,48,38,Stable,Early entitlement watch,Track entitlement path and local precedent,Monitor for another run to confirm lifecycle direction,13 apartments approved for empty lot at 4127 E. Supreme Court,https://la.urbanize.city/post/13-apartments-approved-empty-lot-4127-e-supreme-court,Low
2026-09-13,20260913-003901-a053ceaf,LAT-20260913-017,BTR / Build-to-Rent - Dallas / Texas - Dominium to Build 350 Affordable BTR Units in Terrell,Los Angeles,Unknown,BTR / Single-Family Rental,Site Acquisition / Site Control,Site Acquisition / Site Control,Same Stage Persistence,48,38,Stable,Monitor only,Monitor only,Monitor for another run to confirm lifecycle direction,Dominium to Build 350 Affordable BTR Units in Terrell,https://www.connectcre.com/stories/dominium-to-build-350-affordable-btr-units-in-terrell/,Low
2026-09-13,20260913-003901-a053ceaf,LAT-20260913-018,Infill housing coming to 1030 N. Sierra Bonita Ave. in West Hollywood,Los Angeles,,Apartment,Entitlement Under Review,Entitlement Under Review,Same Stage Persistence,48,38,Stable,Early entitlement watch,Track entitlement path and local precedent,Monitor for another run to confirm lifecycle direction,Infill housing coming to 1030 N. Sierra Bonita Ave. in West Hollywood,https://la.urbanize.city/post/infill-housing-coming-1030-n-sierra-bonita-ave-west-hollywood,Low
2026-09-13,20260913-003901-a053ceaf,LAT-20260913-019,Office-to-Residential Conversion - Los Angeles / California - Former Sunkist HQ to become 95 apartments,Los Angeles,Unknown,Office-to-Residential Conversion,Unknown Stage,Unknown Stage,Unknown Transition,47,33,Unknown,Monitor only,Monitor only,Monitor for another run to confirm lifecycle direction,Former Sunkist HQ to become 95 apartments,https://la.urbanize.city/post/former-sunkist-hq-become-95-apartments,Low
2026-09-13,20260913-003901-a053ceaf,LAT-20260913-020,Entitlement / Permitting - Los Angeles / California - 75 aparmtents slated for 7034 N. Baird Ave. in Reseda,Los Angeles,Unknown,Affordable Housing,Unknown Stage,Unknown Stage,Unknown Transition,47,32,Unknown,Monitor only,Monitor only,Monitor for another run to confirm lifecycle direction,75 aparmtents slated for 7034 N. Baird Ave. in Reseda,https://la.urbanize.city/post/75-aparmtents-slated-7034-n-baird-ave-reseda,Low
