run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,lifecycle_transition_id,canonical_asset_or_project_name,market,city_or_submarket,residential_sector,gp_or_developer,previous_stage,current_stage,previous_stage_rank,current_stage_rank,transition_type,stage_change,days_since_first_seen,days_since_last_seen,observation_count,progression_score,stall_risk_score,execution_momentum_label,woomi_timing_relevance,recommended_transition_follow_up,evidence_article_title,source,url,confidence_level
2026-09-13,20260913-003901-a053ceaf,PRJ-20260913-0059,Senior affordable housing wraps up work at 1041 N. Martel Ave. in West Hollywood,80,LCT-20260913-022,Senior affordable housing wraps up work at 1041 N. Martel Ave. in West Hollywood,Los Angeles / California,Hollywood,Affordable Housing,,Delivery / Opening,Delivery / Opening,13,13,Mature / Operating,0,1,1,2,78,11,Mature,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark",Senior affordable housing wraps up work at 1041 N. Martel Ave. in West Hollywood,Urbanize LA,https://la.urbanize.city/post/senior-affordable-housing-wraps-work-1041-n-martel-ave-west-hollywood,High
2026-09-13,20260913-003901-a053ceaf,PRJ-20260913-0056,Disposition / Exit - Dallas / Texas - Colliers Facilitates Sale of 158-Unit Multifamily Community Amid Rising Value-Add Investme...,80,LCT-20260913-032,Acquisition - Dallas / Texas - DFW Multifamily Distress Creates Opening For Investors As Development Slows,Unknown,Dallas,Multifamily,Unknown,Delivery / Opening,Delivery / Opening,13,13,Mature / Operating,0,1,1,2,77,13,Mature,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark",DFW Multifamily Distress Creates Opening For Investors As Development Slows,Bisnow,https://www.bisnow.com/news/dallas-ft-worth/multifamily/dfw-multifamily-distress-creates-opening-for-investors-as-development-slows,High
2026-09-13,20260913-003901-a053ceaf,PRJ-20260913-0056,Disposition / Exit - Dallas / Texas - Colliers Facilitates Sale of 158-Unit Multifamily Community Amid Rising Value-Add Investme...,80,LCT-20260913-033,Disposition / Exit - Dallas / Texas - Colliers Facilitates Sale of 158-Unit Multifamily Community Amid Rising Value-Add Investme...,Unknown,Dallas,Multifamily,Unknown,Vertical Construction,Vertical Construction,11,11,Same Stage Persistence,0,1,1,2,77,13,Stable,Relevant to construction timing,Monitor for another run to confirm lifecycle direction,Colliers Facilitates Sale of 158-Unit Multifamily Community Amid Rising Value-Add Investment Demand,Yield PRO,https://yieldpro.com/2026/09/bella-vista-park/,High
2026-09-13,20260913-003901-a053ceaf,PRJ-20260913-0045,General Project Signal - California - MidPen Housing Completes 50-Unit Jessie Street Terrace Affordable Housing Property in Sant...,80,LCT-20260913-023,General Project Signal - California - MidPen Housing Completes 50-Unit Jessie Street Terrace Affordable Housing Property in Sant...,California,California,Affordable Housing,Unknown,Delivery / Opening,Delivery / Opening,13,13,Mature / Operating,0,1,1,2,77,13,Mature,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark",MidPen Housing Completes 50-Unit Jessie Street Terrace Affordable Housing Property in Santa Cruz,REBusiness Online,https://rebusinessonline.com/midpen-housing-completes-50-unit-jessie-street-terrace-affordable-housing-property-in-santa-cruz/,High
2026-09-13,20260913-003901-a053ceaf,PRJ-20260913-0141,Construction Financing - Miami / Florida - Shoma Group Obtains $172.5M C-PACE Loan for North Bay Village Development,80,LCT-20260913-026,General Project Signal - Miami / Florida - Terra Lands $245M Financing for Newly Completed Upland Park Development,Unknown,South Florida,Mixed-Use Residential,Unknown,Delivery / Opening,Delivery / Opening,13,13,Mature / Operating,0,1,1,2,77,13,Mature,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark",Terra Lands $245M Financing for Newly Completed Upland Park Development,Connect CRE South Florida,https://www.connectcre.com/stories/terra-lands-245m-financing-for-newly-completed-upland-park-development/,High
2026-09-13,20260913-003901-a053ceaf,PRJ-20260913-0145,Office-to-Residential Conversion - Los Angeles / California - Gardner Tanenbaum Completes $60M Adaptive Reuse Project in Downtown Oklahoma City,80,LCT-20260913-030,Office-to-Residential Conversion - Los Angeles / California - Gardner Tanenbaum Completes $60M Adaptive Reuse Project in Downtown Oklahoma City,Unknown,Texas,Office-to-Residential Conversion,Unknown,Delivery / Opening,Delivery / Opening,13,13,Mature / Operating,0,1,1,2,77,13,Mature,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark",Gardner Tanenbaum Completes $60M Adaptive Reuse Project in Downtown Oklahoma City,REBusiness Online,https://rebusinessonline.com/gardner-tanenbaum-completes-60m-adaptive-reuse-project-in-downtown-oklahoma-city/,High
2026-09-13,20260913-003901-a053ceaf,PRJ-20260913-0135,JV / Partnership - Los Angeles / California - Senior affordable housing wraps up work at 1041 N. Martel Ave. in West Hollywood,80,LCT-20260913-035,JV / Partnership - Los Angeles / California - Senior affordable housing wraps up work at 1041 N. Martel Ave. in West Hollywood,Unknown,Santa Monica,Affordable Housing,Unknown,Delivery / Opening,Delivery / Opening,13,13,Mature / Operating,0,1,1,2,77,12,Mature,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark",Senior affordable housing wraps up work at 1041 N. Martel Ave. in West Hollywood,Urbanize LA,https://la.urbanize.city/post/senior-affordable-housing-wraps-work-1041-n-martel-ave-west-hollywood,High
2026-09-13,20260913-003901-a053ceaf,PRJ-20260913-0054,Disposition / Exit - Dallas / Texas - Colliers Facilitates Sale of 158-Unit Multifamily Community Amid Rising Value-Add Investme...,80,LCT-20260913-018,Colliers Facilitates Sale of 158-Unit Multifamily Community Amid Rising Value-Add Investment Demand,Dallas / Texas,Dallas,Multifamily,,Vertical Construction,Vertical Construction,11,11,Same Stage Persistence,0,1,1,2,70,11,Stable,Relevant to construction timing,Monitor for another run to confirm lifecycle direction,Colliers Facilitates Sale of 158-Unit Multifamily Community Amid Rising Value-Add Investment Demand,Yield PRO,https://yieldpro.com/2026/09/bella-vista-park/,Medium
2026-09-13,20260913-003901-a053ceaf,PRJ-20260913-0149,General Project Signal - Other / Unknown - $75M Financing Secured for 398-Unit Multifamily Apartment Building in Harrison New Jersey,100,LCT-20260913-025,General Project Signal - Other / Unknown - $75M Financing Secured for 398-Unit Multifamily Apartment Building in Harrison New Jersey,Unknown,Unknown,Apartment,JLL,Delivery / Opening,Delivery / Opening,13,13,Mature / Operating,0,1,1,2,69,11,Mature,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark",$75M Financing Secured for 398-Unit Multifamily Apartment Building in Harrison New Jersey,Yield PRO,https://yieldpro.com/2026/09/vermella-harrison/,Medium
2026-09-13,20260913-003901-a053ceaf,PRJ-20260913-0072,Colliers Facilitates Sale of 158-Unit Multifamily Community Amid Rising Value-Add Investment Demand,80,LCT-20260913-051,DFW Multifamily Distress Creates Opening For Investors As Development Slows,Dallas / Texas,Los Angeles,Multifamily,,Delivery / Opening,Delivery / Opening,13,13,Mature / Operating,0,1,1,2,68,10,Mature,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark",DFW Multifamily Distress Creates Opening For Investors As Development Slows,Bisnow,https://www.bisnow.com/news/dallas-ft-worth/multifamily/dfw-multifamily-distress-creates-opening-for-investors-as-development-slows,Medium
2026-09-13,20260913-003901-a053ceaf,PRJ-20260913-0151,Disposition / Exit - Other / Unknown - The Colliers Central Valley Investment Team Closed Sale of 107-Unit Multifamily Property W...,80,LCT-20260913-066,"Acquisition - Other / Unknown - How multifamily buyers, sellers are navigating rising Treasury yields",Unknown,Unknown,Apartment,Unknown,Vertical Construction,Vertical Construction,11,11,Same Stage Persistence,0,1,1,2,66,13,Stable,Relevant to construction timing,Monitor for another run to confirm lifecycle direction,"How multifamily buyers, sellers are navigating rising Treasury yields",Multifamily Dive,https://www.multifamilydive.com/news/treasury-yields-bond-market-apartment-tranactions/830198/,Medium
