run_id,run_date,source,source_tier,coverage_focus,fetch_status,source_error_message,total_articles_collected,gp_capital_candidate_count,new_gp_capital_candidate_count,repeated_gp_capital_candidate_count,excluded_by_repeat_penalty_count,excluded_by_low_relevance_count,excluded_by_integrity_issue_count,selected_gp_capital_count,retained_repeat_count,top_activity_types,top_exclusion_reasons
20260823-232142-6fad107b,2026-08-23,REBusiness Online,Tier 2,development_pipeline;gp_activity,OK,,10,9,0,9,1,0,0,4,0,disposition_exit:3; debt_financing:3; refinancing:2; construction_financing:1,development article without confirmed capital event:5; repeat exposure penalty:1
20260823-232142-6fad107b,2026-08-23,Connect CRE Apartments,Tier 2,development_pipeline;gp_activity;national_multifamily,OK,,5,5,0,5,0,0,0,3,1,disposition_exit:2; construction_financing:1; joint_venture:1; acquisition:1,development article without confirmed capital event:2
20260823-232142-6fad107b,2026-08-23,Urbanize LA,Tier 2,development_pipeline;entitlement;la_california,OK,,10,4,0,4,2,0,0,0,0,debt_financing:3; disposition_exit:1,limited page access:4; development article without confirmed capital event:3; repeat exposure penalty:2
20260823-232142-6fad107b,2026-08-23,Connect CRE,Tier 1,development_pipeline;gp_activity;national_multifamily,OK,,3,3,0,3,0,0,0,3,1,asset_management_operator_activity:2; debt_financing:1,none
20260823-232142-6fad107b,2026-08-23,Multifamily Dive,Tier 1,national_multifamily,OK,,4,3,0,3,0,0,0,3,0,debt_financing:1; acquisition:1; none:1,none
20260823-232142-6fad107b,2026-08-23,Commercial Observer,Tier 1,national_multifamily,OK,,3,3,0,3,2,0,0,1,0,joint_venture:1; refinancing:1; disposition_exit:1,repeat exposure penalty:2
20260823-232142-6fad107b,2026-08-23,Connect CRE Atlanta,Tier 2,development_pipeline;gp_activity;sunbelt,OK,,5,3,0,3,2,0,0,1,1,disposition_exit:1; joint_venture:1; acquisition:1,repeat exposure penalty:2; development article without confirmed capital event:1; historical article over 30 days old:1
20260823-232142-6fad107b,2026-08-23,NAHB Eye on Housing - Multifamily,Tier 3,national_multifamily,OK,,16,3,0,3,3,0,0,0,0,acquisition:1; debt_financing:1; disposition_exit:1,repeat exposure penalty:3; historical article over 30 days old:3
20260823-232142-6fad107b,2026-08-23,Connect CRE Phoenix,Tier 2,development_pipeline;gp_activity;sunbelt,OK,,2,2,0,2,0,0,0,2,1,portfolio_transaction:1; acquisition_financing:1,none
20260823-232142-6fad107b,2026-08-23,Connect CRE South Florida,Tier 2,development_pipeline;gp_activity;sunbelt,OK,,3,2,0,2,1,0,0,1,0,construction_financing:1; debt_financing:1,repeat exposure penalty:1; development article without confirmed capital event:1
