run_date,run_id,la_asset_watch_id,asset_or_project_name,address_or_location_clue,la_submarket,gp_or_developer,residential_sector,entitlement_status,construction_status,asset_strategy_signal,site_control_signal,execution_stage,la_asset_opportunity_score,la_asset_risk_score,woomi_site_relevance,potential_woomi_strategy_angle,recommended_local_follow_up,source_article_title,url,confidence_level
2026-08-23,20260823-232142-6fad107b,LAA-20260823-001,"Acquisition - Riverside / California - CBRE Brokers $34.5M Sale of Turtle Creek Apartments in Riverside, California",Riverside,Los Angeles,CBRE,Apartment,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,100,48,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,"CBRE Brokers $34.5M Sale of Turtle Creek Apartments in Riverside, California",https://rebusinessonline.com/cbre-brokers-34-5m-sale-of-turtle-creek-apartments-in-riverside-california/,High
2026-08-23,20260823-232142-6fad107b,LAA-20260823-002,General Project Signal - Los Angeles / California - City Planning Commission approves townhomes + storage facility at 7528 Bellaire Ave. in Su...,7528 Bellaire Ave,Los Angeles,Unknown,Mixed-Use Residential,Under planning review,Unknown,Entitlement Play,Unknown site control,Entitlement / Planning,100,44,High relevance to Woomi site strategy,Monitor entitlement path,"Track entitlement docket, density bonus use, and affordability requirement",City Planning Commission approves townhomes + storage facility at 7528 Bellaire Ave. in Sun Valley,https://la.urbanize.city/post/city-planning-commission-approves-townhomes-storage-facility-7528-bellaire-ave-sun-valley,High
2026-08-23,20260823-232142-6fad107b,LAA-20260823-013,City Planning Commission approves townhomes + storage facility at 7528 Bellaire Ave. in Sun Valley,7528 Bellaire Ave,Los Angeles,,Mixed-Use Residential,Under planning review,Unknown,Entitlement Play,Land / parcel referenced,Entitlement / Planning,100,36,High relevance to Woomi site strategy,Track site control precedent,"Track entitlement docket, density bonus use, and affordability requirement",City Planning Commission approves townhomes + storage facility at 7528 Bellaire Ave. in Sun Valley,https://la.urbanize.city/post/city-planning-commission-approves-townhomes-storage-facility-7528-bellaire-ave-sun-valley,Medium
2026-08-23,20260823-232142-6fad107b,LAA-20260823-010,Development Start - California - 338-unit affordable housing development underway in Tustin,California,Los Angeles,Unknown,Senior Housing,Unknown,Construction started,Affordable / Density Bonus Strategy,Unknown site control,Under Construction,100,32,High relevance to Woomi site strategy,Benchmark density bonus use,"Review parcel clue, entitlement path, sponsor, and comparable sites",338-unit affordable housing development underway in Tustin,https://la.urbanize.city/post/338-unit-affordable-housing-development-underway-tustin,Medium
2026-08-23,20260823-232142-6fad107b,LAA-20260823-011,Entitlement / Permitting - Beverly Hills / California - Revised look emerges for resi tower at 8844 Burton Way in Beverly Hills,8844 Burton Way,Los Angeles,Unknown,Affordable Housing,Unknown,Unknown,Entitlement Play,Project under entitlement,Unknown,100,32,High relevance to Woomi site strategy,Monitor entitlement path,"Track entitlement docket, density bonus use, and affordability requirement",Revised look emerges for resi tower at 8844 Burton Way in Beverly Hills,https://la.urbanize.city/post/revised-look-emerges-resi-tower-8844-burton-way-beverly-hills,High
2026-08-23,20260823-232142-6fad107b,LAA-20260823-006,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,California,Los Angeles,Fannie Mae,Apartment,Unknown,Unknown,General Asset Signal,Unknown site control,Unknown,100,30,High relevance to Woomi site strategy,Track local sponsor activity,"Review parcel clue, entitlement path, sponsor, and comparable sites",Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,https://www.connectcre.com/stories/newmark-arranges-fannie-mae-loan-on-san-clemente-active-adult/,Medium
2026-08-23,20260823-232142-6fad107b,LAA-20260823-012,Affordable housing takes shape at 17100 Victory Blvd. in Lake Balboa,17100 Victory Blvd,Los Angeles,Unknown,Affordable Housing,Unknown,Construction started,Affordable / Density Bonus Strategy,Unknown site control,Under Construction,100,26,High relevance to Woomi site strategy,Benchmark density bonus use,"Track entitlement docket, density bonus use, and affordability requirement",Affordable housing takes shape at 17100 Victory Blvd. in Lake Balboa,https://la.urbanize.city/post/affordable-housing-takes-shape-17100-victory-blvd-lake-balboa,Medium
2026-08-23,20260823-232142-6fad107b,LAA-20260823-003,Development Start - Los Angeles / California - Affordable housing fully framed at 9033 Ramsgate Ave. in Westchester,9033 Ramsgate Ave,Los Angeles,Unknown,Affordable Housing,Unknown,Construction started,Affordable / Density Bonus Strategy,Project under entitlement,Under Construction,100,26,High relevance to Woomi site strategy,Benchmark density bonus use,"Track entitlement docket, density bonus use, and affordability requirement",Affordable housing fully framed at 9033 Ramsgate Ave. in Westchester,https://la.urbanize.city/post/affordable-housing-fully-framed-9033-ramsgate-ave-westchester,High
2026-08-23,20260823-232142-6fad107b,LAA-20260823-004,Development Start - Los Angeles / California - Affordable housing takes shape at 17100 Victory Blvd. in Lake Balboa,17100 Victory Blvd,Los Angeles,Unknown,Affordable Housing,Unknown,Construction started,Affordable / Density Bonus Strategy,Unknown site control,Under Construction,100,26,High relevance to Woomi site strategy,Benchmark density bonus use,"Track entitlement docket, density bonus use, and affordability requirement",Affordable housing takes shape at 17100 Victory Blvd. in Lake Balboa,https://la.urbanize.city/post/affordable-housing-takes-shape-17100-victory-blvd-lake-balboa,High
2026-08-23,20260823-232142-6fad107b,LAA-20260823-005,Entitlement / Permitting - Los Angeles / California - JPI to break ground on 257 apartments at 16911 S. Normandie Ave. in Gardena,16911 S. Normandie Ave,Los Angeles,JPI,Apartment,Unknown,Unknown,Entitlement Play,Project under entitlement,Unknown,100,26,High relevance to Woomi site strategy,Monitor entitlement path,"Track entitlement docket, density bonus use, and affordability requirement",JPI to break ground on 257 apartments at 16911 S. Normandie Ave. in Gardena,https://la.urbanize.city/post/jpi-break-ground-257-apartments-16911-s-normandie-ave-gardena,High
