run_date,run_id,watchlist_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,latest_lifecycle_stage,opportunity_score,risk_score,overall_signal_quality_score,institutional_confidence_label,supporting_source_count,recurring_observation_count,strategic_theme,woomi_relevance,recommended_executive_action,supporting_evidence_summary
2026-08-23,20260823-232142-6fad107b,HCW-20260823-001,PRJ-20260823-0066,"JV / Partnership - Dallas / Texas - PCCP, RPM Pick Up 358-Unit Arlington Multifamily Community",Unknown,Dallas,PCCP,Apartment,Site Acquisition / Site Control,92,36,95,Strong Institutional Signal,5,7,Institutional capital movement,Priority Asset Watch,Review immediately,"5 source file(s), 7 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100"
2026-08-23,20260823-232142-6fad107b,HCW-20260823-002,PRJ-20260823-0137,Refinancing - Texas - CBRE Arranges Loan for Refinancing of 181-Unit Apartment Complex in San Antonio,Texas,Texas,CBRE,Apartment,Delivery / Opening,81,40,93,Strong Institutional Signal,8,10,Refinancing opportunity,Priority Asset Watch,Review immediately,"8 source file(s), 10 observation(s), latest stage Delivery / Opening, identity confidence 100"
2026-08-23,20260823-232142-6fad107b,HCW-20260823-003,PRJ-20260823-0136,"Acquisition - Southeast - Club Studio to Co-Anchor $450M Mixed-Use Development in Frederick, Maryland",Southeast,Southeast,Unknown,Mixed-Use Residential,Site Acquisition / Site Control,92,38,92,Strong Institutional Signal,6,6,Institutional capital movement,Priority Asset Watch,Review immediately,"6 source file(s), 6 observation(s), latest stage Site Acquisition / Site Control, identity confidence 80"
2026-08-23,20260823-232142-6fad107b,HCW-20260823-004,PRJ-20260823-0071,Refinancing - Kentucky - PGIM Loans $83M to Refi 325-Unit New Jersey Apartment Complex,Unknown,Ky.,Greystone,Apartment,Refinancing / Recapitalization,85,48,92,Strong Institutional Signal,4,4,Refinancing opportunity,Strategic Asset Watch,Review immediately,"4 source file(s), 4 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-08-23,20260823-232142-6fad107b,HCW-20260823-005,PRJ-20260823-0127,"Acquisition - Riverside / California - CBRE Brokers $34.5M Sale of Turtle Creek Apartments in Riverside, California",California,Riverside,CBRE,Apartment,Unknown Stage,100,48,91,Strong Institutional Signal,5,5,LA urban infill opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-08-23,20260823-232142-6fad107b,HCW-20260823-006,PRJ-20260823-0054,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,California,California,Fannie Mae,Apartment,Unknown Stage,99,31,91,Strong Institutional Signal,9,11,Refinancing opportunity,Priority Asset Watch,Review immediately,"9 source file(s), 11 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-08-23,20260823-232142-6fad107b,HCW-20260823-007,PRJ-20260823-0113,Disposition / Exit - Other / Unknown - Marcus & Millichap Arranges $20M Sale of Chicago Multifamily Property,Unknown,Unknown,Marcus & Millichap,Apartment,Delivery / Opening,79,15,90,Strong Institutional Signal,7,7,Institutional capital movement,Strategic Asset Watch,Review immediately,"7 source file(s), 7 observation(s), latest stage Delivery / Opening, identity confidence 100"
2026-08-23,20260823-232142-6fad107b,HCW-20260823-010,PRJ-20260823-0139,"Construction Financing - Texas - Associated Bank Provides $50.1M Construction Loan for Multifamily Project in Flower Mound,...",Texas,Texas,Unknown,Multifamily,Refinancing / Recapitalization,64,49,89,Strong Institutional Signal,7,7,Refinancing opportunity,Strategic Asset Watch,Review immediately,"7 source file(s), 7 observation(s), latest stage Refinancing / Recapitalization, identity confidence 80"
2026-08-23,20260823-232142-6fad107b,HCW-20260823-008,PRJ-20260823-0051,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,California,California,Bascom Group,Apartment,Unknown Stage,47,29,89,Strong Institutional Signal,9,10,LA urban infill opportunity,Strategic Asset Watch,Review immediately,"9 source file(s), 10 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-08-23,20260823-232142-6fad107b,HCW-20260823-009,PRJ-20260823-0058,Disposition / Exit - California - Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,California,California,Marcus & Millichap,Apartment,Unknown Stage,47,29,89,Strong Institutional Signal,9,10,LA urban infill opportunity,Strategic Asset Watch,Review immediately,"9 source file(s), 10 observation(s), latest stage Unknown Stage, identity confidence 100"
