run_date,run_id,la_persistent_watch_id,canonical_project_id,canonical_project_name,la_submarket,address_or_location_clue,gp_or_developer,residential_sector,latest_lifecycle_stage,progression_status,stall_risk_label,entitlement_signal_count,timing_signal_count,financing_signal_count,opportunity_score,risk_score,woomi_site_strategy_relevance,potential_woomi_strategy_angle,recommended_local_follow_up,confidence_level
2026-08-23,20260823-232142-6fad107b,LAP-20260823-001,PRJ-20260823-0127,"Acquisition - Riverside / California - CBRE Brokers $34.5M Sale of Turtle Creek Apartments in Riverside, California",California,Riverside,CBRE,Apartment,Unknown Stage,Unknown,Low Stall Risk,0,0,0,100,48,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-08-23,20260823-232142-6fad107b,LAP-20260823-023,PRJ-20260823-0027,General Project Signal - Los Angeles / California - City Planning Commission approves townhomes + storage facility at 7528 Bellaire Ave. in Su...,Los Angeles,7528 Bellaire Ave,Unknown,Mixed-Use Residential,Unknown Stage,Newly Detected,Low Stall Risk,1,0,0,100,34,Relevant to California site monitoring,Use as comparable development precedent,Monitor for repeated project updates,Low
2026-08-23,20260823-232142-6fad107b,LAP-20260823-026,PRJ-20260823-0035,Development Start - Los Angeles / California - Affordable housing fully framed at 9033 Ramsgate Ave. in Westchester,Los Angeles,9033 Ramsgate Ave,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,100,26,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-08-23,20260823-232142-6fad107b,LAP-20260823-027,PRJ-20260823-0011,Development Start - Los Angeles / California - Affordable housing takes shape at 17100 Victory Blvd. in Lake Balboa,Los Angeles,17100 Victory Blvd,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,100,26,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-08-23,20260823-232142-6fad107b,LAP-20260823-020,PRJ-20260823-0006,Entitlement / Permitting - Los Angeles / California - JPI to break ground on 257 apartments at 16911 S. Normandie Ave. in Gardena,Los Angeles,16911 S. Normandie Ave,JPI,Apartment,Unknown Stage,Newly Detected,Low Stall Risk,2,0,0,100,26,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-08-23,20260823-232142-6fad107b,LAP-20260823-002,PRJ-20260823-0054,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,California,California,Fannie Mae,Apartment,Unknown Stage,Unknown,Low Stall Risk,0,0,11,99,31,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-08-23,20260823-232142-6fad107b,LAP-20260823-006,PRJ-20260823-0084,Disposition / Exit - Los Angeles / California - Local Owner-Operator Snags Pico-Robertson Apartment Property,Los Angeles,Los Angeles,Marcus & Millichap,Apartment,Unknown Stage,Unknown,Low Stall Risk,0,0,0,95,31,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-08-23,20260823-232142-6fad107b,LAP-20260823-004,PRJ-20260823-0136,"Acquisition - Southeast - Club Studio to Co-Anchor $450M Mixed-Use Development in Frederick, Maryland",Los Angeles,Southeast,Unknown,Mixed-Use Residential,Site Acquisition / Site Control,Persistent Same Stage,Low Stall Risk,0,0,0,92,38,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-08-23,20260823-232142-6fad107b,LAP-20260823-005,PRJ-20260823-0066,"JV / Partnership - Dallas / Texas - PCCP, RPM Pick Up 358-Unit Arlington Multifamily Community",Los Angeles,Dallas,PCCP,Apartment,Site Acquisition / Site Control,Unknown,Low Stall Risk,0,0,0,92,36,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-08-23,20260823-232142-6fad107b,LAP-20260823-003,PRJ-20260823-0059,General Project Signal - California - State announces $236M in bond financing for La Brea Tar Pits revamp,Los Angeles,California,Unknown,Senior Housing,Vertical Construction,Persistent Same Stage,Low Stall Risk,0,0,0,90,39,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
