run_date,run_id,entitlement_signal_id,market,city_or_submarket,residential_sector,gp_or_developer,project_or_deal_name,entitlement_signal_type,entitlement_stage,approval_body,regulatory_theme,affordability_component,density_or_zoning_signal,ceqa_or_environmental_signal,timing_reference,entitlement_risk_score,entitlement_opportunity_score,woomi_developer_relevance,recommended_follow_up,source_article_title,source,url,confidence_level
2026-08-21,20260821-232352-ea0d6aef,ENT-20260821-005,Los Angeles / California,Los Angeles,Apartment,JPI,Entitlement / Permitting - Los Angeles / California - JPI to break ground on 257 apartments at 16911 S. Normandie Ave. in Gardena,Entitlement Approval,Approved / Entitled,Unknown,General regulatory watch,No,No clear density / zoning signal,No,No explicit timing reference,20,60,Relevant to US residential developer capability,Track construction-ready pipeline and comparable sponsor execution,JPI to break ground on 257 apartments at 16911 S. Normandie Ave. in Gardena,Urbanize LA,https://la.urbanize.city/post/jpi-break-ground-257-apartments-16911-s-normandie-ave-gardena,Low
2026-08-21,20260821-232352-ea0d6aef,ENT-20260821-001,Los Angeles / California,Los Angeles,Mixed-Use Residential,,39 apartments approved at 10535 W. Missouri Ave. in West L.A.,CEQA / Environmental Review,Approved / Entitled,Planning Commission,CEQA risk,No,No clear density / zoning signal,Yes,No explicit timing reference,57,55,General entitlement monitoring,"Monitor CEQA timeline, appeals, and environmental review milestones",39 apartments approved at 10535 W. Missouri Ave. in West L.A.,Urbanize LA,https://la.urbanize.city/post/39-apartments-approved-10535-w-missouri-ave-west-la,Medium
2026-08-21,20260821-232352-ea0d6aef,ENT-20260821-009,Beverly Hills / California,Beverly Hills,Affordable Housing,Unknown,Entitlement / Permitting - Beverly Hills / California - Revised look emerges for resi tower at 8844 Burton Way in Beverly Hills,Entitlement Approval,Approved / Entitled,Unknown,General regulatory watch,No,No clear density / zoning signal,No,No explicit timing reference,20,55,General entitlement monitoring,Track construction-ready pipeline and comparable sponsor execution,Revised look emerges for resi tower at 8844 Burton Way in Beverly Hills,Urbanize LA,https://la.urbanize.city/post/revised-look-emerges-resi-tower-8844-burton-way-beverly-hills,Low
2026-08-21,20260821-232352-ea0d6aef,ENT-20260821-008,Los Angeles / California,Los Angeles,Mixed-Use Residential,Unknown,Entitlement / Permitting - Los Angeles / California - 39 apartments approved at 10535 W. Missouri Ave. in West L.A.,Entitlement Approval,Approved / Entitled,Unknown,General regulatory watch,No,No clear density / zoning signal,No,No explicit timing reference,20,55,General entitlement monitoring,Track construction-ready pipeline and comparable sponsor execution,39 apartments approved at 10535 W. Missouri Ave. in West L.A.,Urbanize LA,https://la.urbanize.city/post/39-apartments-approved-10535-w-missouri-ave-west-la,Low
2026-08-21,20260821-232352-ea0d6aef,ENT-20260821-004,Other / Unknown,Los Angeles,Affordable Housing,Unknown,"MassHousing Has Awarded $200,000 to Support Pilot Programs That Will Beneﬁt Residents of Agency-Financed Rental Housing Communities",Entitlement Approval,Approved / Entitled,Unknown,General regulatory watch,Yes,No clear density / zoning signal,No,No explicit timing reference,30,55,General entitlement monitoring,Track construction-ready pipeline and comparable sponsor execution,"MassHousing Has Awarded $200,000 to Support Pilot Programs That Will Beneﬁt Residents of Agency-Financed Rental Housing Communities",Yield PRO,https://yieldpro.com/2026/08/the-mildred-c-hailey-apartments/,Low
2026-08-21,20260821-232352-ea0d6aef,ENT-20260821-003,Dallas / Texas,Los Angeles,Senior Housing,,Sr. Housing Developer Advancing 242-Unit Plano Independent Living Facility,Planning Approval,Under Review,Planning Commission,General regulatory watch,No,No clear density / zoning signal,No,2026,43,20,General entitlement monitoring,Monitor entitlement status for repeated confirmation,Sr. Housing Developer Advancing 242-Unit Plano Independent Living Facility,Connect CRE Texas,https://www.connectcre.com/stories/sr-housing-developer-advancing-242-unit-plano-independent-living-facility/,Low
2026-08-21,20260821-232352-ea0d6aef,ENT-20260821-012,Atlanta / Georgia,Atlanta,Apartment,Unknown,Office-to-Residential Conversion - Atlanta / Georgia - JLB Pursuing Buckhead Office-to-Apartments Conversion,Office-to-Residential Conversion,Unknown Stage,Unknown,Office conversion policy,No,No clear density / zoning signal,No,No explicit timing reference,28,42,General entitlement monitoring,"Review office conversion feasibility, policy support, and local sponsor activity",JLB Pursuing Buckhead Office-to-Apartments Conversion,Connect CRE Atlanta,https://www.connectcre.com/stories/jlb-pursuing-buckhead-office-to-apartments-conversion/,Low
2026-08-21,20260821-232352-ea0d6aef,ENT-20260821-006,New York,New York,Apartment,Unknown,"Office-to-Residential Conversion - New York - Cushman & Wakefield Arranges $131M Sale of Apartment Building in West Orange, New Jersey",Office-to-Residential Conversion,Unknown Stage,Unknown,Office conversion policy,No,No clear density / zoning signal,No,No explicit timing reference,28,42,General entitlement monitoring,"Review office conversion feasibility, policy support, and local sponsor activity","Cushman & Wakefield Arranges $131M Sale of Apartment Building in West Orange, New Jersey",REBusiness Online,https://rebusinessonline.com/cushman-wakefield-arranges-131m-sale-of-apartment-building-in-west-orange-new-jersey/,Low
2026-08-21,20260821-232352-ea0d6aef,ENT-20260821-002,Other / Unknown,Los Angeles,Affordable Housing,Unknown,First Move-Ins to Begin Soon at The Bellwether Office-to-Residential Conversion Project in Chicago,Office-to-Residential Conversion,Unknown Stage,Unknown,Office conversion policy,No,No clear density / zoning signal,No,this month,28,42,General entitlement monitoring,"Review office conversion feasibility, policy support, and local sponsor activity",First Move-Ins to Begin Soon at The Bellwether Office-to-Residential Conversion Project in Chicago,REBusiness Online,https://rebusinessonline.com/first-move-ins-to-begin-soon-at-the-bellwether-office-to-residential-conversion-in-chicago/,Low
2026-08-21,20260821-232352-ea0d6aef,ENT-20260821-007,Los Angeles / California,Los Angeles / California,Affordable Housing,Unknown,Development Start - Los Angeles / California - Affordable housing fully framed at 9033 Ramsgate Ave. in Westchester,Entitlement Approval,Unknown Stage,Unknown,General regulatory watch,Yes,No clear density / zoning signal,No,No explicit timing reference,38,30,Low relevance,Track construction-ready pipeline and comparable sponsor execution,Affordable housing fully framed at 9033 Ramsgate Ave. in Westchester,Urbanize LA,https://la.urbanize.city/post/affordable-housing-fully-framed-9033-ramsgate-ave-westchester,Low
2026-08-21,20260821-232352-ea0d6aef,ENT-20260821-011,Other / Unknown,Unknown,Affordable Housing,Unknown,Entitlement / Permitting - Other / Unknown - Mixed-use complex unwrapped at 7050 Van Nuys Blvd.,Entitlement Approval,Unknown Stage,Unknown,General regulatory watch,No,No clear density / zoning signal,No,No explicit timing reference,28,30,Low relevance,Track construction-ready pipeline and comparable sponsor execution,Mixed-use complex unwrapped at 7050 Van Nuys Blvd.,Urbanize LA,https://la.urbanize.city/post/mixed-use-complex-unwrapped-7050-van-nuys-blvd,Low
2026-08-21,20260821-232352-ea0d6aef,ENT-20260821-010,Los Angeles / California,Los Angeles,General Residential,Unknown,"Entitlement / Permitting - Los Angeles / California - Report: L.A. permits 8,800 homes in the first half of 2026",Entitlement Approval,Unknown Stage,Unknown,General regulatory watch,No,No clear density / zoning signal,No,2026,28,20,Low relevance,Track construction-ready pipeline and comparable sponsor execution,"Report: L.A. permits 8,800 homes in the first half of 2026",Urbanize LA,https://la.urbanize.city/post/report-la-permits-8800-homes-first-half-2026,Low
