run_date,run_id,run_timestamp,residential_sector,article_count,high_priority_count,market_signal_count,deal_signal_count,average_relevance_score,dominant_market_focus,dominant_strategic_angle,dominant_gp_or_developer,sector_risk_or_opportunity,woomi_sector_relevance,recommended_sector_action
2026-08-21,20260821-232352-ea0d6aef,2026-08-21 23:23:52,Apartment,41,27,16,34,84.4,Other / Unknown,Developer Strategy,Marcus & Millichap,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-08-21,20260821-232352-ea0d6aef,2026-08-21 23:23:52,Affordable Housing,7,6,5,7,90.6,Other / Unknown,Developer Strategy,None detected,Affordability and subsidy program monitoring signal,Strategic Expansion Sector,Add to sector watchlist
2026-08-21,20260821-232352-ea0d6aef,2026-08-21 23:23:52,Multifamily,19,3,3,11,66.3,Other / Unknown,Financing Risk,Marcus & Millichap,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-08-21,20260821-232352-ea0d6aef,2026-08-21 23:23:52,BTR / Single-Family Rental,1,1,0,1,85.0,Phoenix / Arizona,Supply Pressure,None detected,Potential expansion or product diversification signal,Strategic Expansion Sector,"Monitor BTR / SFR operators, capital flows, and target markets"
2026-08-21,20260821-232352-ea0d6aef,2026-08-21 23:23:52,Student Housing,1,1,0,1,84.0,Atlanta / Georgia,Developer Strategy,None detected,Campus-adjacent demand and partnership signal,Strategic Expansion Sector,Monitor university-market demand and partnership signals
2026-08-21,20260821-232352-ea0d6aef,2026-08-21 23:23:52,Mixed-Use Residential,3,3,3,3,94.0,Los Angeles / California,Developer Strategy,PCCP,Mixed-use development and placemaking signal,Monitoring Sector,Add to sector watchlist
2026-08-21,20260821-232352-ea0d6aef,2026-08-21 23:23:52,Senior Housing,3,1,1,1,73.7,California,Developer Strategy,None detected,Demographic demand and operating capability signal,Monitoring Sector,Monitor senior housing demand and operating model signals
2026-08-21,20260821-232352-ea0d6aef,2026-08-21 23:23:52,General Residential,5,0,5,5,57.4,Los Angeles / California,Financing Risk,None detected,General residential financing signal,Monitoring Sector,Add to sector watchlist
2026-08-21,20260821-232352-ea0d6aef,2026-08-21 23:23:52,Manufactured Housing,0,0,0,0,0,None detected,None detected,None detected,Lower-cost housing and alternative residential platform signal,Monitoring Sector,Add to sector watchlist
2026-08-21,20260821-232352-ea0d6aef,2026-08-21 23:23:52,Office-to-Residential Conversion,0,0,0,0,0,None detected,None detected,None detected,"Adaptive reuse, entitlement, and construction feasibility signal",Monitoring Sector,"Track conversion feasibility, policy support, and construction cost assumptions"
2026-08-21,20260821-232352-ea0d6aef,2026-08-21 23:23:52,Workforce Housing,0,0,0,0,0,None detected,None detected,None detected,Affordability and subsidy program monitoring signal,Monitoring Sector,Add to sector watchlist
