run_date,run_id,card_id,card_type,card_title,card_priority,card_score,market,residential_sector,gp_or_developer,summary,why_it_matters,recommended_action,source_report,source_url_if_available
2026-08-21,20260821-232352-ea0d6aef,CARD-20260821-017,LA Asset Watch,39 apartments approved at 10535 W. Missouri Ave. in West L.A.,Critical,100,Los Angeles,Mixed-Use Residential,Unknown,Monitor entitlement path,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/39-apartments-approved-10535-w-missouri-ave-west-la
2026-08-21,20260821-232352-ea0d6aef,CARD-20260821-035,Capital Flow,Acquires 280-Unit Buckhead Apartment Community ParkProperty Capital,Critical,100,Acquires 280-Unit Buckhead Apartment Community ParkProperty Capital,Apartment,Acquires 280-Unit Buckhead Apartment Community ParkProperty Capital,Stable,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-08-21,20260821-232352-ea0d6aef,CARD-20260821-016,LA Asset Watch,"Acquisition - Riverside / California - CBRE Brokers $34.5M Sale of Turtle Creek Apartments in Riverside, California",Critical,100,Los Angeles,Apartment,CBRE,Track local sponsor activity,LA / Southern California project-level watch item.,Monitor asset for repeated local confirmation,la_asset_watch_report.md,https://rebusinessonline.com/cbre-brokers-34-5m-sale-of-turtle-creek-apartments-in-riverside-california/
2026-08-21,20260821-232352-ea0d6aef,CARD-20260821-036,Capital Flow,Alliance Residential,Critical,100,Alliance Residential,Apartment,Alliance Residential,Fading,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-08-21,20260821-232352-ea0d6aef,CARD-20260821-037,Capital Flow,Arcus Real Estate Capital,Critical,100,Arcus Real Estate Capital,BTR / Single-Family Rental,Arcus Real Estate Capital,Fading,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-08-21,20260821-232352-ea0d6aef,CARD-20260821-019,LA Asset Watch,Development Start - California - 338-unit affordable housing development underway in Tustin,Critical,100,Los Angeles,Senior Housing,Unknown,Benchmark density bonus use,LA / Southern California project-level watch item.,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md,https://la.urbanize.city/post/338-unit-affordable-housing-development-underway-tustin
2026-08-21,20260821-232352-ea0d6aef,CARD-20260821-020,LA Asset Watch,Entitlement / Permitting - Beverly Hills / California - Revised look emerges for resi tower at 8844 Burton Way in Beverly Hills,Critical,100,Los Angeles,Affordable Housing,Unknown,Monitor entitlement path,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/revised-look-emerges-resi-tower-8844-burton-way-beverly-hills
2026-08-21,20260821-232352-ea0d6aef,CARD-20260821-018,LA Asset Watch,Entitlement / Permitting - Los Angeles / California - 39 apartments approved at 10535 W. Missouri Ave. in West L.A.,Critical,100,Los Angeles,Mixed-Use Residential,Unknown,Monitor entitlement path,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/39-apartments-approved-10535-w-missouri-ave-west-la
2026-08-21,20260821-232352-ea0d6aef,CARD-20260821-001,Signal Quality,"JV / Partnership - Dallas / Texas - PCCP, RPM Pick Up 358-Unit Arlington Multifamily Community",Critical,95,Unknown,Apartment,PCCP,"5 source file(s), 7 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-08-21,20260821-232352-ea0d6aef,CARD-20260821-006,Opportunity,JV / Partnership Gap,Critical,92,California,Apartment,Fannie Mae,"JV / Partnership Gap may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/newmark-arranges-fannie-mae-loan-on-san-clemente-active-adult/
2026-08-21,20260821-232352-ea0d6aef,CARD-20260821-002,Signal Quality,Refinancing - Kentucky - PGIM Loans $83M to Refi 325-Unit New Jersey Apartment Complex,Critical,92,Unknown,Apartment,Greystone,"4 source file(s), 4 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-08-21,20260821-232352-ea0d6aef,CARD-20260821-003,Signal Quality,"Acquisition - Riverside / California - CBRE Brokers $34.5M Sale of Turtle Creek Apartments in Riverside, California",Critical,91,California,Apartment,CBRE,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-08-21,20260821-232352-ea0d6aef,CARD-20260821-005,Signal Quality,Disposition / Exit - Seattle - Institutional Property Advisors Closes Suburban Seattle Multifamily Asset Sale Cascadia at...,Critical,91,Seattle,Multifamily,IPA,"8 source file(s), 9 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-08-21,20260821-232352-ea0d6aef,CARD-20260821-004,Signal Quality,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,Critical,91,California,Apartment,Fannie Mae,"9 source file(s), 11 observation(s), latest stage Unknown Stage, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
