run_date,run_id,run_timestamp,market,residential_sector,market_article_count,high_priority_count,market_signal_count,average_relevance_score,dominant_strategic_angle,dominant_market_signal,regional_risk_or_opportunity,woomi_market_relevance,recommended_market_action
2026-08-21,20260821-232352-ea0d6aef,2026-08-21 23:23:52,California,Apartment,18,14,13,86.0,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-08-21,20260821-232352-ea0d6aef,2026-08-21 23:23:52,Los Angeles,Affordable Housing,12,9,11,86.9,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-08-21,20260821-232352-ea0d6aef,2026-08-21 23:23:52,National / Other,Multifamily,30,12,6,70.7,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,General Monitoring,Track institutional capital activity
2026-08-21,20260821-232352-ea0d6aef,2026-08-21 23:23:52,Florida,Apartment,7,7,3,86.1,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-08-21,20260821-232352-ea0d6aef,2026-08-21 23:23:52,Southeast,Apartment,9,7,2,76.8,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-08-21,20260821-232352-ea0d6aef,2026-08-21 23:23:52,Texas,Apartment,6,5,3,86.3,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-08-21,20260821-232352-ea0d6aef,2026-08-21 23:23:52,New York,Multifamily,3,2,3,86.0,Financing Risk,Financing Cost Signal,Financing-sensitive development environment,General Monitoring,Review development underwriting assumptions
2026-08-21,20260821-232352-ea0d6aef,2026-08-21 23:23:52,Seattle,Affordable Housing,3,2,2,89.3,Financing Risk,Deal Size Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-08-21,20260821-232352-ea0d6aef,2026-08-21 23:23:52,Arizona,Apartment,3,2,2,81.3,Financing Risk,Rent Growth Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-08-21,20260821-232352-ea0d6aef,2026-08-21 23:23:52,Phoenix,Apartment,3,2,2,81.3,Financing Risk,Rent Growth Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-08-21,20260821-232352-ea0d6aef,2026-08-21 23:23:52,Dallas,Apartment,2,1,1,77.0,Institutional Flow,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-08-21,20260821-232352-ea0d6aef,2026-08-21 23:23:52,Austin,Multifamily,1,1,0,72.0,Developer Strategy,None detected,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-08-21,20260821-232352-ea0d6aef,2026-08-21 23:23:52,Sun Belt,Multifamily,1,1,0,72.0,Developer Strategy,None detected,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
