run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,run_timestamp,canonical_article_id,article_integrity_status,primary_display_section,secondary_display_sections,repeat_exposure_status,freshness_score,access_status,project_or_deal_name,deal_type,asset_type,residential_sector,market,city_or_submarket,state_or_region,gp_or_developer,canonical_gp_or_developer,institutional_partner,lender_or_debt_provider,canonical_lender_or_debt_provider,capital_partner,canonical_capital_partner,canonical_market,unit_count,dollar_amount,loan_amount,acquisition_price,development_cost,cap_rate,rent_growth,vacancy_rate,concession_signal,construction_start_or_delivery_timing,entitlement_or_permitting_stage,deal_signal_score,deal_priority_label,potential_woomi_use,source_article_title,source,url,relevance_score,deal_fingerprint_id,fingerprint_confidence,canonical_deal_name,canonical_event_name,duplicate_cluster_id,duplicate_count
2026-08-18,20260818-232158-1b45477a,PRJ-20260818-0058,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,100,2026-08-18 23:21:58,art_22a15f6c44643113,valid,Development Activity,GP / Capital Activity,acceptable_repeat,62,open,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,JV / Partnership,Apartment,Apartment,California,California,California,Fannie Mae,Fannie Mae,Unknown,fannie mae,Fannie Mae,Unknown,Unknown,California,,$58; $58,$58,,,,,,,,,90,High Deal Intelligence,Capital market signal,Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,Connect CRE Orange County,https://www.connectcre.com/stories/newmark-arranges-fannie-mae-loan-on-san-clemente-active-adult/,91,DFP-B273300EB5,90,JV / Partnership - JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,JV / Partnership - Fannie Mae - California,DCL-20260818-001,1
2026-08-18,20260818-232158-1b45477a,PRJ-20260818-0055,Acquisition - San Francisco / California - Bell Partners Acquires Multifamily Community in South San Francisco for $130M,100,2026-08-18 23:21:58,art_2b1fd0e36c4f5ac8,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,Acquisition - San Francisco / California - Bell Partners Acquires Multifamily Community in South San Francisco for $130M,Acquisition,Multifamily,Multifamily,San Francisco / California,California,California,Berkadia,Berkadia,Unknown,berkadia,Berkadia,Unknown,Unknown,California,,$130M; $130 million; $130M,,$130M,,,,,,,,85,High Deal Intelligence,Pricing benchmark,Bell Partners Acquires Multifamily Community in South San Francisco for $130M,REBusiness Online,https://rebusinessonline.com/bell-partners-acquires-apartment-community-in-south-san-francisco-for-130m/,100,DFP-7A93100E14,90,Acquisition - Acquisition - San Francisco / California - Bell Partners Acquires Multifamily Community in South San Francisco for $130M,Acquisition - Berkadia - California,DCL-20260818-002,1
2026-08-18,20260818-232158-1b45477a,PRJ-20260818-0059,Disposition / Exit - California - Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,100,2026-08-18 23:21:58,art_512ff9d6347a52c5,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,Acquisition - California - Levin Johnston Team Closes Belmont Apartment Sale,Acquisition,Apartment,Apartment,California,California,California,Marcus & Millichap,Marcus & Millichap,Unknown,Unknown,Unknown,Unknown,Unknown,California,,$5.75 million; $359; $5.75 million,$5.75 million,$5.75 million,,,,,,,,85,High Deal Intelligence,Pricing benchmark,Levin Johnston Team Closes Belmont Apartment Sale,Connect CRE,https://www.connectcre.com/stories/levin-johnston-team-arranges-belmont-apartment-sale/,100,DFP-0ACF23B272,80,Acquisition - Acquisition - California - Levin Johnston Team Closes Belmont Apartment Sale,Acquisition - Marcus & Millichap - California,DCL-20260818-003,1
2026-08-18,20260818-232158-1b45477a,PRJ-20260818-0137,Construction Financing - Phoenix / Arizona - Princeton Developer Obtains Financing for Phase III of 374-Unit Rental Community,100,2026-08-18 23:21:58,art_9a98d3f2632c53f4,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,Construction Financing - Phoenix / Arizona - Princeton Developer Obtains Financing for Phase III of 374-Unit Rental Community,Construction Financing,Apartment,Apartment,Phoenix / Arizona,Phoenix,Unknown,Berkadia,Berkadia,Unknown,berkadia,Berkadia,Unknown,Unknown,Sun Belt,,$35 million; $35 million,$35 million,,,,,,,,,85,High Deal Intelligence,Capital market signal,Princeton Developer Obtains Financing for Phase III of 374-Unit Rental Community,Connect CRE Apartments,https://www.connectcre.com/stories/princeton-developer-obtains-financing-for-phase-iii-of-374-unit-rental-community/,100,DFP-2AE4DD793E,90,Construction Financing - Construction Financing - Phoenix / Arizona - Princeton Developer Obtains Financing for Phase III of 374-Unit Rental Community,Construction Financing - Berkadia - Berkadia - Sun Belt,DCL-20260818-004,1
2026-08-18,20260818-232158-1b45477a,PRJ-20260818-0152,JV / Partnership - Phoenix / Arizona - Why Varia US teamed up with Brookfield to expand its multifamily portfolio,100,2026-08-18 23:21:58,art_60fe107aec4fcd12,valid,Development Activity,GP / Capital Activity,repeat_penalized,48,open,JV / Partnership - Phoenix / Arizona - Why Varia US teamed up with Brookfield to expand its multifamily portfolio,JV / Partnership,Apartment,Apartment,Phoenix / Arizona,Tucson,Unknown,Brookfield,Brookfield,brookfield,Unknown,Unknown,brookfield,Brookfield,Sun Belt,,$694 million; $694 million,,,,,,,,,,85,High Deal Intelligence,GP partnership reference,Why Varia US teamed up with Brookfield to expand its multifamily portfolio,Multifamily Dive,https://www.multifamilydive.com/news/varia-brookfield-joint-venture-workforce-housing/828062/,100,DFP-18BA160E94,80,JV / Partnership - JV / Partnership - Phoenix / Arizona - Why Varia US teamed up with Brookfield to expand its multifamily portfolio,JV / Partnership - Brookfield - Sun Belt,DCL-20260818-005,1
2026-08-18,20260818-232158-1b45477a,PRJ-20260818-0054,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,100,2026-08-18 23:21:58,art_af936828d39943e9,valid,Development Activity,GP / Capital Activity,repeat_penalized,5,open,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,Acquisition,Apartment,Apartment,California,California,California,Bascom Group,Bascom Group,Unknown,Unknown,Unknown,Unknown,Unknown,California,,$53; $290; $53,$53,$53,,,,,,,,82,High Deal Intelligence,Pricing benchmark,Bascom Acquires Buena Park Apartments as Value-Add Deal,Connect CRE Orange County,https://www.connectcre.com/stories/bascom-acquires-buena-park-apartments-as-value-add-deal/,91,DFP-6776EE5E57,80,Acquisition - Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,Acquisition - Bascom Group - California,DCL-20260818-006,1
2026-08-18,20260818-232158-1b45477a,PRJ-20260818-0046,BTR / Build-to-Rent - Atlanta / Georgia - 107-Unit Charlotte-Area BTR Community Trades for $32M,100,2026-08-18 23:21:58,art_10e842bc9918bfda,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,BTR / Build-to-Rent - Atlanta / Georgia - 107-Unit Charlotte-Area BTR Community Trades for $32M,BTR / Build-to-Rent,BTR / Single-Family Rental,BTR / Single-Family Rental,Atlanta / Georgia,Atlanta,Unknown,Berkadia,Berkadia,Unknown,berkadia,Berkadia,Unknown,Unknown,Los Angeles,,$32M; $32M; $32 million,,$32 million,,,,,,,,81,High Deal Intelligence,Pricing benchmark,107-Unit Charlotte-Area BTR Community Trades for $32M,Connect CRE Apartments,https://www.connectcre.com/stories/107-unit-charleston-btr-community-trades-for-32m/,100,DFP-DA3B78C738,90,BTR / Build-to-Rent - BTR / Build-to-Rent - Atlanta / Georgia - 107-Unit Charlotte-Area BTR Community Trades for $32M,BTR / Build-to-Rent - Berkadia - Los Angeles,DCL-20260818-007,1
2026-08-18,20260818-232158-1b45477a,PRJ-20260818-0064,General Project Signal - Dallas / Texas - JPI to Develop $90M Multifamily Project in Northwest Austin,100,2026-08-18 23:21:58,art_f9da068544e3d35a,valid,Development Activity,,new_or_fresh,100,open,General Project Signal - Dallas / Texas - JPI to Develop $90M Multifamily Project in Northwest Austin,General Project Signal,Apartment,Apartment,Dallas / Texas,Dallas,Unknown,JPI,JPI,Unknown,Unknown,Unknown,Unknown,Unknown,Los Angeles,342 units,$90M; $90M; $90 million,,,,,,,,,,77,Useful Deal Signal,Underwriting benchmark,JPI to Develop $90M Multifamily Project in Northwest Austin,REBusiness Online,https://rebusinessonline.com/jpi-to-develop-90m-multifamily-project-in-northwest-austin/,99,DFP-CFAC33962D,90,General Project Signal - General Project Signal - Dallas / Texas - JPI to Develop $90M Multifamily Project in Northwest Austin,General Project Signal - JPI - Los Angeles,DCL-20260818-008,1
2026-08-18,20260818-232158-1b45477a,PRJ-20260818-0114,Acquisition - Other / Unknown - CBRE Arranges Sale of Apartment Buildings in Wisconsin,100,2026-08-18 23:21:58,art_434ca5a97e413622,valid,Development Activity,GP / Capital Activity,acceptable_repeat,78,open,Acquisition - Other / Unknown - CBRE Arranges Sale of Apartment Buildings in Wisconsin,Acquisition,Apartment,Apartment,Other / Unknown,Unknown,Unknown,CBRE,CBRE,Unknown,cbre,CBRE,Unknown,Unknown,Other / Unknown,,$3.95 million; $3.95 million,,$3.95 million,,,,,,,,75,Useful Deal Signal,Pricing benchmark,CBRE Arranges Sale of Apartment Buildings in Wisconsin,Connect CRE Apartments,https://www.connectcre.com/stories/cbre-arranges-sale-of-apartment-buildings-in-wisconsin/,100,DFP-C4808DD81A,80,Acquisition - Acquisition - Other / Unknown - CBRE Arranges Sale of Apartment Buildings in Wisconsin,Acquisition - CBRE - Other / Unknown,DCL-20260818-009,1
2026-08-18,20260818-232158-1b45477a,PRJ-20260818-0059,Disposition / Exit - California - Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,100,2026-08-18 23:21:58,art_6595ac6c3493f1ac,valid,Development Activity,GP / Capital Activity,repeat_penalized,5,open,Disposition / Exit - California - Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,Disposition / Exit,Apartment,Apartment,California,California,California,Marcus & Millichap,Marcus & Millichap,Unknown,Unknown,Unknown,Unknown,Unknown,California,,$16.9 million; $412; $550,,,,,,,,,,75,Useful Deal Signal,Entitlement / zoning watch,Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,Connect CRE Orange County,https://www.connectcre.com/stories/costa-mesa-multifamily-changes-hands-for-value-add-repositioning/,82,DFP-4F3BD0FACF,80,Disposition / Exit - Disposition / Exit - California - Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,Disposition / Exit - Marcus & Millichap - California,DCL-20260818-010,1
