run_date,run_id,run_timestamp,deal_fingerprint_id,duplicate_cluster_id,fingerprint_confidence,canonical_project_name,canonical_deal_name,canonical_event_name,deal_type,market,residential_sector,canonical_gp_or_developer,canonical_lender_or_debt_provider,unit_count,dollar_amount,loan_amount,source_count,article_count,duplicate_count,sources,article_titles,markets_detected,highest_deal_signal_score
2026-08-18,20260818-232158-1b45477a,2026-08-18 23:21:58,DFP-7A93100E14,DCL-20260818-002,90,Acquisition - San Francisco / California - Bell Partners Acquires Multifamily Community in South San Francisco for $130M,Acquisition - Acquisition - San Francisco / California - Bell Partners Acquires Multifamily Community in South San Francisco for $130M,Acquisition - Berkadia - California,Acquisition,San Francisco / California,Multifamily,Berkadia,Berkadia,,$130M; $130 million; $130M,,1,1,1,REBusiness Online,Bell Partners Acquires Multifamily Community in South San Francisco for $130M,San Francisco / California,85
2026-08-18,20260818-232158-1b45477a,2026-08-18 23:21:58,DFP-DA3B78C738,DCL-20260818-007,90,BTR / Build-to-Rent - Atlanta / Georgia - 107-Unit Charlotte-Area BTR Community Trades for $32M,BTR / Build-to-Rent - BTR / Build-to-Rent - Atlanta / Georgia - 107-Unit Charlotte-Area BTR Community Trades for $32M,BTR / Build-to-Rent - Berkadia - Los Angeles,BTR / Build-to-Rent,Atlanta / Georgia,BTR / Single-Family Rental,Berkadia,Berkadia,,$32M; $32M; $32 million,,1,1,1,Connect CRE Apartments,107-Unit Charlotte-Area BTR Community Trades for $32M,Atlanta / Georgia,81
2026-08-18,20260818-232158-1b45477a,2026-08-18 23:21:58,DFP-2AE4DD793E,DCL-20260818-004,90,Construction Financing - Phoenix / Arizona - Princeton Developer Obtains Financing for Phase III of 374-Unit Rental Community,Construction Financing - Construction Financing - Phoenix / Arizona - Princeton Developer Obtains Financing for Phase III of 374-Unit Rental Community,Construction Financing - Berkadia - Berkadia - Sun Belt,Construction Financing,Phoenix / Arizona,Apartment,Berkadia,Berkadia,,$35 million; $35 million,$35 million,1,1,1,Connect CRE Apartments,Princeton Developer Obtains Financing for Phase III of 374-Unit Rental Community,Phoenix / Arizona,85
2026-08-18,20260818-232158-1b45477a,2026-08-18 23:21:58,DFP-CFAC33962D,DCL-20260818-008,90,General Project Signal - Dallas / Texas - JPI to Develop $90M Multifamily Project in Northwest Austin,General Project Signal - General Project Signal - Dallas / Texas - JPI to Develop $90M Multifamily Project in Northwest Austin,General Project Signal - JPI - Los Angeles,General Project Signal,Dallas / Texas,Apartment,JPI,Unknown,342 units,$90M; $90M; $90 million,,1,1,1,REBusiness Online,JPI to Develop $90M Multifamily Project in Northwest Austin,Dallas / Texas,77
2026-08-18,20260818-232158-1b45477a,2026-08-18 23:21:58,DFP-B273300EB5,DCL-20260818-001,90,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,JV / Partnership - JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,JV / Partnership - Fannie Mae - California,JV / Partnership,California,Apartment,Fannie Mae,Fannie Mae,,$58; $58,$58,1,1,1,Connect CRE Orange County,Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,California,90
2026-08-18,20260818-232158-1b45477a,2026-08-18 23:21:58,DFP-6776EE5E57,DCL-20260818-006,80,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,Acquisition - Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,Acquisition - Bascom Group - California,Acquisition,California,Apartment,Bascom Group,Unknown,,$53; $290; $53,$53,1,1,1,Connect CRE Orange County,Bascom Acquires Buena Park Apartments as Value-Add Deal,California,82
2026-08-18,20260818-232158-1b45477a,2026-08-18 23:21:58,DFP-C4808DD81A,DCL-20260818-009,80,Acquisition - Other / Unknown - CBRE Arranges Sale of Apartment Buildings in Wisconsin,Acquisition - Acquisition - Other / Unknown - CBRE Arranges Sale of Apartment Buildings in Wisconsin,Acquisition - CBRE - Other / Unknown,Acquisition,Other / Unknown,Apartment,CBRE,CBRE,,$3.95 million; $3.95 million,,1,1,1,Connect CRE Apartments,CBRE Arranges Sale of Apartment Buildings in Wisconsin,Other / Unknown,75
2026-08-18,20260818-232158-1b45477a,2026-08-18 23:21:58,DFP-646FC1C1FA,DCL-20260818-021,80,Acquisition - Miami / Florida - Milestone Group Trades Kendall Apartment Complex for $109M,Acquisition - Acquisition - Miami / Florida - Milestone Group Trades Kendall Apartment Complex for $109M,Acquisition - Harbor Group International - Sun Belt,Acquisition,Miami / Florida,Apartment,Harbor Group International,Unknown,,$109M; $109M; $109 million,,1,1,1,Connect CRE South Florida,Milestone Group Trades Kendall Apartment Complex for $109M,Miami / Florida,62
2026-08-18,20260818-232158-1b45477a,2026-08-18 23:21:58,DFP-0ACF23B272,DCL-20260818-003,80,Acquisition - California - Levin Johnston Team Closes Belmont Apartment Sale,Acquisition - Acquisition - California - Levin Johnston Team Closes Belmont Apartment Sale,Acquisition - Marcus & Millichap - California,Acquisition,California,Apartment,Marcus & Millichap,Unknown,,$5.75 million; $359; $5.75 million,$5.75 million,1,1,1,Connect CRE,Levin Johnston Team Closes Belmont Apartment Sale,California,85
2026-08-18,20260818-232158-1b45477a,2026-08-18 23:21:58,DFP-4F3BD0FACF,DCL-20260818-010,80,Disposition / Exit - California - Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,Disposition / Exit - Disposition / Exit - California - Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,Disposition / Exit - Marcus & Millichap - California,Disposition / Exit,California,Apartment,Marcus & Millichap,Unknown,,$16.9 million; $412; $550,,1,1,1,Connect CRE Orange County,Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,California,75
2026-08-18,20260818-232158-1b45477a,2026-08-18 23:21:58,DFP-6D0C20041A,DCL-20260818-025,80,Disposition / Exit - Florida - Marcus & Millichap Brokers $19.25M Sale of Multifamily Property in Fort Lauderdale Suburb,Disposition / Exit - Disposition / Exit - Florida - Marcus & Millichap Brokers $19.25M Sale of Multifamily Property in Fort Lauderdale Suburb,Disposition / Exit - Marcus & Millichap - Florida,Disposition / Exit,Florida,Multifamily,Marcus & Millichap,Unknown,,$19.25M; $19.25 million; $19.25m,$19.25M,1,1,1,Yield PRO,Marcus & Millichap Brokers $19.25M Sale of Multifamily Property in Fort Lauderdale Suburb,Florida,60
