run_date,run_id,canonical_article_id,related_canonical_article_ids,primary_display_section,repeat_exposure_status,published_date_normalized,collected_date_normalized,article_age_days,freshness_bucket,freshness_status,freshness_reason,freshness_score,article_integrity_status,access_status,extracted_city,extracted_state,extracted_market_reason,gp_name,canonical_gp_name,lead_entity,counterparties,entity_extraction_method,entity_extraction_confidence,entity_extraction_reason,has_project_anchor,project_anchor_reason,project_anchor_confidence,development_lifecycle_hint,residential_sector,activity_type,market_focus,source_categories,source_platform_types,article_count,average_relevance_score,institutional_signal_strength,growth_or_defensive_signal,likely_strategy,potential_implication_for_woomi,recommended_follow_up,strategic_priority_label
2026-08-18,20260818-232158-1b45477a,art_512ff9d6347a52c5,art_512ff9d6347a52c5; art_e27178627db61760; art_6595ac6c3493f1ac; art_31de49a8f1727874,Development Activity,new_or_fresh,2026-08-18,2026-08-18,0,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,valid,open,,California,matched state keyword: California,Marcus & Millichap,Marcus & Millichap,Marcus & Millichap,Millichap Capital,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 16-unit; address/street: 2401 carlmont dr; project/asset term: apartments,high,Project / Asset,Apartment,acquisition; disposition / exit; operational technology / AI adoption,California,Core Multifamily News; Site / Parcel Source Expansion,Other,4,83.8,100,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,review LA / California development activity,Immediate Watch
2026-08-18,20260818-232158-1b45477a,art_2b1fd0e36c4f5ac8,art_2b1fd0e36c4f5ac8; art_10e842bc9918bfda; art_9a98d3f2632c53f4,Development Activity,new_or_fresh,2026-08-18,2026-08-18,0,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,valid,open,San Francisco,California,matched city/metro keyword: San Francisco,Berkadia,Berkadia,Berkadia,Bell Partners; Acquisitions California Multifamily Western Bell Partners; N.C.-based Bell Partners; Blaze Capital Partners; Argosy Real Estate Partners,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 195-unit; project/asset term: community,high,Project / Asset,Multifamily,acquisition; disposition / exit; refinancing; BTR expansion; JV / partnership; operational technology / AI adoption,San Francisco / California,Site / Parcel Source Expansion,Other,3,100.0,97,Defensive Capital Preservation,BTR growth strategy,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-08-18,20260818-232158-1b45477a,art_5a345e43121594c8,art_eff72cf490862967; art_5a345e43121594c8,GP / Capital Activity,new_or_fresh,2026-08-18,2026-08-18,0,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,valid,open,,New York,matched state keyword: New York,AvalonBay,AvalonBay,AvalonBay,Equity Residential,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,project/asset term: apartments,medium,Project / Asset,Apartment,operational technology / AI adoption,New York,Core Multifamily News; Site / Parcel Source Expansion,Other,2,80.0,85,Operational Optimization,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Immediate Watch
2026-08-18,20260818-232158-1b45477a,art_60fe107aec4fcd12,art_60fe107aec4fcd12,Development Activity,repeat_penalized,2026-08-17,2026-08-18,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),48,valid,open,Phoenix,Arizona,matched city/metro keyword: Phoenix,Brookfield,Brookfield,Brookfield,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,project/asset term: apartments,medium,Project / Asset,Apartment,JV / partnership; market expansion; operational technology / AI adoption,Phoenix / Arizona,Core Multifamily News,Other,1,100.0,85,Operational Optimization,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-08-18,20260818-232158-1b45477a,art_af936828d39943e9,art_af936828d39943e9,Development Activity,repeat_penalized,2026-07-15,2026-08-18,34,old_31d_plus,old,published date parsed; article age 34 day(s),5,valid,open,,California,matched state keyword: California,Bascom Group,Bascom Group,Bascom Group,,,,,True,unit/site count: 183-unit; project/asset term: community,high,Project / Asset,Apartment,acquisition; disposition / exit; refinancing; operational technology / AI adoption,California,Site / Parcel Source Expansion,Other,1,91.0,83,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-08-18,20260818-232158-1b45477a,art_22a15f6c44643113,art_22a15f6c44643113,Development Activity,acceptable_repeat,2026-08-13,2026-08-18,5,fresh_0_3d,fresh,published date parsed; article age 5 day(s),62,valid,open,,California,matched state keyword: California,Fannie Mae,Fannie Mae,Fannie Mae,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 150-unit; project/asset term: community,high,Project / Asset,Apartment,refinancing; JV / partnership; operational technology / AI adoption,California,Site / Parcel Source Expansion,Other,1,91.0,83,Defensive Capital Preservation,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-08-18,20260818-232158-1b45477a,art_195e49f75723614c,art_195e49f75723614c,GP / Capital Activity,repeat_penalized,2026-07-14,2026-08-18,35,old_31d_plus,old,published date parsed; article age 35 day(s),5,valid,open,,California,matched state keyword: California,"Milhaus Merges with SRG Residential, Will","Milhaus Merges with SRG Residential, Will","Milhaus Merges with SRG Residential, Will",SRG Residential; Will Acquire Broadshore Capital,title_lead_pattern,medium,Inferred entity from headline lead segment and capital-event verb.,True,project/asset term: apartments,medium,Project / Asset,Apartment,acquisition; operational technology / AI adoption,California,Site / Parcel Source Expansion,Other,1,67.0,82,Operational Optimization,operational efficiency push,competitive pressure indicator,review LA / California development activity,Immediate Watch
2026-08-18,20260818-232158-1b45477a,art_5a345e43121594c8,art_eff72cf490862967; art_5a345e43121594c8,GP / Capital Activity,new_or_fresh,2026-08-18,2026-08-18,0,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,valid,open,,New York,matched state keyword: New York,Equity Residential,Equity Residential,Equity Residential,AvalonBay,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,project/asset term: apartments,medium,Project / Asset,Apartment,operational technology / AI adoption,New York,Core Multifamily News; Site / Parcel Source Expansion,Other,2,80.0,77,Operational Optimization,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Strategic Watch
2026-08-18,20260818-232158-1b45477a,art_90b345222062fdd7,art_90b345222062fdd7,Development Activity,new_or_fresh,2026-08-18,2026-08-18,0,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,valid,open,Dallas,Texas,matched city/metro keyword: Dallas,Blackstone,Blackstone,Blackstone,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 143-acre; execution milestone: proposed; project/asset term: development,high,Project / Asset,Mixed-Use Residential,operational technology / AI adoption,Dallas / Texas,Site / Parcel Source Expansion,Other,1,100.0,73,Operational Optimization,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Immediate Watch
2026-08-18,20260818-232158-1b45477a,art_434ca5a97e413622,art_434ca5a97e413622,Development Activity,acceptable_repeat,2026-08-17,2026-08-18,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),78,valid,open,,,"no city, state, or market keyword detected",CBRE,CBRE,CBRE,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 32-unit; project/asset term: community,high,Project / Asset,Apartment,acquisition; disposition / exit; operational technology / AI adoption,Other / Unknown,Site / Parcel Source Expansion,Other,1,100.0,73,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Strategic Watch
