run_date,run_id,la_persistent_watch_id,canonical_project_id,canonical_project_name,la_submarket,address_or_location_clue,gp_or_developer,residential_sector,latest_lifecycle_stage,progression_status,stall_risk_label,entitlement_signal_count,timing_signal_count,financing_signal_count,opportunity_score,risk_score,woomi_site_strategy_relevance,potential_woomi_strategy_angle,recommended_local_follow_up,confidence_level
2026-08-18,20260818-232158-1b45477a,LAP-20260818-028,PRJ-20260818-0022,Entitlement / Permitting - Los Angeles / California - L.A. City Planning Commission approves 379 apartments at 3200 S. La Cienega Blvd.,Los Angeles,3200 S. La Cienega Blvd,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,1,0,0,100,34,Relevant to California site monitoring,Use as comparable development precedent,Monitor for repeated project updates,Low
2026-08-18,20260818-232158-1b45477a,LAP-20260818-002,PRJ-20260818-0059,Disposition / Exit - California - Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,California,California,Marcus & Millichap,Apartment,Unknown Stage,Unknown,Low Stall Risk,0,0,0,100,32,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-08-18,20260818-232158-1b45477a,LAP-20260818-022,PRJ-20260818-0036,Entitlement / Permitting - California - Affordable housing under construction at 9038 S. Reading Ave. in Westchester,California,9038 S. Reading Ave,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,2,2,0,100,32,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-08-18,20260818-232158-1b45477a,LAP-20260818-004,PRJ-20260818-0055,Acquisition - San Francisco / California - Bell Partners Acquires Multifamily Community in South San Francisco for $130M,California,California,Berkadia,Multifamily,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,100,26,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-08-18,20260818-232158-1b45477a,LAP-20260818-003,PRJ-20260818-0058,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,California,California,Fannie Mae,Apartment,Unknown Stage,Unknown,Low Stall Risk,0,0,11,99,31,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-08-18,20260818-232158-1b45477a,LAP-20260818-005,PRJ-20260818-0046,BTR / Build-to-Rent - Atlanta / Georgia - 107-Unit Charlotte-Area BTR Community Trades for $32M,Los Angeles,Atlanta,Berkadia,BTR / Single-Family Rental,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,99,26,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-08-18,20260818-232158-1b45477a,LAP-20260818-006,PRJ-20260818-0088,Disposition / Exit - Los Angeles / California - Marcus & Millichap’s Azzi Group Closes Value-Add Sale of West Hollywood Multifamily,Los Angeles,Los Angeles,Marcus & Millichap,Apartment,Unknown Stage,Unknown,Low Stall Risk,0,0,0,96,30,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-08-18,20260818-232158-1b45477a,LAP-20260818-007,PRJ-20260818-0064,General Project Signal - Dallas / Texas - JPI to Develop $90M Multifamily Project in Northwest Austin,Los Angeles,Dallas,JPI,Apartment,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,96,26,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-08-18,20260818-232158-1b45477a,LAP-20260818-027,PRJ-20260818-0003,Office-to-Residential Conversion - Los Angeles / California - Residential conversion planned for office building at 1650 S. Westwood Blvd.,Los Angeles,1650 S. Westwood Blvd,Unknown,Office-to-Residential Conversion,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,94,44,Relevant to California site monitoring,Use as comparable development precedent,Monitor for repeated project updates,Low
2026-08-18,20260818-232158-1b45477a,LAP-20260818-030,PRJ-20260818-0019,General Project Signal - Los Angeles / California - State awards $6.5 million for affordable housing at 2518 Cesar E. Chavez Ave. in Boyle Hei...,Los Angeles,2518 Cesar E. Chavez Ave,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,94,34,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-08-18,20260818-232158-1b45477a,LAP-20260818-029,PRJ-20260818-0028,General Project Signal - Los Angeles / California - Affordable housing project moves forward at 3401 Cerritos Ave. in Long Beach,Los Angeles,3401 Cerritos Ave,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,93,34,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-08-18,20260818-232158-1b45477a,LAP-20260818-001,PRJ-20260818-0108,General Project Signal - New York - Vivmark Residential Launches with $70B Enterprise Value,Los Angeles,New York,AvalonBay,Apartment,Unknown Stage,Newly Detected,Medium Stall Risk,1,0,0,91,58,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-08-18,20260818-232158-1b45477a,LAP-20260818-032,PRJ-20260818-0006,Entitlement / Permitting - Los Angeles / California - Senior affordable housing rising at 19300 Sherman Way in Reseda,Los Angeles,19300 Sherman Way,Unknown,Senior Housing,Unknown Stage,Newly Detected,Low Stall Risk,1,0,0,89,34,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
