run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,asset_signal_id,canonical_article_id,title,original_url,published,summary,article_integrity_status,article_integrity_reason,primary_display_section,secondary_display_sections,repeat_exposure_status,has_project_anchor,project_anchor_reason,project_anchor_confidence,development_lifecycle_hint,published_date_normalized,collected_date_normalized,article_age_days,freshness_bucket,freshness_status,freshness_reason,freshness_score,access_status,canonical_asset_or_project_name,raw_project_or_property_name,address_or_location_clue,intersection_or_corridor,neighborhood_or_submarket,city,state_or_region,residential_sector,asset_type,gp_or_developer,owner_or_sponsor,lender_or_capital_partner,entitlement_status,permit_status,construction_status,delivery_or_timing_reference,unit_count,dollar_amount,site_size_or_area,deal_or_project_type,asset_strategy_signal,site_control_signal,execution_stage,primary_development_category,primary_category_reason,asset_opportunity_score,asset_risk_score,woomi_asset_relevance,recommended_asset_follow_up,evidence_article_title,source,url,confidence_level
2026-08-18,20260818-232158-1b45477a,PRJ-20260818-0022,Entitlement / Permitting - Los Angeles / California - L.A. City Planning Commission approves 379 apartments at 3200 S. La Cienega Blvd.,80,AST-20260818-037,art_43af031c21feb05a,L.A. City Planning Commission approves 379 apartments at 3200 S. La Cienega Blvd.,https://la.urbanize.city/post/la-city-planning-commission-approves-379-apartments-3200-s-la-cienega-blvd,"Fri, 14 Aug 2026 13:10:00 +0000","L.A. City Planning Commission approves 379 apartments at 3200 S. La Cienega Blvd. | Urbanize LA Skip to main content Advertisement Advertisement The Los Angeles City Planning Commission has approved a proposal to build a large apartment building near Metro's La Cienega/Jefferson Station in West Adams . The project, filed in August 2025 by S.D. Abraham of Beverly Hills-based Entity Mesa Rim, LLC is slated for a property at 3200 S. La Cienega Boulevard. Plans call for the construction of an eight-",valid,title/source/url metadata are internally consistent,Development Activity,,repeat_penalized,,,,,2026-08-14,2026-08-18,4,fresh_0_3d,fresh,published date parsed; article age 4 day(s),54,access_limited,Entitlement / Permitting - Los Angeles / California - L.A. City Planning Commission approves 379 apartments at 3200 S. La Cienega Blvd.,Entitlement / Permitting - Los Angeles / California - L.A. City Planning Commission approves 379 apartments at 3200 S. La Cienega Blvd.,3200 S. La Cienega Blvd,General submarket monitoring,Los Angeles,Los Angeles,California,Affordable Housing,Affordable Housing,Unknown,Unknown,Unknown,Under planning review,Unknown,Unknown,No explicit timing reference,379 apartments,,,Entitlement / Permitting,Entitlement Play,Project under entitlement,Entitlement / Planning,approval_watch,matched permit,100,34,Relevant to entitlement monitoring,"Track entitlement, permit, density bonus, and construction-readiness milestones",L.A. City Planning Commission approves 379 apartments at 3200 S. La Cienega Blvd.,Urbanize LA,https://la.urbanize.city/post/la-city-planning-commission-approves-379-apartments-3200-s-la-cienega-blvd,High
2026-08-18,20260818-232158-1b45477a,PRJ-20260818-0059,Disposition / Exit - California - Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,100,AST-20260818-023,art_512ff9d6347a52c5,Levin Johnston Team Closes Belmont Apartment Sale,https://www.connectcre.com/stories/levin-johnston-team-arranges-belmont-apartment-sale/,"Tue, 18 Aug 2026 21:01:41 +0000","California CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. California + Bay Area + Apartments | August 18, 2026 By: Paul Bubny Levin Johnston Team Closes Belmont Apartment Sale Marcus & Millichap arranged the sale and financing of Carlmont Hills Apartments, a 16-unit multifamily property located at 2401 Carlmont Dr. in Belmont. The property sold for $5.75 million or $359,375 per unit. Marcus & Millichap Capital Corporation (MMCC), ",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,new_or_fresh,,,,,2026-08-18,2026-08-18,,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,open,Acquisition - California - Levin Johnston Team Closes Belmont Apartment Sale,Acquisition - California - Levin Johnston Team Closes Belmont Apartment Sale,California,General submarket monitoring,California,Los Angeles,California,Apartment,Apartment,Marcus & Millichap,Marcus & Millichap,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,$5.75 million; $359; $5.75 million,,Acquisition,General Asset Signal,Existing asset sale,Unknown,excluded,transaction / capital guard: sale,100,32,High relevance to Woomi site strategy,"Review site details, sponsor, entitlement path, and local precedent",Levin Johnston Team Closes Belmont Apartment Sale,Connect CRE,https://www.connectcre.com/stories/levin-johnston-team-arranges-belmont-apartment-sale/,Medium
2026-08-18,20260818-232158-1b45477a,PRJ-20260818-0036,Entitlement / Permitting - California - Affordable housing under construction at 9038 S. Reading Ave. in Westchester,80,AST-20260818-032,art_932aa495c0af35dd,Affordable housing under construction at 9038 S. Reading Ave. in Westchester,https://la.urbanize.city/post/affordable-housing-under-construction-9038-s-reading-ave-westchester,"Mon, 17 Aug 2026 13:05:00 +0000","Affordable housing under construction at 9038 S. Reading Ave. in Westchester | Urbanize LA Skip to main content Advertisement Advertisement In Westchester , construction has commenced for another affordable housing complex from HVN Development. The project, which replaced six apartments at 9038 S. Reading Avenue , calls for the construction of a new five-story building featuring 77 one- and two-bedroom residential units without an on-site parking garage. Construction at 9038 S. Reading Avenue Ur",valid,title/source/url metadata are internally consistent,Development Activity,,acceptable_repeat,,,,,2026-08-17,2026-08-18,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),81,access_limited,Entitlement / Permitting - California - Affordable housing under construction at 9038 S. Reading Ave. in Westchester,Entitlement / Permitting - California - Affordable housing under construction at 9038 S. Reading Ave. in Westchester,9038 S. Reading Ave,General submarket monitoring,California,Los Angeles,California,Affordable Housing,Affordable Housing,Unknown,Unknown,Unknown,Unknown,Unknown,Under construction,No explicit timing reference,77 apartments,,,Entitlement / Permitting,Affordable / Density Bonus Strategy,Project under entitlement,Under Construction,construction_delivery_watch,matched under construction,100,32,High relevance to Woomi site strategy,"Review site details, sponsor, entitlement path, and local precedent",Affordable housing under construction at 9038 S. Reading Ave. in Westchester,Urbanize LA,https://la.urbanize.city/post/affordable-housing-under-construction-9038-s-reading-ave-westchester,High
2026-08-18,20260818-232158-1b45477a,PRJ-20260818-0055,Acquisition - San Francisco / California - Bell Partners Acquires Multifamily Community in South San Francisco for $130M,100,AST-20260818-022,art_2b1fd0e36c4f5ac8,Bell Partners Acquires Multifamily Community in South San Francisco for $130M,https://rebusinessonline.com/bell-partners-acquires-apartment-community-in-south-san-francisco-for-130m/,2026-08-18T13:41:03Z,"Bell Partners has acquired the 195-unit Bell South City West, formerly Celeste, in South San Francisco for $130 million. The community is adjacent to Bell South City, another Bell-owned property. Acquisitions California Multifamily Western Bell Partners Acquires Multifamily Community in South San Francisco for $130M by Amy Works August 18, 2026 August 18, 2026 8 SOUTH SAN FRANCISCO, CALIF. — Greensboro, N.C.-based Bell Partners has acquired Bell South City West, a 195-unit multifamily community ",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,new_or_fresh,,,,,2026-08-18,2026-08-18,,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,open,Acquisition - San Francisco / California - Bell Partners Acquires Multifamily Community in South San Francisco for $130M,Acquisition - San Francisco / California - Bell Partners Acquires Multifamily Community in South San Francisco for $130M,California,General submarket monitoring,California,Los Angeles,California,Multifamily,Multifamily,Berkadia,Berkadia,Berkadia,Unknown,Unknown,Unknown,No explicit timing reference,,$130M; $130 million; $130M,,Acquisition,General Asset Signal,Existing asset sale,Unknown,excluded,transaction / capital guard: acquisition,100,26,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Bell Partners Acquires Multifamily Community in South San Francisco for $130M,REBusiness Online,https://rebusinessonline.com/bell-partners-acquires-apartment-community-in-south-san-francisco-for-130m/,Medium
2026-08-18,20260818-232158-1b45477a,PRJ-20260818-0058,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,100,AST-20260818-021,art_22a15f6c44643113,Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,https://www.connectcre.com/stories/newmark-arranges-fannie-mae-loan-on-san-clemente-active-adult/,"Thu, 13 Aug 2026 19:58:13 +0000","California CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. California + Orange County + Apartments | August 13, 2026 By: Paul Bubny Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex Newmark arranged a $58-million Fannie Mae loan for Everleigh San Clemente, a newly constructed 150-unit Class A active-adult (55+) apartment community in San Clemente. The Fannie Mae financing was arranged by vice chairman Lee Redmon",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,acceptable_repeat,,,,,2026-08-13,2026-08-18,5,fresh_0_3d,fresh,published date parsed; article age 5 day(s),62,open,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,California,General submarket monitoring,California,Los Angeles,California,Apartment,Apartment,Fannie Mae,Fannie Mae,Fannie Mae,Unknown,Unknown,Unknown,No explicit timing reference,,$58; $58,,JV / Partnership,General Asset Signal,Unknown site control,Unknown,excluded,transaction / capital guard: loan,99,30,High relevance to Woomi site strategy,"Review site details, sponsor, entitlement path, and local precedent",Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,Connect CRE Orange County,https://www.connectcre.com/stories/newmark-arranges-fannie-mae-loan-on-san-clemente-active-adult/,Medium
2026-08-18,20260818-232158-1b45477a,PRJ-20260818-0046,BTR / Build-to-Rent - Atlanta / Georgia - 107-Unit Charlotte-Area BTR Community Trades for $32M,100,AST-20260818-027,art_10e842bc9918bfda,107-Unit Charlotte-Area BTR Community Trades for $32M,https://www.connectcre.com/stories/107-unit-charleston-btr-community-trades-for-32m/,"Tue, 18 Aug 2026 13:59:21 +0000","Atlanta & Southeast News In Your Inbox Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. Atlanta & Southeast + Carolinas + Apartments | August 18, 2026 By: Mike Boyd 107-Unit Charlotte-Area BTR Community Trades for $32M Blaze Capital Partners offloaded the Charleston Row Townhomes, a 107-unit townhome property in Pineville, North Carolina. Blaze Capital Partners and Argosy Real Estate Partners acquired the asset in July 2022 for $32 million. The property wa",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,new_or_fresh,,,,,2026-08-18,2026-08-18,,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,open,BTR / Build-to-Rent - Atlanta / Georgia - 107-Unit Charlotte-Area BTR Community Trades for $32M,BTR / Build-to-Rent - Atlanta / Georgia - 107-Unit Charlotte-Area BTR Community Trades for $32M,Atlanta,General submarket monitoring,Atlanta,Los Angeles,Unknown,BTR / Single-Family Rental,BTR / Single-Family Rental,Berkadia,Berkadia,Berkadia,Unknown,Unknown,Unknown,No explicit timing reference,,$32M; $32M; $32 million,,BTR / Build-to-Rent,General Asset Signal,Unknown site control,Unknown,excluded,transaction override: operating asset sale/acquisition,99,26,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,107-Unit Charlotte-Area BTR Community Trades for $32M,Connect CRE Apartments,https://www.connectcre.com/stories/107-unit-charleston-btr-community-trades-for-32m/,Medium
2026-08-18,20260818-232158-1b45477a,PRJ-20260818-0064,General Project Signal - Dallas / Texas - JPI to Develop $90M Multifamily Project in Northwest Austin,100,AST-20260818-028,art_f9da068544e3d35a,JPI to Develop $90M Multifamily Project in Northwest Austin,https://rebusinessonline.com/jpi-to-develop-90m-multifamily-project-in-northwest-austin/,2026-08-18T15:31:59Z,"Other project partners for Jefferson Pearson Ranch, a new multifamily project in northwest Austin, include civil engineer BGE, landscape architect LandDesign and interior designer Ink + Oro. Development Multifamily Texas JPI to Develop $90M Multifamily Project in Northwest Austin by Taylor Williams August 18, 2026 August 18, 2026 2 AUSTIN, TEXAS — Metro Dallas-based JPI will develop Jefferson Pearson Ranch, a $90 million multifamily project in northwest Austin. The site spans 9.3 acres at the no",valid,title/source/url metadata are internally consistent,Development Activity,,new_or_fresh,,,,,2026-08-18,2026-08-18,,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,open,General Project Signal - Dallas / Texas - JPI to Develop $90M Multifamily Project in Northwest Austin,General Project Signal - Dallas / Texas - JPI to Develop $90M Multifamily Project in Northwest Austin,Dallas,General submarket monitoring,Dallas,Los Angeles,Unknown,Apartment,Apartment,JPI,JPI,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,342 units,$90M; $90M; $90 million,,General Project Signal,General Asset Signal,Unknown site control,Unknown,construction_delivery_watch,matched development / asset strategy execution,96,26,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,JPI to Develop $90M Multifamily Project in Northwest Austin,REBusiness Online,https://rebusinessonline.com/jpi-to-develop-90m-multifamily-project-in-northwest-austin/,High
2026-08-18,20260818-232158-1b45477a,PRJ-20260818-0088,Disposition / Exit - Los Angeles / California - Marcus & Millichap’s Azzi Group Closes Value-Add Sale of West Hollywood Multifamily,100,AST-20260818-033,art_e27178627db61760,Marcus & Millichap’s Azzi Group Closes Value-Add Sale of West Hollywood Multifamily,https://www.connectcre.com/stories/marcus-millichaps-azzi-group-closes-value-add-sale-of-west-hollywood-multifamily/,"Mon, 17 Aug 2026 22:24:34 +0000","California CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. California + Los Angeles + Apartments | August 17, 2026 By: Paul Bubny Marcus & Millichap’s Azzi Group Closes Value-Add Sale of West Hollywood Multifamily Marcus & Millichap closed the sale of 1203 N. Kings Road, a 30-unit multifamily property in West Hollywood. The property sold for $7.98 million, or $266,000 per unit. “The property presented the buyer with a rare opportun",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,acceptable_repeat,,,,,2026-08-17,2026-08-18,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),78,open,Disposition / Exit - Los Angeles / California - Marcus & Millichap’s Azzi Group Closes Value-Add Sale of West Hollywood Multifamily,Disposition / Exit - Los Angeles / California - Marcus & Millichap’s Azzi Group Closes Value-Add Sale of West Hollywood Multifamily,Los Angeles,General submarket monitoring,Los Angeles,Los Angeles,California,Apartment,Apartment,Marcus & Millichap,Marcus & Millichap,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,$7.98 million; $266; $7.98 million,,Disposition / Exit,General Asset Signal,Existing asset sale,Unknown,excluded,transaction / capital guard: disposition,96,24,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Marcus & Millichap’s Azzi Group Closes Value-Add Sale of West Hollywood Multifamily,Connect CRE Apartments,https://www.connectcre.com/stories/marcus-millichaps-azzi-group-closes-value-add-sale-of-west-hollywood-multifamily/,Medium
2026-08-18,20260818-232158-1b45477a,PRJ-20260818-0003,Office-to-Residential Conversion - Los Angeles / California - Residential conversion planned for office building at 1650 S. Westwood Blvd.,80,AST-20260818-044,art_858c1e0b57d4666b,Residential conversion planned for office building at 1650 S. Westwood Blvd.,https://la.urbanize.city/post/residential-conversion-planned-office-building-1650-s-westwood-blvd,"Fri, 14 Aug 2026 13:05:00 +0000","Residential conversion planned for office building at 1650 S. Westwood Blvd. | Urbanize LA Skip to main content Advertisement Advertisement The owner of a 1970s commercial building in Westwood is discarding plans for ground-up construction in favor of adaptive reuse, according to an application filed recently with the Los Angeles Department of City Planning . Back in 2022, applicant York Enterprises, Inc. filed plans to redevelop the roughly quarter-acre site located 1650 Westwood Boulevard with",valid,title/source/url metadata are internally consistent,Development Activity,,repeat_penalized,,,,,2026-08-14,2026-08-18,4,fresh_0_3d,fresh,published date parsed; article age 4 day(s),54,access_limited,Office-to-Residential Conversion - Los Angeles / California - Residential conversion planned for office building at 1650 S. Westwood Blvd.,Office-to-Residential Conversion - Los Angeles / California - Residential conversion planned for office building at 1650 S. Westwood Blvd.,1650 S. Westwood Blvd,Office conversion corridor,Los Angeles,Los Angeles,California,Office-to-Residential Conversion,Office-to-Residential,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,31 apartments,,,Office-to-Residential Conversion,Office-to-Residential Conversion,Unknown site control,Unknown,construction_delivery_watch,matched development / asset strategy execution,94,44,Relevant to underwriting benchmark,Monitor office conversion feasibility and policy support,Residential conversion planned for office building at 1650 S. Westwood Blvd.,Urbanize LA,https://la.urbanize.city/post/residential-conversion-planned-office-building-1650-s-westwood-blvd,High
2026-08-18,20260818-232158-1b45477a,PRJ-20260818-0019,General Project Signal - Los Angeles / California - State awards $6.5 million for affordable housing at 2518 Cesar E. Chavez Ave. in Boyle Hei...,80,AST-20260818-039,art_5db537502ed44aad,State awards $6.5 million for affordable housing at 2518 Cesar E. Chavez Ave. in Boyle Heights,https://la.urbanize.city/post/state-awards-65-million-affordable-housing-2518-cesar-e-chavez-ave-boyle-heights,"Mon, 17 Aug 2026 13:10:00 +0000","State awards $6.5 million for affordable housing at 2518 Cesar E. Chavez Ave. in Boyle Heights | Urbanize LA Skip to main content Advertisement Advertisement Abode Communities has secured approximately $6.5 million in new state funding for a proposed affordable housing development on a Metro-owned property in Boyle Heights. The Chavez Gardens project , slated for land near the E Line at 2518-2536 E Cesar E Chavez Avenue, calls for the construction of two four-story buildings containing a combine",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity; Market Intelligence,acceptable_repeat,,,,,2026-08-17,2026-08-18,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),66,access_limited,General Project Signal - Los Angeles / California - State awards $6.5 million for affordable housing at 2518 Cesar E. Chavez Ave. in Boyle Hei...,General Project Signal - Los Angeles / California - State awards $6.5 million for affordable housing at 2518 Cesar E. Chavez Ave. in Boyle Hei...,2518 Cesar E. Chavez Ave,General submarket monitoring,Los Angeles / California,Los Angeles,Unknown,Affordable Housing,Affordable Housing,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,110 apartments,$6.5 million; $6.5 million; $6.5 million,,General Project Signal,Affordable / Density Bonus Strategy,Unknown site control,Unknown,construction_delivery_watch,matched development / asset strategy execution,94,34,Relevant to entitlement monitoring,"Track entitlement, permit, density bonus, and construction-readiness milestones",State awards $6.5 million for affordable housing at 2518 Cesar E. Chavez Ave. in Boyle Heights,Urbanize LA,https://la.urbanize.city/post/state-awards-65-million-affordable-housing-2518-cesar-e-chavez-ave-boyle-heights,High
