run_date,run_id,run_timestamp,gp_name,canonical_gp_name,gp_activity_score,institutional_relationship_score,capital_flow_score,regional_relevance_score,residential_sector_score,partnership_signal_score,innovation_signal_score,california_la_relevance_score,execution_signal_score,momentum_signal_score,emerging_gp_score,gp_tier,primary_market,residential_sector_focus,source_platform_types,institutional_partners,capital_sources,detected_strategies,innovation_signals,execution_signals,california_la_presence,partnership_signal,momentum_label,likely_growth_direction,potential_woomi_use_case,recommended_follow_up,confidence_level,special_labels
2026-08-18,20260818-232158-1b45477a,2026-08-18 23:21:58,Fannie Mae,Fannie Mae,83,96,90,100,90,100,0,100,0,60,80,Tier 2 High Potential GP,California,Apartment,Other,fannie mae,fannie mae,JV / Partnership; Refinancing / Recapitalization; operational efficiency push; refinancing; JV / partnership; operational technology / AI adoption,None detected,None detected,High,Strong partnership signal,Accelerating,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch; Distressed Opportunity Candidate
2026-08-18,20260818-232158-1b45477a,2026-08-18 23:21:58,Berkadia,Berkadia,100,100,90,55,90,100,0,100,0,67,76,Tier 2 High Potential GP,San Francisco / California,Multifamily,Other,berkadia,berkadia,Acquisition; BTR / Build-to-Rent; BTR growth strategy; Capital Inflow; Construction Financing; acquisition; disposition / exit; refinancing; BTR expansion; JV / partnership; operational technology / AI adoption,None detected,None detected,High,Strong partnership signal,Accelerating,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-08-18,20260818-232158-1b45477a,2026-08-18 23:21:58,AvalonBay,AvalonBay,85,100,65,55,90,70,0,100,0,54,67,Tier 3 Monitoring GP,New York,Apartment,Other,equity residential,equity residential,Operational / Platform Investment; operational efficiency push; operational technology / AI adoption,None detected,None detected,High,Moderate partnership signal,Improving,California / LA strategic positioning,LA / California developer strategy watch,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-08-18,20260818-232158-1b45477a,2026-08-18 23:21:58,Marcus & Millichap,Marcus & Millichap,100,100,90,100,90,0,0,100,0,67,66,Tier 3 Monitoring GP,California,Apartment,Other,None detected,None detected,Acquisition; Capital Inflow; Disposition / Exit; acquisition; disposition / exit; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,No clear partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-08-18,20260818-232158-1b45477a,2026-08-18 23:21:58,Bascom Group,Bascom Group,83,96,90,100,90,0,0,100,0,60,65,Tier 3 Monitoring GP,California,Apartment,Other,None detected,None detected,Acquisition; Capital Inflow; acquisition; disposition / exit; refinancing; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,No clear partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-08-18,20260818-232158-1b45477a,2026-08-18 23:21:58,Brookfield,Brookfield,85,100,75,55,90,100,0,0,0,56,64,Tier 3 Monitoring GP,Phoenix / Arizona,Apartment,Other,brookfield,brookfield,JV / Partnership; JV / partnership; market expansion; operational technology / AI adoption; Operational / Platform Investment; operational efficiency push,None detected,None detected,Low,Strong partnership signal,Accelerating,Selective residential growth,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet
2026-08-18,20260818-232158-1b45477a,2026-08-18 23:21:58,"Milhaus Merges with SRG Residential, Will","Milhaus Merges with SRG Residential, Will",82,80,90,100,90,0,0,100,25,67,63,Tier 3 Monitoring GP,California,Apartment,Other,None detected,None detected,Capital Inflow; acquisition; operational technology / AI adoption; operational efficiency push,None detected,completed,High,No clear partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch; Operational Excellence Signal
2026-08-18,20260818-232158-1b45477a,2026-08-18 23:21:58,Prism Partners,Prism Partners,73,91,75,55,90,100,0,0,0,52,62,Tier 3 Monitoring GP,New York,Apartment,Other,None detected,None detected,Capital Outflow / Exit; disposition / exit; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,None detected,Low,Strong partnership signal,Improving,Selective residential growth,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet
2026-08-18,20260818-232158-1b45477a,2026-08-18 23:21:58,Greenstone Partners,Greenstone Partners,73,86,90,35,90,100,0,0,0,56,61,Tier 3 Monitoring GP,Other / Unknown,Apartment,Other,None detected,None detected,Capital Inflow; acquisition; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,None detected,Low,Strong partnership signal,Improving,Selective residential growth,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet
2026-08-18,20260818-232158-1b45477a,2026-08-18 23:21:58,ICON Real Estate Advisors,ICON Real Estate Advisors,63,85,90,35,90,100,0,0,0,52,61,Tier 3 Monitoring GP,Other / Unknown,Apartment,Other,None detected,None detected,Capital Inflow; acquisition; disposition / exit; JV / partnership; selective multifamily acquisition,None detected,None detected,Low,Strong partnership signal,Improving,Selective residential growth,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet
