run_date,run_id,la_persistent_watch_id,canonical_project_id,canonical_project_name,la_submarket,address_or_location_clue,gp_or_developer,residential_sector,latest_lifecycle_stage,progression_status,stall_risk_label,entitlement_signal_count,timing_signal_count,financing_signal_count,opportunity_score,risk_score,woomi_site_strategy_relevance,potential_woomi_strategy_angle,recommended_local_follow_up,confidence_level
2026-05-22,20260522-230155-fb3b56b2,LAP-20260522-002,PRJ-20260522-0110,"General Project Signal - California - AvalonBay, Equity Residential Merging to Form $69B Multifamily Giant",California,San Francisco,AvalonBay,Apartment,Unknown Stage,Unknown,Low Stall Risk,0,0,0,100,32,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-05-22,20260522-230155-fb3b56b2,LAP-20260522-010,PRJ-20260522-0068,Construction Financing - Other / Unknown - Eastern Bank Leads Financing for Wood Partners’ First Rhode Island Project,Los Angeles,Los Angeles,Wood Partners,Apartment,Unknown Stage,Newly Detected,Low Stall Risk,0,4,0,98,38,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-05-22,20260522-230155-fb3b56b2,LAP-20260522-003,PRJ-20260522-0077,"General Project Signal - National - AvalonBay, Equity Residential Strike Largest REIT Merger In U.S. History",Los Angeles,National,AvalonBay,Apartment,Unknown Stage,Unknown,Low Stall Risk,0,0,0,96,30,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-05-22,20260522-230155-fb3b56b2,LAP-20260522-013,PRJ-20260522-0026,Entitlement / Permitting - California - Affordable housing unwrapped at 611 S. Hobart Blvd. in Koreatown,Koreatown,611 S. Hobart Blvd,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,2,0,0,95,40,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-05-22,20260522-230155-fb3b56b2,LAP-20260522-005,PRJ-20260522-0035,Disposition / Exit - Sun Belt - Charlotte Apartment Project Fetches $107M,Los Angeles,Atlanta,Wood Partners,Apartment,Unknown Stage,Unknown,Low Stall Risk,0,0,0,87,31,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-05-22,20260522-230155-fb3b56b2,LAP-20260522-001,PRJ-20260522-0048,Acquisition - California - Hudson Valley Property Group Expands California Presence with Elk Grove Acquisition,California,California,Unknown,Apartment,Refinancing / Recapitalization,Persistent Same Stage,Medium Stall Risk,55,55,14,86,67,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-05-22,20260522-230155-fb3b56b2,LAP-20260522-014,PRJ-20260522-0005,Office-to-Residential Conversion - Los Angeles - Adaptive reuse planned for Westwood office tower at 10900 Wilshire Blvd.,Los Angeles,10900 Wilshire Blvd,Unknown,Office-to-Residential Conversion,Unknown Stage,Newly Detected,Medium Stall Risk,0,0,0,86,50,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-05-22,20260522-230155-fb3b56b2,LAP-20260522-007,PRJ-20260522-0069,Office-to-Residential Conversion - Los Angeles - Adaptive reuse planned for Westwood office tower at 10900 Wilshire Blvd.,Los Angeles,Los Angeles,Unknown,Office-to-Residential Conversion,Delivery / Opening,Mature / Operating,Low Stall Risk,19,0,0,85,42,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-05-22,20260522-230155-fb3b56b2,LAP-20260522-015,PRJ-20260522-0010,Entitlement / Permitting - Los Angeles - Developer revives plan for Best Western hotel at 2645 S. Western Ave. in Jefferson Park,Los Angeles,2645 S. Western Ave,Unknown,Multifamily,Unknown Stage,Newly Detected,Low Stall Risk,2,0,0,84,38,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-05-22,20260522-230155-fb3b56b2,LAP-20260522-006,PRJ-20260522-0089,JV / Partnership - New York - Blackstone Announces Joint Venture with Google to Create New TPU Cloud,Los Angeles,New York,Blackstone,General Residential,Unknown Stage,Unknown,Low Stall Risk,0,0,0,84,30,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
