run_date,run_id,run_timestamp,la_submarket,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,residential_sector_focus,entitlement_theme,site_strategy_theme,local_gp_or_developer,project_or_deal_reference,la_opportunity_score,la_execution_risk_score,entitlement_precedent_signal,potential_woomi_site_strategy,recommended_local_follow_up,confidence_level
2026-05-22,20260522-230155-fb3b56b2,2026-05-22 23:01:55,Wilshire,3,2,2,2,0,3,Office-to-Residential Conversion,Office-to-Residential Conversion,Office conversion corridor,Unknown,Adaptive reuse planned for Westwood office tower at 10900 Wilshire Blvd.; Affordable housing unwrapped at 611 S. Hobart Blvd. in Koreatown; Former IBM offices at 3424 Wilshire to become housing; Office-to-Residential Conversion - Los Angeles - Adaptive reuse planned for Westwood office tower at 10900 Wilshire Blvd.; Office-to-Residential Conversion - Los Angeles - Former IBM offices at 3424 Wilshire to become housing,100,55,Yes,Koreatown multifamily watch,Track local planning docket and entitlement precedent,High
2026-05-22,20260522-230155-fb3b56b2,2026-05-22 23:01:55,Los Angeles,8,3,4,1,0,1,Workforce Housing,Entitlement Approval,Adaptive reuse corridor,Unknown,"Adaptive reuse planned for Westwood office tower at 10900 Wilshire Blvd.; Affordable housing takes shape at 101 Pacific Coast Hwy. in Long Beach; Affordable housing unwrapped at 611 S. Hobart Blvd. in Koreatown; AvalonBay, Equity Residential Strike Largest REIT Merger In U.S. History; Developer revives plan for Best Western hotel at 2645 S. Western Ave. in Jefferson Park",100,40,Yes,DTLA adaptive reuse watch,Track local planning docket and entitlement precedent,High
2026-05-22,20260522-230155-fb3b56b2,2026-05-22 23:01:55,Koreatown,1,1,1,1,0,1,Affordable Housing,Entitlement Approval,General submarket monitoring,Unknown,Affordable housing unwrapped at 611 S. Hobart Blvd. in Koreatown; Entitlement / Permitting - California - Affordable housing unwrapped at 611 S. Hobart Blvd. in Koreatown,70,52,Yes,Koreatown multifamily watch,Track local planning docket and entitlement precedent,Medium
2026-05-22,20260522-230155-fb3b56b2,2026-05-22 23:01:55,Santa Ana,1,1,0,1,1,1,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,Construction Financing - California - JLL Lines Up $144M Construction Loan for Santa Ana Multifamily; JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,65,57,No,Orange County suburban apartment watch,Review potential acquisition pipeline,Medium
2026-05-22,20260522-230155-fb3b56b2,2026-05-22 23:01:55,Anaheim,1,1,0,1,1,1,General Residential,General Entitlement Signal,General submarket monitoring,Unknown,Anaheim Industrial Outdoor Storage Site Secures Bridge Loan; General Project Signal - California - Anaheim Industrial Outdoor Storage Site Secures Bridge Loan,62,52,No,Orange County suburban apartment watch,Review potential acquisition pipeline,Medium
2026-05-22,20260522-230155-fb3b56b2,2026-05-22 23:01:55,Long Beach,1,1,0,1,0,0,Affordable Housing,General Entitlement Signal,General submarket monitoring,Unknown,Affordable housing takes shape at 101 Pacific Coast Hwy. in Long Beach; General Project Signal - California - Affordable housing takes shape at 101 Pacific Coast Hwy. in Long Beach,58,30,No,Long Beach mixed-use residential watch,Review potential acquisition pipeline,Medium
2026-05-22,20260522-230155-fb3b56b2,2026-05-22 23:01:55,California,0,3,0,0,0,0,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,Acquisition - California - Hudson Valley Property Group Expands California Presence with Elk Grove Acquisition; Disposition / Exit - California - Northmarq: Multifamily Sale Serves as Benchmark for Fresno Market; General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,24,20,No,Monitor only,Monitor only,Low
2026-05-22,20260522-230155-fb3b56b2,2026-05-22 23:01:55,Hollywood,1,1,0,0,0,0,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,Colliers Arranges Hollywood Class A Multifamily Sale and Achieves Highest Price Per Unit Milestone in the Area; Disposition / Exit - Other / Unknown - Colliers Arranges Hollywood Class A Multifamily Sale and Achieves Highest Price Per Unit M...,20,30,No,Hollywood / transit-oriented housing watch,Monitor only,Low
2026-05-22,20260522-230155-fb3b56b2,2026-05-22 23:01:55,Century City,1,0,0,0,0,0,General Residential,General Entitlement Signal,General submarket monitoring,Unknown,"CRE Sales Fall 33%, Reversing Q1 Momentum As Debt Costs Climb",12,30,No,Monitor only,Monitor only,Low
2026-05-22,20260522-230155-fb3b56b2,2026-05-22 23:01:55,Irvine,1,0,0,0,0,0,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,Bascom Arizona Ventures Buys Multifamily Community in Tucson for $45.5M,12,30,No,Orange County suburban apartment watch,Monitor only,Low
2026-05-22,20260522-230155-fb3b56b2,2026-05-22 23:01:55,Orange County,3,0,0,0,0,0,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,Anaheim Industrial Outdoor Storage Site Secures Bridge Loan; JLL Arranges $252M Financing for Huntington Beach Seniors Project; JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,12,30,No,Orange County suburban apartment watch,Monitor only,Low
2026-05-22,20260522-230155-fb3b56b2,2026-05-22 23:01:55,Santa Monica,1,0,0,0,0,0,Mixed-Use Residential,General Entitlement Signal,Mixed-use corridor,Unknown,Fresh renderings for mixed-use project at 3205 Ocean Park Blvd. in Santa Monica,12,30,No,Monitor only,Monitor only,Low
