run_date,run_id,canonical_article_id,related_canonical_article_ids,primary_display_section,repeat_exposure_status,published_date_normalized,collected_date_normalized,article_age_days,freshness_bucket,freshness_status,freshness_reason,freshness_score,article_integrity_status,access_status,extracted_city,extracted_state,extracted_market_reason,gp_name,canonical_gp_name,lead_entity,counterparties,entity_extraction_method,entity_extraction_confidence,entity_extraction_reason,has_project_anchor,project_anchor_reason,project_anchor_confidence,development_lifecycle_hint,residential_sector,activity_type,market_focus,source_categories,source_platform_types,article_count,average_relevance_score,institutional_signal_strength,growth_or_defensive_signal,likely_strategy,potential_implication_for_woomi,recommended_follow_up,strategic_priority_label
2026-09-24,20260924-010837-3de2bd8c,art_5e74f9e2f85b4981,art_5e74f9e2f85b4981; art_df324fd11a8bf2c5,Development Activity,acceptable_repeat,2026-09-22,2026-09-24,2,fresh_0_3d,fresh,published date parsed; article age 2 day(s),78,valid,open,,California,matched state keyword: California,Marcus & Millichap,Marcus & Millichap,Marcus & Millichap,MMCC; Millichap Capital,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 59-unit; address/street: 229 shady ln; project/asset term: apartments,high,Project / Asset,Apartment,acquisition; disposition / exit; refinancing; operational technology / AI adoption,California,Regional / California / LA Sources; Site / Parcel Source Expansion,Other,2,95.5,99,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-09-24,20260924-010837-3de2bd8c,art_e31ff30725cfa367,art_0c6d673e1827b183; art_281919698759aafd; art_e31ff30725cfa367,GP / Capital Activity,acceptable_repeat,2026-09-21,2026-09-24,3,fresh_0_3d,fresh,published date parsed; article age 3 day(s),74,valid,open,Miami,Florida,matched city/metro keyword: Miami,Berkadia,Berkadia,Berkadia,Highgate Capital Group; Peak Capital Partners,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",False,"no identifiable project, asset, site, address, or unit-count anchor",none,,Apartment,acquisition; disposition / exit; refinancing; JV / partnership; operational technology / AI adoption,Miami / Florida,Core Multifamily News; Site / Parcel Source Expansion,Other,3,80.3,97,Defensive Capital Preservation,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-09-24,20260924-010837-3de2bd8c,art_c89a2c0ac45f441f,art_5639c2355367af83; art_c89a2c0ac45f441f; art_029a7564a9b9fb3f; art_281919698759aafd,Development Activity,new_or_fresh,2026-09-23,2026-09-24,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,Colorado,matched state keyword: Colorado,Fannie Mae,Fannie Mae,Fannie Mae,Berkadia; Highgate Capital Group; Peak Capital Partners,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,address/street: 4343 s. picadilly street; project/asset term: development,high,Project / Asset,Apartment,acquisition; disposition / exit; refinancing; JV / partnership; operational technology / AI adoption,Other / Unknown,Core Multifamily News; Site / Parcel Source Expansion,Other,4,93.0,97,Defensive Capital Preservation,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-09-24,20260924-010837-3de2bd8c,art_c7a18d39002212bb,art_c7a18d39002212bb; art_fe4d299302aff371,Development Activity,new_or_fresh,2026-09-23,2026-09-24,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,,"no city, state, or market keyword detected",CBRE,CBRE,CBRE,Strauss Investments,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 236 units; project/asset term: apartments,high,Project / Asset,Apartment,acquisition; disposition / exit; operational technology / AI adoption,Other / Unknown,Regional / California / LA Sources; Site / Parcel Source Expansion,Other,2,80.5,89,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Immediate Watch
2026-09-24,20260924-010837-3de2bd8c,art_1cf8394f2dd4c25c,art_1cf8394f2dd4c25c; art_1c6377ba5739ffa7,Development Activity,new_or_fresh,2026-09-23,2026-09-24,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,New York,matched state keyword: New York,JLL,JLL,JLL,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 56-unit; project/asset term: apartments; project financing tied to anchor: acquisition financing,high,Project Financing / Capital Event,Apartment,acquisition; disposition / exit; refinancing; JV / partnership; operational technology / AI adoption,New York,Core Multifamily News; Site / Parcel Source Expansion,Other,2,100.0,89,Defensive Capital Preservation,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-09-24,20260924-010837-3de2bd8c,art_1adb1e6c038fbe0d,art_1adb1e6c038fbe0d,Development Activity,new_or_fresh,2026-09-23,2026-09-24,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,Washington DC,Washington DC,matched city/metro keyword: Washington DC,Kennedy Wilson,Kennedy Wilson,Kennedy Wilson,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 434-unit; address/street: 1999 eye street; project/asset term: project; project financing tied to anchor: construction financing,high,Project Financing / Capital Event,Apartment,refinancing; JV / partnership; operational technology / AI adoption,Washington DC,Site / Parcel Source Expansion,Other,1,100.0,85,Defensive Capital Preservation,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-09-24,20260924-010837-3de2bd8c,art_bdb55363e81b79f1,art_bdb55363e81b79f1,Development Activity,repeat_penalized,2026-09-01,2026-09-24,23,old_31d_plus,old,published date parsed; article age 23 day(s),5,valid,open,,California,matched state keyword: California,Freddie Mac,Freddie Mac,Freddie Mac,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 376-unit; project/asset term: community,high,Project / Asset,Apartment,acquisition; refinancing; operational technology / AI adoption,California,Site / Parcel Source Expansion,Other,1,89.0,83,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-09-24,20260924-010837-3de2bd8c,art_63801b77d7235bb0,art_63801b77d7235bb0,GP / Capital Activity,acceptable_repeat,2026-09-21,2026-09-24,3,fresh_0_3d,fresh,published date parsed; article age 3 day(s),74,valid,open,,,used broad market bucket: California,Standard Real Estate Investments,Standard Real Estate Investments,Standard Real Estate Investments,Bell Partners,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",False,"no identifiable project, asset, site, address, or unit-count anchor",none,,Multifamily,acquisition; disposition / exit; JV / partnership; operational technology / AI adoption,California,Core Multifamily News,Other,1,91.0,83,Defensive Capital Preservation,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-09-24,20260924-010837-3de2bd8c,art_bdb55363e81b79f1,art_bdb55363e81b79f1,Development Activity,repeat_penalized,2026-09-01,2026-09-24,23,old_31d_plus,old,published date parsed; article age 23 day(s),5,valid,open,,California,matched state keyword: California,Tishman Speyer,Tishman Speyer,Tishman Speyer,Freddie Mac,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 376-unit; project/asset term: community,high,Project / Asset,Apartment,acquisition; refinancing; operational technology / AI adoption,California,Site / Parcel Source Expansion,Other,1,89.0,83,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-09-24,20260924-010837-3de2bd8c,art_058dd278581231bc,art_058dd278581231bc,Development Activity,repeat_penalized,2026-09-08,2026-09-24,16,old_31d_plus,old,published date parsed; article age 16 day(s),5,valid,open,,California,matched state keyword: California,WNC,WNC,WNC,,title_lead_pattern,medium,Inferred entity from headline lead segment and capital-event verb.,True,project/asset term: apartments,medium,Project / Asset,Affordable Housing,capital raise; operational technology / AI adoption,California,Site / Parcel Source Expansion,Other,1,100.0,83,Operational Optimization,operational efficiency push,competitive pressure indicator,review LA / California development activity,Immediate Watch
2026-09-24,20260924-010837-3de2bd8c,art_4ab68bace22f3b13,art_4ab68bace22f3b13,Development Activity,acceptable_repeat,2026-09-22,2026-09-24,2,fresh_0_3d,fresh,published date parsed; article age 2 day(s),78,valid,open,Austin,Texas,matched city/metro keyword: Austin,Equity Residential,Equity Residential,Equity Residential,Investor Group; Mike Boyd Investor Group,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 175-unit; project/asset term: project; project financing tied to anchor: construction loan,high,Project Financing / Capital Event,Senior Housing,refinancing; JV / partnership; operational technology / AI adoption,Austin / Texas,Site / Parcel Source Expansion,Other,1,91.0,73,Defensive Capital Preservation,operational efficiency push,potential JV partnership signal,monitor JV activity,Strategic Watch
2026-09-24,20260924-010837-3de2bd8c,art_8eadd8efaca2fa0c,art_8eadd8efaca2fa0c,Development Activity,new_or_fresh,2026-09-23,2026-09-24,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,,used broad market bucket: National,Equus Capital,Equus Capital,Equus Capital,Equus Capital Partners; Jasmine Kilman Equus Capital Partners; Geneva Equus Capital Partners,title_lead_pattern,medium,Inferred entity from headline lead segment and capital-event verb.,True,unit/site count: 226-unit; project/asset term: community,high,Project / Asset,Apartment,acquisition; JV / partnership; operational technology / AI adoption,National,Site / Parcel Source Expansion,Other,1,95.0,73,Operational Optimization,operational efficiency push,potential JV partnership signal,monitor JV activity,Strategic Watch
2026-09-24,20260924-010837-3de2bd8c,art_1c6377ba5739ffa7,art_1c6377ba5739ffa7,Development Activity,new_or_fresh,2026-09-23,2026-09-24,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,Los Angeles,California,matched city/metro keyword: Los Angeles,GID,GID,GID,JLL,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 163-unit; project/asset term: community,high,Project / Asset,Mixed-Use Residential,acquisition; disposition / exit; operational technology / AI adoption,Los Angeles / California,Site / Parcel Source Expansion,Other,1,100.0,73,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Strategic Watch
