run_date,run_id,card_id,card_type,card_title,card_priority,card_score,market,residential_sector,gp_or_developer,summary,why_it_matters,recommended_action,source_report,source_url_if_available
2026-09-24,20260924-010837-3de2bd8c,CARD-20260924-035,Capital Flow,Acquires 280-Unit Buckhead Apartment Community ParkProperty Capital,Critical,100,Acquires 280-Unit Buckhead Apartment Community ParkProperty Capital,Apartment,Acquires 280-Unit Buckhead Apartment Community ParkProperty Capital,Stable,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-09-24,20260924-010837-3de2bd8c,CARD-20260924-036,Capital Flow,Alliance Residential,Critical,100,Alliance Residential,Apartment,Alliance Residential,Fading,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-09-24,20260924-010837-3de2bd8c,CARD-20260924-037,Capital Flow,Arcus Real Estate Capital,Critical,100,Arcus Real Estate Capital,BTR / Single-Family Rental,Arcus Real Estate Capital,Fading,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-09-24,20260924-010837-3de2bd8c,CARD-20260924-017,LA Asset Watch,Entitlement / Permitting - California - Apartment complex fully framed at 11250 La Grange Ave. in Sawtelle,Critical,100,Los Angeles,Mixed-Use Residential,Unknown,Monitor entitlement path,LA / Southern California project-level watch item.,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md,https://la.urbanize.city/post/apartment-complex-fully-framed-11250-la-grange-ave-sawtelle
2026-09-24,20260924-010837-3de2bd8c,CARD-20260924-019,LA Asset Watch,Entitlement / Permitting - Los Angeles / California - Affordable housing in the works at 1945 S. Carmona Ave. in Mid-City,Critical,100,Los Angeles,Affordable Housing,Unknown,Benchmark density bonus use,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/affordable-housing-works-1945-s-carmona-ave-mid-city
2026-09-24,20260924-010837-3de2bd8c,CARD-20260924-020,LA Asset Watch,Entitlement / Permitting - Los Angeles / California - Senior affordable housing starting work at 7556 Woodlake Ave. in West Hills,Critical,100,Los Angeles,Affordable Housing,Unknown,Benchmark density bonus use,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/senior-affordable-housing-starting-work-7556-woodlake-ave-west-hills
2026-09-24,20260924-010837-3de2bd8c,CARD-20260924-016,LA Asset Watch,Refinancing - Other / Unknown - Colliers Secures $69M Refinance for Missoula Multifamily Property,Critical,100,Los Angeles,Apartment,Fannie Mae,Review acquisition comparables,LA / Southern California project-level watch item.,"Track lender, maturity, owner, and recapitalization path",la_asset_watch_report.md,https://www.connectcre.com/stories/colliers-secures-69m-refinance-for-missoula-multifamily-property/
2026-09-24,20260924-010837-3de2bd8c,CARD-20260924-018,LA Asset Watch,Senior affordable housing starting work at 7556 Woodlake Ave. in West Hills,Critical,100,Los Angeles,Affordable Housing,Unknown,Track site control precedent,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/senior-affordable-housing-starting-work-7556-woodlake-ave-west-hills
2026-09-24,20260924-010837-3de2bd8c,CARD-20260924-001,Signal Quality,Refinancing - Miami / Florida - Rich Properties Snags $38.5M Refi for West Palm Beach Rental Asset,Critical,96,Unknown,Apartment,Berkadia,"5 source file(s), 9 observation(s), latest stage Delivery / Opening, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-09-24,20260924-010837-3de2bd8c,CARD-20260924-002,Signal Quality,Acquisition - Colorado - 29th Street Sells Aurora Colorado Multifamily Apartment Community,Critical,92,Unknown,Apartment,Fannie Mae,"7 source file(s), 11 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-09-24,20260924-010837-3de2bd8c,CARD-20260924-004,Signal Quality,Acquisition - California - MMCC Arranges Financing for Orange Multifamily Acquisition,Critical,91,California,Apartment,Marcus & Millichap,"9 source file(s), 20 observation(s), latest stage Unknown Stage, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-09-24,20260924-010837-3de2bd8c,CARD-20260924-005,Signal Quality,Acquisition - Dallas / Texas - Bow River Inks $53.9M Acquisition Loan for Northlake Apartment Sale,Critical,91,Unknown,Apartment,Fannie Mae,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-09-24,20260924-010837-3de2bd8c,CARD-20260924-003,Signal Quality,Acquisition - Los Angeles / California - Decron Properties Acquires Apartment Property in Los Angeles for $114M,Critical,91,California,Mixed-Use Residential,GID,"6 source file(s), 6 observation(s), latest stage Unknown Stage, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-09-24,20260924-010837-3de2bd8c,CARD-20260924-006,Opportunity,Acquisition Opportunity,Critical,91,California,Apartment,Freddie Mac,"Acquisition Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/tishman-speyer-acquires-376-unit-anaheim-rental-community/
2026-09-24,20260924-010837-3de2bd8c,CARD-20260924-007,Opportunity,Acquisition Opportunity,Critical,89,California,Apartment,Marcus & Millichap,"Acquisition Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/mmcc-arranges-financing-for-orange-multifamily-acquisition/
2026-09-24,20260924-010837-3de2bd8c,CARD-20260924-008,Opportunity,Refinancing Gap,Critical,89,Miami / Florida,Apartment,Berkadia,"Refinancing Gap may create a pricing, capital, partnership, or pipeline opening in Miami / Florida.","Track potential rescue capital, debt recapitalization, or capital partner opening",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/rich-properties-snags-38-5m-refi-for-west-palm-beach-rental-asset/
2026-09-24,20260924-010837-3de2bd8c,CARD-20260924-009,Opportunity,LA / California Entitlement Opportunity,Critical,88,California,Apartment,Marcus & Millichap,"LA / California Entitlement Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/value-add-rentals-go-for-13m-in-el-cajon/
2026-09-24,20260924-010837-3de2bd8c,CARD-20260924-010,Opportunity,Construction Financing Gap,Critical,87,Austin / Texas,Senior Housing,Equity Residential,"Construction Financing Gap may create a pricing, capital, partnership, or pipeline opening in Austin / Texas.","Track potential rescue capital, debt recapitalization, or capital partner opening",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/investor-group-closes-construction-loan-for-dripping-springs-55-housing-project/
2026-09-24,20260924-010837-3de2bd8c,CARD-20260924-032,Lifecycle Watch,Refinancing - Miami / Florida - RIVANI Lands $114.3M Refi on Miami Beach Office/Retail Project,Critical,80,Unknown,General Residential,Berkadia,Mature / Operating,Lifecycle transition affects timing and project execution confidence.,"Use as delivery, lease-up, and underwriting benchmark",lifecycle_transition_report.md,https://www.connectcre.com/stories/rivani-lands-114-3m-refi-on-miami-beach-office-retail-project/
2026-09-24,20260924-010837-3de2bd8c,CARD-20260924-021,GP Watch,Standard Real Estate Investments,Critical,80,California,Multifamily,Standard Real Estate Investments,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,gp_watchlist_report.md,
2026-09-24,20260924-010837-3de2bd8c,CARD-20260924-025,GP Watch,Berkadia,High,76,Miami / Florida,Apartment,Berkadia,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,gp_watchlist_report.md,
2026-09-24,20260924-010837-3de2bd8c,CARD-20260924-022,GP Watch,JLL,High,76,New York,Apartment,JLL,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,gp_watchlist_report.md,
2026-09-24,20260924-010837-3de2bd8c,CARD-20260924-023,GP Watch,JLL,High,76,New York,Apartment,JLL,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,gp_watchlist_report.md,
2026-09-24,20260924-010837-3de2bd8c,CARD-20260924-024,GP Watch,Kennedy Wilson,High,76,Washington DC,Apartment,Kennedy Wilson,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,gp_watchlist_report.md,
