run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,lifecycle_transition_id,canonical_asset_or_project_name,market,city_or_submarket,residential_sector,gp_or_developer,previous_stage,current_stage,previous_stage_rank,current_stage_rank,transition_type,stage_change,days_since_first_seen,days_since_last_seen,observation_count,progression_score,stall_risk_score,execution_momentum_label,woomi_timing_relevance,recommended_transition_follow_up,evidence_article_title,source,url,confidence_level
2026-09-24,20260924-010837-3de2bd8c,PRJ-20260924-0141,Refinancing - Miami / Florida - Rich Properties Snags $38.5M Refi for West Palm Beach Rental Asset,100,LCT-20260924-002,Refinancing - Miami / Florida - RIVANI Lands $114.3M Refi on Miami Beach Office/Retail Project,Unknown,South Florida,General Residential,Berkadia,Delivery / Opening,Delivery / Opening,13,13,Mature / Operating,0,1,1,2,80,26,Mature,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark",RIVANI Lands $114.3M Refi on Miami Beach Office/Retail Project,Connect CRE South Florida,https://www.connectcre.com/stories/rivani-lands-114-3m-refi-on-miami-beach-office-retail-project/,High
2026-09-24,20260924-010837-3de2bd8c,PRJ-20260924-0144,General Project Signal - Miami / Florida - Developer Launches Investor Offering for 465-Unit Boynton Beach Rental Community,80,LCT-20260924-056,General Project Signal - Miami / Florida - HTG Debuts $115M Miami Affordable Housing Project,Unknown,South Florida,Senior Housing,Unknown,Delivery / Opening,Delivery / Opening,13,13,Mature / Operating,0,1,1,2,67,12,Mature,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark",HTG Debuts $115M Miami Affordable Housing Project,Connect CRE South Florida,https://www.connectcre.com/stories/htg-debuts-115m-miami-affordable-housing-project/,Medium
2026-09-24,20260924-010837-3de2bd8c,PRJ-20260924-0131,Refinancing - Phoenix / Arizona - Bridge Investment Group and Hatteras Sky Secured Refinance for 389-Unit Phoenix Multifamil...,100,LCT-20260924-025,Refinancing - Phoenix / Arizona - Bridge Investment Group and Hatteras Sky Secured Refinance for 389-Unit Phoenix Multifamil...,Unknown,Phoenix,Mixed-Use Residential,Bridge Investment Group,No Previous Record,Delivery / Opening,0,13,Newly Detected Project,13,0,0,1,65,26,Unknown,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark",Bridge Investment Group and Hatteras Sky Secured Refinance for 389-Unit Phoenix Multifamily Rental Property,Yield PRO,https://yieldpro.com/2026/09/hatteras-sky/,Medium
2026-09-24,20260924-010837-3de2bd8c,PRJ-20260924-0036,Bridge Investment Group and Hatteras Sky Secured Refinance for 389-Unit Phoenix Multifamily Rental Property,100,LCT-20260924-039,Bridge Investment Group and Hatteras Sky Secured Refinance for 389-Unit Phoenix Multifamily Rental Property,Phoenix / Arizona,Arts District,Mixed-Use Residential,Dwight Capital,No Previous Record,Delivery / Opening,0,13,Newly Detected Project,13,0,0,1,64,13,Unknown,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark",Bridge Investment Group and Hatteras Sky Secured Refinance for 389-Unit Phoenix Multifamily Rental Property,Yield PRO,https://yieldpro.com/2026/09/hatteras-sky/,Medium
2026-09-24,20260924-010837-3de2bd8c,PRJ-20260924-0146,"Refinancing - Florida - Adam America, JW Capital Secure $180M Refinancing for Student Housing Community Adjacent t...",80,LCT-20260924-055,"Refinancing - Florida - Adam America, JW Capital Secure $180M Refinancing for Student Housing Community Adjacent t...",Florida,Southeast,Student Housing,Unknown,No Previous Record,Delivery / Opening,0,13,Newly Detected Project,13,0,0,1,62,28,Unknown,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark","Adam America, JW Capital Secure $180M Refinancing for Student Housing Community Adjacent to Florida International University",REBusiness Online,https://rebusinessonline.com/adam-america-jw-capital-secure-180m-refinancing-for-student-housing-community-adjacent-to-florida-international-university/,Medium
2026-09-24,20260924-010837-3de2bd8c,PRJ-20260924-0155,Disposition / Exit - Other / Unknown - NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,80,LCT-20260924-062,"General Project Signal - Other / Unknown - TCB, BHA Complete 223-Unit Multifamily Redevelopment Project in Boston",Unknown,Unknown,Affordable Housing,Unknown,No Previous Record,Delivery / Opening,0,13,Newly Detected Project,13,0,0,1,61,13,Unknown,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark","TCB, BHA Complete 223-Unit Multifamily Redevelopment Project in Boston",REBusiness Online,https://rebusinessonline.com/tcb-bha-complete-223-unit-multifamily-redevelopment-project-in-boston/,Medium
2026-09-24,20260924-010837-3de2bd8c,PRJ-20260924-0155,Disposition / Exit - Other / Unknown - NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,80,LCT-20260924-064,JV / Partnership - National - Equus Capital Partners Acquires 226-Unit Multifamily Community in Geneva,Unknown,Unknown,Apartment,Unknown,No Previous Record,Delivery / Opening,0,13,Newly Detected Project,13,0,0,1,61,13,Unknown,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark",Equus Capital Partners Acquires 226-Unit Multifamily Community in Geneva,Connect CRE Apartments,https://www.connectcre.com/stories/equus-capital-partners-acquires-226-unit-multifamily-community-in-geneva/,Medium
2026-09-24,20260924-010837-3de2bd8c,PRJ-20260924-0154,Refinancing - Other / Unknown - Colliers Secures $69M Refinance for Missoula Multifamily Property,100,LCT-20260924-001,Refinancing - Other / Unknown - Colliers Secures $69M Refinance for Missoula Multifamily Property,Unknown,Unknown,Apartment,Fannie Mae,No Previous Record,Refinancing / Recapitalization,0,16,Newly Detected Project,16,0,0,1,60,29,Unknown,Relevant to refinancing / recap timing,"Track maturity, lender, recapitalization need, and potential JV angle",Colliers Secures $69M Refinance for Missoula Multifamily Property,Connect CRE Apartments,https://www.connectcre.com/stories/colliers-secures-69m-refinance-for-missoula-multifamily-property/,Medium
2026-09-24,20260924-010837-3de2bd8c,PRJ-20260924-0141,Refinancing - Miami / Florida - Rich Properties Snags $38.5M Refi for West Palm Beach Rental Asset,100,LCT-20260924-011,Refinancing - Miami / Florida - Rich Properties Snags $38.5M Refi for West Palm Beach Rental Asset,Unknown,South Florida,Apartment,Berkadia,Refinancing / Recapitalization,Refinancing / Recapitalization,16,16,Same Stage Persistence,0,1,1,2,57,29,Stable,Relevant to refinancing / recap timing,"Track maturity, lender, recapitalization need, and potential JV angle",Rich Properties Snags $38.5M Refi for West Palm Beach Rental Asset,Connect CRE South Florida,https://www.connectcre.com/stories/rich-properties-snags-38-5m-refi-for-west-palm-beach-rental-asset/,Medium
2026-09-24,20260924-010837-3de2bd8c,PRJ-20260924-0048,Construction Financing - Austin / Texas - Investor Group Closes Construction Loan for Dripping Springs 55+ Housing Project,100,LCT-20260924-014,Construction Financing - Austin / Texas - Investor Group Closes Construction Loan for Dripping Springs 55+ Housing Project,Unknown,Austin,Senior Housing,Equity Residential,Refinancing / Recapitalization,Refinancing / Recapitalization,16,16,Same Stage Persistence,0,1,1,2,56,29,Stable,Relevant to refinancing / recap timing,"Track maturity, lender, recapitalization need, and potential JV angle",Investor Group Closes Construction Loan for Dripping Springs 55+ Housing Project,Connect CRE Texas,https://www.connectcre.com/stories/investor-group-closes-construction-loan-for-dripping-springs-55-housing-project/,Medium
