run_date,run_id,la_asset_watch_id,asset_or_project_name,address_or_location_clue,la_submarket,gp_or_developer,residential_sector,entitlement_status,construction_status,asset_strategy_signal,site_control_signal,execution_stage,la_asset_opportunity_score,la_asset_risk_score,woomi_site_relevance,potential_woomi_strategy_angle,recommended_local_follow_up,source_article_title,url,confidence_level
2026-09-24,20260924-010837-3de2bd8c,LAA-20260924-001,Refinancing - Other / Unknown - Colliers Secures $69M Refinance for Missoula Multifamily Property,Unknown,Los Angeles,Fannie Mae,Apartment,Unknown,Unknown,Refinancing / Recapitalization,Existing asset refinance,Unknown,100,48,High relevance to Woomi site strategy,Review acquisition comparables,"Track lender, maturity, owner, and recapitalization path",Colliers Secures $69M Refinance for Missoula Multifamily Property,https://www.connectcre.com/stories/colliers-secures-69m-refinance-for-missoula-multifamily-property/,Medium
2026-09-24,20260924-010837-3de2bd8c,LAA-20260924-007,Entitlement / Permitting - California - Apartment complex fully framed at 11250 La Grange Ave. in Sawtelle,11250 La Grange Ave,Los Angeles,Unknown,Mixed-Use Residential,Unknown,Unknown,Entitlement Play,Project under entitlement,Unknown,100,40,High relevance to Woomi site strategy,Monitor entitlement path,"Review parcel clue, entitlement path, sponsor, and comparable sites",Apartment complex fully framed at 11250 La Grange Ave. in Sawtelle,https://la.urbanize.city/post/apartment-complex-fully-framed-11250-la-grange-ave-sawtelle,High
2026-09-24,20260924-010837-3de2bd8c,LAA-20260924-017,Senior affordable housing starting work at 7556 Woodlake Ave. in West Hills,7556 Woodlake Ave,Los Angeles,,Affordable Housing,Under planning review,Unknown,Affordable / Density Bonus Strategy,Land / parcel referenced,Entitlement / Planning,100,36,High relevance to Woomi site strategy,Track site control precedent,"Track entitlement docket, density bonus use, and affordability requirement",Senior affordable housing starting work at 7556 Woodlake Ave. in West Hills,https://la.urbanize.city/post/senior-affordable-housing-starting-work-7556-woodlake-ave-west-hills,Medium
2026-09-24,20260924-010837-3de2bd8c,LAA-20260924-013,Entitlement / Permitting - Los Angeles / California - Affordable housing in the works at 1945 S. Carmona Ave. in Mid-City,1945 S. Carmona Ave,Los Angeles,Unknown,Affordable Housing,Unknown,Unknown,Affordable / Density Bonus Strategy,Project under entitlement,Unknown,100,34,High relevance to Woomi site strategy,Benchmark density bonus use,"Track entitlement docket, density bonus use, and affordability requirement",Affordable housing in the works at 1945 S. Carmona Ave. in Mid-City,https://la.urbanize.city/post/affordable-housing-works-1945-s-carmona-ave-mid-city,Medium
2026-09-24,20260924-010837-3de2bd8c,LAA-20260924-008,Entitlement / Permitting - Los Angeles / California - Senior affordable housing starting work at 7556 Woodlake Ave. in West Hills,7556 Woodlake Ave,Los Angeles,Unknown,Affordable Housing,Unknown,Unknown,Affordable / Density Bonus Strategy,Project under entitlement,Unknown,100,34,High relevance to Woomi site strategy,Benchmark density bonus use,"Track entitlement docket, density bonus use, and affordability requirement",Senior affordable housing starting work at 7556 Woodlake Ave. in West Hills,https://la.urbanize.city/post/senior-affordable-housing-starting-work-7556-woodlake-ave-west-hills,High
2026-09-24,20260924-010837-3de2bd8c,LAA-20260924-004,Acquisition - California - MMCC Arranges Financing for Orange Multifamily Acquisition,California,Los Angeles,Marcus & Millichap,Apartment,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,100,31,High relevance to Woomi site strategy,Track local sponsor activity,"Review parcel clue, entitlement path, sponsor, and comparable sites",MMCC Arranges Financing for Orange Multifamily Acquisition,https://www.connectcre.com/stories/mmcc-arranges-financing-for-orange-multifamily-acquisition/,Medium
2026-09-24,20260924-010837-3de2bd8c,LAA-20260924-005,Disposition / Exit - California - Value-Add Rentals Go for $13M in El Cajon,California,Los Angeles,Marcus & Millichap,Apartment,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,100,31,High relevance to Woomi site strategy,Track local sponsor activity,"Review parcel clue, entitlement path, sponsor, and comparable sites",Value-Add Rentals Go for $13M in El Cajon,https://www.connectcre.com/stories/value-add-rentals-go-for-13m-in-el-cajon/,Medium
2026-09-24,20260924-010837-3de2bd8c,LAA-20260924-002,Acquisition - Los Angeles / California - Decron Properties Acquires Apartment Property in Los Angeles for $114M,Los Angeles,Los Angeles,GID,Mixed-Use Residential,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,100,26,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,Decron Properties Acquires Apartment Property in Los Angeles for $114M,https://rebusinessonline.com/decron-properties-acquires-apartment-property-in-los-angeles-for-114m/,Medium
2026-09-24,20260924-010837-3de2bd8c,LAA-20260924-003,JV / Partnership - Los Angeles / California - Construction goes vertical for mixed-use project at 155 W. 6th St. in San Pedro,Southeast,Los Angeles,High Street Residential,Mixed-Use Residential,Unknown,Unknown,General Asset Signal,Unknown site control,Unknown,100,26,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,Construction goes vertical for mixed-use project at 155 W. 6th St. in San Pedro,https://la.urbanize.city/post/construction-goes-vertical-mixed-use-project-155-w-6th-st-san-pedro,High
2026-09-24,20260924-010837-3de2bd8c,LAA-20260924-006,Acquisition - Dallas / Texas - Bow River Inks $53.9M Acquisition Loan for Northlake Apartment Sale,Dallas,Los Angeles,Fannie Mae,Apartment,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,100,25,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,Bow River Inks $53.9M Acquisition Loan for Northlake Apartment Sale,https://www.connectcre.com/stories/bow-river-inks-53-9m-acquisition-loan-for-northlake-apartment-sale/,Medium
