run_date,run_id,firm_name,strategic_tier,strategic_weight,residential_sector,detected_markets,detected_source_categories,detected_platform_types,detected_activity_types,article_count,highest_relevance_score,average_relevance_score,capital_flow_signal,relationship_signal,partnership_relevance_to_woomi,california_la_relevance,institutional_relationship_score,recommended_follow_up
2026-09-24,20260924-010837-3de2bd8c,CBRE,Tier 3 / Growth and Market Signal Watch,50,Apartment,Los Angeles / California; Other / Unknown,Regional / California / LA Sources; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; operational technology / AI adoption,2,100,80.5,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-09-24,20260924-010837-3de2bd8c,Equity Residential,Tier 1 / Immediate Strategic Importance,100,Senior Housing,Austin / Texas,Site / Parcel Source Expansion,Other,refinancing; JV / partnership; operational technology / AI adoption,1,91,91.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,Low,100,Map potential GP / JV relationship and monitor partnership activity
2026-09-24,20260924-010837-3de2bd8c,Fannie Mae,Tier 3 / Growth and Market Signal Watch,50,Apartment,Colorado; Dallas / Texas; Other / Unknown,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; JV / partnership; operational technology / AI adoption,4,100,93.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,100,Map potential GP / JV relationship and monitor partnership activity
2026-09-24,20260924-010837-3de2bd8c,GID,Tier 2 / Strategic Watch,75,Mixed-Use Residential,Los Angeles / California,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; operational technology / AI adoption,1,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-09-24,20260924-010837-3de2bd8c,JLL,Tier 3 / Growth and Market Signal Watch,50,Apartment,Los Angeles / California; New York,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; JV / partnership; operational technology / AI adoption,2,100,100.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-09-24,20260924-010837-3de2bd8c,Kennedy Wilson,Tier 1 / Immediate Strategic Importance,100,Apartment,Washington DC,Site / Parcel Source Expansion,Other,refinancing; JV / partnership; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-09-24,20260924-010837-3de2bd8c,Marcus & Millichap,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Regional / California / LA Sources; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; operational technology / AI adoption,2,96,95.5,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-09-24,20260924-010837-3de2bd8c,High Street Residential,Tier 3 / Growth and Market Signal Watch,50,Mixed-Use Residential,Los Angeles / California,Regional / California / LA Sources,Other,JV / partnership; operational technology / AI adoption,1,100,100.0,Operational / Platform Investment,Potential JV / Partnership Signal,potential JV partnership signal,High,99,Map potential GP / JV relationship and monitor partnership activity
2026-09-24,20260924-010837-3de2bd8c,WNC,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,California,Site / Parcel Source Expansion,Other,capital raise; operational technology / AI adoption,1,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,99,Review California / LA capital and developer activity
2026-09-24,20260924-010837-3de2bd8c,Berkadia,Tier 3 / Growth and Market Signal Watch,50,Apartment,Miami / Florida; Other / Unknown,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; JV / partnership; operational technology / AI adoption,3,100,80.3,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,97,Map potential GP / JV relationship and monitor partnership activity
