run_date,run_id,watchlist_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,latest_lifecycle_stage,opportunity_score,risk_score,overall_signal_quality_score,institutional_confidence_label,supporting_source_count,recurring_observation_count,strategic_theme,woomi_relevance,recommended_executive_action,supporting_evidence_summary
2026-09-24,20260924-010837-3de2bd8c,HCW-20260924-001,PRJ-20260924-0141,Refinancing - Miami / Florida - Rich Properties Snags $38.5M Refi for West Palm Beach Rental Asset,Unknown,South Florida,Berkadia,Apartment,Delivery / Opening,88,49,96,Strong Institutional Signal,5,9,Refinancing opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 9 observation(s), latest stage Delivery / Opening, identity confidence 100"
2026-09-24,20260924-010837-3de2bd8c,HCW-20260924-002,PRJ-20260924-0060,Acquisition - Colorado - 29th Street Sells Aurora Colorado Multifamily Apartment Community,Unknown,Colorado,Fannie Mae,Apartment,Site Acquisition / Site Control,86,25,92,Strong Institutional Signal,7,11,Institutional capital movement,Priority Asset Watch,Review immediately,"7 source file(s), 11 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100"
2026-09-24,20260924-010837-3de2bd8c,HCW-20260924-004,PRJ-20260924-0087,Acquisition - Los Angeles / California - Decron Properties Acquires Apartment Property in Los Angeles for $114M,California,Los Angeles,GID,Mixed-Use Residential,Unknown Stage,100,26,91,Strong Institutional Signal,6,6,LA urban infill opportunity,Priority Asset Watch,Review immediately,"6 source file(s), 6 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-09-24,20260924-010837-3de2bd8c,HCW-20260924-003,PRJ-20260924-0054,Acquisition - California - MMCC Arranges Financing for Orange Multifamily Acquisition,California,California,Marcus & Millichap,Apartment,Unknown Stage,98,31,91,Strong Institutional Signal,9,20,LA urban infill opportunity,Priority Asset Watch,Review immediately,"9 source file(s), 20 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-09-24,20260924-010837-3de2bd8c,HCW-20260924-005,PRJ-20260924-0066,Acquisition - Dallas / Texas - Bow River Inks $53.9M Acquisition Loan for Northlake Apartment Sale,Unknown,Dallas,Fannie Mae,Apartment,Unknown Stage,98,31,91,Strong Institutional Signal,5,5,Refinancing opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-09-24,20260924-010837-3de2bd8c,HCW-20260924-006,PRJ-20260924-0085,Acquisition - Los Angeles / California - CBRE Arranges Valencia Office Sale for Harbor Associates,California,Los Angeles,CBRE,General Residential,Unknown Stage,86,30,91,Strong Institutional Signal,6,7,LA urban infill opportunity,Priority Asset Watch,Review immediately,"6 source file(s), 7 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-09-24,20260924-010837-3de2bd8c,HCW-20260924-007,PRJ-20260924-0159,Construction Financing - Washington DC - Kennedy Wilson Closes $175M Construction Financing for DC Multifamily Project,Unknown,Washington Dc,Kennedy Wilson,Apartment,Unknown Stage,88,48,90,Strong Institutional Signal,8,13,Construction start pipeline,Priority Asset Watch,Review immediately,"8 source file(s), 13 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-09-24,20260924-010837-3de2bd8c,HCW-20260924-008,PRJ-20260924-0077,Acquisition - Los Angeles / California - CBRE Arranges Valencia Office Sale for Harbor Associates,Los Angeles / California,Unknown,CBRE,General Residential,Site Acquisition / Site Control,42,36,90,Strong Institutional Signal,5,8,LA urban infill opportunity,Strategic Asset Watch,Review immediately,"5 source file(s), 8 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100"
2026-09-24,20260924-010837-3de2bd8c,HCW-20260924-010,PRJ-20260924-0048,Construction Financing - Austin / Texas - Investor Group Closes Construction Loan for Dripping Springs 55+ Housing Project,Unknown,Austin,Equity Residential,Senior Housing,Refinancing / Recapitalization,80,47,89,Strong Institutional Signal,4,4,Refinancing opportunity,Strategic Asset Watch,Review immediately,"4 source file(s), 4 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-09-24,20260924-010837-3de2bd8c,HCW-20260924-009,PRJ-20260924-0051,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,California,California,Freddie Mac,Apartment,Unknown Stage,48,29,89,Strong Institutional Signal,9,11,LA urban infill opportunity,Strategic Asset Watch,Review immediately,"9 source file(s), 11 observation(s), latest stage Unknown Stage, identity confidence 100"
